Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1235,-10536;-11948;-3104,739;-385;-914,0.1069961;0.5428972;1.300452,-0.2541087;0.7946028;1.033883,-0.224212;0.7406901;1.079827,-0.120307;0.5556771;1.249493,-0.03180813;0.3992423;1.398856,0.1117326;0.3555101;1.400306,0.09793743;-0.08429298;1.512997,0
1269,-10632;-11872;-3360,1255;-437;-1059,0.09570481;0.5433996;1.302331,-0.2533704;0.8011007;1.03673,-0.2236452;0.7469321;1.082476,-0.1199039;0.5602558;1.252097,-0.03234832;0.4038844;1.400213,0.1116064;0.3553826;1.401543,0.09737278;-0.08293419;1.513368,0
1306,-10536;-11876;-3036,1216;-470;-1065,0.09407004;0.5426967;1.302547,-0.2529366;0.805592;1.037343,-0.2232935;0.7512873;1.082975,-0.1198387;0.5641509;1.25219,-0.03252538;0.4074043;1.399972,0.111563;0.3550704;1.401865,0.09701948;-0.08194163;1.513011,0
1336,-10484;-11804;-3048,1082;-387;-836,0.09280068;0.5429025;1.30381,-0.2511847;0.8102186;1.040269,-0.2217835;0.7555583;1.085625,-0.1191708;0.5671798;1.253865,-0.03256914;0.4093928;1.400839,0.1111375;0.354789;1.402537,0.09674918;-0.08090253;1.513141,0
1369,-10520;-11964;-3136,1002;-383;-882,0.09084906;0.5426139;1.304989,-0.2478338;0.814446;1.041818,-0.2188983;0.7593467;1.086937,-0.1179124;0.5694325;1.254344,-0.03268453;0.410352;1.400628,0.1106261;0.3545102;1.402421,0.09649562;-0.08023348;1.512648,0
1404,-10628;-12024;-3032,1189;-480;-983,0.0901316;0.5420759;1.30556,-0.2465743;0.8163474;1.04256,-0.2177849;0.7610877;1.087574,-0.1173439;0.5706831;1.254555,-0.032509;0.4110633;1.400589,0.1103666;0.3544535;1.402466,0.09639683;-0.07970225;1.51217,0
1434,-10492;-11832;-3044,1205;-439;-1024,0.08968392;0.5426954;1.309103,-0.245132;0.819719;1.045015,-0.2165235;0.7642945;1.089936,-0.1170203;0.5739185;1.256111,-0.03241024;0.4132288;1.402356,0.1101606;0.3552015;1.404354,0.09630068;-0.07865614;1.513011,0
1469,-10476;-11956;-3180,1156;-464;-947,0.08899094;0.542935;1.310169,-0.2445617;0.8201669;1.043643,-0.216031;0.7648869;1.088792,-0.1166285;0.5746934;1.256032,-0.03242343;0.4147819;1.402674,0.1099836;0.3553897;1.40468,0.0962222;-0.07814088;1.513088,0
1505,-10504;-11960;-3056,1202;-537;-934,0.08889272;0.542848;1.310208,-0.2441052;0.8202279;1.042333,-0.2156187;0.7650768;1.087669,-0.1162452;0.5750993;1.255758,-0.0322972;0.4158242;1.402748,0.1100333;0.3554084;1.405022,0.0961566;-0.0778517;1.513127,0
1537,-10500;-11848;-3240,1240;-542;-999,0.08888463;0.5435247;1.311347,-0.2425069;0.8198782;1.040799,-0.2142217;0.7648822;1.086451,-0.1155793;0.5755069;1.255606,-0.03220345;0.4166512;1.403559,0.1110001;0.3567319;1.406856,0.09600151;-0.07709549;1.513514,0
