Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
333,-10996;-10168;-6880,848;-553;-1335,0.1061299;0.5401728;1.289642,-0.1013715;-0.1953109;1.159534,-0.1158533;-0.1214887;1.18617,-0.1184401;0.08796208;1.365879,-0.04420239;0.3212999;1.392455,0.1085145;0.3505107;1.401985,0.09638853;-0.103372;1.51104,0
365,-10632;-10404;-6848,1255;-841;-1598,0.1060906;0.5400655;1.289366,-0.1170543;-0.1572957;1.100945,-0.1160401;-0.1215894;1.184088,-0.1182114;0.08942017;1.365361,-0.04420458;0.3213082;1.392457,0.1084882;0.3505357;1.401982,0.09635571;-0.1033648;1.511041,0
397,-10680;-11180;-6852,1276;-1141;-2207,0.1060493;0.5403149;1.289619,-0.1231593;-0.1289617;1.093319,-0.1106101;-0.1463287;1.164196,-0.1182421;0.09031999;1.365697,-0.04422687;0.3213239;1.392549,0.1084705;0.3505701;1.402026,0.09630679;-0.103257;1.511404,0
432,-10756;-11300;-7064,1711;-770;-1944,0.1059754;0.5401953;1.289451,-0.1235752;-0.1199684;1.088131,-0.1107362;-0.1449428;1.165532,-0.1182554;0.09230664;1.366319,-0.04423021;0.3213213;1.392532,0.108432;0.350589;1.402041,0.09629873;-0.103171;1.511477,0
468,-9900;-10016;-6216,779;286;-1605,0.1059695;0.5401868;1.289409,-0.1232678;-0.1099192;1.084348,-0.1113426;-0.1414347;1.165102,-0.1184586;0.09655966;1.365022,-0.04434643;0.3219439;1.39227,0.1084135;0.3506031;1.40204,0.09618795;-0.1031155;1.51148,0
500,-10048;-10648;-6356,-216;-377;-1614,0.1058968;0.5399737;1.289236,-0.1234396;-0.1023216;1.060981,-0.1216655;-0.0739284;1.106635,-0.1177858;0.09897441;1.365422,-0.04438816;0.3219522;1.392316,0.1081757;0.3496566;1.400918,0.09606935;-0.1031047;1.511542,0
531,-9696;-10840;-7068,778;-412;-1690,0.1058424;0.5399007;1.289118,-0.1238355;-0.08872379;1.061364,-0.1411292;-0.02174553;1.169867,-0.1176864;0.100655;1.365859,-0.04440331;0.3219754;1.392323,0.1081436;0.3497048;1.400985,0.09598888;-0.1030938;1.511595,0
564,-10000;-11184;-7236,1638;-743;-1642,0.1058033;0.539901;1.289083,-0.123921;-0.07695296;1.056996,-0.139992;-0.01744487;1.170286,-0.1184364;0.1050728;1.366431,-0.04461594;0.3228618;1.392176,0.1080656;0.3498067;1.401114,0.09562276;-0.1028475;1.511857,0
598,-10316;-11628;-6304,1857;-119;-2074,0.1057804;0.5399482;1.289136,-0.1209914;-0.06903327;1.039214,-0.1396269;-0.01234477;1.167081,-0.1190155;0.1059263;1.365956,-0.04475981;0.3235449;1.392122,0.1079995;0.3499039;1.401271,0.09546746;-0.1026955;1.512089,0
630,-10068;-10928;-6464,1792;-424;-1218,0.1057021;0.540651;1.289778,-0.1185467;-0.05816832;1.022151,-0.1199734;-0.02941414;1.085962,-0.1193559;0.1066414;1.365876,-0.04483993;0.3241834;1.391906,0.1077896;0.3493181;1.400046,0.09541117;-0.1025201;1.512174,0
665,-9964;-11140;-6816,2013;-656;-1325,0.1056191;0.5408316;1.290236,-0.1207253;-0.04169926;1.025788,-0.1427229;0.01377376;1.151343,-0.1234379;0.1089477;1.362518,-0.0449825;0.3248551;1.391826,0.1075533;0.3491248;1.399735,0.09512084;-0.1022503;1.512497,0
699,-10268;-11144;-5956,2157;-723;-753,0.1055979;0.5408217;1.290241,-0.116858;-0.02832454;1.004792,-0.1344405;0.0254859;1.144538,-0.124863;0.10965;1.361041,-0.04504439;0.3249222;1.391912,0.1075039;0.3492699;1.399955,0.09506079;-0.1021985;1.512604,0
732,-10196;-10932;-6156,1983;-707;-493,0.105538;0.5408725;1.290291,-0.1168834;-0.01131652;0.9937764,-0.1492178;0.04579034;1.138673,-0.128994;0.1114631;1.360798,-0.04505309;0.3251076;1.391951,0.1072877;0.3489662;1.399484,0.09504806;-0.102132;1.512655,0
764,-10484;-10844;-5880,1293;-558;-626,0.1054986;0.5408559;1.290246,-0.1174319;0.004484012;0.9831119,-0.1467862;0.04813698;1.136441,-0.1334852;0.1135012;1.359189,-0.04518822;0.3251991;1.391986,0.1070649;0.3485504;1.399059,0.09521781;-0.1019632;1.512758,0
797,-10612;-10576;-6156,813;-309;-934,0.1054263;0.5404956;1.289802,-0.1176764;0.01879109;0.9762285,-0.1268202;0.04881252;1.135662,-0.1390276;0.1161176;1.357912,-0.04528642;0.325298;1.391909,0.1069445;0.3480456;1.398168,0.09532945;-0.1018535;1.512714,0
832,-10640;-10844;-6520,326;-356;-1248,0.1054076;0.5404959;1.289796,-0.1168681;0.03366924;0.9639946,-0.1078525;0.07470058;1.057875,-0.1445247;0.1187367;1.357498,-0.0453995;0.3253299;1.391893,0.106937;0.3483766;1.398733,0.09551986;-0.1017144;1.512803,0
864,-10264;-10980;-6584,348;-129;-1228,0.1054279;0.5405276;1.289938,-0.1162875;0.05326426;0.9589611,-0.1081895;0.08039989;1.053216,-0.1475386;0.1201052;1.359227,-0.0454923;0.3254011;1.392061,0.1068975;0.3482904;1.398724,0.09593476;-0.1014697;1.5132,0
899,-10116;-10668;-6744,397;-326;-1026,0.105333;0.5404649;1.289686,-0.1152662;0.06804687;0.9471012,-0.1075858;0.09572311;1.048329,-0.1411445;0.1175442;1.356814,-0.04556809;0.325791;1.391665,0.1067259;0.3476376;1.397773,0.09618971;-0.1014373;1.512786,0
933,-10176;-10908;-6940,1293;-445;-840,0.1053319;0.5404541;1.289673,-0.1174947;0.08597653;0.9486431,-0.1040642;0.09254535;1.032584,-0.1261025;0.1139411;1.340364,-0.04564071;0.3262335;1.391576,0.1066963;0.3475915;1.397763,0.09629656;-0.1012534;1.512931,0
965,-10488;-10788;-6768,1174;-543;-1072,0.1053203;0.5404235;1.289779,-0.11893;0.1026445;0.9467921,-0.1041396;0.1076347;1.053444,-0.1252509;0.1144802;1.337825,-0.04566415;0.3266101;1.391628,0.1066748;0.3475783;1.398002,0.09640121;-0.1011198;1.513362,0
997,-10364;-10856;-6652,1139;-484;-1275,0.1053333;0.5403886;1.289757,-0.1187465;0.1097646;0.9465539,-0.1540801;0.04867061;1.095869,-0.1102693;0.1154384;1.314214,-0.04569441;0.3266856;1.391498,0.106758;0.3480648;1.398734,0.09643364;-0.1010871;1.51338,0
1031,-10408;-10892;-6792,1190;-566;-1094,0.1053611;0.54046;1.289701,-0.1173103;0.1319043;0.9370268,-0.1251427;0.1057526;1.075642,-0.1096513;0.1174314;1.307392,-0.04573781;0.3267387;1.391058,0.1067969;0.3475876;1.397609,0.09679542;-0.1009878;1.512792,0
1064,-10104;-11076;-6772,1558;-681;-942,0.1054285;0.5405816;1.289711,-0.1175699;0.1430222;0.9417227,-0.1258434;0.1120472;1.076186,-0.1121218;0.1179383;1.308266,-0.04577006;0.3268007;1.391004,0.1068729;0.3481185;1.398403,0.09681085;-0.1009764;1.512789,0
1097,-10352;-10804;-6312,1575;-574;-875,0.1054502;0.5405937;1.289716,-0.115557;0.158261;0.9421734,-0.1317945;0.1170976;1.076079,-0.1144677;0.1179442;1.307986,-0.04577391;0.3268371;1.390936,0.1068628;0.3480117;1.398331,0.09700391;-0.1009627;1.512649,0
1132,-10256;-10964;-6576,906;-487;-967,0.1055412;0.5405118;1.289425,-0.1141158;0.1726605;0.9385803,-0.1278914;0.1249667;1.096969,-0.164559;0.1143672;1.334451,-0.04574819;0.3268521;1.390513,0.1067085;0.3474295;1.397466,0.09703944;-0.1009902;1.512216,0
1165,-10356;-10784;-6576,1085;-475;-799,0.1055913;0.5405416;1.289486,-0.1135709;0.1884516;0.9447685,-0.1209977;0.1662493;1.031395,-0.1375053;0.1129554;1.307244,-0.0456949;0.3257745;1.390392,0.10668;0.3479384;1.39836,0.09710749;-0.1010391;1.512205,0
1197,-10172;-10804;-6432,746;-341;-918,0.1056717;0.5405356;1.289443,-0.1130669;0.2019615;0.9470292,-0.1208101;0.1692362;1.031319,-0.1374545;0.1128066;1.306896,-0.04570494;0.3257831;1.390304,0.1067564;0.3482662;1.398994,0.0972345;-0.1010414;1.512173,0
1231,-10508;-10904;-6696,963;-588;-768,0.1057744;0.5404754;1.289494,-0.1137891;0.2149521;0.9540478,-0.1206727;0.1724898;1.032346,-0.1761331;0.1107768;1.332272,-0.04574768;0.3236908;1.390381,0.1069307;0.3485229;1.399725,0.09762324;-0.1012342;1.51232,0
1264,-10356;-10764;-6596,1206;-455;-762,0.105841;0.5405426;1.289512,-0.1144674;0.2260566;0.95486,-0.122813;0.1881158;1.042596,-0.1781891;0.1135467;1.338065,-0.04620858;0.3207487;1.38924,0.1069565;0.3486139;1.399933,0.09774955;-0.1013494;1.512276,0
1298,-10444;-10712;-6528,1281;-676;-703,0.1059687;0.5404549;1.289456,-0.1167054;0.2388229;0.9628513,-0.1247828;0.1974027;1.048681,-0.1396935;0.1155783;1.293477,-0.04656386;0.3198116;1.388557,0.1069334;0.3483532;1.399709,0.09785973;-0.1013612;1.512294,0
1332,-10176;-10696;-6372,1505;-691;-789,0.1061339;0.5407703;1.289855,-0.1180286;0.2497823;0.9753368,-0.1265087;0.2072567;1.054881,-0.1442709;0.1260834;1.274756,-0.04669326;0.3203222;1.388379,0.1068409;0.3480687;1.399503,0.0978734;-0.1013164;1.51232,0
1366,-10528;-10652;-6548,1519;-816;-790,0.106242;0.5407182;1.289714,-0.1173772;0.2776054;0.9590857,-0.1253048;0.2337294;1.041005,-0.1440352;0.134138;1.266373,-0.04713985;0.3200837;1.387973,0.1066458;0.3477631;1.399299,0.09788265;-0.1013037;1.512329,0
1397,-10424;-10796;-6216,1207;-810;-882,0.1063075;0.5407006;1.28979,-0.1186656;0.2897344;0.9695103,-0.1251305;0.2493933;1.045744,-0.1430969;0.1420617;1.258369,-0.04725974;0.3200915;1.387842,0.1067018;0.3482601;1.400159,0.09798477;-0.101173;1.512546,0
1430,-10472;-10924;-6536,1301;-976;-825,0.1063286;0.5406964;1.289783,-0.119562;0.3010907;0.9721381,-0.126348;0.2558337;1.045376,-0.1434509;0.1480542;1.251723,-0.0476316;0.3202458;1.387042,0.1066379;0.3485361;1.400501,0.09798351;-0.1011195;1.512552,0
1464,-10300;-10684;-6524,1262;-619;-900,0.1064683;0.5404836;1.289368,-0.1213774;0.3088518;0.9797371,-0.126775;0.2683135;1.037213,-0.1446104;0.1582408;1.240911,-0.04767354;0.3212961;1.386798,0.1065225;0.3487982;1.400733,0.09785837;-0.1008965;1.512484,0
1497,-10492;-10680;-6676,1174;-565;-1019,0.1065066;0.5401514;1.288833,-0.1243334;0.3209092;0.9774334,-0.1297915;0.2889122;1.033825,-0.1461076;0.1676738;1.23106,-0.04769586;0.3221861;1.386242,0.1064543;0.3488988;1.400776,0.09771156;-0.1006524;1.512129,0
1531,-10316;-10916;-6708,1078;-345;-1107,0.1065399;0.5401333;1.288868,-0.1267196;0.3348389;0.9868777,-0.131674;0.3027061;1.035231,-0.1475142;0.1754511;1.228562,-0.04754684;0.3235062;1.386332,0.1062386;0.3492944;1.40141,0.09754201;-0.1003484;1.512478,0
1566,-10336;-10652;-6496,1167;-466;-1012,0.1065836;0.5394765;1.288544,-0.1288477;0.3445157;0.9902764,-0.1331787;0.3145746;1.032692,-0.1495057;0.1826608;1.222733,-0.04757692;0.3242632;1.385954,0.1061747;0.349394;1.401475,0.09735899;-0.1002077;1.512343,0
1666,-10440;-11004;-6332,928;-347;-914,0.1068281;0.53811;1.287626,-0.1283048;0.3958986;0.974099,-0.1371958;0.3442774;1.035137,-0.1541128;0.2003208;1.215821,-0.04749971;0.3275739;1.385418,0.1060094;0.3497779;1.401928,0.09691836;-0.09936061;1.512594,0
1697,-10328;-10800;-6600,995;-437;-698,0.1068846;0.5380024;1.287648,-0.1291854;0.4063122;0.9843178,-0.1384427;0.3551498;1.040334,-0.1558289;0.2045851;1.215278,-0.04743626;0.3282412;1.385405,0.1059383;0.3499368;1.402194,0.09687488;-0.0991691;1.512703,0
1730,-10552;-10712;-6452,1093;-523;-705,0.1068951;0.5379603;1.287645,-0.1302634;0.4142669;0.9904092,-0.1378788;0.3711032;1.044144,-0.1580369;0.2128058;1.211482,-0.04725179;0.3291405;1.38526,0.1058632;0.3500612;1.402342,0.09659763;-0.09869612;1.512954,0
1768,-10380;-11000;-6668,1646;-741;-556,0.1069256;0.5378205;1.287589,-0.1323215;0.4224008;0.9993737,-0.1379181;0.3761139;1.042411,-0.1592842;0.2177176;1.209476,-0.04710875;0.3298435;1.385148,0.1058488;0.3501908;1.402464,0.09656061;-0.09847758;1.513039,0
1799,-10272;-10604;-6544,2095;-676;-448,0.1070361;0.5375993;1.287557,-0.1350347;0.429242;1.004996,-0.1389124;0.3826231;1.042551,-0.160288;0.2222043;1.207561,-0.04697346;0.3303557;1.385012,0.1058249;0.3502541;1.402526,0.09654354;-0.09830884;1.513083,0
1830,-10448;-10508;-6436,2038;-688;-616,0.1071041;0.537501;1.287667,-0.1369931;0.4383672;1.014185,-0.1401594;0.3866868;1.04607,-0.1609074;0.2230414;1.207802,-0.04681149;0.3308614;1.384941,0.1058227;0.3503914;1.402715,0.09648225;-0.0980907;1.513182,0
1864,-10620;-10540;-6052,1323;-491;-860,0.1072033;0.5369869;1.287462,-0.1401334;0.440571;1.024713,-0.1433108;0.3946178;1.053653,-0.1615853;0.2239864;1.207915,-0.04666086;0.3312617;1.384839,0.1058292;0.3504405;1.402776,0.09645512;-0.09799734;1.513182,0
1898,-10792;-10664;-6412,1136;-409;-1018,0.10723;0.5364708;1.287101,-0.1410803;0.4476714;1.029404,-0.1436187;0.4059819;1.05455,-0.1637817;0.2322894;1.20486,-0.04615194;0.3331663;1.383776,0.1058025;0.3504729;1.402804,0.09633161;-0.09782057;1.513075,0
1931,-10352;-10752;-6372,1125;-540;-867,0.1072666;0.5364729;1.28818,-0.1421372;0.4524684;1.045164,-0.1439992;0.413144;1.05751,-0.1658242;0.2374325;1.205031,-0.04583867;0.3345594;1.384441,0.1058047;0.3506678;1.403209,0.09625457;-0.09742119;1.513767,0
1964,-10672;-10688;-6244,1515;-515;-673,0.1073171;0.5359725;1.288181,-0.1376479;0.4703209;1.035255,-0.1436449;0.4227894;1.064797,-0.1670648;0.2414017;1.204528,-0.04540246;0.3356786;1.384319,0.1057952;0.3507585;1.40332,0.09620288;-0.09722778;1.513811,0
1999,-10592;-10676;-6172,1140;-462;-866,0.1073757;0.5359837;1.288302,-0.1378599;0.4733892;1.042863,-0.1433773;0.4262766;1.066043,-0.1685103;0.2440536;1.204277,-0.04539491;0.335737;1.384408,0.1057789;0.3508993;1.403456,0.09610392;-0.09701338;1.514004,0
2034,-10688;-10672;-6276,1283;-422;-859,0.1074151;0.5357555;1.288224,-0.1389096;0.4679185;1.057095,-0.1431665;0.4319739;1.06926,-0.1697352;0.247426;1.203841,-0.04507614;0.33698;1.383965,0.1057989;0.3509734;1.403515,0.09603693;-0.09675651;1.514013,0
2067,-10688;-10636;-6352,1344;-555;-901,0.1074462;0.5349687;1.28804,-0.1340166;0.4852535;1.051463,-0.1418073;0.4380989;1.074243,-0.1709831;0.2503869;1.203434,-0.04504249;0.3370295;1.384082,0.1057994;0.3510216;1.40357,0.09594316;-0.09662138;1.514086,0
2098,-10688;-10616;-6208,1316;-471;-970,0.1074469;0.5342512;1.287469,-0.1336148;0.4831377;1.058184,-0.1413151;0.4404137;1.07575,-0.1714604;0.2517832;1.203244,-0.04463088;0.3382388;1.383342,0.105812;0.3510383;1.403559,0.09577221;-0.09632493;1.513752,0
2132,-10660;-10692;-6164,1118;-493;-971,0.1074651;0.5342972;1.28773,-0.135472;0.4840302;1.069257,-0.1413022;0.4449989;1.080853,-0.1726823;0.2535813;1.203434,-0.04465658;0.3382587;1.383513,0.1058308;0.3510855;1.403611,0.09570736;-0.09620471;1.51383,0
2164,-10792;-10652;-6192,1217;-496;-1043,0.1074608;0.5342332;1.287663,-0.1332514;0.4890993;1.066012,-0.1405751;0.4470186;1.083499,-0.1729591;0.2541797;1.203357,-0.04466401;0.3382442;1.383529,0.1058365;0.3511111;1.403595,0.09549802;-0.0960367;1.513447,0
2199,-10700;-10604;-6316,1218;-675;-1156,0.1074081;0.5340225;1.287524,-0.131988;0.4927991;1.070316,-0.1399839;0.4487073;1.085419,-0.1734037;0.2549947;1.203425,-0.04470141;0.3382416;1.383681,0.1058601;0.3511422;1.403636,0.09544326;-0.09595815;1.513476,0
2231,-10696;-10600;-6120,1448;-589;-1033,0.1074355;0.5340856;1.287624,-0.1312499;0.4968135;1.071079,-0.1396002;0.450189;1.087743,-0.173385;0.2556485;1.204134,-0.04443514;0.3391471;1.384088,0.1059731;0.3513245;1.403887,0.09627847;-0.09381828;1.515856,0
2264,-10812;-10444;-6112,1239;-563;-1116,0.1074537;0.5340706;1.28767,-0.1310491;0.4964089;1.072069,-0.1391926;0.4515515;1.089423,-0.173487;0.256438;1.204593,-0.04432612;0.3399105;1.384402,0.1059939;0.3513707;1.404004,0.09625251;-0.09377469;1.515829,0
2297,-10592;-10696;-5964,1297;-473;-1117,0.1074718;0.5339998;1.287761,-0.1318084;0.4964812;1.07083,-0.1390596;0.4521651;1.090667,-0.1737002;0.2568091;1.205272,-0.04424683;0.3404861;1.384764,0.1061096;0.3515865;1.404351,0.09678239;-0.09243663;1.517642,0
2330,-10776;-10632;-6280,1104;-543;-1175,0.1073873;0.5340053;1.288319,-0.132523;0.4946794;1.066673,-0.139009;0.4522796;1.090845,-0.173651;0.2568952;1.205394,-0.04418219;0.3406929;1.384818,0.1061197;0.3516114;1.404395,0.09664799;-0.09249908;1.517432,0
2364,-10564;-10736;-6108,1294;-613;-1030,0.1074289;0.533832;1.288571,-0.1340959;0.4878562;1.067108,-0.1390276;0.4523053;1.090884,-0.1736171;0.2569248;1.205455,-0.04423347;0.3405626;1.385017,0.1061219;0.3516398;1.404435,0.09661767;-0.09259333;1.517231,0
2398,-10736;-10608;-6116,1118;-551;-947,0.1074287;0.5338603;1.288885,-0.1358431;0.4797153;1.065453,-0.1394126;0.451528;1.089948,-0.1734369;0.2566332;1.205597,-0.04421953;0.3406667;1.385095,0.1061506;0.3516686;1.404502,0.09656166;-0.09263121;1.517081,0
2433,-10660;-10688;-6088,1057;-463;-916,0.1074056;0.5339659;1.289241,-0.1363891;0.4736196;1.056273,-0.1400912;0.4497605;1.087849,-0.17328;0.2560528;1.205905,-0.04430929;0.3404612;1.385407,0.1061394;0.3517243;1.404579,0.09645753;-0.09265265;1.51701,0
2464,-10744;-10616;-6112,1115;-437;-971,0.1073977;0.5339789;1.289397,-0.1376402;0.4615487;1.055701,-0.1404921;0.444756;1.081355,-0.1728783;0.2548717;1.206195,-0.04440681;0.3401052;1.38567,0.1061491;0.3517652;1.404712,0.09643667;-0.09270367;1.516946,0
2498,-10628;-10772;-6448,1035;-499;-1049,0.1076116;0.5357306;1.292609,-0.1387843;0.4520411;1.04947,-0.1408501;0.4412411;1.079232,-0.1724836;0.2530476;1.207019,-0.04453276;0.3397146;1.386178,0.1060707;0.3516636;1.404809,0.09643624;-0.09271448;1.517004,0
2531,-10620;-10804;-6216,1289;-594;-934,0.1076088;0.5356894;1.292573,-0.138514;0.443346;1.036714,-0.1412777;0.431147;1.070482,-0.1713644;0.2492583;1.208106,-0.04454071;0.33972;1.386184,0.1060296;0.3517189;1.404889,0.09633531;-0.09277038;1.516864,0
2564,-10536;-10716;-5944,1427;-447;-892,0.1075949;0.5357276;1.292652,-0.1360674;0.4358374;1.019949,-0.1410733;0.4193993;1.060145,-0.1696166;0.2455528;1.208754,-0.04458724;0.3397079;1.386195,0.1060252;0.3517787;1.404986,0.09623821;-0.09282998;1.516678,0
2597,-10768;-10632;-5888,961;-479;-1104,0.1075267;0.536383;1.293468,-0.1342842;0.4287396;1.004443,-0.1411452;0.4083498;1.054756,-0.1687507;0.2406953;1.210902,-0.04484968;0.3396503;1.386489,0.1058642;0.3516404;1.405084,0.09611646;-0.09284273;1.516792,0
2631,-10716;-10796;-6040,991;-489;-1136,0.1075065;0.5363513;1.293468,-0.1321628;0.4151665;0.9840821,-0.1393133;0.3922195;1.040186,-0.1666075;0.2382223;1.210509,-0.04503355;0.3391928;1.386611,0.1058547;0.351653;1.405103,0.09599255;-0.09298657;1.516488,0
2666,-10700;-10680;-6104,1272;-539;-1076,0.1074985;0.5363494;1.293466,-0.130286;0.3996454;0.9689218,-0.1393574;0.3714816;1.0392,-0.1637097;0.2248874;1.216683,-0.04521293;0.3387477;1.386822,0.1056959;0.3513907;1.404961,0.09600808;-0.09309483;1.516357,0
2698,-10572;-10700;-6372,1250;-578;-1045,0.1075063;0.5365764;1.293756,-0.1336254;0.359447;0.9813145,-0.1400415;0.3473481;1.029611,-0.161335;0.2171991;1.220289,-0.04544249;0.3383129;1.387124,0.1055337;0.3512662;1.404929,0.09598302;-0.09311363;1.516355,0
2730,-10620;-10680;-6000,1319;-560;-1035,0.1075009;0.5366483;1.293864,-0.1315213;0.3375247;0.9689222,-0.1412677;0.3300176;1.025656,-0.1592866;0.2089341;1.222731,-0.04571716;0.3377607;1.387191,0.1055232;0.3513407;1.405037,0.09595878;-0.09326366;1.516279,0
2764,-10624;-10772;-6140,1074;-521;-1133,0.1075033;0.5366486;1.293869,-0.1256422;0.3216347;0.9414908,-0.1411489;0.3072427;1.023825,-0.1564644;0.1980144;1.228115,-0.04589415;0.3373399;1.387337,0.1055042;0.3514294;1.405104,0.09586531;-0.0934025;1.516125,0
2810,-10692;-10784;-6076,1174;-488;-1050,0.1074882;0.5369154;1.294121,-0.1214615;0.2964394;0.9271689,-0.1350037;0.2667194;1.018959,-0.1534594;0.1854825;1.235909,-0.04600056;0.3369356;1.387618,0.1054855;0.3515304;1.405257,0.09581529;-0.09348673;1.516134,0
2830,-10648;-10620;-6204,1139;-544;-1015,0.1074674;0.5370206;1.294155,-0.1164548;0.2727229;0.9138021,-0.1315453;0.2502326;0.9992495,-0.150789;0.1786182;1.240197,-0.04615539;0.3363603;1.387737,0.1052409;0.3513162;1.405164,0.09578864;-0.09372287;1.515922,0
2865,-10712;-10804;-6160,1152;-473;-1014,0.1073463;0.5374382;1.294361,-0.1139585;0.2431742;0.9078678,-0.1293713;0.2270743;0.9914086,-0.1463488;0.166517;1.249077,-0.04677584;0.3348103;1.387718,0.1051599;0.3511885;1.405058,0.09578794;-0.09381659;1.515872,0
2898,-10704;-10880;-6076,1189;-485;-969,0.1072381;0.5376663;1.294466,-0.113561;0.214751;0.9053318,-0.1270906;0.2016991;0.9836324,-0.1361513;0.1491746;1.273879,-0.04681238;0.3346468;1.387844,0.1050632;0.3510083;1.404946,0.09583086;-0.09391665;1.515816,0
2931,-10628;-10592;-6120,1254;-413;-968,0.1071395;0.537749;1.294511,-0.1126677;0.1852503;0.9067659,-0.1299378;0.1792907;0.9878877,-0.1354369;0.1483686;1.274641,-0.04677895;0.3345011;1.388027,0.1050514;0.3509451;1.404883,0.09585302;-0.09408364;1.515781,0
2964,-10704;-10648;-6148,848;-521;-1044,0.1070487;0.5384009;1.295238,-0.1119752;0.1565776;0.910484,-0.1288352;0.1520474;1.014237,-0.1516059;0.136213;1.324106,-0.04679845;0.3344744;1.388168,0.1050318;0.3508627;1.404869,0.09583242;-0.09417897;1.51584,0
2997,-10552;-10848;-6172,1365;-502;-868,0.1069624;0.53855;1.295334,-0.1107936;0.1304073;0.9156464,-0.1261421;0.1313051;0.9948366,-0.1366969;0.1377931;1.297397,-0.04685887;0.3342581;1.388586,0.1050812;0.3507187;1.404786,0.09593417;-0.09435218;1.515795,0
3030,-10724;-10600;-5948,1307;-524;-921,0.1069134;0.5386638;1.295411,-0.1102602;0.1049943;0.9226667,-0.1208294;0.1367659;1.000885,-0.1329372;0.1379143;1.293128,-0.04694488;0.334209;1.388775,0.1050954;0.3504286;1.404496,0.09595583;-0.0945373;1.515651,0
3066,-10756;-10636;-6072,1008;-620;-1109,0.1068224;0.5392953;1.295809,-0.110186;0.08114935;0.9353527,-0.1360941;0.139741;1.017124,-0.1529505;0.1420669;1.307572,-0.04696731;0.3341854;1.388821,0.1050992;0.3503294;1.404392,0.09602182;-0.09470567;1.515599,0
3099,-10524;-10904;-5996,1342;-636;-934,0.1068153;0.5395614;1.295915,-0.1040833;0.04251976;0.9363139,-0.1082953;0.08770868;1.041099,-0.1790079;0.1498436;1.337608,-0.04704187;0.3340621;1.388897,0.1050709;0.3501557;1.404278,0.09599759;-0.09489392;1.515578,0
