Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1364,17136;-2284;2212,960;435;13,-0.01941895;0.2691016;1.215682,-0.04824632;0.05386313;1.313785,0.1323208;0.02486632;1.321414,0.2879886;-0.1717632;1.283051,0.3557631;-0.2886986;1.072688,0.2406298;-0.3370927;0.9811928,-0.03094502;-0.4392238;1.434391,0
1400,16932;-2688;1932,3865;542;-549,-0.01969053;0.2695634;1.216375,-0.04655086;0.05385386;1.31393,0.1321494;0.02526939;1.321572,0.2877775;-0.1693664;1.282215,0.3578716;-0.2844141;1.073513,0.2406901;-0.3284035;0.9762719,-0.0310266;-0.4389002;1.435303,0
1433,16720;-1072;2464,138;1151;-1480,-0.01981544;0.2696399;1.216473,-0.047043;0.0540863;1.314368,0.1320133;0.02554118;1.321499,0.2827927;-0.162911;1.279864,0.3597656;-0.2825364;1.065369,0.239269;-0.3133734;0.9674374,-0.03054701;-0.4387165;1.435669,0
1464,17180;-2228;2500,2183;628;-1513,-0.01993383;0.269796;1.216612,-0.04591021;0.05407858;1.313796,0.131856;0.02589979;1.321467,0.2850312;-0.1613838;1.27904,0.3660434;-0.2747951;1.063703,0.2382574;-0.3010554;0.9591998,-0.03048051;-0.4385091;1.435781,0
1498,17056;-1284;3304,912;706;-2553,-0.01999291;0.26984;1.216629,-0.04494267;0.05392198;1.31315,0.1316985;0.02625701;1.32135,0.2887616;-0.1598644;1.277396,0.3661025;-0.2719121;1.059202,0.2366127;-0.2892374;0.9505458,-0.03055593;-0.4384044;1.435713,0
1532,16736;-1248;2952,1774;-365;-2223,-0.02008593;0.2699502;1.216708,-0.04583567;0.05421259;1.31374,0.1315435;0.02673463;1.32123,0.2907983;-0.1576086;1.2769,0.3711464;-0.2656539;1.061375,0.2350167;-0.2779245;0.9411954,-0.03035954;-0.4382232;1.435891,0
1564,16668;-976;3096,1007;240;-2565,-0.02015702;0.270035;1.216747,-0.04511325;0.05420865;1.313357,0.1314345;0.02705004;1.321141,0.2910351;-0.1549791;1.276334,0.4391664;-0.260889;1.069541,0.4470242;-0.2856106;0.9977673,-0.0303435;-0.4381018;1.435958,0
1599,16640;-764;3204,1974;-66;-3131,-0.02020848;0.270086;1.216778,-0.0445123;0.05416928;1.313067,0.1312751;0.02740185;1.321009,0.2931643;-0.1546247;1.274767,0.4344781;-0.2648118;1.065348,0.4486952;-0.2899066;1.003312,-0.03003249;-0.4378381;1.43615,0
1633,16536;-556;3328,1137;258;-3099,-0.02030468;0.2700695;1.216567,-0.04358508;0.05398833;1.312236,0.1311863;0.02777129;1.320741,0.2888909;-0.1476744;1.270486,0.4325614;-0.2633893;1.065827,0.4452761;-0.2727765;1.000881,-0.02963296;-0.4378255;1.435971,0
1666,16372;-1020;2632,2815;-687;-3110,-0.02048046;0.2702407;1.216865,-0.0431034;0.05398813;1.312457,0.1317216;0.0288559;1.320572,0.2891212;-0.1475373;1.270642,0.4321387;-0.2646255;1.066319,0.4476954;-0.267951;1.002392,-0.02917533;-0.43777;1.436374,0
1700,16316;-872;2936,1455;-472;-4007,-0.02057108;0.2702607;1.216918,-0.04457204;0.05444121;1.313507,0.1316669;0.02899959;1.32049,0.2869181;-0.1427232;1.269353,0.4298109;-0.2643257;1.067661,0.4474129;-0.2690563;1.001691,-0.0290588;-0.4375877;1.436458,0
1733,16392;-1744;1504,3893;-911;-4430,-0.02067493;0.2703378;1.217006,-0.04548838;0.05468731;1.314177,0.1316147;0.02910718;1.32039,0.2882852;-0.1407451;1.27005,0.4300801;-0.2652327;1.069384,0.4476351;-0.2861949;1.007076,-0.02884354;-0.4375445;1.436524,0
1764,16284;-784;2148,1659;487;-6181,-0.02081351;0.2704207;1.217132,-0.04499137;0.05462311;1.313995,0.1315305;0.02921758;1.320351,0.3034581;-0.1441383;1.278331,0.4381865;-0.2663391;1.071343,0.2322706;-0.1816699;0.8971221,-0.02881913;-0.4374911;1.43654,0
1799,16000;-1200;1956,3998;270;-6771,-0.02090217;0.2704219;1.21711,-0.04444607;0.05452757;1.313749,0.1314691;0.02934503;1.320254,0.3043719;-0.1432649;1.277844,0.4389682;-0.2668528;1.071623,0.2312413;-0.167152;0.8921857,-0.02871116;-0.4373854;1.436664,0
1833,15676;-228;1732,2751;387;-8276,-0.02103208;0.270488;1.217132,-0.04395293;0.05449922;1.313632,0.131441;0.02948062;1.320165,0.3092564;-0.1453166;1.277955,0.4314833;-0.2810003;1.071615,0.4474086;-0.2661543;0.9862778,-0.02855359;-0.4373131;1.436774,0
1867,15404;88;1184,2828;1258;-9370,-0.02122066;0.2706212;1.217358,-0.04363211;0.05452017;1.313696,0.131838;0.03066416;1.31942,0.3131141;-0.1463853;1.278015,0.4506981;-0.2571017;1.074886,0.4496325;-0.2700589;1.007154,-0.02845446;-0.4370388;1.437051,0
1900,14296;1400;948,1318;2017;-11039,-0.02140306;0.2706425;1.217207,-0.04327353;0.05446629;1.313133,0.1322171;0.03182166;1.317332,0.3345601;-0.1486123;1.286565,0.4457138;-0.2232592;1.044858,0.2297032;-0.1203303;0.8813731,-0.02836158;-0.4366786;1.436944,0
1933,14140;2084;956,-57;3591;-12442,-0.02171705;0.2705775;1.216638,-0.043053;0.05445106;1.312493,0.131955;0.03190283;1.317169,0.2632984;-0.1188806;1.283916,0.3542202;-0.1749541;1.028642,0.2278421;-0.1062619;0.8793644,-0.02851825;-0.4362696;1.436541,0
1964,12376;3984;1868,159;4878;-13892,-0.02186117;0.2706429;1.216689,-0.04300909;0.05446368;1.312463,0.1317811;0.03201062;1.317203,0.263254;-0.1178151;1.277536,0.2334525;-0.1200916;1.003111,0.2272194;-0.09043717;0.8801638,-0.02861173;-0.4361527;1.436591,0
1999,12168;4936;1988,276;5227;-14183,-0.02213772;0.2707434;1.21705,-0.04297194;0.05447537;1.31254,0.1316261;0.03212853;1.317298,0.2629595;-0.117619;1.276344,0.2374284;-0.1064267;1.00096,0.2273233;-0.07657932;0.8809599,-0.02867453;-0.4360745;1.436728,0
2032,9884;5208;2524,528;7406;-15408,-0.02245727;0.2705369;1.216184,-0.04288482;0.05440583;1.311778,0.13132;0.03231396;1.317013,0.2492168;-0.1099722;1.20841,0.2323422;-0.08515375;0.9701138,0.2243656;-0.06290395;0.8740441,-0.02869694;-0.4359988;1.435881,0
2066,9628;8672;4368,-808;7740;-16010,-0.02262387;0.2706059;1.216149,-0.0428989;0.05441129;1.311771,0.1311086;0.03247908;1.316993,0.2536165;-0.1144022;1.199143,0.2327489;-0.07587156;0.9629946,0.2241528;-0.04856239;0.8758141,-0.02879418;-0.4358825;1.43589,0
2100,8296;7676;5160,-414;9505;-15922,-0.02275497;0.2706243;1.21617,-0.04289952;0.05440731;1.311765,0.1308758;0.03269618;1.316933,0.2609009;-0.1219737;1.179639,0.2330721;-0.06679951;0.9475406,0.2250084;-0.03656357;0.8779163,-0.02893837;-0.4357929;1.435828,0
2132,6624;10688;7100,-722;8727;-17072,-0.0228956;0.2706574;1.216139,-0.04290539;0.05440023;1.311761,0.130655;0.03287274;1.316881,0.2643263;-0.120028;1.168005,0.2324146;-0.05329734;0.9394894,0.2251749;-0.02500298;0.8778236,-0.02892703;-0.4357531;1.435855,0
2165,4088;8240;5140,3202;8091;-15964,-0.02307448;0.270612;1.216008,-0.04301156;0.05433338;1.311532,0.1304233;0.03308088;1.316657,0.2676195;-0.1180353;1.159753,0.2319948;-0.04266606;0.9344887,0.225056;-0.01348185;0.877921,-0.02892812;-0.435694;1.435775,0
2199,4200;14400;7196,-1141;9198;-16988,-0.02325386;0.2706234;1.215955,-0.04309027;0.05431386;1.31147,0.1302784;0.03326604;1.316476,0.2700042;-0.114795;1.154498,0.2318563;-0.03089741;0.9326825,0.2251546;-0.00173208;0.8788897,-0.02905829;-0.4355392;1.435546,0
2231,808;10320;5420,6357;7867;-14766,-0.02347198;0.2706155;1.216028,-0.04323303;0.05430894;1.311517,0.1301591;0.0334334;1.316397,0.2731933;-0.1104301;1.144744,0.2311626;-0.01764264;0.9272035,0.2244468;0.01097142;0.8812677,-0.02902511;-0.4354818;1.435599,0
2265,428;13464;7200,-97;9236;-15761,-0.02369926;0.2706746;1.21603,-0.0432959;0.05432555;1.311544,0.130046;0.03361935;1.316285,0.274597;-0.1090116;1.14259,0.2308399;-0.006941243;0.9295925,0.2233843;0.02251587;0.8835856,-0.02902321;-0.4354298;1.435616,0
2301,-904;11872;7248,6240;9129;-15995,-0.02391411;0.2706692;1.216034,-0.04602364;0.05484023;1.313184,0.1299813;0.03382101;1.316182,0.2763824;-0.1077161;1.14203,0.2311699;0.001222356;0.9327741,0.2232255;0.03312784;0.8851777,-0.02905716;-0.4353557;1.435606,0
2332,-4364;15020;8368,594;8909;-16633,-0.02420308;0.2706519;1.216111,-0.04751628;0.05513439;1.314162,0.1298873;0.03413499;1.316066,0.278857;-0.1052851;1.139886,0.2313875;0.01021755;0.934694,0.2224729;0.04510344;0.8886635,-0.02902969;-0.4352726;1.435713,0
2364,-3980;15392;10024,4186;10387;-15062,-0.0245674;0.2706909;1.216441,-0.04869832;0.05536813;1.315145,0.1298131;0.03441415;1.316042,0.2812943;-0.1030476;1.138641,0.242078;0.01621226;0.9739022,0.2223232;0.05519721;0.8945496,-0.02905807;-0.435163;1.43591,0
2400,-7024;15300;9392,6088;5145;-13523,-0.02480851;0.2706758;1.216348,-0.04951523;0.05556944;1.315637,0.1297167;0.03462055;1.315917,0.2824106;-0.1018283;1.138892,0.2419739;0.01720001;0.9742814,0.2212013;0.06343187;0.8969185,-0.02901226;-0.4351079;1.435946,0
2432,-7560;14408;7152,4044;5984;-14757,-0.02515278;0.2705845;1.215912,-0.05003405;0.05563239;1.315721,0.1295719;0.03488066;1.31558,0.2839009;-0.09858552;1.136136,0.241266;0.02332019;0.9742469,0.2197996;0.07436925;0.8968444,-0.02890799;-0.4349672;1.435669,0
2465,-9436;16152;8848,-479;5010;-15335,-0.02545745;0.2705355;1.215812,-0.05050958;0.05567512;1.315955,0.1294208;0.03508132;1.315486,0.2851409;-0.09505063;1.134864,0.2409969;0.03030376;0.9760991,0.2205496;0.08326106;0.9026769,-0.02873713;-0.4346178;1.435897,0
2501,-10764;13084;6456,656;4569;-14434,-0.02579088;0.2705365;1.215716,-0.05093076;0.05572394;1.31611,0.1292969;0.03525003;1.315371,0.286417;-0.0931154;1.134668,0.2415857;0.03352809;0.977149,0.2185331;0.09282111;0.9050161,-0.02873233;-0.434572;1.435861,0
2532,-10580;16980;10236,-3840;5830;-14191,-0.02602422;0.2704916;1.215741,-0.05143597;0.05579854;1.316436,0.1291415;0.03543298;1.31533,0.2872539;-0.0867762;1.132217,0.2403922;0.0451762;0.976829,0.2177603;0.1026327;0.9090319,-0.02871146;-0.434551;1.435879,0
2564,-12532;10680;7068,-636;4407;-12571,-0.02646246;0.2703443;1.215425,-0.05178112;0.05583915;1.316494,0.1289327;0.03560353;1.315173,0.287938;-0.08079141;1.127452,0.2391792;0.05294769;0.9763196,0.2161204;0.1103256;0.908651,-0.02870914;-0.4345206;1.43583,0
2599,-12128;13508;8504,-1417;4100;-10947,-0.02676101;0.2702068;1.215234,-0.05210765;0.05586118;1.316641,0.1287553;0.03569461;1.315083,0.2883371;-0.07908714;1.12768,0.2386784;0.05948522;0.9777541,0.2163357;0.1172194;0.9132803,-0.02872866;-0.4344732;1.435856,0
2632,-12268;8212;4588,5944;1255;-8839,-0.02718898;0.270195;1.215509,-0.05251657;0.05593133;1.317109,0.1284716;0.03586367;1.315221,0.2888504;-0.07664824;1.127787,0.2382931;0.06598585;0.9821627,0.2162491;0.1239892;0.9241371,-0.02872445;-0.4344207;1.43625,0
2665,-12600;12840;7820,-4119;3882;-9165,-0.02746238;0.2701432;1.215407,-0.05268013;0.05594503;1.317145,0.128213;0.03599084;1.315224,0.2891921;-0.07581837;1.128194,0.2375746;0.07057262;0.9853569,0.2144818;0.1299355;0.923928,-0.0286959;-0.4343938;1.436239,0
2702,-13156;7608;5332,7250;2571;-5910,-0.02781164;0.2700382;1.215157,-0.05285138;0.05594904;1.317173,0.1280072;0.03605653;1.31509,0.289417;-0.07494562;1.128645,0.2368137;0.07498299;0.9878579,0.2137941;0.134539;0.9288368,-0.02870042;-0.4343705;1.4362,0
2734,-13000;12468;6780,2490;1918;-5653,-0.02825787;0.2698424;1.214551,-0.05303099;0.0559483;1.317136,0.1277391;0.03615451;1.314951,0.2897419;-0.07421071;1.12909,0.2359446;0.078433;0.990217,0.2115154;0.1389606;0.9309608,-0.02861905;-0.4343358;1.43598,0
2765,-13096;8632;4384,2465;1578;-4781,-0.02854277;0.2697907;1.214712,-0.05338596;0.05599044;1.317516,0.1275268;0.03626031;1.31508,0.290258;-0.07272011;1.130461,0.2360389;0.08146842;0.9927446,0.2120905;0.1431239;0.9387898,-0.02857927;-0.4341962;1.43642,0
2803,-13116;10104;5596,-318;1629;-3884,-0.02880079;0.2697267;1.214598,-0.05348453;0.05600207;1.317554,0.1273175;0.03634601;1.315027,0.2899036;-0.07110513;1.130521,0.2347993;0.08555187;0.996137,0.2096225;0.1457821;0.9411624,-0.02843065;-0.4339607;1.436484,0
2832,-13364;8172;4400,2431;939;-2350,-0.02914809;0.2695584;1.214323,-0.05356127;0.05599141;1.317565,0.127074;0.03651117;1.314892,0.2896411;-0.07019132;1.130601,0.2346919;0.08748618;0.9970137,0.2088649;0.1496591;0.9444184,-0.02831093;-0.4337567;1.436502,0
2865,-13144;10696;5776,-519;-408;-1502,-0.0294969;0.2693205;1.214072,-0.05366931;0.05598504;1.317629,0.1269441;0.03655851;1.314886,0.2892396;-0.06937753;1.132157,0.2338179;0.09149682;1.001793,0.2089281;0.1535867;0.9466215,-0.02826633;-0.4335995;1.436596,0
2898,-13380;7804;5536,1697;-380;-294,-0.02976682;0.2692505;1.213927,-0.05377448;0.05596251;1.317649,0.1268193;0.03655299;1.314881,0.2890568;-0.06832331;1.132186,0.2333623;0.09430885;1.004405,0.2090811;0.1557564;0.9523625,-0.02829497;-0.4336055;1.436531,0
2934,-12828;7964;4964,3420;-1557;-362,-0.03006508;0.2691078;1.213689,-0.05387162;0.05594226;1.317639,0.126687;0.03654297;1.314759,0.2891051;-0.06764024;1.133058,0.2330688;0.09670892;1.006274,0.2085874;0.1593305;0.9524145,-0.0283087;-0.4334649;1.4363,0
2969,-13004;8480;4368,2038;-21;-809,-0.03023223;0.2690178;1.213688,-0.0540052;0.05592735;1.317752,0.1266066;0.03653084;1.314801,0.2888854;-0.06586301;1.133273,0.2324881;0.101773;1.009408,0.2092768;0.164284;0.9588977,-0.02831585;-0.4334773;1.436309,0
3002,-12628;8316;4588,2409;-870;-880,-0.0304908;0.2688875;1.213374,-0.0529682;0.05511831;1.316198,0.1265003;0.03653944;1.314726,0.288716;-0.06450054;1.132908,0.2322838;0.1039148;1.010164,0.2083018;0.1665622;0.9588675,-0.02860224;-0.4334947;1.435816,0
3033,-12828;7736;4300,299;-37;-1316,-0.03061542;0.26886;1.213364,-0.05318369;0.05516104;1.316386,0.1264323;0.03654179;1.314728,0.2885607;-0.06299703;1.132981,0.2322417;0.1072373;1.012172,0.2088956;0.1708618;0.9638874,-0.02859892;-0.4334944;1.43583,0
3066,-12720;7196;4004,1118;-166;-1055,-0.03077163;0.2687835;1.213262,-0.05261818;0.05467912;1.315673,0.1263233;0.03654559;1.314684,0.2884496;-0.06179323;1.133053,0.2321632;0.1094474;1.012831,0.2089839;0.1733292;0.9635733,-0.02852155;-0.4333451;1.435837,0
