Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
510,-2612;-15504;-5448,2059;-393;-792,0.004684461;0.4839113;1.230859,-0.1625768;-0.1566581;0.9212888,-0.1964246;-0.1228639;1.01151,-0.2427599;-0.008130249;1.179145,-0.1698499;0.243335;1.280021,-0.009625603;0.26003;1.273002,0.002464544;-0.2343445;1.282721,0
530,-2708;-15532;-5620,1934;444;-834,0.004741277;0.4839287;1.230857,-0.16315;-0.1530071;0.9182311,-0.1964533;-0.1225612;1.01148,-0.242588;-0.007821251;1.179167,-0.1698439;0.2433627;1.280026,-0.009620765;0.2600347;1.273022,0.002350324;-0.2344185;1.282867,0
563,-2956;-15836;-4928,2323;492;-373,0.004745107;0.4840029;1.230988,-0.1623548;-0.1505572;0.9160243,-0.1963666;-0.1220492;1.011226,-0.2425048;-0.00756709;1.179092,-0.1698281;0.2434573;1.280108,-0.009614529;0.2600311;1.273039,0.002346693;-0.2343835;1.282918,0
598,-2184;-15600;-5920,2792;1561;-547,0.004744694;0.4840075;1.231001,-0.1610446;-0.1477318;0.9122476,-0.1958516;-0.120151;1.009688,-0.2421732;-0.006923147;1.178375,-0.16981;0.2434689;1.280101,-0.009561694;0.2600473;1.2731,0.002348477;-0.234381;1.282917,0
631,-3828;-15868;-3800,4862;296;-1206,0.004747276;0.4840249;1.230997,-0.1603833;-0.1439623;0.9084432,-0.1948114;-0.115196;1.004559,-0.241798;-0.005617746;1.175519,-0.1697873;0.2434761;1.280079,-0.009521149;0.2600684;1.273136,0.002350801;-0.2343474;1.282922,0
664,-2720;-15284;-4172,1805;581;-1019,0.004797167;0.4840418;1.230991,-0.1603514;-0.1407621;0.9053377,-0.1959178;-0.1137276;1.000016,-0.2419866;-0.004618818;1.171541,-0.1697693;0.2435172;1.280052,-0.009473435;0.2600939;1.273153,0.002360153;-0.2343319;1.282915,0
697,-2720;-15840;-4728,-108;1473;-1126,0.004877477;0.4841574;1.23103,-0.1606162;-0.1355247;0.900774,-0.1951951;-0.1146248;0.9938806,-0.2411119;-0.00343651;1.164094,-0.1696994;0.2435172;1.279888,-0.009429608;0.2601127;1.273123,0.002396999;-0.2342907;1.28285,0
730,-2740;-15952;-4692,255;1452;-1341,0.004923034;0.4842696;1.231123,-0.1605807;-0.1325441;0.8975841,-0.19564;-0.1124315;0.9907162,-0.2413443;-0.002191734;1.161623,-0.1696858;0.2435567;1.27985,-0.009394214;0.2601355;1.273115,0.002402858;-0.2342607;1.282851,0
763,-2412;-16228;-5116,626;1895;-1433,0.005026622;0.4844935;1.231326,-0.161702;-0.1282599;0.8921975,-0.1970163;-0.1063233;0.9870127,-0.2415212;-0.0007842878;1.161235,-0.1696802;0.243627;1.279845,-0.009383916;0.2601385;1.273117,0.002415951;-0.2342319;1.282847,0
798,-2632;-16240;-4868,1348;1663;-1717,0.005255723;0.4849131;1.231683,-0.1638501;-0.1219522;0.8908433,-0.1993855;-0.09733181;0.9841266,-0.2424117;0.003034885;1.161805,-0.1696478;0.2436343;1.279788,-0.009361444;0.2601499;1.273111,0.002476948;-0.234154;1.282849,0
831,-2132;-15604;-4416,3937;1947;-1164,0.005477155;0.4850213;1.231755,-0.1642983;-0.1169515;0.8854122,-0.2006091;-0.0898557;0.9805658,-0.2434335;0.006614733;1.160479,-0.1696557;0.2436749;1.279772,-0.009290556;0.2601735;1.273118,0.002650686;-0.2340984;1.282864,0
866,-2396;-15428;-4540,1051;1042;-1359,0.005686345;0.4852288;1.231908,-0.1649803;-0.1107179;0.8794942,-0.1971102;-0.08176517;0.9457297,-0.2442095;0.01064606;1.157261,-0.1696798;0.2437493;1.279729,-0.009287108;0.2602005;1.273139,0.002528362;-0.2339903;1.282764,0
897,-2464;-15596;-4136,-430;1318;-1042,0.005876308;0.4851793;1.231839,-0.1650898;-0.1042395;0.8759334,-0.1972506;-0.08095707;0.9436793,-0.2450667;0.01537625;1.153957,-0.1697108;0.2438313;1.279708,-0.009283787;0.2602423;1.273194,0.00254276;-0.2339259;1.28279,0
929,-2488;-15520;-4560,-186;420;-532,0.006042516;0.4854067;1.232136,-0.1643724;-0.0968374;0.8685642,-0.1961788;-0.07760624;0.934358,-0.2451801;0.02119395;1.145557,-0.1697323;0.2438864;1.279673,-0.009276359;0.2602981;1.273221,0.002412238;-0.2338541;1.282724,0
965,-2296;-15480;-5272,-923;873;-814,0.006286989;0.4854089;1.232144,-0.1642679;-0.08835881;0.8634796,-0.1979705;-0.0716656;0.9234391,-0.2458135;0.02596328;1.140389,-0.1697961;0.2440336;1.279763,-0.009274182;0.2603351;1.273278,0.002416297;-0.2337865;1.282815,0
997,-2352;-15728;-4772,-517;1167;-410,0.006593992;0.4856902;1.232442,-0.1653069;-0.07781479;0.8557405,-0.1989465;-0.07920098;0.9068145,-0.2462985;0.03164335;1.135051,-0.1698903;0.2442015;1.279821,-0.009270046;0.260376;1.273325,0.002422714;-0.2337594;1.282829,0
1031,-2280;-15552;-5284,-860;502;-714,0.006654859;0.485761;1.232499,-0.165087;-0.0669339;0.8459429,-0.2055459;-0.05563536;0.9121586,-0.2463764;0.04115955;1.112612,-0.169998;0.244318;1.279787,-0.009270355;0.2603917;1.273321,0.00235062;-0.2337639;1.282749,0
1067,-2588;-15444;-5684,-2452;-365;-2052,0.007099482;0.4862521;1.233294,-0.1653113;-0.0551268;0.8394573,-0.2028352;-0.04971753;0.9020616,-0.2461004;0.043416;1.111918,-0.1701652;0.2447499;1.280082,-0.009280771;0.260458;1.27346,0.002286108;-0.2337554;1.282995,0
1100,-1980;-15316;-6452,-3865;-874;-1009,0.007168671;0.4866413;1.23385,-0.1651293;-0.04213434;0.8301232,-0.1997704;-0.03874651;0.8936588,-0.2490167;0.05322443;1.08738,-0.1702796;0.2448832;1.280088,-0.009289381;0.2604881;1.273451,0.002298621;-0.23377;1.282947,0
1130,-1636;-14864;-6932,-4340;89;-1348,0.007360301;0.4867465;1.234119,-0.1651788;-0.02842668;0.8239757,-0.20633;-0.01769304;0.9182349,-0.2517304;0.08118394;1.174936,-0.1702963;0.2449408;1.280057,-0.009303004;0.2605607;1.273624,0.002424349;-0.2338467;1.283214,0
1163,-1992;-15496;-7360,-4004;672;-1443,0.00737095;0.4868345;1.234163,-0.1635448;-0.01525746;0.8134993,-0.2011316;-0.01926568;0.8725854,-0.2446406;0.07623651;1.08395,-0.1703221;0.2451743;1.279834,-0.009295168;0.2605977;1.273621,0.002582443;-0.2338996;1.283107,0
1198,-2652;-15592;-7584,-3678;-2757;-3725,0.007363731;0.4868456;1.234172,-0.1612483;-0.001197563;0.8033058,-0.2057157;0.00650345;0.8970112,-0.253237;0.09379325;1.157486,-0.1703317;0.2455106;1.279605,-0.009268016;0.2606337;1.273587,0.002759737;-0.2339756;1.282951,0
1230,-1492;-14372;-8680,-2778;-3762;-2061,0.007476689;0.4869887;1.234261,-0.1614569;0.01303505;0.7971948,-0.2019696;0.0162202;0.8800626,-0.2446217;0.1023289;1.141771,-0.1702757;0.2459934;1.279305,-0.009200877;0.2606581;1.273571,0.002855918;-0.2340032;1.2829,0
1266,-1940;-14872;-8812,113;-3213;-901,0.007692118;0.4871505;1.234555,-0.1572709;0.02762329;0.789484,-0.19874;0.0338016;0.8810182,-0.257578;0.1098652;1.142659,-0.1702701;0.2465945;1.279398,-0.009028993;0.2606841;1.273566,0.003342087;-0.2340124;1.283058,0
1298,-1972;-14808;-8956,3488;-1445;377,0.007732231;0.4872338;1.234664,-0.1539175;0.04202311;0.7814735,-0.1942946;0.0488115;0.8782243,-0.2575661;0.1103481;1.142601,-0.17011;0.2470922;1.279226,-0.008940198;0.2606991;1.273495,0.003370858;-0.2340266;1.282878,0
1330,-2188;-13920;-7960,3204;-1650;-545,0.00773914;0.4872184;1.234655,-0.1525449;0.05463682;0.7769305,-0.1933277;0.05626196;0.8753891,-0.2583647;0.1133396;1.140328,-0.1693345;0.2476879;1.278366,-0.008807386;0.260699;1.273438,0.003645266;-0.2341086;1.282548,0
1364,-2328;-14644;-8364,1043;-723;-990,0.007741443;0.4872184;1.234655,-0.1533567;0.06645126;0.7746885,-0.1945913;0.06804103;0.8719799,-0.2600062;0.1165743;1.13851,-0.1687897;0.2482418;1.277731,-0.008727469;0.2607086;1.273394,0.003616156;-0.2340968;1.282337,0
1396,-2300;-15228;-8460,2889;689;-1197,0.0077534;0.4872379;1.234703,-0.1438224;0.08411808;0.765058,-0.1798794;0.06517441;0.8143721,-0.2564572;0.07493826;1.071223,-0.168076;0.2490969;1.277284,-0.008590379;0.2607239;1.273336,0.004045176;-0.2341126;1.282305,0
1430,-2460;-15324;-7256,4855;773;-478,0.007820508;0.4872336;1.234794,-0.1430322;0.09717526;0.7634814,-0.1854467;0.07608052;0.8176168,-0.2554864;0.07597027;1.071416,-0.1669915;0.2505249;1.277092,-0.008402606;0.2607911;1.273263,0.004025979;-0.2341179;1.28227,0
1465,-2544;-15788;-7216,3730;272;-1360,0.007811086;0.4871903;1.23491,-0.1408478;0.1089311;0.7579303,-0.196683;0.09711007;0.8308316,-0.250988;0.0833957;1.065524,-0.1651334;0.2526304;1.276781,-0.008318854;0.2607984;1.273207,0.003991358;-0.2340333;1.282086,0
1499,-2216;-15676;-6760,4286;-1824;-1845,0.008020732;0.4876676;1.236459,-0.1400805;0.1205199;0.757278,-0.198881;0.1027059;0.8408004,-0.2502409;0.08631908;1.065665,-0.1631161;0.2543889;1.277335,-0.008220094;0.260811;1.273235,0.004003557;-0.2340078;1.282157,0
1531,-2140;-14900;-7064,3863;-1342;-2088,0.008172838;0.4877985;1.236914,-0.1383111;0.1327288;0.7522944,-0.16736;0.1257982;0.7962791,-0.24838;0.09311568;1.061054,-0.1611708;0.2552535;1.277319,-0.008013856;0.2607299;1.272939,0.004057887;-0.2339873;1.281913,0
1563,-2088;-14840;-6384,2659;-512;-1942,0.00830226;0.4878107;1.237202,-0.136311;0.1452361;0.750342,-0.1756567;0.1323632;0.8021699,-0.2481578;0.09894717;1.057292,-0.1590789;0.2546524;1.277518,-0.007856875;0.2606563;1.272768,0.004736601;-0.2342433;1.281777,0
1598,-1856;-14840;-6736,1884;81;-1049,0.008306804;0.4877851;1.237429,-0.1355793;0.1555666;0.7494573,-0.1756091;0.1347037;0.8046885,-0.2487349;0.1046548;1.052862,-0.1569182;0.2526841;1.277247,-0.007786741;0.2606318;1.27266,0.004801147;-0.234418;1.281564,0
1630,-2008;-15052;-6112,2634;715;-622,0.008350168;0.4875686;1.237686,-0.1342025;0.1659024;0.7489301,-0.1735536;0.1403258;0.8070436,-0.2497052;0.1092365;1.049154,-0.1550887;0.2510449;1.276394,-0.007742584;0.2606456;1.272642,0.004812808;-0.234456;1.281509,0
1664,-2012;-15256;-6412,2732;333;-23,0.008463356;0.4875877;1.238079,-0.1313719;0.1753576;0.7458987,-0.1713666;0.1467451;0.8072149,-0.2513407;0.112607;1.045261,-0.1535974;0.2490817;1.274449,-0.007774592;0.2608628;1.272325,0.004832667;-0.2344936;1.281422,0
1697,-2224;-15392;-6252,1534;635;-354,0.00860795;0.487557;1.238291,-0.1307531;0.1837868;0.7479716,-0.1696841;0.1539943;0.8078094,-0.2520579;0.1176541;1.044632,-0.1531311;0.2473295;1.273235,-0.007849115;0.2611258;1.272025,0.004814886;-0.2345157;1.28146,0
1731,-2088;-15452;-6116,2719;451;-188,0.008852201;0.4875267;1.238704,-0.1292515;0.1913721;0.747565,-0.1680555;0.1613592;0.8076612,-0.2520021;0.1225703;1.046277,-0.153035;0.2466131;1.272963,-0.007900011;0.2614622;1.271745,0.005057327;-0.2344372;1.282005,0
1765,-2044;-15424;-6092,2468;312;-509,0.008860557;0.487451;1.238702,-0.1295125;0.1965208;0.745649,-0.1669545;0.1664155;0.807194,-0.2516034;0.1263212;1.045906,-0.1529502;0.2462103;1.272074,-0.008124293;0.2619685;1.270994,0.004981663;-0.2343876;1.281969,0
1798,-2180;-15752;-5716,2186;-54;-457,0.00894064;0.4872061;1.238892,-0.1291304;0.202589;0.7455791,-0.1664889;0.1713345;0.8074819,-0.2511601;0.1302833;1.04617,-0.1529174;0.246178;1.271747,-0.008246847;0.2622638;1.270618,0.004906133;-0.2343791;1.281976,0
1830,-2392;-15460;-5616,1803;33;-261,0.009121575;0.4870907;1.238909,-0.130235;0.2059319;0.7443908,-0.1665842;0.1755534;0.8083706,-0.2508672;0.133673;1.04584,-0.1529612;0.2462061;1.271394,-0.008329125;0.2626623;1.270223,0.004755054;-0.234179;1.281809,0
1865,-2440;-15872;-5568,1893;-482;-438,0.009150144;0.4870533;1.238931,-0.131826;0.209342;0.74375,-0.1671847;0.1790121;0.809613,-0.2506719;0.1362436;1.046286,-0.1530592;0.2463454;1.271273,-0.008301205;0.2629212;1.270053,0.004789742;-0.2339988;1.281843,0
1898,-2424;-15556;-5616,1216;108;-808,0.009376038;0.4868046;1.239074,-0.1322473;0.2134179;0.7454293,-0.1685041;0.1828227;0.8119578,-0.2503459;0.1402643;1.046161,-0.1532045;0.2465317;1.271319,-0.008295015;0.263172;1.270213,0.004857337;-0.2334222;1.282724,0
1942,-2604;-15876;-5340,1328;-296;-1076,0.00974311;0.4867924;1.239562,-0.1323781;0.2160303;0.7443677,-0.1710064;0.1857498;0.8066785,-0.2502863;0.1425383;1.047673,-0.1533549;0.246765;1.271292,-0.008276809;0.2632667;1.270212,0.004892331;-0.2330645;1.283032,0
2045,-2268;-15480;-5500,1054;-395;-1449,0.01227209;0.4850308;1.238986,-0.1327279;0.2245583;0.7404463,-0.1723773;0.1926071;0.8002798,-0.2500076;0.1494114;1.049999,-0.1540827;0.2492183;1.270685,-0.008334049;0.2633689;1.270202,0.004118971;-0.2317947;1.283245,0
2065,-2140;-15512;-5408,859;-688;-1766,0.01243615;0.4852597;1.239316,-0.1331747;0.2266892;0.7404442,-0.1721993;0.1957342;0.7991819,-0.2503163;0.1512177;1.050709,-0.1543;0.250662;1.270638,-0.008338802;0.2633762;1.270159,0.003909197;-0.231539;1.283349,0
2098,-1908;-15324;-5684,574;-1072;-1471,0.01246036;0.4852391;1.239299,-0.130987;0.2302528;0.7382859,-0.1731469;0.2005343;0.8072176,-0.2497735;0.1543833;1.048221,-0.1544105;0.2511343;1.270664,-0.008320545;0.2633545;1.270142,0.003856939;-0.2310964;1.283745,0
2132,-2212;-15496;-5708,1290;-941;-1206,0.01248799;0.4851608;1.239192,-0.1303952;0.2316205;0.7371408,-0.1732987;0.2021474;0.8098152,-0.2497956;0.1558658;1.047218,-0.1546384;0.2516224;1.270639,-0.008305551;0.2633105;1.270193,0.003836462;-0.2307975;1.283952,0
2165,-2260;-15736;-6412,1536;-444;-486,0.01420483;0.4828607;1.23686,-0.1295999;0.231318;0.7380719,-0.1707313;0.205212;0.8050244,-0.249628;0.1574011;1.046414,-0.1547455;0.2519178;1.270622,-0.008316276;0.2633302;1.27016,0.003935383;-0.2305783;1.284174,0
2197,-1940;-15808;-5468,2357;-1776;-452,0.01422895;0.4828812;1.236974,-0.1273565;0.2299031;0.73956,-0.1698586;0.2059334;0.8035843,-0.2493775;0.1581501;1.046337,-0.1547939;0.2519962;1.270634,-0.008390836;0.2634355;1.270174,0.003869305;-0.2303562;1.28452,0
2229,-2444;-16384;-5464,230;-769;-1324,0.01502205;0.481907;1.236115,-0.1273286;0.2267684;0.7400898,-0.1695898;0.2055473;0.8019143,-0.2493688;0.1583535;1.046155,-0.1548588;0.2523863;1.270482,-0.008509846;0.2637798;1.269964,0.003696218;-0.2299164;1.284873,0
2264,-2464;-16124;-4996,1332;-2071;-1228,0.01566166;0.4810307;1.235472,-0.1270399;0.2221763;0.7408165,-0.1695327;0.2037347;0.8005194,-0.249294;0.1583914;1.046029,-0.1548829;0.252323;1.270463,-0.008554659;0.2641451;1.269873,0.003705254;-0.229816;1.284935,0
2296,-2516;-16252;-5432,573;-2877;-1546,0.01610335;0.4805989;1.235246,-0.126863;0.2152667;0.7422993,-0.1701789;0.1992509;0.79928,-0.2496139;0.1570658;1.0473,-0.1548263;0.2518378;1.270561,-0.008589713;0.2643998;1.269853,0.003768587;-0.2297787;1.285159,0
2331,-2808;-15840;-5624,2595;-1955;-1105,0.01547057;0.4817208;1.236965,-0.1276352;0.2057569;0.7404858,-0.1689322;0.1935921;0.8024497,-0.2496117;0.1539737;1.048163,-0.1545957;0.2508791;1.270348,-0.008579634;0.2645789;1.269655,0.003975371;-0.2298815;1.285169,0
2365,-2308;-14740;-5752,1795;-1496;-1747,0.01488283;0.4837855;1.239533,-0.1296563;0.1946306;0.7428452,-0.1686138;0.1858459;0.8037062,-0.2500385;0.1491668;1.048362,-0.1542756;0.2499317;1.270649,-0.008582381;0.2645687;1.269629,0.004002355;-0.2300581;1.285038,0
2458,-2720;-15560;-5528,970;-924;-1718,0.01442139;0.4849042;1.241162,-0.1336189;0.169185;0.7419536,-0.171648;0.1620424;0.805208,-0.2524082;0.130189;1.041125,-0.152627;0.2481933;1.270939,-0.008286;0.2638818;1.269679,0.004253056;-0.2311088;1.283585,0
2512,-2180;-14936;-5600,1602;-1282;-1444,0.01464903;0.4858441;1.242539,-0.1396229;0.1415619;0.745112,-0.1792909;0.1370331;0.8078266,-0.2503859;0.119229;1.044343,-0.1519034;0.2522558;1.275258,-0.007832363;0.2632969;1.270095,0.004717888;-0.2313923;1.283722,0
2530,-1848;-15408;-5468,676;-313;-1670,0.01470239;0.486217;1.243027,-0.1428749;0.1271564;0.7479683,-0.1820015;0.1232798;0.8099741,-0.2519283;0.1103619;1.052644,-0.1523751;0.2543954;1.276329,-0.007713908;0.2631297;1.270367,0.00493038;-0.2314357;1.283749,0
2566,-1948;-15824;-5432,1808;12;-618,0.01472749;0.4862829;1.243124,-0.1444154;0.1097183;0.7491164,-0.1843937;0.1025257;0.8111853,-0.2518879;0.1030663;1.057873,-0.1531597;0.2551006;1.27653,-0.007629769;0.2630267;1.270435,0.004791086;-0.231458;1.283456,0
2599,-1760;-15604;-5344,1609;326;-464,0.01503577;0.4868942;1.243868,-0.1461669;0.09342077;0.7520027,-0.1860948;0.08024898;0.8129914,-0.2551144;0.09993882;1.06101,-0.1540877;0.2550865;1.276364,-0.007577171;0.2628877;1.270513,0.004722092;-0.2315513;1.283348,0
2632,-2652;-15896;-6244,1198;2072;-920,0.01524045;0.4871244;1.244277,-0.1495498;0.0759779;0.7577244,-0.1879455;0.06409308;0.8171392,-0.260626;0.09780407;1.06463,-0.1553188;0.2551108;1.276273,-0.007548226;0.2627524;1.270653,0.004711016;-0.2315417;1.283324,0
2664,-2100;-15344;-5040,2017;2009;-508,0.0154174;0.4879105;1.245227,-0.1517463;0.05815858;0.7606496,-0.1974946;0.06256099;0.8503094,-0.2665247;0.1192579;1.114329,-0.1565728;0.2549935;1.276119,-0.007541467;0.2626697;1.270672,0.004955999;-0.2315844;1.283291,0
2698,-1964;-16000;-5168,-186;2058;-1289,0.0155327;0.4881566;1.245448,-0.1551258;0.03922366;0.7668403,-0.1691958;0.07188512;0.8452707,-0.2012171;0.1558255;1.09148,-0.1576016;0.2547373;1.275857,-0.007554954;0.2626215;1.270674,0.005163924;-0.2315842;1.283271,0
2729,-2824;-16660;-4900,1288;2081;-1898,0.01585143;0.4884312;1.245682,-0.1582021;0.0234193;0.7735491,-0.1904619;0.03934043;0.8335559,-0.2455019;0.1155924;1.09599,-0.1587327;0.2546437;1.275772,-0.007571544;0.2625667;1.270694,0.005119534;-0.2315782;1.283295,0
2765,-2248;-16364;-5352,4128;111;-821,0.01591671;0.4885407;1.245746,-0.1617239;0.00577724;0.7801563,-0.174974;0.04475229;0.8538942,-0.2008879;0.1391366;1.100595,-0.1594951;0.2544821;1.275527,-0.00758127;0.2624919;1.270697,0.005106307;-0.2315875;1.283296,0
2798,-1748;-15588;-4636,1375;-1610;-2056,0.01596304;0.4886019;1.245796,-0.1678971;-0.009605471;0.7866589,-0.1812656;0.02921979;0.85997,-0.2017338;0.1345265;1.103261,-0.1601646;0.2540567;1.275249,-0.007593703;0.262479;1.270704,0.005127863;-0.2316052;1.283267,0
2831,-2060;-16072;-4296,12;-3217;-2406,0.0159711;0.4887136;1.246012,-0.1732418;-0.02678028;0.7906731,-0.188509;0.01820629;0.876568,-0.2035077;0.1278551;1.106602,-0.1612155;0.2533479;1.275026,-0.007637687;0.2623833;1.270722,0.00511602;-0.2316548;1.283244,0
2866,-1308;-15944;-5304,377;-3298;-1706,0.01601097;0.4887066;1.245997,-0.1786661;-0.04253505;0.7943985,-0.2332894;0.01914674;0.9596124,-0.2478074;0.1038697;1.149844,-0.1622023;0.2522878;1.274392,-0.00773622;0.2622349;1.270581,0.005055648;-0.2316996;1.282995,0
2934,-1548;-15440;-5268,86;-1670;-1073,0.01635314;0.4888372;1.246047,-0.1892751;-0.06792824;0.8078331,-0.2299768;-0.00162547;0.9713905,-0.2480152;0.09747263;1.15611,-0.1629901;0.2512273;1.273954,-0.007842495;0.2619937;1.270668,0.005136695;-0.2317545;1.28316,0
2964,-1632;-15552;-5468,48;-1180;-234,0.01638648;0.4887845;1.245983,-0.1923531;-0.07907666;0.8126423,-0.2076037;-0.001989678;0.9391094,-0.208714;0.1075037;1.116734,-0.163393;0.2507436;1.273943,-0.007932276;0.2617846;1.270714,0.004999742;-0.2318605;1.283242,0
2998,-1920;-15628;-5516,233;-239;-726,0.01659857;0.4887668;1.246119,-0.1954311;-0.08879892;0.8214666,-0.2113034;-0.01191456;0.9461046,-0.2096708;0.103343;1.119971,-0.1636203;0.2506139;1.274084,-0.008057935;0.2615702;1.270996,0.004669921;-0.2319326;1.283903,0
3054,-1952;-15900;-5808,1039;-74;-756,0.01664863;0.4886988;1.246044,-0.1946867;-0.09824035;0.8263251,-0.2135078;-0.02107407;0.9523313,-0.2100466;0.09975037;1.122271,-0.1638408;0.250482;1.274212,-0.008140212;0.2614391;1.271024,0.004210676;-0.2319109;1.284077,0
3064,-1872;-15700;-5508,858;-457;-1607,0.01674155;0.4886015;1.246043,-0.1947666;-0.1074512;0.8336076,-0.2096956;-0.02751745;0.9513958,-0.210343;0.0957718;1.125813,-0.1641576;0.2501322;1.274271,-0.008225805;0.2613109;1.271144,0.003924404;-0.231999;1.28436,0
3096,-1880;-15840;-5220,400;-1124;-2397,0.0167999;0.4884903;1.245963,-0.1938728;-0.1156568;0.8409408,-0.2094207;-0.03124295;0.9549116,-0.2108431;0.09111135;1.128878,-0.1642787;0.2499673;1.274307,-0.00833317;0.261237;1.271318,0.003666134;-0.2320372;1.284583,0
3129,-1384;-16092;-5764,242;144;-2105,0.01676711;0.4882669;1.245533,-0.1922853;-0.1216972;0.8458093,-0.2091008;-0.03580892;0.9595316,-0.2113546;0.08695811;1.130937,-0.1643497;0.2498463;1.274283,-0.008393826;0.2610886;1.271311,0.003272327;-0.232139;1.284463,0
