Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-4276,1023,System.Double[],0
32,-4164,1019,System.Double[],0
70,-3840,1023,System.Double[],0
99,-3948,1023,System.Double[],0
131,-4028,1023,System.Double[],0
165,-4012,1023,System.Double[],0
198,-4280,1022,System.Double[],0
231,-3936,1023,System.Double[],0
269,-3960,1023,System.Double[],0
303,-4156,1021,System.Double[],0
332,-4120,1023,System.Double[],0
367,-4096,1023,System.Double[],0
398,-3992,1022,System.Double[],0
431,-4216,1023,System.Double[],0
468,-4200,1020,System.Double[],0
499,-4196,1018,System.Double[],0
535,-4044,1021,System.Double[],0
567,-3744,1022,System.Double[],0
599,-4180,1023,System.Double[],0
631,-4356,1023,System.Double[],0
665,-4264,1017,System.Double[],0
702,-3952,1023,System.Double[],0
732,-4004,1023,System.Double[],0
766,-4464,1022,System.Double[],0
797,-4108,1023,System.Double[],0
831,-3968,1021,System.Double[],0
864,-4148,1022,System.Double[],0
899,-4596,1023,System.Double[],0
933,-4348,1019,System.Double[],0
966,-4464,1021,System.Double[],0
998,-4284,1023,System.Double[],0
1031,-4288,1016,System.Double[],0
1065,-4320,1020,System.Double[],0
1098,-4240,1021,System.Double[],0
1134,-4504,1020,System.Double[],0
1166,-4388,1023,System.Double[],0
1199,-4360,1023,System.Double[],0
1233,-4424,1021,System.Double[],0
1266,-4488,1023,System.Double[],0
1299,-4256,1023,System.Double[],0
1333,-4192,1023,System.Double[],0
1366,-4052,1023,System.Double[],0
1399,-4204,1020,System.Double[],0
1431,-4772,1023,System.Double[],0
1465,-5056,1023,System.Double[],0
1499,-5156,1019,System.Double[],0
1533,-4172,1022,System.Double[],0
1567,-3840,1023,System.Double[],0
1601,-4728,1023,System.Double[],0
1633,-4476,1020,System.Double[],0
1669,-4124,1020,System.Double[],0
1699,-3976,1023,System.Double[],0
1732,-5468,1020,System.Double[],0
1767,-7332,1023,System.Double[],0
1800,-3728,1023,System.Double[],0
1832,17472,1019,System.Double[],0
1865,17356,1023,System.Double[],0
1899,8844,1020,System.Double[],0
1933,7408,1021,System.Double[],0
1965,7412,1023,System.Double[],0
2000,6640,1021,System.Double[],0
2033,8320,1023,System.Double[],0
2065,8612,1023,System.Double[],0
2099,8220,1021,System.Double[],0
2133,8272,1023,System.Double[],0
2165,8436,1023,System.Double[],0
2199,8444,1023,System.Double[],0
2233,8508,1021,System.Double[],0
2300,8592,1020,System.Double[],0
2334,8776,1023,System.Double[],0
2366,8204,1023,System.Double[],0
2398,8576,1022,System.Double[],0
2434,8572,1023,System.Double[],0
2548,8720,1023,System.Double[],0
2566,8828,1020,System.Double[],0
2599,8580,1020,System.Double[],0
2633,8728,1023,System.Double[],0
2666,8616,1022,System.Double[],0
2699,8488,1021,System.Double[],0
2733,8676,1023,System.Double[],0
2765,8564,1023,System.Double[],0
2798,8688,1023,System.Double[],0
2832,8524,1021,System.Double[],0
2867,8556,1023,System.Double[],0
2900,8756,1023,System.Double[],0
2935,8648,1019,System.Double[],0
2967,8264,1019,System.Double[],0
3000,8604,1023,System.Double[],0
