Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-2308,1023,System.Double[],0
37,-2668,1023,System.Double[],0
70,-2864,1020,System.Double[],0
100,-3948,1023,System.Double[],0
133,-2960,1023,System.Double[],0
167,-3560,1020,System.Double[],0
201,-2912,1023,System.Double[],0
236,-3704,1023,System.Double[],0
268,-3120,1018,System.Double[],0
302,-3008,1014,System.Double[],0
335,-2836,1023,System.Double[],0
369,-3240,1019,System.Double[],0
399,-3304,1022,System.Double[],0
437,-3500,1023,System.Double[],0
470,-3224,1022,System.Double[],0
500,-3352,1023,System.Double[],0
535,-3296,1022,System.Double[],0
568,-3432,1018,System.Double[],0
601,-3528,1023,System.Double[],0
635,-3136,1023,System.Double[],0
670,-3612,1021,System.Double[],0
702,-3344,1023,System.Double[],0
735,-3436,1023,System.Double[],0
769,-3344,1023,System.Double[],0
801,-3412,1023,System.Double[],0
836,-3164,1019,System.Double[],0
871,-3356,1023,System.Double[],0
900,-3532,1023,System.Double[],0
935,-3356,1021,System.Double[],0
967,-3252,1023,System.Double[],0
1000,-3204,1023,System.Double[],0
1035,-3348,1021,System.Double[],0
1070,-3476,1023,System.Double[],0
1101,-3360,1023,System.Double[],0
1135,-3384,1023,System.Double[],0
1168,-3224,1023,System.Double[],0
1200,-3212,1023,System.Double[],0
1236,-3504,1018,System.Double[],0
1268,-3312,1023,System.Double[],0
1301,-3680,1019,System.Double[],0
1336,-3400,1018,System.Double[],0
1370,-3476,1023,System.Double[],0
1400,-3192,1023,System.Double[],0
1436,-3792,1023,System.Double[],0
1468,-3572,1023,System.Double[],0
1500,-3472,1023,System.Double[],0
1537,-3648,1023,System.Double[],0
1570,-3404,1023,System.Double[],0
1601,-3456,1021,System.Double[],0
1635,-3324,1023,System.Double[],0
1668,-3196,1023,System.Double[],0
1700,-3280,1022,System.Double[],0
1735,-3664,1023,System.Double[],0
1770,-3756,1023,System.Double[],0
1801,-3376,1021,System.Double[],0
1835,-3004,1023,System.Double[],0
1867,-3368,1021,System.Double[],0
1900,-3348,1019,System.Double[],0
1935,-3348,1023,System.Double[],0
1970,-3476,1021,System.Double[],0
2002,-3508,1023,System.Double[],0
2035,-3524,1023,System.Double[],0
2068,-3104,1018,System.Double[],0
2100,-3460,1023,System.Double[],0
2136,-3372,1019,System.Double[],0
2168,-3408,1018,System.Double[],0
2202,-3808,1023,System.Double[],0
2235,-3500,1023,System.Double[],0
2268,-3544,1020,System.Double[],0
2300,-3428,1023,System.Double[],0
2334,-3576,1023,System.Double[],0
2368,-3508,1023,System.Double[],0
2403,-3408,1023,System.Double[],0
2443,-3316,1022,System.Double[],0
2469,-3232,1023,System.Double[],0
2500,-3356,1023,System.Double[],0
2534,-3412,1020,System.Double[],0
2567,-3644,1023,System.Double[],0
2601,-3412,1023,System.Double[],0
2637,-3536,1021,System.Double[],0
2668,-3552,1023,System.Double[],0
2700,-3340,1022,System.Double[],0
2735,-3372,1023,System.Double[],0
2767,-2968,1023,System.Double[],0
2801,-2996,1021,System.Double[],0
2838,-3120,1023,System.Double[],0
2869,-3496,1023,System.Double[],0
2900,-4216,1018,System.Double[],0
2935,-4236,1023,System.Double[],0
2969,-3720,1023,System.Double[],0
3001,-3700,1020,System.Double[],0
3036,-3844,1021,System.Double[],0
3071,-3828,1023,System.Double[],0
3102,-3744,1018,System.Double[],0
3136,-3676,1023,System.Double[],0
3167,-3488,1023,System.Double[],0
3199,-3444,1020,System.Double[],0
3234,-3524,1023,System.Double[],0
3270,-3808,1023,System.Double[],0
3302,-3560,1021,System.Double[],0
3335,-3028,1023,System.Double[],0
3367,-3844,1021,System.Double[],0
3401,-4428,1023,System.Double[],0
3435,-2472,1023,System.Double[],1
3469,-3972,1021,System.Double[],1
3503,-4388,1023,System.Double[],1
3535,-4212,1023,System.Double[],1
3568,-4580,1020,System.Double[],1
3601,-4132,1018,System.Double[],1
3635,-4280,1023,System.Double[],1
3668,-4436,1023,System.Double[],1
3702,-4608,1020,System.Double[],1
3735,-4548,1023,System.Double[],1
3768,-5100,1021,System.Double[],1
3800,-5348,1023,System.Double[],1
3835,-5076,1023,System.Double[],1
3867,-5472,1023,System.Double[],1
3902,-5696,1023,System.Double[],1
3935,-6476,1023,System.Double[],1
3968,-6632,1023,System.Double[],1
4000,-6732,1023,System.Double[],1
4035,-6316,1023,System.Double[],1
4067,-7024,1023,System.Double[],1
4101,-6688,1023,System.Double[],1
4137,-7476,1023,System.Double[],1
4170,-7092,335,System.Double[],1
4199,-7648,332,System.Double[],1
4235,-6680,334,System.Double[],1
4267,-6832,338,System.Double[],1
4300,-7084,336,System.Double[],1
4335,-6868,341,System.Double[],1
4370,-7392,340,System.Double[],1
4483,-6616,344,System.Double[],1
4501,-7168,346,System.Double[],1
4535,-7000,347,System.Double[],1
4579,-6952,352,System.Double[],1
4604,-6776,350,System.Double[],1
4634,-6788,350,System.Double[],1
4667,-7448,349,System.Double[],1
4701,-7200,354,System.Double[],1
4735,-6700,354,System.Double[],1
4768,-6600,350,System.Double[],1
4802,-6996,353,System.Double[],1
4836,-6964,349,System.Double[],1
4867,-7284,347,System.Double[],1
4900,-6464,346,System.Double[],1
4934,-7740,343,System.Double[],1
4976,-6812,342,System.Double[],1
5000,-6420,340,System.Double[],1
5038,-6440,339,System.Double[],1
5067,-6828,340,System.Double[],1
5100,-6388,337,System.Double[],1
5134,-6984,335,System.Double[],1
5167,-6520,332,System.Double[],1
5199,-7496,333,System.Double[],1
5235,-6596,334,System.Double[],1
5270,-7468,340,System.Double[],1
5300,-6984,346,System.Double[],1
5333,-7316,347,System.Double[],1
5367,-6512,1023,System.Double[],1
5400,-5816,1023,System.Double[],1
5436,-6484,1019,System.Double[],1
5472,-6276,1023,System.Double[],1
5502,-6016,1023,System.Double[],1
