Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
8132,321,-12784;7208;5000,1943;53;-378,-0.04894984;0.2177019;1.26117,0.07662152;0.1808652;1.240616,0.2060234;-0.005435905;1.195692,0.1519982;-0.108754;0.9769629,0.1461611;-0.09787394;0.9208611,-0.03573823;-0.1659988;1.420053,2
8166,320,-12616;7320;5236,2666;-386;-478,-0.04893856;0.2176872;1.261158,0.07661081;0.1808558;1.24061,0.206044;-0.005416647;1.195694,0.1479437;-0.1352312;0.9927876,0.1411566;-0.09370816;0.9140498,-0.03573959;-0.165997;1.420053,2
8197,321,-12428;8036;5104,2323;-331;-877,-0.04893184;0.2176726;1.261159,0.07660058;0.1808248;1.240626,0.2060603;-0.005529397;1.195708,0.1553395;-0.1081718;0.9758689,0.1393043;-0.1040772;0.9005414,-0.03577823;-0.1659495;1.420134,2
8231,320,-12220;8064;4772,1612;-679;-833,-0.04892589;0.2176636;1.261155,0.07659243;0.1808156;1.24062,0.201533;0.0266744;1.242662,0.1525991;-0.04135813;1.009407,0.1366035;-0.0879279;0.9136347,-0.03578718;-0.1658712;1.42008,2
8265,321,-12256;8040;4504,1728;-830;-924,-0.0489148;0.2175995;1.261099,0.07658073;0.1807538;1.240607,0.2027333;-0.004842364;1.196192,0.1433862;-0.05792148;0.9614609,0.1329064;-0.08641821;0.9108602,-0.03572972;-0.1659247;1.419884,2
8297,321,-12420;8084;4596,1416;-682;-751,-0.04890224;0.2175709;1.261128,0.07657455;0.1807531;1.240616,0.2026237;-0.004629795;1.197745,0.1436688;-0.05768761;0.9629107,0.1301658;-0.08785858;0.91116,-0.03568259;-0.1658871;1.419977,2
8337,320,-12312;7884;4596,1000;-830;-688,-0.04888175;0.2175205;1.261089,0.07658408;0.1806829;1.240603,0.2025745;-0.004681758;1.197656,0.1397969;-0.06145423;0.964685,0.1274048;-0.08833099;0.906801,-0.03561826;-0.1658592;1.419948,2
8366,320,-12224;7696;5116,1087;-763;-603,-0.04889284;0.2174798;1.261158,0.07656281;0.1806362;1.240701,0.2025452;-0.004762047;1.19765,0.1383375;-0.06314728;0.9654673,0.1241156;-0.08903199;0.9107318,-0.03558137;-0.1658674;1.420294,2
8397,321,-12336;7804;5100,1662;-910;-128,-0.04891574;0.2174551;1.261177,0.07656129;0.1805028;1.24086,0.201211;-0.005698235;1.199876,0.1369437;-0.06389974;0.9676642,0.1203861;-0.09092712;0.9069217,-0.0360204;-0.1659928;1.42025,2
8433,321,-12460;7672;4608,2746;-986;287,-0.04895173;0.2173863;1.261275,0.07652569;0.1804783;1.240908,0.2011323;-0.006559706;1.199489,0.1361226;-0.06453972;0.9674274,0.1178881;-0.09060182;0.9075481,-0.03640144;-0.1662315;1.420228,2
8465,321,-12124;8328;4580,1992;-729;-451,-0.04896803;0.2173151;1.261236,0.07650086;0.1804436;1.240869,0.2006152;-0.007427045;1.199167,0.1349141;-0.06457651;0.9670927,0.1151342;-0.08987224;0.904072,-0.03673164;-0.1664802;1.419981,2
8497,321,-12068;8384;4468,1440;-494;-692,-0.04899604;0.2172132;1.261162,0.07646281;0.1803894;1.240826,0.2003147;-0.007529124;1.199254,0.1345624;-0.06433168;0.9671095,0.1137027;-0.09000739;0.902886,-0.03703007;-0.1666103;1.419683,2
8533,322,-12052;8300;4704,1105;-422;-1052,-0.04902392;0.2169178;1.260859,0.0763565;0.1802537;1.240651,0.199839;-0.007500421;1.199434,0.13205;-0.06184436;0.9672884,0.1110472;-0.09012832;0.8997499,-0.03788226;-0.1673691;1.418128,2
8569,322,-12124;8228;4944,939;-403;-1111,-0.04868851;0.2180759;1.262527,0.07632309;0.1802268;1.240686,0.1996607;-0.0080944;1.198835,0.1341182;-0.06129954;0.9692581,0.1092315;-0.09096668;0.9027109,-0.03804766;-0.1675039;1.4182,2
8597,321,-12232;8120;5036,1011;-625;-953,-0.04876299;0.2176945;1.26213,0.07626659;0.1801661;1.240591,0.1993399;-0.008116433;1.198676,0.1326509;-0.06093711;0.9665678,0.1069189;-0.08867698;0.8989797,-0.03811849;-0.1676456;1.417994,2
8632,321,-12192;8072;5060,1197;-685;-823,-0.0485032;0.2184276;1.263267,0.07624013;0.1801177;1.240658,0.1990537;-0.009531619;1.197176,0.1325697;-0.05951621;0.9663467,0.1064987;-0.08900596;0.9033102,-0.03860022;-0.167891;1.418029,2
8665,322,-11892;8144;4964,1128;-633;-882,-0.04865194;0.2180052;1.262927,0.0762417;0.1800728;1.240646,0.1989719;-0.00936983;1.196691,0.1325099;-0.05868187;0.9655039,0.1046842;-0.08784189;0.9009574,-0.03903362;-0.1679754;1.417768,2
8697,322,-12212;8000;4760,1294;-468;-1027,-0.04876758;0.2176743;1.262587,0.07622126;0.1800502;1.240622,0.1990929;-0.009944477;1.19578,0.132875;-0.05861681;0.9657544,0.1033976;-0.08671798;0.9007451,-0.0393682;-0.1682452;1.417403,2
8735,322,-12184;8276;4916,1291;-369;-1009,-0.04881426;0.2175179;1.26244,0.07624136;0.1800033;1.240626,0.202987;-0.01182004;1.193121,0.1317237;-0.05835312;0.962338,0.1020119;-0.08677057;0.9017448,-0.03945245;-0.168226;1.417427,2
8767,322,-12040;8340;4696,1236;-393;-982,-0.04893062;0.2171243;1.262019,0.0762208;0.1799609;1.240548,0.2058759;-0.01305681;1.189964,0.1333787;-0.05824487;0.9633884,0.100322;-0.08519935;0.9008287,-0.03972659;-0.1683597;1.417061,2
8798,321,-11984;8156;4632,1161;-369;-932,-0.04897147;0.2170382;1.261989,0.07621486;0.1799577;1.240559,0.2070613;-0.01374261;1.189475,0.1303333;-0.05994504;0.9583495,0.09841076;-0.08596691;0.9038313,-0.04025101;-0.1683097;1.417265,2
8833,322,-12128;8068;4520,1360;-354;-919,-0.04900282;0.2168767;1.261781,0.07620975;0.1799439;1.240495,0.2072829;-0.013896;1.188697,0.1296493;-0.0599919;0.9578511,0.09760273;-0.08539318;0.9010727,-0.04045094;-0.1683015;1.417103,2
8865,322,-12104;8284;4664,1143;-232;-956,-0.04874011;0.2174389;1.26253,0.07620856;0.1799384;1.240492,0.2050954;-0.01271378;1.190138,0.1292104;-0.06125494;0.9592115,0.096935;-0.08421148;0.9049823,-0.04061325;-0.1683437;1.417119,2
8897,321,-12200;8188;4768,1192;-342;-957,-0.0488006;0.2172544;1.262385,0.07883672;0.1830146;1.243758,0.2040131;-0.01202505;1.19072,0.1282885;-0.06262794;0.9601831,0.09624755;-0.08359139;0.9049314,-0.04069313;-0.1682478;1.417003,2
8931,321,-12200;8384;4772,1139;-411;-968,-0.04885424;0.21713;1.26233,0.07861154;0.1826601;1.243453,0.2033425;-0.01162516;1.19099,0.1277617;-0.06315963;0.9606112,0.09527574;-0.08382507;0.9061549,-0.04093625;-0.1682351;1.417169,2
8969,321,-12164;8172;4824,1119;-467;-974,-0.04892154;0.2169858;1.262209,0.08009974;0.184268;1.245143,0.2079834;-0.01441704;1.187051,0.126577;-0.0642991;0.9582956,0.09472318;-0.0844247;0.906731,-0.04106394;-0.1681615;1.417026,2
9000,322,-12208;8112;4740,1081;-448;-944,-0.04895743;0.2169139;1.262254,0.08139359;0.1859422;1.247876,0.20532;-0.01314568;1.190864,0.12692;-0.06398249;0.9612725,0.09480307;-0.08422777;0.9110048,-0.04148065;-0.1677777;1.417497,2
9034,322,-12208;8176;4772,1101;-384;-978,-0.04874906;0.2172457;1.262583,0.08020327;0.1847144;1.245766,0.2040477;-0.01219887;1.191411,0.1250528;-0.06517854;0.9625084,0.09421096;-0.08506515;0.9106961,-0.04172797;-0.1676293;1.417522,2
9067,322,-12168;8172;4736,1079;-459;-996,-0.04882114;0.217115;1.262571,0.07954958;0.1840829;1.245175,0.2029869;-0.01160898;1.193313,0.1250912;-0.06522342;0.9641817,0.09350425;-0.08648849;0.9156067,-0.04206945;-0.1678187;1.417479,2
9096,321,-12172;8248;4720,1053;-450;-1021,-0.04892642;0.2169097;1.262421,0.07912412;0.1834798;1.244479,0.2085043;-0.01404009;1.190179,0.1238477;-0.06664086;0.9632186,0.09187925;-0.08672921;0.9127116,-0.04221901;-0.1678587;1.417384,2
9132,321,-12152;8200;4724,1117;-463;-975,-0.04898068;0.216775;1.262355,0.07868297;0.1830855;1.24395,0.2006522;0.02937364;1.244618,0.1364267;-0.04640122;1.01754,0.09259532;-0.08781094;0.916368,-0.04248836;-0.1678652;1.417448,2
9166,322,-12364;8280;4696,1098;-436;-985,-0.04901009;0.2167065;1.262335,0.07840517;0.1828547;1.243639,0.1964572;-0.009903146;1.212464,0.1257836;-0.06438628;0.9812164,0.0905826;-0.08934808;0.917271,-0.04262688;-0.167834;1.417578,2
9198,321,-12224;8268;4832,1091;-497;-1032,-0.04912177;0.2165121;1.262052,0.0781197;0.1825734;1.242975,0.1964091;-0.009773447;1.211939,0.1252585;-0.06488305;0.9809853,0.09095284;-0.08911283;0.9137112,-0.04312134;-0.167735;1.417167,2
9234,321,-12204;7900;4784,977;-488;-985,-0.04914253;0.2164544;1.261993,0.07794964;0.1823378;1.242742,0.2018501;-0.01178519;1.192474,0.1207246;-0.06929151;0.9654135,0.089927;-0.08937107;0.9147909,-0.04318796;-0.1677267;1.417146,2
9264,321,-12136;8176;4788,1189;-412;-1055,-0.0491572;0.2164111;1.261979,0.0778288;0.1821185;1.242591,0.201436;-0.01170808;1.192621,0.1202023;-0.06998439;0.9657955,0.09011333;-0.08895608;0.9167295,-0.04329219;-0.1676809;1.417399,2
9297,321,-12380;7996;4692,1139;-506;-939,-0.04917223;0.2163609;1.261951,0.07773144;0.1819389;1.242422,0.2011081;-0.01250356;1.192026,0.1194559;-0.07070399;0.9653309,0.08940771;-0.08892313;0.9146764,-0.04343078;-0.1676953;1.417415,2
9332,322,-12264;8180;4848,1359;-614;-871,-0.04913466;0.2162562;1.261712,0.07757543;0.1817757;1.241951,0.1994576;-0.01157304;1.196478,0.12005;-0.07003616;0.9690557,0.08960003;-0.08790482;0.9125006,-0.04356463;-0.1676708;1.417229,2
9367,322,-12232;8192;4816,1212;-838;-765,-0.04912164;0.2162259;1.26169,0.07755187;0.1816794;1.241864,0.2012532;-0.01220045;1.19401,0.1194919;-0.07068919;0.9674276,0.08901152;-0.08859848;0.9161484,-0.04358935;-0.1675885;1.417336,2
9400,321,-12168;8292;4876,1147;-988;-841,-0.04912001;0.216195;1.261648,0.077498;0.1816349;1.241716,0.199739;-0.01171388;1.199614,0.1205429;-0.0697019;0.971997,0.08896712;-0.08828095;0.9151337,-0.04366742;-0.167524;1.417377,2
9435,322,-12196;8304;4700,1005;-1026;-1074,-0.04911424;0.2161473;1.26159,0.07743066;0.181531;1.241604,0.1990666;-0.0112425;1.201968,0.1210027;-0.06925295;0.9739668,0.08982026;-0.08802212;0.9153423,-0.04368131;-0.1675304;1.417353,2
9465,322,-12028;8180;4824,652;-1118;-1022,-0.04912561;0.2160934;1.26151,0.07740895;0.181431;1.241507,0.1989796;-0.011174;1.201798,0.1209356;-0.06929813;0.9738178,0.0901539;-0.08766459;0.9148845,-0.04372029;-0.1675212;1.417334,2
9497,321,-12188;7828;5076,900;-900;-1040,-0.04912747;0.2160566;1.261432,0.07738061;0.1813674;1.241391,0.1987614;-0.01113796;1.200292,0.1204702;-0.06951711;0.9724604,0.090673;-0.08755609;0.9131657,-0.04378457;-0.1674346;1.41725,2
9532,322,-12104;8044;5148,1290;-704;-937,-0.04913012;0.2160295;1.261377,0.07735809;0.1812933;1.241316,0.1987512;-0.01111869;1.20045,0.1204692;-0.06946279;0.9726059,0.09136276;-0.08835698;0.9137219,-0.04382659;-0.1674223;1.417259,2
9565,321,-11868;8172;5200,1446;-713;-789,-0.04914965;0.2159879;1.26133,0.07732335;0.1812546;1.241221,0.1987748;-0.01110811;1.200141,0.1203754;-0.06948309;0.9723443,0.09117216;-0.08847879;0.9128914,-0.04428339;-0.1674381;1.417109,2
9599,322,-11840;8216;5084,1372;-805;-737,-0.04914502;0.2159669;1.261299,0.07728641;0.1812279;1.241136,0.1988646;-0.01116421;1.199596,0.1202897;-0.06953807;0.971858,0.0916776;-0.08720765;0.9140762,-0.04426843;-0.1674391;1.417104,2
9636,322,-11824;8360;4916,1434;-918;-816,-0.0491488;0.2159153;1.261232,0.07728937;0.1810896;1.241026,0.2024949;-0.01059044;1.19164,0.1189517;-0.0707683;0.9661434,0.0911858;-0.08795656;0.9137538,-0.04436982;-0.1675197;1.417038,2
9665,322,-11964;8408;5052,1033;-840;-894,-0.04916344;0.2158945;1.261172,0.07730444;0.1810235;1.240947,0.2037635;-0.01087095;1.189984,0.1187509;-0.07091971;0.9650012,0.0906875;-0.08760718;0.9130386,-0.04440074;-0.1675194;1.416967,2
9698,322,-11948;8228;5008,792;-832;-729,-0.04882286;0.2165701;1.261635,0.07727814;0.1809655;1.240873,0.2035964;-0.01080172;1.190018,0.1187315;-0.07085089;0.9649792,0.09079176;-0.08725312;0.9137124,-0.04440108;-0.1674922;1.416994,2
9732,322,-11912;7924;5120,1143;-588;-576,-0.04886204;0.2165427;1.261649,0.07727336;0.1809632;1.240877,0.2034329;-0.01067297;1.190203,0.1187567;-0.07078649;0.9651092,0.09069218;-0.08713828;0.9169111,-0.0445913;-0.1673652;1.41749,2
9767,323,-12052;8064;5200,1647;-380;-658,-0.04888681;0.2164685;1.26156,0.07724687;0.1809222;1.24078,0.202186;-0.009466139;1.194858,0.1199011;-0.0695497;0.9688745,0.09101068;-0.08697015;0.9136524,-0.04460478;-0.1673657;1.417483,2
