Time_Stamp,Flex,Force,TrimmingId
0,348,1023,0
37,348,1023,0
68,348,1023,0
101,348,1023,0
134,348,1023,0
172,348,1023,0
201,348,1023,0
236,348,1023,0
269,347,1023,0
302,347,1023,0
334,347,1023,0
368,346,1023,0
402,347,1023,0
434,346,1023,0
471,347,1023,0
502,346,1023,0
535,345,1023,0
568,341,1023,0
601,332,1023,0
634,320,1023,0
679,317,1023,0
702,316,1023,0
736,319,1023,0
768,322,1023,0
801,324,1023,0
834,326,1023,0
867,330,1023,0
901,330,1023,0
934,329,1023,0
967,328,1023,0
1000,328,1023,0
1036,328,1023,0
1067,327,1023,0
1099,326,1023,0
1136,324,1023,0
1167,320,1023,0
1200,317,1023,0
1234,312,1023,0
1267,308,1023,0
1301,317,1023,0
1336,325,1023,0
1370,333,1023,0
1400,343,1023,0
1435,354,1023,0
1467,362,1023,0
1500,366,1023,0
1535,367,1023,0
1568,367,1023,0
1602,366,1023,0
1634,366,1023,0
1667,365,1023,0
1699,365,1023,0
1734,365,1023,0
1769,365,1023,0
1800,366,1023,0
1839,366,1023,0
1866,367,1023,0
1900,367,1023,0
1934,366,1023,0
1966,366,1023,0
2001,366,1023,0
2035,366,1023,0
2070,368,1023,0
2099,368,1023,0
2134,367,1023,0
2167,366,1023,0
2201,366,1023,0
2236,364,1023,0
2267,365,1023,0
2301,364,1023,0
2334,364,1023,0
2367,364,1023,0
2400,364,1023,0
2436,364,1023,0
2468,364,1023,0
2500,364,1023,0
2534,363,1023,0
2569,363,1023,0
2601,363,1023,0
2636,363,1023,0
2668,362,1023,0
2701,363,1023,0
2735,363,1023,0
2768,362,1023,0
2800,362,1023,0
2834,362,1023,0
2870,362,1023,0
2902,361,1023,0
2935,361,1023,0
2968,361,1023,0
3000,359,1023,0
3034,351,1023,0
3068,339,1023,0
3104,321,1023,0
3138,317,1023,0
3166,319,1023,0
3200,321,1023,0
3234,322,1023,0
3268,325,1023,0
3301,326,1023,0
3337,327,1023,0
3368,327,1023,0
3400,327,1023,0
3434,327,1023,0
3480,326,1023,0
3500,326,1023,0
3538,326,1023,0
3569,324,1023,0
3600,320,1023,0
3634,313,1023,0
3667,308,1023,0
3700,305,1023,0
3736,304,1023,1
3771,305,1023,1
3804,313,1023,1
3834,328,1023,1
3867,346,1023,1
3901,361,1023,1
3936,369,1023,1
3972,374,1023,1
4002,376,1023,1
4035,376,1023,1
4067,376,1023,1
4099,375,1023,1
4136,373,1023,1
4173,372,1023,1
4203,371,1023,1
4238,370,1023,1
4266,370,1023,1
4300,369,1023,1
4336,369,1023,1
4367,368,1023,1
4403,368,1023,1
4437,368,1023,1
4471,367,1023,1
4499,367,1023,1
4536,367,1023,1
4569,367,1023,1
4601,367,1023,1
4637,366,1023,1
4670,365,1023,1
4701,363,1023,1
4736,362,1023,1
4770,361,1023,1
4800,362,1023,1
4837,362,1023,1
4871,361,1023,1
4914,362,1023,1
4935,361,1023,1
4968,360,1023,1
5002,355,1023,1
5036,341,1023,1
5069,337,1023,1
5102,336,1023,1
5137,332,1023,1
5169,329,1023,1
5200,325,1023,1
5236,321,1023,1
5270,318,1023,1
5301,316,1023,1
5337,315,1023,1
5368,314,1023,1
5400,313,1023,1
5437,313,1023,1
5469,313,1023,1
5502,312,1023,1
5537,312,1023,1
5570,312,1023,1
5601,311,1023,1
5636,311,1023,1
5668,310,1023,1
5718,310,1023,1
5737,310,1023,1
5771,310,1023,1
5803,310,1023,1
5837,313,1023,1
5869,318,1023,1
5902,321,1023,1
5938,324,1023,1
5970,326,1023,1
6003,326,1023,1
6036,325,1023,1
6070,324,1023,1
6102,323,1023,1
6135,323,1023,1
6170,322,1023,1
6202,320,1023,1
6237,317,1023,1
6269,315,1023,1
6301,314,1023,1
6335,314,1023,1
6371,315,1023,1
6402,315,1023,1
6434,315,1023,1
6470,315,1023,1
6503,315,1023,1
6535,315,1023,1
6572,315,1023,1
6602,315,1023,1
6636,315,1023,1
6669,314,1023,1
6701,315,1023,1
6734,315,1023,1
6769,316,1023,1
6806,318,1023,1
6837,319,1023,1
6869,320,1023,1
6901,321,1023,1
6934,321,1023,1
6974,321,1023,1
7037,321,1023,1
7052,321,1023,1
7067,321,1023,1
7102,322,1023,1
7135,322,1023,1
7167,323,1023,1
7203,323,1023,1
7248,324,1023,1
7267,324,1023,1
7303,324,1023,1
7335,324,1023,1
7367,324,1023,1
7400,324,1023,1
7435,324,1023,1
7471,324,1023,1
7501,324,1023,1
7535,324,1023,1
7568,324,1023,1
7601,324,1023,1
7635,324,1023,2
7669,324,1023,2
7703,324,1023,2
7736,324,1023,2
7769,324,1023,2
7801,323,1023,2
7834,323,1023,2
7869,323,1023,2
7901,323,1023,2
7935,323,1023,2
7967,323,1023,2
8000,323,1023,2
8034,323,1023,2
8068,323,1023,2
8101,323,1023,2
8136,323,1023,2
8169,323,1023,2
8200,323,1023,2
8234,323,1023,2
8269,323,1023,2
8302,323,1023,2
8335,322,1023,2
8368,323,1023,2
8402,323,1023,2
8433,322,1023,2
