Time_Stamp,Flex,Force,TrimmingId
9768,1023,1023,2
9800,1023,1023,2
9834,1023,1023,2
9867,1023,1023,2
9900,1023,1023,2
9934,1023,1023,2
9969,1023,1023,2
10000,1023,1023,2
10033,1023,1023,2
10067,1023,1023,2
10100,1023,1023,2
10133,1023,1023,2
10169,1023,1023,2
10201,1023,1023,2
10233,1023,1023,2
10269,1023,1023,2
10301,1023,1023,2
10333,1023,1023,2
10367,1023,1023,2
10401,1023,1023,2
10434,1023,1023,2
10466,1023,1023,2
10501,1023,1023,2
10533,1023,1023,2
10567,1023,1023,2
10601,1023,1023,2
10634,1023,1023,2
10666,1023,1023,2
10700,1023,1023,2
10732,1023,1023,2
10766,1023,1023,2
10799,1023,1023,2
10835,1023,1023,2
10866,1023,1023,2
10899,1023,1023,2
10933,1023,1023,2
10966,1023,1023,2
10999,1023,1023,2
11035,1023,1023,2
11070,1023,1023,2
11099,1023,1023,2
11134,1023,1023,2
11166,1023,1023,2
11199,1023,1023,2
11232,1023,1023,2
11267,1023,1023,2
11301,1023,1023,2
11332,1023,1023,2
11365,1023,1023,2
11398,1023,1023,2
11432,1023,1023,2
11466,1023,1023,2
11500,1023,1023,2
11532,1023,1023,2
11565,1023,1023,2
11598,1023,1023,2
11632,1023,1023,2
11663,1023,1023,2
11700,1023,1023,2
11734,1023,1023,2
11766,1023,1023,2
11798,1023,1023,2
11831,1023,1023,2
11864,1023,1023,2
11898,1023,1023,2
11933,1023,1023,2
11965,1023,1023,2
11998,1023,1023,2
12032,1023,1023,2
12063,1023,1023,2
12097,1023,1023,2
12133,1023,1023,2
12165,1023,1023,2
12197,1023,1023,2
12230,1023,1023,2
12272,1023,1023,2
12300,1023,1023,2
12330,1023,1023,2
12371,1023,1023,2
12399,1023,1023,2
12432,1023,1023,2
12465,1023,1023,2
12498,1023,1023,2
12530,1023,1023,2
12567,1023,1023,2
12601,1023,1023,2
12633,1023,1023,2
12664,1023,1023,2
12698,1023,1023,2
12731,1023,1023,2
12765,1023,1023,2
12801,1023,1023,2
12833,1023,1023,2
12865,1023,1023,2
12898,1023,1023,2
12931,1023,1023,2
12965,1023,1023,2
13002,1023,1023,2
13035,1023,1023,2
13065,1023,1023,2
13097,1023,1023,2
13130,1023,1023,2
13165,1023,1023,2
13198,1023,1023,2
13236,1023,1023,2
13265,1023,1023,2
13299,1023,1023,2
13330,1023,1023,2
13367,1023,1023,2
13398,1023,1023,2
13432,1023,1023,2
13466,1023,1023,2
