Time_Stamp,Flex,Force,TrimmingId
3468,310,1023,1
3502,311,1023,1
3537,311,1023,1
3568,313,1023,1
3597,315,1023,1
3634,317,1023,1
3666,319,1023,1
3699,320,1023,1
3736,321,1023,1
3768,322,1023,1
3800,322,1023,1
3835,321,1023,1
3869,319,1023,1
3898,316,1023,1
3935,313,1023,1
3970,312,1023,1
4000,311,1023,1
4033,310,1023,1
4069,311,1023,1
4098,315,1023,1
4134,320,1023,1
4170,323,1023,1
4200,326,1023,1
4233,327,1023,1
4267,328,1023,1
4300,327,1023,1
4333,327,1023,1
4367,327,1023,1
4402,327,1023,1
4434,327,1023,1
4475,327,1023,1
4498,328,1023,1
4534,328,1023,1
4566,328,1023,1
4600,328,1023,1
4635,327,1023,1
4667,328,1023,1
4700,327,1023,1
4733,328,1023,1
4766,327,1023,1
4800,328,1023,1
4834,327,1023,1
4868,327,1023,1
4900,327,1023,1
4933,327,1023,1
4966,327,1023,1
5000,327,1023,1
5033,327,1023,1
5068,327,1023,1
5100,327,1023,1
5132,327,1023,1
5167,327,1023,1
5200,327,1023,1
5232,327,1023,1
5268,327,1023,1
5302,327,1023,1
5333,327,1023,1
5368,327,1023,1
5399,327,1023,1
5432,327,1023,1
5465,327,1023,1
5501,327,1023,1
5533,327,1023,1
5566,328,1023,1
5599,328,1023,1
5633,328,1023,1
5665,328,1023,1
5699,328,1023,1
5733,328,1023,1
5768,328,1023,1
5797,327,1023,1
5847,326,1023,1
5866,323,1023,1
5899,322,1023,1
5932,318,1023,1
5969,317,1023,1
5998,317,1023,1
6032,317,1023,1
6064,317,1023,1
6097,317,1023,1
6131,317,1023,1
6166,318,1023,1
6199,319,1023,1
6232,319,1023,1
6264,319,1023,1
6298,318,1023,1
6331,317,1023,1
6365,315,1023,1
6400,314,1023,1
6431,312,1023,1
6466,310,1023,2
6497,311,1023,2
6531,312,1023,2
6565,316,1023,2
6599,319,1023,2
6633,322,1023,2
6666,325,1023,2
6700,327,1023,2
6730,329,1023,2
6765,332,1023,2
6798,333,1023,2
6832,334,1023,2
6867,335,1023,2
6905,336,1023,2
6930,336,1023,2
6964,336,1023,2
6998,336,1023,2
7031,336,1023,2
7067,336,1023,2
7098,336,1023,2
7132,336,1023,2
7165,335,1023,2
7200,335,1023,2
7231,335,1023,2
7266,334,1023,2
7300,334,1023,2
7330,333,1023,2
7364,333,1023,2
7397,333,1023,2
7430,332,1023,2
7465,332,1023,2
7500,332,1023,2
7531,332,1023,2
7565,332,1023,2
7597,332,1023,2
7630,332,1023,2
7664,332,1023,2
7701,332,1023,2
7733,332,1023,2
7765,332,1023,2
7816,332,1023,2
7831,331,1023,2
7868,332,1023,2
7900,331,1023,2
7932,331,1023,2
7965,331,1023,2
8001,331,1023,2
8033,331,1023,2
8066,330,1023,2
8098,330,1023,2
8132,330,1023,2
8170,330,1023,2
8201,330,1023,2
8233,330,1023,2
8267,330,1023,2
8300,330,1023,2
8331,329,1023,2
8369,329,1023,2
8400,330,1023,2
8431,330,1023,2
8465,329,1023,2
8501,329,1023,2
8532,329,1023,2
8566,330,1023,2
8601,329,1023,2
8630,329,1023,2
8666,329,1023,2
8698,329,1023,2
8730,329,1023,2
8767,329,1023,2
8800,329,1023,2
8834,329,1023,2
8867,329,1023,2
8902,329,1023,2
8932,329,1023,2
8969,329,1023,2
8998,329,1023,2
9033,329,1023,2
9071,329,1023,2
9100,329,1023,2
9132,329,1023,2
9165,329,1023,2
9198,329,1023,2
9231,327,1023,2
9266,321,1023,2
9300,317,1023,2
9331,317,1023,2
9367,316,1023,2
9397,316,1023,2
9431,316,1023,2
9468,316,1023,2
9498,316,1023,2
9530,317,1023,2
9566,318,1023,2
9598,318,1023,2
9631,319,1023,2
9666,319,1023,2
9699,319,1023,2
9732,318,1023,2
9769,317,1023,2
9799,316,1023,2
9832,315,1023,2
9867,313,1023,2
