Time_Stamp,Flex,Force,TrimmingId
0,302,1023,0
31,304,1023,0
64,306,1023,0
99,302,1022,0
132,302,1023,0
165,305,1023,0
198,307,1023,0
232,304,1021,0
264,308,1023,0
298,307,1023,0
333,307,1020,0
364,307,1023,0
400,307,1023,0
431,308,1022,0
463,304,1021,0
497,304,1023,0
531,306,1023,0
565,305,1023,0
599,301,1021,0
632,300,1020,0
664,306,1019,0
698,303,1023,0
730,303,1022,0
775,304,1023,0
800,303,1023,0
833,303,1021,0
864,301,1022,0
898,302,1022,0
932,304,1023,0
966,304,1023,0
998,303,1023,0
1034,300,1023,0
1063,300,1023,0
1098,304,1020,0
1133,302,1023,0
1164,305,1023,0
1198,301,1023,0
1232,302,1022,0
1268,298,1023,0
1298,302,1023,0
1332,305,1023,0
1364,304,1023,0
1399,304,1023,0
1434,302,1023,0
1466,302,1022,0
1496,304,1023,0
1534,306,1023,0
1564,302,1020,0
1598,301,1022,0
1633,302,1023,0
1664,304,1023,0
1699,302,1023,0
1731,304,1022,0
1765,303,1022,0
1798,306,1023,0
1832,309,1023,0
1864,308,1023,0
1898,308,1022,0
1932,308,1022,0
1963,309,1023,0
1997,307,1023,0
2031,308,1022,0
2065,306,1016,0
2097,310,1023,0
2134,303,1022,0
2163,307,1023,0
2197,305,1023,0
2231,306,1020,0
2263,309,1023,0
2297,304,1023,0
2335,303,1023,0
2364,303,1023,0
2396,305,1023,0
2434,303,1023,0
2467,303,1023,0
2499,304,1023,0
2535,303,1023,0
2564,302,1021,0
2596,302,1022,0
2665,304,1023,0
2696,306,1023,0
2734,303,1022,0
2765,301,1021,0
2799,303,1022,0
2831,304,1023,0
2864,305,1023,0
2896,301,1023,0
2932,305,1022,0
2965,301,1022,0
2995,303,1023,0
3029,304,1023,0
3066,307,1023,0
3096,303,1023,0
3132,300,1022,0
3165,302,1023,0
3199,305,1023,0
3231,304,1023,0
3263,302,1021,0
3299,300,1023,0
3330,302,1023,0
3367,307,1023,0
3399,303,1023,0
3435,300,1023,0
3540,305,1023,0
3562,305,1022,0
3600,305,1022,0
3633,304,1023,0
3664,308,1023,0
3698,310,1023,0
3732,307,1023,0
3763,307,1023,0
3800,309,1023,0
3832,317,1023,0
3864,306,1023,0
3898,306,1022,0
3930,306,1020,1
3963,305,1023,1
3997,309,1023,1
4033,306,1023,1
4077,305,1023,1
4099,308,1023,1
4131,307,1023,1
4165,308,1022,1
4197,306,1022,1
4231,306,1023,1
4265,313,1023,1
4296,305,1023,1
4332,303,1022,1
4363,304,1023,1
4398,305,1023,1
4432,304,1023,1
4463,309,1017,1
4499,304,1022,1
4530,303,1023,1
4563,305,1023,1
4596,307,1022,1
4632,307,1021,1
4663,312,1023,1
4719,308,1023,1
4731,302,1021,1
4764,304,1023,1
4796,306,1023,1
4831,305,1021,1
4863,302,1023,1
4899,305,1022,1
4932,302,1022,1
4963,301,1023,1
4997,306,1023,1
5030,307,1023,1
5063,305,1022,1
5098,302,1020,1
5146,305,1023,1
5163,304,1023,1
5197,306,1023,1
5232,306,1023,1
5262,303,1023,1
5296,304,1023,1
5334,305,1023,1
5364,306,1023,1
5398,304,1022,1
5430,298,1022,1
5462,303,1023,1
5497,305,1023,1
5530,307,1023,1
5564,309,1023,1
5598,302,1022,1
5630,305,1021,1
5663,303,1023,1
5699,305,1023,1
5737,306,1023,1
5764,301,1023,1
5797,303,1021,1
5831,303,1023,1
5862,306,1023,1
5897,305,1023,1
5930,305,1023,1
5962,305,1022,1
6000,306,1023,1
6031,302,1023,1
6063,305,1023,1
6097,308,1023,1
6130,302,1023,1
6163,305,1021,1
6220,304,1023,1
6234,307,1023,1
6264,307,1023,1
6297,304,1022,1
6330,303,1022,1
6363,304,1023,1
6397,305,1023,1
6432,310,1023,1
6464,305,1023,1
6498,303,1022,1
6530,303,1023,1
6562,305,1023,1
6596,303,1023,1
6630,306,1023,1
6700,303,1023,1
6731,304,1022,1
6762,306,1023,1
6799,309,1023,1
6830,306,1023,1
6863,303,1023,1
6898,302,1022,1
6930,305,1023,1
6962,303,1023,1
6997,305,1023,1
7031,306,1023,1
7062,302,1022,1
7098,307,1023,1
7132,306,1023,1
7163,304,1023,1
7196,302,1023,1
7232,302,1023,1
7263,307,1023,1
7297,305,1023,1
7330,305,1023,1
7366,305,1022,1
7395,305,1023,1
7430,305,1023,1
7467,303,1021,1
7495,304,1023,1
7530,304,1023,1
7563,305,1023,1
7596,301,1023,1
7630,305,1023,2
7663,304,1023,2
7696,303,1023,2
7741,306,1023,2
7765,305,1023,2
7796,305,1022,2
7830,304,1023,2
7863,303,1021,2
7896,305,1023,2
7930,307,1021,2
7963,305,1022,2
7999,302,1023,2
8030,301,1023,2
8063,306,1023,2
8096,306,1023,2
8130,305,1023,2
8163,302,1020,2
8197,303,1022,2
8230,305,1023,2
8263,305,1023,2
8297,304,1022,2
8330,303,1021,2
8363,302,1022,2
8398,302,1023,2
8430,305,1023,2
8464,304,1023,2
8496,304,1022,2
8530,302,1019,2
8563,304,1023,2
8598,305,1023,2
8630,304,1023,2
8664,305,1023,2
8696,304,1023,2
8730,303,1023,2
8762,305,1023,2
8796,311,1023,2
8875,304,1023,2
8896,301,1022,2
8929,302,1021,2
8964,306,1023,2
8996,305,1023,2
9029,304,1023,2
9063,304,1020,2
9097,304,1023,2
9130,306,1023,2
9162,309,1023,2
9196,302,1023,2
9230,302,1022,2
9267,303,1023,2
9299,309,1023,2
9330,305,1022,2
9365,304,1023,2
9396,307,1023,2
9429,310,1023,2
9464,307,1023,2
9498,306,1023,2
9533,305,1022,2
9563,305,1023,2
9595,308,1023,2
9630,308,1022,2
9663,301,1021,2
9697,304,1023,2
9731,309,1023,2
9764,306,1023,2
9798,304,1021,2
9830,303,1023,2
9865,305,1023,2
9898,306,1023,2
9932,307,1023,2
9965,304,1023,2
9996,303,1023,2
10031,303,1022,2
10064,307,1023,2
10096,305,1023,2
10130,300,1023,2
10165,304,1023,2
10196,302,1023,2
10230,305,1023,2
10265,306,1023,2
10296,308,1023,2
10330,308,1023,2
10364,301,1022,2
10398,303,1019,2
10431,306,1022,2
10464,303,1023,2
10495,304,1023,2
10530,303,1023,2
10564,303,1023,2
10601,305,1023,2
10633,305,1023,2
10663,311,1023,2
10697,305,1021,2
10731,303,1023,2
10764,304,1023,2
10798,306,1023,2
10832,304,1022,2
10865,306,1023,2
10897,306,1023,2
10931,303,1023,2
10964,309,1022,2
10997,303,1023,2
11031,304,1023,2
11065,304,1023,2
