Time_Stamp,Flex,Force,TrimmingId
0,1023,1023,0
31,1018,1023,0
63,1023,1018,0
97,1021,1023,0
131,1023,1023,0
165,1023,1023,0
201,1008,1023,0
233,352,1023,0
263,354,1023,0
298,350,1023,0
331,351,1023,0
364,350,1023,0
402,355,1022,0
432,1020,1022,0
465,1023,1023,0
500,1023,1023,0
530,1021,1022,0
564,1020,1023,0
601,1023,1023,0
634,1022,1023,0
663,1023,1023,0
699,1023,1023,0
733,1021,1022,0
764,1023,1023,0
799,1023,1023,0
838,1023,1023,0
865,1022,1023,0
899,1022,1023,0
932,1023,1023,0
967,1023,1021,0
1000,1019,1022,0
1034,1018,1023,0
1068,1023,1023,0
1100,1023,1023,0
1133,1023,1022,0
1167,1017,1023,0
1201,1023,1023,0
1232,1023,1023,0
1270,1020,1023,0
1301,1021,1023,0
1336,1023,1023,0
1366,1023,1023,0
1401,1019,1023,0
1433,1022,1023,0
1466,1023,1023,0
1500,1020,1023,0
1534,1021,1023,0
1567,1023,1023,0
1600,1020,1022,0
1633,1023,1023,0
1665,1020,1021,0
1700,1023,1023,0
1734,1018,1021,0
1765,1023,1023,0
1799,1023,1022,0
1832,1019,1021,0
1865,1023,1023,0
1900,1023,1021,0
1933,1017,1023,0
1981,1021,1023,0
2001,1023,1021,0
2033,1023,1022,0
2067,1018,1023,0
2100,1023,1023,0
2133,1023,1023,0
2168,1021,1023,0
2200,1023,1022,0
2232,1023,1023,0
2266,1020,1022,0
2316,1023,1023,0
2332,1023,1023,0
2366,1023,1023,0
2399,1023,1023,0
2433,1019,1023,0
2466,1023,1023,0
2501,1023,1023,0
2532,1020,1023,0
2567,1023,1023,0
2600,1023,1023,0
2634,1018,1023,0
2666,1023,1019,0
2699,1023,1023,0
2733,1022,1023,0
2766,1023,1023,0
2801,1023,1023,0
2833,1023,1023,0
2866,1020,1022,0
2899,1023,1023,0
2933,1023,1022,0
2966,1020,1023,0
2999,1020,1023,0
3033,1023,1023,0
3065,1020,1023,0
3099,1021,1023,0
3132,1023,1023,0
3166,1023,1022,0
3199,1022,1023,0
3234,1023,1023,0
3269,1020,1023,0
3329,1019,1023,0
3338,1023,1023,0
3366,1019,1023,0
3399,1020,1023,0
3433,1023,1023,0
3466,1019,1023,0
3501,1020,1022,1
3533,1023,1023,1
3565,1023,1023,1
3599,1016,1021,1
3633,1023,1023,1
3667,1023,1021,1
3700,1018,1023,1
3733,1023,1023,1
3766,1023,1023,1
3799,1018,1021,1
3832,1021,1023,1
3865,1023,1023,1
3899,1018,1023,1
3933,1023,1023,1
3965,1023,1023,1
4014,1023,1023,1
4032,1018,1023,1
4065,1023,1023,1
4100,1023,1022,1
4134,1023,1023,1
4165,1023,1023,1
4199,1021,1022,1
4232,1015,1023,1
4266,1023,1023,1
4299,1023,1023,1
4332,1018,1023,1
4365,1023,1023,1
4403,1023,1023,1
4432,1019,1023,1
4466,1023,1023,1
4499,1023,1023,1
4533,1019,1023,1
4567,1023,1023,1
4599,1023,1023,1
4632,1017,1023,1
4668,1023,1023,1
4701,1023,1020,1
4734,1020,1021,1
4768,1019,1023,1
4802,1023,1023,1
4832,1023,1023,1
4867,1019,1023,1
4901,1023,1023,1
4934,1023,1023,1
4968,1020,1023,1
5003,1022,1023,1
5033,1023,1023,1
5065,1023,1023,1
5099,1019,1022,1
5134,1023,1023,1
5165,1023,1023,1
5201,1018,1023,1
5234,1023,1023,1
5267,1023,1023,1
5300,1020,1022,1
5332,1018,1022,1
5366,1023,1023,1
5400,1023,1023,1
5436,1023,1022,1
5466,1023,1023,1
5501,1023,1023,1
5533,1023,1023,1
5566,1023,1023,1
5600,1021,1023,1
5634,1023,1021,1
5669,1018,1023,1
5699,1019,1023,1
5734,1023,1023,1
5766,1023,1023,1
5801,1018,1021,1
5833,1023,1023,1
5868,1023,1023,1
5901,1029,1023,1
5934,1022,1023,1
5966,1023,1023,1
6002,1023,1023,1
6033,1020,1020,1
6067,1023,1022,1
6113,1022,1023,1
6133,1023,1022,1
6168,1023,1023,1
6202,1021,1022,1
6234,1023,1023,1
6265,1023,1023,1
6302,1022,1022,1
6335,1021,1023,1
6367,1023,1023,1
6401,1023,1023,1
6433,1021,1021,1
6467,1020,1023,1
6503,1023,1023,1
6549,1023,1023,1
6566,1017,1023,1
6601,1018,1023,1
6633,1023,1023,1
6667,1022,1023,1
6701,1017,1022,1
6736,1023,1023,1
6767,1023,1023,1
6801,1023,1023,1
6833,1018,1023,1
6868,1021,1023,1
6900,1023,1023,1
6934,1022,1023,1
6969,1023,1023,1
7002,1020,1023,1
7032,1023,1022,1
7065,1023,1023,1
7101,1018,1021,1
7135,1022,1023,1
7168,1023,1023,1
7202,1023,1023,1
7234,1023,1023,1
7267,1017,1023,1
7300,1023,1022,1
7332,1023,1023,1
7368,1022,1023,1
7401,1021,1022,1
7432,1023,1023,1
7466,1023,1023,1
7501,1019,1023,1
7537,1023,1023,1
7565,1023,1023,1
7600,1021,1022,1
7634,1023,1023,1
7668,1021,1023,1
7700,1020,1023,1
7734,1023,1023,1
7767,1018,1023,1
7801,1023,1023,1
7835,1023,1023,1
7867,1019,1023,1
7900,1022,1023,1
7932,1023,1023,1
7965,1023,1023,1
7999,1017,1022,1
8035,1023,1023,1
8077,1023,1023,1
8100,1016,1023,1
8133,1023,1023,1
8166,1023,1023,1
8199,1023,1023,1
8235,1020,1023,1
