Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-4628,1023,152.28388758302,0
34,-6960,1023,152.091267488824,0
66,-5928,1017,153.138920665031,0
97,-4976,1023,152.288944276935,0
133,-8260,1022,153.326483828249,0
165,-6876,349,155.240132421235,0
196,-8672,355,155.863629516518,0
234,-8968,358,156.512563497666,0
267,-9832,352,160.921064147486,0
297,-9912,353,160.482666413612,0
331,-10952,353,162.703203609257,0
365,-9960,355,156.801386628117,0
397,-9852,354,158.237021370615,0
433,-8924,354,159.357320049224,0
465,-10672,355,159.649911846361,0
498,-9460,356,160.295867131847,0
533,-9684,356,160.040663882394,0
565,-9256,352,159.011401479975,0
596,-9400,352,159.542342356355,0
632,-9568,352,159.787591250086,0
667,-9136,355,160.088057252428,0
698,-10504,346,155.228941998286,0
733,-10296,342,156.670918464113,0
764,-10084,340,157.491701033033,0
797,-10460,1023,156.878478011042,0
830,-7392,1023,155.865566282481,0
866,-5820,1023,155.679495423688,0
900,-10672,1022,159.100328403997,0
933,-6368,1023,160.226186218422,0
965,-6224,1019,160.874243330164,0
998,-4564,1023,160.699102139372,0
1032,-1452,1023,156.97292801723,0
1066,-4700,1015,155.143825654056,0
1100,-4672,1023,153.733637444656,0
1132,-4964,1023,152.34019694341,0
1166,-3752,1019,149.189123671708,0
1197,-3900,1018,147.66010386133,0
1230,-4584,1023,147.003241012594,0
1266,-4444,1023,145.589045702618,0
1298,-4856,1020,145.963685303878,0
1334,-4592,1022,145.99253274522,0
1366,-4568,1018,144.054130237013,0
1398,-4192,1023,152.43031946021,0
1432,-5000,1023,151.171541608355,0
1466,-4524,1022,152.259587188197,0
1499,-5004,1018,152.809169000013,0
1531,-5100,1023,152.169244947871,0
1567,-4488,1023,150.652431567804,0
1599,-5152,1017,152.537202188261,0
1630,-4548,1023,152.246651745625,0
1666,-4908,1020,151.5379502076,0
1697,-5120,1021,152.73378553234,0
1734,-4288,1023,153.085481512242,0
1766,-5256,1023,151.266899903651,0
1798,-4700,1023,151.708242619558,0
1831,-4852,1023,152.301306068704,0
1864,-5560,1023,150.790852228787,0
1898,-4876,1020,151.930205327512,0
1930,-4892,1023,152.340987057023,0
1967,-5356,1023,151.984942805524,0
1999,-5260,1017,153.154168053722,0
2032,-5080,1023,152.580275836154,0
2063,-5676,1023,152.247984739015,0
2099,-5388,1017,150.641597517857,0
2132,-4896,1021,113.886679351207,0
2166,-4552,1023,150.094356936392,0
2199,-5120,1023,152.712892254737,0
2232,-5172,1020,117.851772674449,0
2264,-5724,1023,151.020433461748,0
2297,-5688,1023,154.62415438858,0
2330,-5512,1019,157.293143821407,0
2365,-5820,1023,160.451607012661,0
2400,-6240,1023,159.598663612441,0
2430,-5292,1019,162.037947018365,0
2464,-5720,1020,162.832398923502,0
2498,-5860,1023,161.240203269511,0
2530,-5548,1023,164.115516770356,0
2564,-5680,1022,153.257397973534,0
2596,-5652,1018,158.992422573591,0
2633,-5576,1021,159.481547173982,0
2666,-6404,1023,160.515916064019,0
2697,-5684,1023,160.324602701079,0
2731,-5244,1017,160.688511966099,0
2764,-6088,1019,159.646566028343,0
2797,-6152,1023,158.895454482627,1
2833,-5384,1023,161.922508716848,1
2866,-5668,1017,159.388483827552,1
2898,-5688,1022,158.447807861126,1
2932,-6064,1023,157.486767648193,1
2964,-5800,1021,159.239886520982,1
2996,-5796,1022,159.743780541107,1
3031,-6076,1023,158.79195075378,1
3065,-6192,1023,155.892768386041,1
3101,-6068,1019,158.617501585503,1
3130,-5628,1023,158.258074608965,1
3164,-5636,1023,159.526782881559,1
3196,-6000,1022,156.58921410139,1
3230,-6200,1021,152.000179942476,1
3265,-6004,1023,150.504651611009,1
3300,-6008,1023,149.575366674925,1
3332,-6072,1019,145.713047965626,1
3365,-5936,1023,155.569788020884,1
3397,-5908,1023,141.546646479893,1
3431,-6064,1023,152.692387614455,1
3465,-5928,1021,138.044506118,1
3497,-5692,1023,152.814888293294,1
3531,-5636,1023,139.684525769626,1
3566,-5948,1022,137.466631568834,1
3597,-6128,1018,115.576369187617,1
3631,-6100,1023,168.261745834951,1
3664,-5760,1023,148.322513375456,1
3698,-6252,1019,121.396917721878,1
3732,-6448,1023,155.142921406698,1
3764,-6268,1023,163.727763006491,1
3797,-5920,1019,155.006782433735,1
3831,-6108,1023,162.123674954284,1
3864,-5660,1023,155.845442763411,1
3897,-5524,1023,163.890384543144,1
3948,-5680,1020,153.826756701331,1
3992,-6012,1023,139.912785298364,1
4026,-5888,1023,141.296676064187,1
4041,-6112,1016,113.441046148709,1
4063,-6084,1018,153.428868722457,1
4097,-6124,1023,142.608209785236,1
4131,-5988,1023,143.635913219537,1
4165,-5736,1023,116.202620750164,1
4196,-5576,1019,154.314136896156,1
4232,-6128,1023,138.310645652528,1
4264,-6108,1023,118.425824416836,1
4296,-6108,1023,154.691648240171,1
4331,-6120,1019,144.849394368832,1
4365,-5912,1021,155.766792775759,1
4400,-5948,1023,141.078540792218,1
4432,-5956,1023,153.363151837719,1
4464,-6084,1019,141.302145542956,1
4497,-5916,1019,113.813131560435,1
4530,-5684,1023,153.645052472142,1
4564,-6120,1023,143.384050619913,2
4598,-6056,1019,158.299404217038,2
4633,-5980,1023,151.645560278865,2
4665,-5984,1023,163.555736870068,2
4696,-5700,1023,163.31461844894,2
4731,-5852,1021,166.109970848771,2
4764,-5824,1023,173.82106154208,2
4846,-7000,1022,176.767275400138,2
4864,-6916,1023,154.821608503072,2
4896,-6736,1023,160.852955521452,2
4931,-7000,1019,157.702451085869,2
4963,-6472,1023,160.401968843477,2
4996,-6532,1023,175.038534162172,2
5031,-7464,1022,156.94879940294,2
5066,-7904,1023,161.078781554206,2
5096,-7796,1018,159.244583180977,2
5131,-8560,1023,176.158944615492,2
5164,-8532,1023,154.930360537216,2
5199,-8752,1022,159.935914516954,2
5234,-8644,1023,152.130100995266,2
5299,-8340,350,163.745020538575,2
5368,-8812,352,162.637289197494,2
5398,-8092,353,161.766120804976,2
5433,-8044,347,159.971776223543,2
5465,-7924,349,158.802695075832,2
5499,-8056,351,156.997375313723,2
5530,-8700,1023,159.632662713175,2
5565,-9204,355,152.472553053906,2
5597,-8652,1023,150.31906434605,2
5632,-8036,1019,156.846712439382,2
5667,-9048,1023,139.96900820658,2
5700,-6696,1023,138.289499519701,2
5735,-9536,1017,152.728664198619,2
5767,-6132,1023,137.338630440421,2
5799,-5076,1023,115.220360194857,2
5832,-5800,1021,156.061540950863,2
5866,-4588,1022,174.871394721107,2
5899,-5528,1023,154.844564031501,2
5934,-4256,1023,143.466947860612,2
5982,-5932,1020,143.246122608483,2
6028,-4960,1023,116.773966461319,2
6042,-5596,1023,169.236138940413,2
6064,-5360,1021,155.321221233713,2
6100,-5444,1019,160.92634044039,2
6136,-5708,1023,161.982359461064,2
6165,-5240,1023,154.871358082267,2
6198,-5716,1019,154.674337822039,2
6234,-6016,1023,154.750673515009,2
6266,-5660,1023,154.40178949804,2
6298,-5660,1018,154.133045974749,2
6334,-5552,1023,155.358416294664,2
6366,-5640,1023,155.065458285049,2
6399,-5208,1021,154.210124726472,2
6432,-5744,1022,155.137414532828,2
6465,-5352,1023,155.499811965935,2
6499,-5428,1020,155.03788959618,2
