Time_Stamp,ElbowExtensionAngle,TrunkFlexionAngle,TrunkRotationAngle,TrimmingId
0,110.515303941,3.58851166738914,18.2118380297543,0
34,142.969648301486,3.59940536105809,18.3081305003766,0
66,122.356852528453,3.59740165877342,18.773375673131,0
100,140.491404426496,3.62959778295672,18.9090638606211,0
133,123.896877706197,3.62160142667584,18.7003807917262,0
166,137.612394315441,3.6122501765194,18.5611791933095,0
200,121.012540550369,3.57818763637568,18.4155785993108,0
234,132.568461610563,3.57319105363652,18.3935908004228,0
266,119.249191424531,3.5639394352998,18.3534120579203,0
300,118.953799031188,3.08827222941422,16.2773405686772,0
332,117.874233355033,2.30997528020451,13.2669942749487,0
366,121.883276923637,2.12763337451931,12.9514431679299,0
401,118.722452038052,2.26643493138263,13.6197785475245,0
433,112.863206553492,2.37198244433215,14.0618796596349,0
467,105.622273106793,2.43470124834969,14.2856925438074,0
501,102.916616409941,2.44486269220398,14.3253408699772,0
534,95.8665910399471,2.40419204518405,14.2268670660045,0
567,88.8670766694022,2.4202614832651,14.2280086292,0
600,85.1774371094261,2.64018688588343,14.643307040197,0
633,81.1258589324055,2.69628950406031,15.0522556130321,0
666,77.8125857349221,2.68246384473407,18.2306982400797,0
701,74.4678536807715,2.60436266179665,18.319072145828,0
735,70.3952579506287,2.5245602914679,17.5350038490307,0
765,66.8572362169405,2.33672333692684,16.7879279629927,0
800,63.0791888804298,2.23115577051342,16.6094398894511,0
833,60.3810256841013,2.18015051722537,16.4408143798883,0
866,59.6540691282942,2.35416715010455,17.7521816757894,0
900,58.1206056236315,2.88422779337368,21.7835450577922,0
935,57.1973829185233,2.89342312947262,21.8780705541752,0
965,56.9741361346723,2.90864111985348,21.7412836856212,0
1000,57.384926702008,2.92969668294121,21.9196024605403,0
1034,59.7113811280085,2.94892716063608,21.7850395997456,0
1067,62.8784963568583,3.17234702295396,22.6670953416599,0
1100,64.8534791591789,3.23773801030841,22.6288470962118,0
1135,67.7919614286032,2.63762325959676,19.4394562435088,0
1166,71.0181122625423,2.28718791548224,18.4000122090566,0
1199,72.1020383721369,2.07177583992729,16.9148552897082,0
1233,74.1390105047032,1.61017514177838,15.6407830442037,0
1265,80.3100766505356,1.8725109363588,15.8118674462363,0
1300,85.4162164037811,3.00272135512808,17.7954794092197,0
1334,85.9804965401691,3.6083946667662,19.4713920658316,0
1367,88.5130634711704,3.54849035930035,19.5747648810612,0
1415,89.536365895678,3.50400391536283,19.2953244710472,0
1433,90.7284661354517,3.46070580729539,19.0747697508046,0
1466,91.710621320234,3.45205445911476,19.4024421259753,0
1499,92.4997426590632,3.40976463584605,19.3274915186025,0
1532,93.9663796974733,3.24739120577336,19.2054733615518,0
1567,96.2439716249603,3.31385761683153,19.5334482310682,0
1599,97.2450104620219,3.31425051861118,19.6751556463187,0
1633,99.0574719121822,3.27956577754431,20.0266926886941,0
1665,99.7909347419805,3.25703293828223,20.3748818440995,0
1699,100.593473441595,4.05390113553984,21.1268607383902,0
1732,101.204620322833,4.13255944342817,21.9911858269088,0
1766,101.985069292248,1.55411333908883,17.9524195457642,0
1800,103.128124263128,1.33856864066304,17.5246362503443,0
1832,103.767185825335,1.2218294278247,17.3105871017294,0
1864,104.498515502752,1.12794626361981,17.3232491334045,0
1898,104.481417649112,1.0115276119451,17.2013899629246,0
1931,104.187754702725,0.970092119973588,17.310971306145,0
1964,106.39988727828,0.951851149096414,17.8699841279476,0
2001,107.429804887147,0.971632662447602,18.1389175095183,0
2033,107.061977512066,1.01941263466535,18.6119069374807,0
2066,107.522233454049,0.983110220119984,18.5958091653206,0
2099,107.500130665709,0.895706090002643,18.8617669851474,0
2131,107.837001015224,0.747479590367729,18.9001105401759,0
2165,108.55749161486,0.711022942695285,18.8839404558632,0
2198,109.414357043287,0.611682426644363,18.5190746867321,0
2232,112.855122547385,2.16394830808318,22.699861221252,0
2268,112.75503442856,1.76049695246235,21.521375758589,0
2620,131.55339289752,2.22127146256996,22.8640399275125,0
2632,116.537889088006,2.40465171826598,22.9680292819575,0
2667,130.272116297361,2.51770430523919,23.0852292414384,0
2698,119.016656768899,1.73544447825518,22.3396118415623,0
2730,132.032682454804,1.51588110292241,21.9765579581767,0
2764,117.541582526902,2.7189672599216,24.0463981866688,0
2798,130.962587411881,2.89161441743721,24.2186456695445,0
2831,116.632447363669,3.67363392265752,27.088963329998,0
2865,132.47247295553,3.60250129792941,26.2287643342171,0
2899,117.380709227552,3.58259530814958,25.7193494626888,0
2931,129.796828906068,3.56862958984274,25.5722703997997,0
2966,116.483816427026,3.56594442523346,25.5120020813648,0
2998,132.577032234834,3.83049075635819,26.3004149936581,0
3031,119.728521149336,3.77950305344828,26.2057831265273,0
