Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-11868,10644,13852,130.079096675259,154.335396478082,0
36,-8916,10696,9640,109.704326124741,154.250849255111,0
67,-10240,12124,5691,128.410585034096,153.887829756155,0
99,-9888,12144,2700,110.926125639225,153.836739458531,0
136,-10956,12576,1449,128.798294432413,154.06945902907,0
168,-10248,12196,869,110.943994237566,154.08640935997,0
201,-10596,12428,1076,129.243074557566,154.012646241712,0
234,-10624,12264,985,109.285635267555,154.069525516583,0
270,-10500,12248,807,110.025020599053,154.147988160643,0
299,-10392,12216,249,110.266054603114,154.237899111172,0
334,-10064,12132,640,110.510600621661,154.229806053937,0
367,-10952,12296,980,111.447869387941,154.701337190335,0
401,-10140,11732,872,110.160734575086,154.676700887371,0
434,-10496,12088,163,112.650302946744,154.647863176064,0
468,-10720,11684,1500,112.78860906721,154.601656739724,0
499,-10784,12132,989,112.623295740379,154.559140893116,0
534,-10820,11884,1141,114.060640365264,154.499093639397,0
568,-10244,11864,875,111.855028030024,154.698150042954,0
601,-10876,11960,1501,111.442441799866,155.943873761835,0
633,-10304,12096,126,112.897605692368,156.701154334453,0
667,-10340,11848,1737,108.85769854706,156.630722073624,0
700,-11124,11972,1135,108.29962836384,156.736242315299,0
733,-10000,11964,-1178,107.46500301372,156.910904185957,0
767,-11580,11816,1479,107.663316977093,156.897047520809,0
801,-9220,11088,-6407,108.556375824898,156.801490323101,0
836,-12424,11272,2143,109.01254533276,156.489761243474,0
866,-10724,10656,-6510,109.455802722162,156.255225377859,0
900,-10992,9944,-6212,110.705344134615,156.197270215958,0
933,-12812,9012,-18447,110.926566423777,156.051437783368,0
966,-15336,7704,-9664,111.881556935276,155.806426985057,0
1001,-13200,5456,-13167,114.889229089319,155.916820496394,0
1038,-16684,5576,-10692,118.082796788595,155.827218555406,0
1070,-14224,3132,-11870,107.872462392651,155.875832736924,0
1100,-17236,2280,-18519,108.025966349584,155.822296493983,0
1133,-15488,-620,-19004,100.373878174086,156.085583194336,0
1168,-17200,-2608,-21488,107.718329019948,156.044984968842,0
1200,-13828,-5972,-21557,107.627556920209,156.191387126549,0
1235,-15528,-8076,-25588,106.684711662412,155.866732663775,0
1269,-13640,-10584,-21774,107.844917663743,155.689928529607,0
1300,-13320,-12268,-16387,108.320458473761,155.270694152617,0
1335,-7540,-14476,-13913,108.444092622759,154.889713795451,0
