Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-6552,1023,165.336938288824,0
33,-6616,1023,164.801017572572,0
65,-6932,1019,169.442323125807,0
98,-7044,1023,164.444558277317,0
131,-7332,1021,164.043751044108,0
165,-6920,1022,168.308406841318,0
198,-6916,1023,168.312291167643,0
232,-6928,1021,165.239341477577,0
267,-6900,1020,166.971572085456,0
298,-6768,1023,168.174260616679,0
331,-6536,1023,170.341477851526,0
365,-6648,1020,173.566972012761,0
398,-6520,1023,173.384690946697,0
432,-6264,1023,171.712835316533,0
468,-6060,1023,166.139061608249,0
498,-6448,1023,154.135114692771,0
531,-6312,1021,96.975811694658,0
565,-7336,1023,152.327244224868,0
598,-7068,1020,165.194381680625,0
632,-8652,338,159.978760627017,0
667,-7872,329,158.058884603532,0
699,-9272,333,158.67876427092,0
731,-9340,334,158.425366013021,0
765,-10556,336,159.750389378272,0
798,-11268,338,162.009588141395,0
831,-11444,339,160.420532717899,0
866,-11152,342,163.273998314224,0
902,-10888,337,164.242779467684,0
933,-10440,339,163.615645627904,0
966,-10548,338,170.373706474079,0
998,-10964,338,165.176565553447,0
1032,-11032,332,169.805339715406,0
1065,-10464,326,169.712456581157,0
1099,-11648,333,172.709656402238,0
1133,-10304,333,173.832737816264,0
1168,-9848,338,174.693619532152,0
1201,-9768,1023,165.460206635413,0
1235,-10572,1023,156.262078729728,0
1266,-10144,1023,172.875530924251,0
1298,-6256,1021,167.464185084361,0
1335,-3760,1023,176.158041672557,0
1366,-2756,1020,174.924560720636,0
1397,-2912,1023,169.631226126003,0
1431,-4932,1023,165.956673787095,0
1466,-6476,1021,162.746157026457,0
1498,-6672,1020,162.052352251087,0
1532,-6724,1021,161.653566097582,0
1566,-6304,1022,161.438249801572,0
1599,-5992,1023,161.663878220651,0
1631,-6124,1021,162.881984641894,0
1666,-6148,1023,163.017436327493,0
1699,-6244,1021,163.15162751693,0
1734,-6168,1023,163.028335494809,0
1767,-6096,1023,163.275341372516,0
1873,-6456,1020,163.523010331499,0
1899,-6456,1023,163.439779363458,1
1943,-6320,1021,163.694552369131,1
1991,-6224,1021,163.201155851812,1
2031,-6360,1023,164.379264682954,1
2066,-6184,1022,164.351852750428,1
2098,-6312,1020,164.498877733455,1
2146,-6532,1023,165.333785437529,1
2191,-6548,1021,165.224185197158,1
2238,-6512,1023,167.748176372467,1
2278,-6304,1023,169.120040378861,1
2321,-6360,1020,172.584852564868,1
2359,-6344,1023,176.0067961926,1
2431,-6772,1023,172.46991527608,1
2493,-6648,1021,153.896826046258,1
2506,-6484,1023,157.678090693723,1
2532,-6560,1023,159.40170838987,1
2566,-6656,1020,160.584965429274,1
2600,-6812,1023,165.30109389193,1
2638,-6788,1023,165.310976655117,1
2666,-6724,1021,160.976469036443,1
2698,-6868,1023,158.71183083446,1
2732,-6836,1023,159.482139665989,1
2766,-7032,1020,158.043112121918,1
2797,-6968,1023,159.7690141388,1
2832,-6980,1023,158.765888984719,1
2866,-7028,1022,165.443120969442,1
2899,-7092,1022,158.533308400419,1
2932,-7064,1023,161.586807369818,1
2966,-6920,1023,160.643647389323,1
2999,-6648,1021,166.077804309895,1
3032,-6768,1023,174.350411901016,1
3068,-6928,1023,173.071512271169,1
3101,-6792,1020,160.975727934315,1
3131,-6984,1023,159.870544407015,1
3168,-7016,1023,163.414626812782,1
3198,-6892,1022,170.545051822989,1
3231,-6960,1023,174.618693650585,1
3267,-7000,1023,178.500935874609,1
3300,-7032,1019,177.592214320244,1
3331,-7060,1023,179.647250104161,1
3366,-7004,1023,176.796859198569,1
3398,-7020,1019,173.489857704244,1
3432,-7064,1022,170.456533581951,1
3467,-6988,1023,166.962448249689,1
3500,-6900,1022,164.405240959945,1
3534,-6888,1020,162.755799640806,1
3565,-6988,1023,161.497857912015,1
3601,-6620,1019,160.4986907172,1
3631,-6856,1019,166.788528690908,1
3666,-7132,1023,162.65992943725,1
3700,-7248,1023,164.990571644942,1
3736,-7000,1023,163.054515722787,1
3766,-6844,1023,163.371740312194,2
3799,-6856,1023,163.194348268361,2
3832,-6820,1020,163.569310124714,2
3866,-7296,1023,163.565371414381,2
3898,-7296,1022,163.109299333816,2
3934,-6940,1020,163.075032661795,2
3966,-6544,1023,163.410795756187,2
4000,-6952,1023,162.11864240359,2
4079,-7132,1022,162.622252208894,2
4099,-6860,1023,163.562333134564,2
4133,-6816,1023,165.617246400374,2
4168,-6896,1023,168.180005178453,2
4199,-7188,1020,170.494390449138,2
4234,-7312,1022,174.82764730306,2
4265,-7112,1023,176.453606086618,2
4299,-7028,1020,174.058482323061,2
4332,-7012,1021,169.972248882964,2
4370,-7196,1023,156.436656013856,2
4400,-7412,1023,164.705775617475,2
4431,-7468,1020,152.009253688279,2
4466,-7240,1023,149.103152405502,2
4498,-7268,1023,155.242260478776,2
4534,-7184,1020,150.449789184021,2
4567,-7112,1021,146.337737445096,2
4601,-7244,1023,151.061090291371,2
4632,-7108,1018,163.397933851578,2
4667,-7292,1023,160.487349109811,2
4698,-7332,1023,155.421872923919,2
4733,-7448,1020,157.934980172008,2
4765,-7192,1022,159.260556903168,2
4801,-7292,1023,160.025006044619,2
4835,-7164,1023,162.404869062983,2
4867,-7252,1021,163.940971950611,2
4898,-7304,1023,168.291505606459,2
4935,-7296,1023,169.68425053129,2
4966,-7456,1021,170.720205504273,2
4999,-7244,1023,174.149508564374,2
5035,-7200,1023,171.049881260371,2
5066,-7420,1022,151.481508002206,2
5099,-7104,1020,148.736782248771,2
5134,-7256,1023,158.557083636957,2
5167,-7092,1020,178.436251502817,2
5235,-7328,1020,177.324134646718,2
5268,-7196,1023,174.229129639179,2
5299,-7132,1023,169.97976029352,2
5334,-7264,1021,165.566802325007,2
5367,-7044,1023,167.373980378627,2
5399,-7260,1023,163.368262133191,2
5435,-7112,1023,159.228578072512,2
5466,-7328,1023,163.920645086568,2
5503,-7184,1022,163.988408180218,2
5587,-6868,1022,165.074966577794,2
5676,-6628,1023,164.676546170081,2
5702,-5788,1020,163.668714447487,2
5734,-7812,1023,160.775107400032,2
5767,-7704,1019,160.681933788949,2
5798,-7620,1023,161.050622461433,2
