Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1532,-0.1753203;-0.09249643;1.409695,-0.1825902;-0.08928974;1.410553,-0.3308455;0.05227442;1.558296,-0.1676078;-0.05702546;1.608741,-0.008150652;-0.09756182;1.601632,-0.06145529;-0.4906531;1.592385,0
1566,-0.1731376;-0.08498389;1.411077,-0.1823405;-0.08720797;1.410512,-0.3268104;0.05594631;1.562412,-0.166858;-0.05687151;1.609447,-0.008538796;-0.09705139;1.601791,-0.06166098;-0.4902341;1.593416,0
1600,-0.1715263;-0.07848144;1.404486,-0.1772558;-0.08393632;1.406359,-0.324449;0.05897001;1.564174,-0.1662792;-0.05683262;1.609643,-0.007822893;-0.09777304;1.603148,-0.06165162;-0.4901601;1.59344,0
1632,-0.1685205;-0.07422722;1.40419,-0.1718698;-0.08050826;1.403769,-0.3237914;0.05997092;1.564716,-0.1651173;-0.05742171;1.609741,-0.007175549;-0.09845668;1.603792,-0.06164679;-0.490157;1.593444,0
1666,-0.1480178;-0.0902946;1.391361,-0.1665267;-0.07530161;1.404534,-0.3237823;0.0600745;1.564757,-0.164536;-0.05782054;1.610044,-0.006973594;-0.09873624;1.604284,-0.06168097;-0.4901372;1.593449,0
1698,-0.1425195;-0.08841222;1.389147,-0.1636515;-0.07268176;1.404845,-0.3247393;0.05932958;1.564082,-0.1641373;-0.05843658;1.610311,-0.006811375;-0.09904496;1.604829,-0.06171081;-0.4901484;1.593441,0
1731,-0.1372844;-0.08799296;1.385194,-0.1618354;-0.07212149;1.402186,-0.3266685;0.0559501;1.560839,-0.1639824;-0.05935828;1.610792,-0.007633601;-0.09797377;1.604406,-0.06194282;-0.4902126;1.593422,0
1765,-0.1309446;-0.08800552;1.381254,-0.1594445;-0.07133808;1.399883,-0.3305212;0.05083325;1.556581,-0.163852;-0.06019764;1.611334,-0.008098941;-0.09734013;1.604293,-0.06199896;-0.4902811;1.593583,0
1799,-0.1234317;-0.08982804;1.369587,-0.1536328;-0.07562573;1.389948,-0.3333116;0.03921499;1.542486,-0.1640278;-0.06073239;1.611477,-0.007445943;-0.09776399;1.60495,-0.06228843;-0.4901862;1.593449,0
1833,-0.1363114;-0.07690137;1.367881,-0.1466474;-0.07680901;1.380319,-0.3360997;0.02654521;1.529206,-0.1641528;-0.0612919;1.611345,-0.006560137;-0.09808137;1.605208,-0.06252414;-0.4901537;1.592937,0
1866,-0.1301846;-0.08215304;1.365293,-0.1556096;-0.06495921;1.389606,-0.3512733;0.01619794;1.506913,-0.1654242;-0.06122699;1.612266,-0.005439363;-0.09826904;1.607571,-0.06284067;-0.4901203;1.593342,0
1899,-0.1239136;-0.0893753;1.350168,-0.1411526;-0.07671372;1.36524,-0.3544877;0.004036264;1.494103,-0.1658883;-0.06092908;1.612412,-0.00485868;-0.09824245;1.608044,-0.0628458;-0.4901113;1.593282,0
1933,-0.1167199;-0.09863759;1.337357,-0.1417117;-0.07828559;1.363584,-0.3525333;-0.01415449;1.479389,-0.1660309;-0.06079535;1.612429,-0.004016432;-0.09833131;1.608634,-0.06261103;-0.4902969;1.593048,0
1965,-0.1085985;-0.1104848;1.327396,-0.1422653;-0.0845772;1.361431,-0.3512934;-0.03427182;1.469926,-0.1660058;-0.06072469;1.612439,-0.003125074;-0.0983564;1.610324,-0.06284836;-0.4903176;1.593462,0
2001,-0.09473116;-0.1238363;1.304268,-0.1248489;-0.1083187;1.335749,-0.3430454;-0.06096946;1.44597,-0.165928;-0.06078348;1.611432,-0.00277283;-0.0983294;1.610226,-0.0626206;-0.4904008;1.592534,0
2033,-0.0831246;-0.1404113;1.292833,-0.1242121;-0.1185389;1.329247,-0.3257566;-0.07172101;1.433997,-0.166014;-0.06166947;1.610448,-0.002696136;-0.09819378;1.610669,-0.06271449;-0.4906626;1.59241,0
2065,-0.06956333;-0.1580359;1.279872,-0.1153105;-0.1365399;1.320968,-0.3101459;-0.09289631;1.418306,-0.1659409;-0.06329609;1.609234,-0.002768619;-0.09803326;1.611395,-0.06261402;-0.4907629;1.59237,0
2099,-0.05565125;-0.1748847;1.264392,-0.08722443;-0.1669033;1.294508,-0.2996485;-0.1097323;1.406038,-0.1654136;-0.06511892;1.606658,-0.002803911;-0.09798831;1.61137,-0.06239513;-0.4907303;1.591371,0
2132,-0.04127441;-0.1922543;1.25936,-0.08298878;-0.1737087;1.290196,-0.2867804;-0.1398686;1.39604,-0.1653213;-0.06700645;1.60558,-0.003410429;-0.09763857;1.612738,-0.06243063;-0.4908756;1.591394,0
2165,-0.02613743;-0.209622;1.248248,-0.0967975;-0.1865962;1.2944,-0.2775768;-0.1531208;1.388257,-0.1653281;-0.06941701;1.603876,-0.004185963;-0.09720205;1.613693,-0.06232908;-0.4909614;1.591111,0
2198,-0.01309992;-0.2279523;1.238148,-0.09358311;-0.2001867;1.290552,-0.2694413;-0.16427;1.384878,-0.1653965;-0.07193472;1.602067,-0.004487197;-0.09693912;1.614157,-0.0621407;-0.4909371;1.590913,0
2231,0.0007370232;-0.2479556;1.22954,-0.05657229;-0.2317359;1.269596,-0.2563159;-0.1811612;1.37884,-0.1654776;-0.07424263;1.600275,-0.004814235;-0.09684581;1.614391,-0.06207459;-0.490853;1.590425,0
2266,0.01418888;-0.2684084;1.220292,-0.05521199;-0.238927;1.268459,-0.2358055;-0.1996572;1.373389,-0.1650209;-0.07658854;1.599087,-0.005235657;-0.0967671;1.614724,-0.06199159;-0.4907554;1.590024,0
