Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2432,-0.001347148;-0.1254864;1.715026,0.1744229;-0.1318017;1.687764,0.3255841;-0.2417396;1.616026,0.235923;-0.3400522;1.4391,0.1830607;-0.3796755;1.371285,0.01421545;-0.5474974;1.688974,0
2467,-0.001055576;-0.1257731;1.715315,0.1737252;-0.1348614;1.68769,0.3192002;-0.2501003;1.616412,0.2385562;-0.3480568;1.440351,0.1910717;-0.3862104;1.372351,0.01396176;-0.5480821;1.689025,0
2502,-0.0007659093;-0.1260021;1.715553,0.1739096;-0.1378121;1.68716,0.311281;-0.2620768;1.614567,0.2402226;-0.3552482;1.442574,0.1981393;-0.390116;1.378371,0.01187766;-0.5493374;1.690633,0
2535,-0.0005983894;-0.1261209;1.715804,0.1739267;-0.1401322;1.68659,0.3028678;-0.2735592;1.613191,0.2025483;-0.4123597;1.413663,0.1700621;-0.4487492;1.325385,0.01079779;-0.5505578;1.69153,0
2570,-0.0003098355;-0.1262678;1.71602,0.1743463;-0.1418649;1.686006,0.2975072;-0.2783564;1.611993,0.2011443;-0.3904119;1.39405,0.1626106;-0.431495;1.319126,0.01059594;-0.5516819;1.692933,0
2602,0.0001178565;-0.1265386;1.716502,0.1746689;-0.1434001;1.685379,0.2920221;-0.2853395;1.610336,0.1993027;-0.3942533;1.389205,0.161288;-0.4373007;1.315394,0.009649578;-0.5536213;1.694567,0
2633,0.0004726395;-0.1266818;1.716745,0.1749381;-0.1449814;1.684676,0.287225;-0.2907424;1.608336,0.2007007;-0.3984009;1.394648,0.1623921;-0.4426486;1.313508,0.009478171;-0.5536639;1.694923,0
2667,0.00112901;-0.1268435;1.71755,0.1750631;-0.1461981;1.684498,0.281716;-0.2956714;1.607485,0.2295632;-0.3982499;1.448575,0.2099916;-0.422835;1.397721,0.009400822;-0.5536526;1.695045,0
2700,0.001441125;-0.1269405;1.717225,0.1754766;-0.1481626;1.681691,0.2742108;-0.3013596;1.604736,0.2279463;-0.4024399;1.443012,0.2092186;-0.4261548;1.392206,0.009237394;-0.5542049;1.694831,0
2734,0.002159334;-0.1268201;1.717121,0.1756498;-0.148894;1.681148,0.2703906;-0.303665;1.605441,0.2277135;-0.4037324;1.442078,0.206268;-0.43024;1.393037,0.01049367;-0.5536913;1.694066,0
