Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
331,0.008478649;-0.4433922;1.308223,-0.05561189;-0.4212843;1.366733,-0.2117951;-0.3090388;1.514223,-0.2152756;-0.1620146;1.650623,-0.05186249;-0.1088086;1.680556,-0.02487381;-0.5175082;1.58869,0
365,-0.06708047;-0.4304974;1.378011,-0.08505828;-0.3987666;1.392593,-0.2117773;-0.3091049;1.514326,-0.2152889;-0.1620111;1.650599,-0.05185869;-0.1088056;1.680555,-0.02484629;-0.517485;1.588539,0
399,0.01449734;-0.4429215;1.305185,-0.06438759;-0.4114673;1.375841,-0.2118267;-0.3091483;1.514347,-0.2153133;-0.1620262;1.650586,-0.05184852;-0.1087993;1.680578,-0.02486297;-0.5175103;1.588546,0
431,0.007276146;-0.4410413;1.313498,-0.0664453;-0.4103504;1.37837,-0.2121333;-0.3094934;1.514764,-0.2153478;-0.1620383;1.650615,-0.0519045;-0.1087547;1.680759,-0.02484226;-0.5175058;1.588627,0
465,0.006743953;-0.4372501;1.312574,-0.07636413;-0.4021551;1.387914,-0.2212395;-0.3144753;1.508511,-0.2153459;-0.1620113;1.650602,-0.05189352;-0.1087332;1.680763,-0.02484856;-0.5175453;1.588685,0
499,0.008291562;-0.4371038;1.316349,-0.07579605;-0.4023955;1.387637,-0.223088;-0.3175554;1.504223,-0.215471;-0.1617361;1.650916,-0.05176682;-0.1086691;1.681246,-0.02487091;-0.5174927;1.589181,0
533,0.008803478;-0.4334207;1.314748,-0.07518315;-0.4022851;1.387123,-0.2256029;-0.3200242;1.499583,-0.2154894;-0.1616409;1.650922,-0.05173387;-0.1086197;1.681371,-0.0248477;-0.5173947;1.589328,0
566,0.02707262;-0.4361167;1.300722,-0.05610658;-0.4103988;1.375423,-0.211405;-0.3342951;1.468755,-0.2155143;-0.1613961;1.650826,-0.05167198;-0.1085906;1.681357,-0.0246335;-0.5174033;1.589437,0
600,0.02551443;-0.4314667;1.298769,-0.07487764;-0.397413;1.383361,-0.2332244;-0.3036763;1.50695,-0.2152456;-0.1610717;1.650283,-0.0514;-0.1084947;1.680633,-0.02402919;-0.5175024;1.589336,0
632,0.0273582;-0.42955;1.303523,-0.0731509;-0.395862;1.380519,-0.2342719;-0.3034872;1.507391,-0.2151655;-0.1606858;1.650266,-0.05132495;-0.1084118;1.680621,-0.02357575;-0.517424;1.589702,0
666,-0.04313301;-0.3975989;1.349156,-0.07433907;-0.3909262;1.38027,-0.2370191;-0.3043546;1.50902,-0.215034;-0.1602543;1.650203,-0.05104992;-0.1084626;1.681084,-0.02200975;-0.5257248;1.614335,0
699,0.02889922;-0.4187324;1.305337,-0.07379233;-0.3866359;1.378942,-0.2393384;-0.305809;1.509207,-0.2148862;-0.1597552;1.650092,-0.05053822;-0.1084981;1.681537,-0.02187273;-0.5259006;1.615851,0
732,0.02851453;-0.414048;1.306589,-0.0750685;-0.3816011;1.376586,-0.2422038;-0.303539;1.508322,-0.2147021;-0.1591196;1.650149,-0.04990288;-0.1082337;1.681816,-0.02062752;-0.5201519;1.604589,0
768,0.01057823;-0.3959464;1.312005,-0.07410051;-0.3766028;1.372869,-0.2954898;-0.3102508;1.500635,-0.2144414;-0.1584393;1.650202,-0.04917827;-0.1082111;1.682542,-0.02056098;-0.5225207;1.613091,0
800,0.02252595;-0.3932942;1.304437,-0.0725284;-0.3708811;1.367419,-0.2643614;-0.2941998;1.495273,-0.2141675;-0.1577416;1.64988,-0.04843426;-0.1082832;1.682431,-0.0206736;-0.5231887;1.615314,0
832,0.008558491;-0.3782629;1.311043,-0.07122987;-0.3655472;1.363766,-0.2606427;-0.2981226;1.464406,-0.2134491;-0.1566683;1.64984,-0.04762103;-0.108255;1.682573,-0.02048142;-0.5230004;1.617279,0
865,0.008112662;-0.3721766;1.318753,-0.06969184;-0.3616111;1.363607,-0.2592893;-0.2972147;1.462846,-0.2132749;-0.1561584;1.650079,-0.04653223;-0.108328;1.684022,-0.02034593;-0.5239199;1.621014,0
899,0.003774341;-0.3632149;1.321315,-0.06829741;-0.356742;1.363178,-0.2612946;-0.2951013;1.462765,-0.2131606;-0.155913;1.650046,-0.04565492;-0.1081917;1.683558,-0.01845405;-0.5181785;1.6069,0
932,0.003570858;-0.3574679;1.323318,-0.06716225;-0.3515736;1.362566,-0.2610383;-0.292778;1.460655,-0.2126184;-0.1553166;1.650444,-0.04450265;-0.1081311;1.683395,-0.01806921;-0.5169451;1.60428,0
966,0.002570776;-0.3531835;1.330117,-0.06737023;-0.3476382;1.363884,-0.262707;-0.2894532;1.460623,-0.2121567;-0.1546861;1.651003,-0.0436838;-0.1082384;1.683616,-0.0179351;-0.516406;1.603015,0
1001,-0.0006488987;-0.348037;1.335786,-0.06626558;-0.3444669;1.363471,-0.2675605;-0.2834378;1.461526,-0.2110489;-0.1507553;1.65069,-0.0430464;-0.1083541;1.684554,-0.02706211;-0.5212584;1.625034,0
1033,-0.001566685;-0.3442901;1.338295,-0.07218769;-0.3307979;1.371258,-0.2689734;-0.280125;1.460566,-0.2095588;-0.1457959;1.650755,-0.04282731;-0.1083503;1.684962,-0.02697194;-0.5212352;1.626344,0
1067,-0.004380025;-0.3414078;1.344303,-0.07270557;-0.3261985;1.373389,-0.2706224;-0.276006;1.460623,-0.2089251;-0.1431891;1.652222,-0.04225543;-0.1083909;1.686871,-0.02692145;-0.5211944;1.629036,0
1098,-0.008001287;-0.3360122;1.342056,-0.0713116;-0.3259582;1.367493,-0.2743436;-0.2695463;1.459691,-0.2085847;-0.1420172;1.652015,-0.0420078;-0.1083588;1.686702,-0.02549376;-0.5167996;1.611637,0
1133,-0.013437;-0.3318538;1.345212,-0.07647304;-0.3182533;1.371294,-0.2780958;-0.247218;1.464508,-0.2085719;-0.1429203;1.652679,-0.04169609;-0.1083986;1.686822,-0.02508806;-0.5164491;1.609182,0
1167,-0.01603381;-0.3293352;1.345147,-0.0884748;-0.2986872;1.380805,-0.2781572;-0.2420514;1.463913,-0.2084775;-0.1436869;1.653193,-0.0412747;-0.1084356;1.686792,-0.02491886;-0.5160527;1.607738,0
1200,-0.01944095;-0.3275585;1.347667,-0.08751697;-0.3000208;1.380287,-0.2782337;-0.2362887;1.462878,-0.2085511;-0.1438207;1.653445,-0.04111534;-0.1084719;1.686882,-0.02389016;-0.5157046;1.606638,0
1234,-0.02155363;-0.3259295;1.345988,-0.08663532;-0.3005562;1.378984,-0.2775804;-0.2311144;1.461711,-0.208583;-0.1439289;1.653603,-0.04101163;-0.1084395;1.686899,-0.02263344;-0.5158151;1.606691,0
1265,-0.02322903;-0.3243158;1.345652,-0.08664127;-0.3006661;1.378289,-0.2785601;-0.2268224;1.460711,-0.2085848;-0.1439569;1.653681,-0.04096227;-0.108413;1.686928,-0.02250702;-0.5157136;1.606489,0
1299,-0.02303988;-0.3231748;1.344252,-0.08626236;-0.3005763;1.377457,-0.2788773;-0.2243443;1.460554,-0.2085832;-0.1439704;1.653699,-0.04091072;-0.1083853;1.686949,-0.02231977;-0.5154496;1.606035,0
1333,-0.02279106;-0.320842;1.337582,-0.1135257;-0.2927121;1.379045,-0.2787138;-0.2217847;1.458894,-0.208553;-0.1439874;1.653562,-0.04066201;-0.1083356;1.686474,-0.02065638;-0.5156273;1.605265,0
1367,-0.02183557;-0.3220648;1.342078,-0.08831355;-0.2987309;1.369349,-0.2785898;-0.2209352;1.458709,-0.2085505;-0.1439902;1.653562,-0.04048381;-0.108358;1.686552,-0.02042997;-0.5155563;1.605174,0
1399,-0.02087853;-0.3213605;1.339065,-0.08718516;-0.298828;1.368299,-0.2783855;-0.2191975;1.457508,-0.2085222;-0.1440159;1.653532,-0.04048488;-0.1083789;1.686552,-0.02066288;-0.5157655;1.605413,0
1446,-0.01995182;-0.3206641;1.338426,-0.08667885;-0.2985981;1.367657,-0.277191;-0.2177661;1.455861,-0.2084703;-0.1440412;1.653444,-0.04047315;-0.1084241;1.686512,-0.02066547;-0.5157828;1.60542,0
1488,-0.0204851;-0.3192942;1.335091,-0.1129538;-0.2895066;1.372995,-0.276727;-0.2164179;1.453912,-0.2083923;-0.1440315;1.653271,-0.0402308;-0.1085376;1.686259,-0.02063726;-0.5158671;1.605385,0
1527,-0.01991157;-0.3204342;1.338664,-0.08753202;-0.2956521;1.365803,-0.2759342;-0.2156212;1.453249,-0.2083792;-0.1440211;1.653257,-0.04016471;-0.1085888;1.686302,-0.02062772;-0.5158876;1.605438,0
1564,-0.01985747;-0.3200843;1.336961,-0.1104941;-0.2898929;1.372264,-0.2757497;-0.2151871;1.452704,-0.2083443;-0.1439923;1.653058,-0.03996734;-0.1087417;1.686093,-0.02062679;-0.5159383;1.605447,0
1601,-0.01868112;-0.3239304;1.336596,-0.08773143;-0.2964457;1.362456,-0.2748624;-0.2144032;1.45094,-0.2081591;-0.1440116;1.652532,-0.03986118;-0.1090883;1.685082,-0.02351251;-0.5150476;1.607662,0
1633,-0.01765006;-0.3270059;1.336174,-0.08496503;-0.2987174;1.363775,-0.2746619;-0.2145331;1.450811,-0.2080995;-0.1440657;1.652438,-0.03957757;-0.1092778;1.684825,-0.02333237;-0.5149569;1.607694,0
1680,-0.01210005;-0.3324078;1.334286,-0.08411483;-0.3001628;1.364635,-0.2676342;-0.2192362;1.448006,-0.2079198;-0.1441367;1.652229,-0.03903324;-0.1096663;1.684136,-0.02272666;-0.5152346;1.607839,0
1720,-0.00876596;-0.3376252;1.336396,-0.07820538;-0.311332;1.361988,-0.2652329;-0.2227576;1.447214,-0.20779;-0.1442061;1.652136,-0.03873964;-0.1099219;1.683883,-0.0236323;-0.5160447;1.607948,0
1759,-0.005433404;-0.3423266;1.338357,-0.07330452;-0.3190295;1.364233,-0.2681803;-0.2392917;1.44571,-0.2075687;-0.1445314;1.651952,-0.03836516;-0.1102183;1.683732,-0.02366025;-0.516304;1.608005,0
1801,0.004567191;-0.3534391;1.336603,-0.06646683;-0.3305359;1.370388,-0.2661728;-0.2541642;1.468149,-0.2033274;-0.1418217;1.646574,-0.03733195;-0.1108787;1.683523,-0.02360492;-0.516189;1.608097,0
1845,0.01120389;-0.360545;1.338014,-0.06754274;-0.3358926;1.376621,-0.2608895;-0.2714698;1.454481,-0.2036622;-0.1439108;1.647004,-0.03653926;-0.1113286;1.683488,-0.02317052;-0.5161037;1.608205,0
1889,0.02532641;-0.3706874;1.333837,-0.06193402;-0.3409025;1.375539,-0.2387357;-0.2881244;1.442289,-0.2037035;-0.1454563;1.646954,-0.03548458;-0.1118672;1.682847,-0.0227503;-0.5160671;1.608071,0
1930,0.01997774;-0.3738738;1.336378,-0.07031921;-0.3421683;1.381567,-0.2468187;-0.2862969;1.474117,-0.2039548;-0.1472283;1.646537,-0.03446493;-0.1123362;1.682149,-0.02035896;-0.5148442;1.605514,0
1948,0.02021178;-0.3808597;1.34022,-0.06872728;-0.3509459;1.384604,-0.2458061;-0.2881053;1.478596,-0.201198;-0.1467263;1.642811,-0.0337451;-0.1126983;1.681943,-0.01992769;-0.5151969;1.604958,0
1968,-0.003502515;-0.380688;1.352615,-0.0692573;-0.3567984;1.387058,-0.2412621;-0.2912537;1.482992,-0.1992935;-0.1463888;1.638829,-0.0333428;-0.1129632;1.681495,-0.02145983;-0.5157825;1.604286,0
2001,0.01291676;-0.3909107;1.347598,-0.05410112;-0.3669658;1.381695,-0.2377271;-0.2943358;1.486098,-0.1978446;-0.1467154;1.635499,-0.03280652;-0.1132132;1.680743,-0.02137779;-0.5161765;1.603663,0
2033,0.0033965;-0.3935463;1.354222,-0.06159615;-0.3710338;1.389118,-0.2304065;-0.2983678;1.48911,-0.1968474;-0.146855;1.633306,-0.03233468;-0.1135275;1.679781,-0.02138482;-0.5166506;1.603078,0
2066,0.02399757;-0.4054379;1.343692,-0.06334083;-0.3732416;1.390705,-0.2259032;-0.299712;1.490103,-0.1984823;-0.1491208;1.635113,-0.03138583;-0.1139126;1.677481,-0.02112287;-0.5170987;1.601642,0
2099,-0.03150921;-0.3963285;1.38409,-0.06625673;-0.3776068;1.395372,-0.2226926;-0.3014788;1.493198,-0.1997586;-0.1511305;1.636707,-0.03119063;-0.1141695;1.677176,-0.02081575;-0.5180396;1.601148,0
2218,0.01515903;-0.4270032;1.359316,-0.06668257;-0.3866684;1.397637,-0.2162531;-0.305662;1.496706,-0.2010963;-0.1537244;1.637633,-0.03037708;-0.1150792;1.674474,-0.02385317;-0.5198709;1.60071,0
2238,0.01438378;-0.4334098;1.358547,-0.06623829;-0.389727;1.397592,-0.2142274;-0.3063362;1.497015,-0.2015064;-0.1541375;1.637557,-0.03056856;-0.115426;1.672895,-0.02647636;-0.5200816;1.600247,0
2266,0.01407107;-0.438585;1.360514,-0.06684791;-0.3935727;1.39856,-0.212847;-0.3068154;1.49796,-0.2016825;-0.1545986;1.637544,-0.03058385;-0.115772;1.671704,-0.03024599;-0.5210963;1.600816,0
2299,0.0139613;-0.44256;1.362759,-0.06737831;-0.3973182;1.400114,-0.2118807;-0.3074667;1.498829,-0.2019106;-0.1549949;1.637673,-0.03068054;-0.1159909;1.671363,-0.03244717;-0.5213934;1.601239,0
2334,0.0135876;-0.4479418;1.364857,-0.06717025;-0.400181;1.400638,-0.2101419;-0.3088778;1.50025,-0.2022554;-0.1555025;1.637863,-0.03073576;-0.1161428;1.67099,-0.03396805;-0.5222107;1.601708,0
2366,-0.009593555;-0.448941;1.383008,-0.06747422;-0.4019829;1.40127,-0.2093203;-0.3092819;1.501177,-0.2000477;-0.1551942;1.632171,-0.0309028;-0.1163251;1.670618,-0.03480451;-0.5222005;1.601794,0
2402,-0.02171109;-0.4501565;1.394934,-0.06818485;-0.4041384;1.402703,-0.2088257;-0.3095524;1.502488,-0.1996423;-0.1549309;1.630606,-0.03111441;-0.1165722;1.670473,-0.03542419;-0.5225697;1.601989,0
2434,-0.02517059;-0.4495784;1.395628,-0.06822237;-0.404688;1.402497,-0.2084332;-0.309837;1.502646,-0.2006766;-0.1559645;1.632226,-0.03144013;-0.1170117;1.669361,-0.03611303;-0.522984;1.601805,0
2467,-0.02656053;-0.4524979;1.396626,-0.06850205;-0.4055882;1.40303,-0.2082063;-0.309917;1.503077,-0.2013675;-0.1565698;1.633359,-0.03149753;-0.1171105;1.669146,-0.03659547;-0.5232101;1.601935,0
2504,-0.0213678;-0.4552804;1.393795,-0.0684732;-0.4062282;1.403136,-0.2077477;-0.3101612;1.5034,-0.2019506;-0.156922;1.634372,-0.03162841;-0.1173053;1.668812,-0.03701666;-0.5233879;1.602052,0
2535,-0.01923448;-0.455652;1.39239,-0.06856138;-0.4065038;1.403071,-0.2076276;-0.3102417;1.503436,-0.202226;-0.1571263;1.634788,-0.03174803;-0.1174495;1.66822,-0.03730204;-0.523474;1.602003,0
2568,-0.02166632;-0.4556456;1.3921,-0.06875194;-0.4067041;1.402448,-0.20744;-0.310256;1.503173,-0.2024265;-0.1573125;1.634958,-0.03190919;-0.1177714;1.666751,-0.03763456;-0.5237174;1.601693,0
2638,-0.009680745;-0.4534518;1.385701,-0.06913351;-0.4078263;1.404137,-0.2074424;-0.3103785;1.504356,-0.2017871;-0.1575755;1.63371,-0.03214747;-0.117861;1.666843,-0.03824183;-0.5234935;1.601964,0
2668,0.0195726;-0.4562601;1.361767,-0.0543572;-0.4166139;1.398682,-0.2072042;-0.3116572;1.504531,-0.2008628;-0.1573002;1.63181,-0.03224452;-0.1179228;1.666853,-0.03832055;-0.523545;1.601994,0
2703,0.01405491;-0.4584297;1.365851,-0.05490639;-0.4169717;1.398626,-0.2072812;-0.3136241;1.503158,-0.1992943;-0.1568079;1.62698,-0.03247569;-0.118079;1.666224,-0.03857162;-0.523856;1.601693,0
2735,0.0035993;-0.4570756;1.376699,-0.06448521;-0.4125496;1.404119,-0.2070039;-0.3128849;1.504237,-0.2010564;-0.1579527;1.630759,-0.03252457;-0.1180978;1.666195,-0.03867907;-0.5238667;1.601746,0
2768,0.008416481;-0.4566462;1.371812,-0.06907779;-0.4100622;1.405489,-0.207137;-0.3121038;1.505499,-0.2023949;-0.1580712;1.633278,-0.03267249;-0.1181484;1.666146,-0.03883396;-0.5238813;1.601783,0
2803,0.01764401;-0.4575372;1.363768,-0.05616324;-0.4168554;1.398473,-0.2070307;-0.312013;1.50593,-0.2030634;-0.158435;1.634336,-0.03275985;-0.1181934;1.666051,-0.03897763;-0.5239711;1.601744,0
2834,0.0182741;-0.4576082;1.363867,-0.05446476;-0.4179406;1.397707,-0.2069878;-0.311915;1.50614,-0.2034678;-0.1587283;1.635068,-0.0329427;-0.1182394;1.665942,-0.03908287;-0.5239938;1.601745,0
2868,0.0004827876;-0.4532094;1.377066,-0.06574766;-0.4125654;1.404751,-0.2070034;-0.3118629;1.506567,-0.2039715;-0.1590428;1.636109,-0.03309399;-0.1182979;1.665957,-0.03916157;-0.5240231;1.601779,0
2903,-0.02609467;-0.4567533;1.400681,-0.06868537;-0.4110929;1.406419,-0.2071034;-0.3124632;1.506838,-0.2042455;-0.1592499;1.636637,-0.03329644;-0.1183417;1.665918,-0.03938673;-0.5240849;1.601839,0
2935,-0.01890414;-0.4630531;1.396575,-0.05965581;-0.4160136;1.401072,-0.2070634;-0.3126936;1.506848,-0.2044742;-0.1592849;1.636969,-0.03339116;-0.1183522;1.665843,-0.03952619;-0.5239719;1.601831,0
2968,-0.02597113;-0.459706;1.40028,-0.06613893;-0.4126438;1.404631,-0.2072725;-0.313639;1.506585,-0.2027151;-0.1585663;1.632968,-0.03348549;-0.1183794;1.66581,-0.03962946;-0.5240219;1.601776,0
3003,0.007852195;-0.4553483;1.376729,-0.05914101;-0.4169956;1.402998,-0.2072866;-0.3136858;1.508473,-0.2036926;-0.1588071;1.635678,-0.0339019;-0.1184532;1.66643,-0.03976622;-0.5240291;1.60215,0
3034,0.002151231;-0.4566868;1.378561,-0.05919083;-0.4172105;1.402821,-0.2073191;-0.3137217;1.508416,-0.2040203;-0.1591331;1.636156,-0.03419345;-0.1185221;1.666038,-0.0398723;-0.5241433;1.602016,0
3068,0.005845749;-0.4565294;1.377159,-0.05642483;-0.4185925;1.401218,-0.2073003;-0.3138183;1.508562,-0.2044071;-0.1595011;1.636927,-0.03442629;-0.1185514;1.666186,-0.04001817;-0.524035;1.602124,0
3100,0.02256102;-0.4601914;1.36172,-0.05675613;-0.4188229;1.401558,-0.2071678;-0.3143279;1.508935,-0.2047093;-0.1595416;1.637386,-0.03468769;-0.1185411;1.666328,-0.04006976;-0.5240315;1.602189,0
3134,0.02266126;-0.4600642;1.360415,-0.05691605;-0.4189884;1.401629,-0.2071636;-0.3148289;1.509032,-0.2049327;-0.1596265;1.637752,-0.03482254;-0.1185271;1.666316,-0.04014768;-0.5240164;1.602173,1
3167,0.02171504;-0.4634367;1.364116,-0.03963538;-0.4354843;1.392903,-0.2071614;-0.3148015;1.509195,-0.2051783;-0.1598151;1.638238,-0.03498342;-0.1185131;1.666499,-0.04024554;-0.5240333;1.602274,1
3203,0.02193721;-0.4615372;1.362835,-0.04292405;-0.4309493;1.39402,-0.2078991;-0.3205214;1.512242,-0.2054324;-0.1599824;1.638576,-0.03513172;-0.118506;1.66653,-0.04028377;-0.5240564;1.60229,1
3234,0.01982031;-0.462763;1.362112,-0.04944534;-0.4268482;1.39606,-0.2078945;-0.321352;1.512188,-0.2054548;-0.1600158;1.638599,-0.03533985;-0.118486;1.666139,-0.04034272;-0.5240113;1.60209,1
3268,0.02480008;-0.4619392;1.361812,-0.04955345;-0.4265311;1.396557,-0.2078044;-0.320801;1.512943,-0.2056057;-0.1601235;1.639158,-0.03546929;-0.1184325;1.666455,-0.0404479;-0.5240419;1.602315,1
3303,-0.005555142;-0.4562324;1.385884,-0.06969668;-0.4154444;1.410098,-0.2076958;-0.3204825;1.513202,-0.2058495;-0.1601115;1.639631,-0.03553686;-0.1184095;1.666528,-0.04053381;-0.5240589;1.602395,1
3334,-0.02883448;-0.4571637;1.405144,-0.07101957;-0.415871;1.409613,-0.2077417;-0.3199888;1.513599,-0.206051;-0.1603274;1.639975,-0.03566116;-0.1183932;1.666667,-0.04063421;-0.5241086;1.602425,1
3367,-0.01561491;-0.4668171;1.400017,-0.07090999;-0.4163616;1.412214,-0.2087996;-0.3227937;1.516835,-0.2062893;-0.1603899;1.640569,-0.03581227;-0.118403;1.66702,-0.04067503;-0.5241155;1.602517,1
3403,0.01108494;-0.4788811;1.377928,-0.04084199;-0.4298712;1.397628,-0.2087807;-0.3223569;1.516635,-0.2063885;-0.1605064;1.640755,-0.0359879;-0.1184073;1.66707,-0.0406989;-0.5241286;1.602509,1
3434,0.001880666;-0.4761969;1.386224,-0.05028446;-0.4269463;1.400984,-0.2085862;-0.3220908;1.516644,-0.2064597;-0.1606637;1.640929,-0.03603646;-0.1184106;1.667038,-0.04072098;-0.5241752;1.60249,1
3467,-0.01700451;-0.4663485;1.397726,-0.07098125;-0.4153719;1.411606,-0.2085318;-0.3216839;1.516653,-0.2066096;-0.1607757;1.641092,-0.03618592;-0.1184468;1.667078,-0.04073217;-0.5241835;1.602466,1
3501,-0.01469168;-0.4684252;1.396563,-0.068446;-0.4170738;1.40987,-0.20858;-0.3211337;1.516452,-0.2066292;-0.1608628;1.64121,-0.03634442;-0.1184515;1.667017,-0.04075196;-0.5241771;1.602421,1
3534,-0.01743159;-0.4622388;1.398528,-0.07121686;-0.4153096;1.410907,-0.2084626;-0.3210392;1.516352,-0.2066602;-0.1609009;1.641271,-0.03643134;-0.1184361;1.66693,-0.04078346;-0.5241759;1.60241,1
3567,-0.01340349;-0.4648705;1.399027,-0.06874967;-0.4166862;1.410319,-0.2086283;-0.3207554;1.516667,-0.2058452;-0.1609897;1.639496,-0.03660549;-0.1184816;1.66726,-0.04081934;-0.5242672;1.602549,1
3602,-0.01494502;-0.458239;1.395637,-0.07027998;-0.4144812;1.410234,-0.2092714;-0.3221445;1.516842,-0.2060323;-0.1610147;1.639704,-0.03674772;-0.1184739;1.667129,-0.04085649;-0.5242532;1.602485,1
3634,-0.01316379;-0.4569485;1.397607,-0.07120261;-0.4122084;1.41075,-0.2098528;-0.3212727;1.516827,-0.2062672;-0.1609885;1.640164,-0.03683148;-0.1184567;1.667296,-0.04092255;-0.5241883;1.602603,1
3667,-0.008635111;-0.4560348;1.393159,-0.0708736;-0.4122652;1.410678,-0.2109908;-0.3198036;1.51681,-0.2060152;-0.1604962;1.638822,-0.03682202;-0.1185026;1.667549,-0.04097511;-0.5241297;1.602775,1
3703,-0.07341148;-0.4196425;1.417676,-0.07619966;-0.4029604;1.401423,-0.2125377;-0.318254;1.515953,-0.2062808;-0.1604396;1.639279,-0.03682014;-0.1184607;1.667547,-0.03738217;-0.5235522;1.601837,1
3734,-0.06893364;-0.4152628;1.41504,-0.05221362;-0.4084111;1.39285,-0.2147966;-0.3162651;1.514649,-0.2064601;-0.1603954;1.639634,-0.03679917;-0.1184488;1.667533,-0.03393672;-0.5227796;1.599929,1
3767,0.02031016;-0.4396819;1.35579,-0.05252159;-0.408498;1.392636,-0.2166551;-0.3155771;1.512254,-0.2047363;-0.158343;1.635008,-0.03671948;-0.1184286;1.66746,-0.0320978;-0.5224138;1.598691,1
3801,0.02083022;-0.4385235;1.357871,-0.05263028;-0.4084644;1.392505,-0.2187766;-0.3141772;1.512048,-0.2052261;-0.1585185;1.636784,-0.03646402;-0.1183567;1.667577,-0.03053513;-0.5226937;1.598532,1
3834,-0.06949294;-0.4066254;1.410541,-0.0662919;-0.396593;1.401056,-0.2207035;-0.3127467;1.511042,-0.2054032;-0.1585559;1.637524,-0.03635487;-0.1183061;1.667651,-0.03002585;-0.522193;1.598425,1
3867,-0.04868049;-0.4495839;1.410868,-0.06749424;-0.394516;1.401973,-0.2228151;-0.3117281;1.510532,-0.2040513;-0.1565644;1.635167,-0.036087;-0.1181169;1.667768,-0.02940788;-0.5216238;1.598409,1
3902,-0.08945932;-0.3853362;1.417054,-0.06866066;-0.3922465;1.401805,-0.2244259;-0.3098156;1.509476,-0.2046278;-0.1566306;1.636584,-0.03583206;-0.1179825;1.66767,-0.02949947;-0.5214931;1.598394,1
3934,-0.08190259;-0.3834336;1.411108,-0.06880714;-0.3899375;1.401684,-0.2264719;-0.3083151;1.508906,-0.204796;-0.1564987;1.638093,-0.03550761;-0.1178922;1.667889,-0.02836493;-0.5222521;1.598642,1
3966,-0.07560808;-0.3784493;1.407548,-0.06942043;-0.3883242;1.401782,-0.2301204;-0.3057533;1.509294,-0.2050711;-0.1563064;1.640146,-0.03482471;-0.1176122;1.668811,-0.02732078;-0.5221363;1.599298,1
4001,-0.07429751;-0.3749878;1.400873,-0.06954351;-0.38552;1.400158,-0.2335663;-0.3032426;1.508271,-0.2040331;-0.1538376;1.638133,-0.03450406;-0.1174468;1.668965,-0.02673941;-0.522441;1.599828,1
4035,0.01476899;-0.4025446;1.350147,-0.06987216;-0.3834271;1.3977,-0.2385823;-0.300672;1.506262,-0.2026612;-0.152027;1.63595,-0.03418993;-0.1172619;1.669005,-0.02686642;-0.5218771;1.599973,1
4066,0.01588558;-0.4027673;1.351667,-0.06996886;-0.3825597;1.397386,-0.2423866;-0.2983823;1.507046,-0.203473;-0.1525779;1.639076,-0.03369415;-0.1169895;1.669844,-0.02653425;-0.522023;1.600406,1
