Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,0.01745556;-0.1099161;1.723349,0.1919441;-0.1483289;1.683873,0.2588668;-0.3127688;1.604757,0.2116211;-0.4487452;1.385303,0.2006814;-0.481406;1.296172,0.02663913;-0.5504919;1.694291,0
34,0.01751599;-0.1097389;1.721926,0.1909898;-0.145144;1.68595,0.2570557;-0.3091712;1.604841,0.211144;-0.4457354;1.385453,0.1992184;-0.4794042;1.292537,0.0269755;-0.5496495;1.692572,0
65,0.01740894;-0.1097018;1.722487,0.1912149;-0.1459064;1.685765,0.2574635;-0.3099358;1.604834,0.211307;-0.4460879;1.38522,0.2014088;-0.4824686;1.298141,0.02451607;-0.5498993;1.694792,0
98,0.01737053;-0.1096811;1.722521,0.1904435;-0.1434847;1.688469,0.2568089;-0.3083591;1.605498,0.2111671;-0.4451348;1.386152,0.2010427;-0.4789912;1.297075,0.02460314;-0.5498042;1.694656,0
131,0.01729493;-0.1096019;1.7232,0.190764;-0.1447918;1.688135,0.2571195;-0.308424;1.606268,0.2112918;-0.4452542;1.38698,0.2008701;-0.4812436;1.301145,0.02464395;-0.5498376;1.694754,0
169,0.01726072;-0.1095959;1.723237,0.1910471;-0.1460331;1.686907,0.2576844;-0.3098334;1.605725,0.2116315;-0.4450162;1.385424,0.2006271;-0.4797933;1.297168,0.02492982;-0.5498314;1.694557,0
199,0.01716348;-0.1096073;1.723282,0.1911517;-0.1470456;1.685824,0.2581527;-0.3109573;1.605276,0.2116252;-0.445742;1.384813,0.2003895;-0.481478;1.295541,0.02286839;-0.5502502;1.695308,0
232,0.01716753;-0.1096114;1.723284,0.1912172;-0.1474796;1.68548,0.2583422;-0.3114159;1.605106,0.2115421;-0.4460455;1.384592,0.2008418;-0.4814144;1.295422,0.02333889;-0.5501409;1.694957,0
267,0.01714557;-0.109617;1.723287,0.1912662;-0.1479374;1.685041,0.2585301;-0.3119284;1.604932,0.2115192;-0.4464839;1.384407,0.2008545;-0.4811101;1.295023,0.02340146;-0.5501144;1.694728,0
299,0.01714413;-0.1096168;1.723288,0.191241;-0.1483773;1.684671,0.2587099;-0.3123713;1.604769,0.2115811;-0.4466812;1.384105,0.2006112;-0.4817412;1.295852,0.02385448;-0.5501528;1.694478,0
331,0.01710847;-0.1096259;1.723324,0.1912446;-0.1486918;1.684386,0.2588632;-0.3126834;1.604622,0.2116185;-0.4469576;1.38395,0.2009322;-0.4815441;1.295105,0.02419632;-0.5501916;1.694333,0
366,0.01704083;-0.109653;1.723374,0.191261;-0.1490318;1.684004,0.25902;-0.3130673;1.604484,0.2116435;-0.4471465;1.38371,0.2009684;-0.4811986;1.294984,0.02416248;-0.5502132;1.694321,0
399,0.01702862;-0.1096722;1.723401,0.1912742;-0.1491325;1.683931,0.2590318;-0.3131885;1.604445,0.2115686;-0.4470912;1.38357,0.2017643;-0.4808435;1.295334,0.02429287;-0.5502303;1.694224,0
434,0.0168837;-0.1096816;1.722893,0.1913321;-0.149271;1.68287,0.2589132;-0.3132815;1.60307,0.2111072;-0.4463642;1.381749,0.200133;-0.477821;1.288898,0.0246229;-0.5500711;1.692883,0
467,0.01682514;-0.109673;1.722943,0.1913433;-0.1492757;1.682865,0.2588696;-0.3132721;1.602955,0.2107509;-0.4456777;1.381275,0.1983129;-0.4785867;1.287424,0.02469894;-0.5500194;1.692781,0
499,0.01656873;-0.1097291;1.724693,0.1915639;-0.1493648;1.684317,0.2590596;-0.3133527;1.604345,0.2089225;-0.438063;1.378554,0.1910851;-0.471332;1.292175,0.0249134;-0.5502872;1.694131,0
532,0.0165309;-0.1096643;1.724742,0.1904622;-0.1447426;1.688763,0.2569533;-0.3083242;1.606668,0.2111909;-0.3983424;1.363666,0.186021;-0.4367077;1.286705,0.02516279;-0.5498311;1.694519,0
566,0.01646875;-0.10962;1.724811,0.1906061;-0.1449663;1.688579,0.2581572;-0.3081326;1.606527,0.2034156;-0.3943942;1.363982,0.1693051;-0.4214379;1.285744,0.02544893;-0.5495095;1.694487,0
599,0.01635398;-0.1096612;1.724747,0.1899044;-0.1423701;1.691025,0.2579875;-0.3047921;1.607671,0.2009751;-0.3798143;1.380965,0.1454782;-0.4255463;1.289486,0.02393552;-0.5489681;1.692681,0
632,0.01595848;-0.109822;1.724932,0.1892896;-0.1403854;1.693109,0.2612897;-0.2999468;1.607134,0.1906324;-0.361779;1.39029,0.1103591;-0.372831;1.278775,0.02107359;-0.5504283;1.692138,0
668,0.0158864;-0.109916;1.725048,0.1887351;-0.138774;1.6946,0.2453019;-0.3194248;1.508025,0.1480332;-0.3567248;1.341172,0.08013366;-0.3328776;1.280163,0.02075219;-0.5505292;1.69129,0
699,0.0158797;-0.1099766;1.725244,0.1883886;-0.1376365;1.695677,0.2441416;-0.3157776;1.506308,0.1085942;-0.2949057;1.358197,0.05171231;-0.2866918;1.290959,0.02258778;-0.5474256;1.692361,0
732,0.01687548;-0.1089367;1.724509,0.1882042;-0.1369225;1.695996,0.2325062;-0.3188626;1.507191,0.09549422;-0.2604806;1.37923,0.02474413;-0.2368878;1.302875,0.02447219;-0.5436312;1.69232,0
767,0.01750467;-0.1084702;1.724421,0.1883088;-0.1359689;1.696537,0.2246912;-0.2998706;1.490934,0.06186123;-0.2231553;1.383677,0.00555752;-0.1897853;1.333502,0.02485919;-0.5424069;1.693046,0
799,0.01901064;-0.109952;1.724959,0.1884729;-0.1348939;1.696785,0.221544;-0.2971705;1.494656,0.05258032;-0.1895366;1.423256,-0.002702139;-0.1482458;1.372223,0.02510419;-0.5427116;1.693093,0
832,0.02334681;-0.1090246;1.723494,0.1889957;-0.1342558;1.696387,0.2172978;-0.2918106;1.499909,0.03625329;-0.1560487;1.438094,-0.01115596;-0.1108135;1.409224,0.02573835;-0.5445157;1.692971,0
866,0.02732774;-0.1030517;1.715977,0.1895655;-0.1334456;1.695495,0.203428;-0.2792085;1.501084,0.03752053;-0.1385839;1.450824,-0.02138855;-0.07412574;1.444021,0.02658532;-0.5459905;1.693213,0
899,0.02798673;-0.1040053;1.714042,0.1900104;-0.132288;1.694614,0.2002022;-0.2694519;1.512947,0.04427195;-0.1200593;1.466649,-0.003380667;-0.0694748;1.470094,0.02696764;-0.5467054;1.693304,0
932,0.0279094;-0.1072947;1.712253,0.1895825;-0.1303987;1.692259,0.1971614;-0.265309;1.513787,0.04410112;-0.1142057;1.480307,-0.005801978;-0.05052441;1.491536,0.02707114;-0.5468532;1.693228,0
966,0.02723608;-0.1102837;1.711844,0.189904;-0.1277484;1.682969,0.1957729;-0.2626879;1.514221,0.04679501;-0.1128544;1.493233,-0.0002843812;-0.04440779;1.512524,0.02696329;-0.5471205;1.693581,0
998,0.02668102;-0.1166435;1.711306,0.1900064;-0.1270093;1.6807,0.193809;-0.2599454;1.515926,0.05760755;-0.1247768;1.513515,0.01817345;-0.06221481;1.526235,0.0271013;-0.5475662;1.694339,0
1031,0.02617713;-0.1201281;1.710307,0.1893803;-0.1263348;1.676693,0.1911474;-0.2550708;1.513069,0.05674487;-0.1186473;1.517472,0.01629997;-0.05417642;1.529653,0.02719707;-0.5476191;1.69408,0
1067,0.02594794;-0.1216553;1.71051,0.1890539;-0.1259918;1.675014,0.1901261;-0.2525606;1.512981,0.05503466;-0.1169397;1.518368,0.0121041;-0.03265417;1.544835,0.02717389;-0.5476598;1.694106,0
1099,0.02554996;-0.1229311;1.711058,0.1886447;-0.1257779;1.673994,0.1893717;-0.2492235;1.512653,0.05340938;-0.1147353;1.520067,0.01071508;-0.03067564;1.548818,0.02709065;-0.5476698;1.694221,0
1133,0.02541497;-0.1237584;1.711247,0.1868007;-0.1248844;1.664392,0.1894977;-0.2505625;1.509095,0.05393683;-0.1162512;1.520741,0.01240486;-0.05304959;1.543646,0.02708094;-0.5476745;1.694319,0
1166,0.0252307;-0.1246637;1.711205,0.1860435;-0.1236095;1.662001,0.1903547;-0.2495065;1.506935,0.05513319;-0.1156881;1.523306,0.00620784;-0.03421558;1.548326,0.02704014;-0.5476841;1.694312,0
1198,0.02516823;-0.1250247;1.710903,0.1854337;-0.122418;1.660946,0.1953987;-0.2462568;1.504428,0.05696459;-0.1163893;1.523746,0.004655135;-0.03832049;1.5466,0.02712182;-0.5477777;1.694345,0
1231,0.02515203;-0.1250878;1.710557,0.1861747;-0.1203485;1.66536,0.2050364;-0.236417;1.503507,0.05792285;-0.1166092;1.523255,0.00561421;-0.0510472;1.540667,0.02708499;-0.547819;1.69436,0
1267,0.02509199;-0.1249895;1.710251,0.1864096;-0.1198889;1.668111,0.2211608;-0.2256892;1.501728,0.06423263;-0.1190319;1.521409,0.01058793;-0.06643185;1.533363,0.02704174;-0.5480238;1.694383,0
1299,0.0247949;-0.1240373;1.709541,0.185609;-0.1186667;1.671881,0.2378798;-0.2138736;1.503662,0.02940265;-0.09787799;1.524741,-0.00897535;-0.0491957;1.542082,0.02679957;-0.5480618;1.694508,0
1333,0.02376272;-0.1225479;1.709331,0.184985;-0.1158429;1.676435,0.2570035;-0.1982809;1.508873,0.02939018;-0.09767;1.523257,-0.008712756;-0.05586554;1.53903,0.02657832;-0.5479048;1.694774,0
1368,0.01467705;-0.1134309;1.71225,0.1775909;-0.1063941;1.69184,0.2661621;-0.1803418;1.523514,0.09365286;-0.09615482;1.516445,0.03048769;-0.07644594;1.527264,0.02662274;-0.5471541;1.695617,0
1399,0.009816644;-0.1090796;1.712955,0.1766629;-0.1071189;1.693007,0.2834525;-0.1642338;1.524735,0.1015317;-0.1028919;1.514699,0.03732891;-0.08060183;1.518653,0.02631414;-0.5463616;1.696285,0
