Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3366,310,-4344;13700;-7612,267;108;110,-0.204172;-0.08091965;1.335247,-0.03833815;-0.1009469;1.367279,0.009267744;-0.3479724;1.30835,0.1162614;-0.362202;1.071115,0.1177584;-0.3568944;1.052287,-0.1808317;-0.5446617;1.398898,1
3399,313,-4288;14088;-7420,358;409;528,-0.2046416;-0.08090495;1.33603,-0.0388794;-0.1009463;1.367865,0.005928774;-0.3507868;1.325142,0.1073636;-0.4142609;1.106834,0.1229436;-0.3632778;1.062224,-0.1808315;-0.5445197;1.399833,1
3468,321,-176;14400;-7900,1274;-466;-732,-0.2056286;-0.08084744;1.337076,-0.03968375;-0.1007078;1.368908,-0.0001909049;-0.3526236;1.361941,0.1123039;-0.3676632;1.139131,0.1342295;-0.3593023;1.072182,-0.1806787;-0.5442681;1.400803,1
3499,315,-500;14460;-8072,1279;-310;-658,-0.2061242;-0.08075064;1.337542,-0.04022739;-0.1004779;1.369766,0.001023013;-0.3523032;1.35078,0.1131283;-0.4188876;1.125486,0.1369576;-0.3684693;1.079017,-0.1806988;-0.5441254;1.401368,1
3532,313,-192;14768;-8276,1207;-178;-746,-0.2063819;-0.08068898;1.337651,-0.04032957;-0.1005005;1.369824,-0.003399858;-0.3523335;1.371054,0.1129136;-0.3663198;1.138341,0.141492;-0.3637339;1.081702,-0.1807564;-0.5440607;1.401453,1
3565,316,180;15580;-8500,1257;-100;-573,-0.2065862;-0.08074206;1.337743,-0.04050115;-0.10039;1.3699,-0.006391546;-0.3518266;1.379761,0.113651;-0.3718187;1.149445,0.1436877;-0.3650795;1.084985,-0.180657;-0.5440161;1.401553,1
3599,319,336;16784;-8876,1428;359;660,-0.2067097;-0.08074169;1.337716,-0.04058084;-0.1003532;1.369947,-0.009301311;-0.3507797;1.390297,0.09713445;-0.3711242;1.153349,0.1421302;-0.3665052;1.089209,-0.1806289;-0.5439946;1.401573,1
3633,317,616;16456;-9000,1830;804;2087,-0.2068298;-0.08072727;1.337435,-0.04075451;-0.1002391;1.369445,-0.01019325;-0.3504803;1.391554,0.09482918;-0.3708584;1.153973,0.1407415;-0.3663584;1.087757,-0.180484;-0.5438131;1.401259,1
3665,315,960;16188;-8872,1199;1285;2843,-0.2069199;-0.08072192;1.337462,-0.04081696;-0.1002306;1.369465,-0.01094507;-0.3503217;1.392996,0.0940643;-0.3714314;1.155477,0.1436318;-0.3673859;1.09305,-0.1804458;-0.5437963;1.401299,1
3698,318,1108;16548;-9020,1705;2112;3942,-0.2070373;-0.08072819;1.337616,-0.04090561;-0.1001992;1.36972,-0.01103668;-0.3502735;1.393354,0.09318757;-0.3715075;1.155497,0.1425321;-0.3674442;1.096355,-0.1804806;-0.5437705;1.401425,1
3732,315,1628;16216;-8876,1781;2546;5087,-0.2075551;-0.08077463;1.338485,-0.04130074;-0.1001508;1.370346,-0.01125819;-0.350192;1.394055,0.09211075;-0.3710309;1.155786,0.1406263;-0.3670931;1.098307,-0.1806537;-0.5437649;1.40203,1
3768,314,2500;15580;-8360,891;2811;5683,-0.2078014;-0.08072884;1.339061,-0.04163148;-0.1001674;1.370838,-0.01287211;-0.3496442;1.398606,0.09003902;-0.3701753;1.160111,0.1393806;-0.3660659;1.097151,-0.1810556;-0.54375;1.402438,1
3800,319,2776;14696;-8008,1142;3145;5817,-0.2078837;-0.08068379;1.339152,-0.04173231;-0.1000683;1.371059,-0.01195091;-0.349685;1.397412,0.09127441;-0.3703288;1.159064,0.1385816;-0.3658353;1.093659,-0.1812019;-0.5436699;1.402551,1
3833,319,3128;14460;-8064,1637;2743;5941,-0.2080048;-0.0806406;1.338929,-0.04182904;-0.09999561;1.370942,-0.01188567;-0.3499361;1.395329,0.09637184;-0.3705631;1.159244,0.1382867;-0.3653787;1.088389,-0.1812366;-0.5435983;1.402373,1
3866,316,3508;14240;-8272,749;2381;5871,-0.2081822;-0.08062375;1.339138,-0.04191729;-0.09998306;1.371135,-0.00927047;-0.3507882;1.387717,0.1022805;-0.3715334;1.153194,0.1396431;-0.3644873;1.085883,-0.1813662;-0.5436228;1.402519,1
3899,315,4220;14048;-8644,1385;3003;6168,-0.2081989;-0.08062396;1.339151,-0.04200911;-0.09996117;1.371226,-0.007920712;-0.3510758;1.383953,0.1050036;-0.3711937;1.150036,0.1404029;-0.3624348;1.0778,-0.1813574;-0.5436112;1.402518,1
3931,314,5028;13220;-8068,900;3424;6204,-0.2082658;-0.08062147;1.339316,-0.04208933;-0.09987406;1.371514,-0.00193765;-0.3518174;1.360742,0.1078402;-0.4137224;1.132933,0.1419756;-0.365606;1.069531,-0.1811648;-0.5435649;1.402791,1
3964,314,5296;12192;-7200,454;3406;5501,-0.2082537;-0.08060573;1.339109,-0.04218743;-0.0997615;1.371349,0.0116389;-0.3443702;1.306356,0.08182713;-0.3637734;1.099238,0.1290382;-0.3566352;1.052475,-0.1810554;-0.5434744;1.402633,1
3999,316,5752;11456;-6420,1028;2977;4774,-0.2084082;-0.08054557;1.339415,-0.04233627;-0.0997173;1.371522,0.0214744;-0.3206512;1.368378,0.07615396;-0.3653759;1.117485,0.1144212;-0.3577784;1.041053,-0.1810458;-0.5434366;1.402867,1
4032,317,6372;10648;-5952,1234;2324;4003,-0.2084422;-0.08055859;1.339428,-0.04235576;-0.09970848;1.371531,0.01995677;-0.3430012;1.309961,0.07875821;-0.3690729;1.1003,0.08777466;-0.355113;1.040987,-0.1810112;-0.5434309;1.402881,1
4066,317,6892;9824;-5636,525;1066;2130,-0.2084875;-0.08053351;1.339447,-0.04236554;-0.09968232;1.371647,0.0227054;-0.3179067;1.369368,0.05668605;-0.3885442;1.120853,0.05879864;-0.334651;1.055903,-0.1809483;-0.543409;1.402931,1
4099,325,7248;9252;-5408,437;149;159,-0.2085158;-0.08053645;1.339467,-0.04238119;-0.0995956;1.371772,0.02270119;-0.3175026;1.369458,0.05084952;-0.3129774;1.110269,0.04774564;-0.3295414;1.031154,-0.18148;-0.5436097;1.40249,1
4132,318,7544;10224;-5536,1339;-685;-1485,-0.2085233;-0.08053511;1.33946,-0.04239282;-0.09955017;1.371812,0.02449689;-0.3109315;1.368008,0.05232985;-0.3214912;1.108969,0.02621456;-0.3272877;1.039427,-0.1818226;-0.5438343;1.401578,1
4165,315,7548;10944;-6324,1115;-1670;-2653,-0.2085249;-0.08053796;1.339209,-0.04247039;-0.09945957;1.371629,0.05401347;-0.3091206;1.342773,0.03784692;-0.3239281;1.089324,-0.002017554;-0.3238657;1.039731,-0.181942;-0.5440245;1.399705,1
4198,315,7476;11872;-6856,1242;-2241;-3379,-0.2085807;-0.08052991;1.339272,-0.04284196;-0.09838392;1.372138,0.03730808;-0.291914;1.356732,0.03522028;-0.3245285;1.098051,-0.007425348;-0.3216051;1.062607,-0.181393;-0.5437688;1.399332,1
4231,318,7600;12344;-7196,1038;-2468;-3768,-0.2085719;-0.08053853;1.339235,-0.04316439;-0.09749569;1.371982,0.03631623;-0.290252;1.357331,0.01059852;-0.3201857;1.099597,-0.02072994;-0.3192566;1.072718,-0.1810613;-0.5437137;1.398795,1
4268,315,7360;12344;-6660,500;-2250;-4509,-0.2084921;-0.0805228;1.339124,-0.04310068;-0.09703115;1.37198,0.03631296;-0.2894824;1.357143,0.001341713;-0.3192869;1.100489,-0.02870932;-0.3171428;1.080837,-0.1805118;-0.5435444;1.398293,1
4298,313,6564;13004;-7364,844;-2692;-4806,-0.2084878;-0.08052041;1.339124,-0.04302107;-0.09660038;1.372167,0.03627431;-0.2893375;1.357124,0.02558348;-0.322388;1.107575,-0.03004458;-0.3187442;1.09207,-0.180315;-0.5434651;1.398189,1
4334,317,6388;12856;-7180,1453;-2850;-4756,-0.2084708;-0.08052128;1.339098,-0.04283786;-0.09627955;1.372151,0.0362497;-0.2890673;1.357339,0.02729072;-0.3228397;1.109918,-0.03380016;-0.3198946;1.095719,-0.1801588;-0.5433079;1.397999,1
4365,317,5568;12964;-7524,1276;-3125;-5468,-0.2085137;-0.08052125;1.339131,-0.04276688;-0.09617247;1.372251,0.03628;-0.2887376;1.357972,0.02679389;-0.3251919;1.114462,-0.03515919;-0.3213652;1.100175,-0.1799995;-0.5432798;1.398013,1
4398,315,5048;12984;-7560,935;-2881;-5539,-0.2085588;-0.08052836;1.33909,-0.04263763;-0.09601424;1.372168,0.03625202;-0.28874;1.358038,0.03123965;-0.3275844;1.123869,-0.0357473;-0.321431;1.099238,-0.1795213;-0.5431559;1.397643,1
4432,314,4508;13004;-7328,483;-3121;-6653,-0.2084814;-0.08049139;1.338929,-0.04252151;-0.09587449;1.372023,0.03616113;-0.2887588;1.3582,0.0509039;-0.3371721;1.16999,-0.03624347;-0.3227449;1.099886,-0.1794135;-0.5431144;1.397555,1
4466,316,3352;13356;-7324,-687;-3523;-7337,-0.2084779;-0.08050449;1.338957,-0.04241116;-0.09577657;1.372137,0.03562059;-0.2885173;1.359408,0.05261586;-0.3383969;1.171795,-0.03726156;-0.3245998;1.103264,-0.1793279;-0.5431107;1.397561,1
4501,313,3036;14096;-7452,1850;-3378;-7580,-0.2084505;-0.08054479;1.338928,-0.04233812;-0.09576929;1.372131,0.03545327;-0.2886195;1.359668,0.03348056;-0.33313;1.128968,-0.03529454;-0.3237074;1.100991,-0.1790973;-0.5430741;1.397427,1
4532,316,2444;15096;-8372,1511;-3798;-7106,-0.2084465;-0.08055802;1.338911,-0.04222532;-0.09575164;1.372123,0.03541622;-0.2886834;1.35967,0.06009594;-0.3412794;1.173718,-0.03321185;-0.324543;1.101568,-0.1789492;-0.5430626;1.397339,1
4564,315,2428;15832;-8520,1763;-3251;-6621,-0.2083893;-0.08055601;1.338505,-0.04207462;-0.09564202;1.37198,0.03545107;-0.2887103;1.359588,0.06000884;-0.3412638;1.173607,-0.03291638;-0.3232687;1.099737,-0.1788106;-0.5429748;1.397041,1
4599,317,1832;15740;-8600,1303;-2824;-5621,-0.2083832;-0.08053221;1.338469,-0.04194955;-0.09558856;1.372031,0.0354584;-0.2887463;1.359779,0.05944841;-0.3407072;1.173549,-0.03296949;-0.3233585;1.100711,-0.1787202;-0.5429477;1.396999,1
4631,314,1428;16304;-8460,1051;-2508;-5157,-0.2083822;-0.08053164;1.338466,-0.04189632;-0.09556739;1.372029,0.03553656;-0.2887239;1.359872,0.03033326;-0.3289336;1.125077,-0.03394155;-0.3219964;1.101213,-0.1786057;-0.5429112;1.396933,1
4667,313,972;15720;-8588,646;-2442;-4166,-0.2083678;-0.08049875;1.338366,-0.04184242;-0.09543011;1.372026,0.03559867;-0.2886453;1.359819,0.05662841;-0.3346844;1.169039,-0.03155126;-0.3219652;1.099477,-0.1782994;-0.5428373;1.396775,1
4701,310,776;15648;-8692,1419;-1962;-3424,-0.2083174;-0.08050074;1.338356,-0.04178157;-0.09535873;1.372023,0.03567126;-0.2886315;1.359854,0.03660025;-0.3293311;1.139099,-0.0318305;-0.3206721;1.099948,-0.1780985;-0.5427914;1.396682,1
4732,316,692;15376;-8580,1011;-1466;-2782,-0.2082616;-0.08050941;1.338501,-0.0417202;-0.09536306;1.37211,0.03584338;-0.28853;1.360067,0.03565535;-0.3288831;1.137202,-0.03346768;-0.3210464;1.10261,-0.1779316;-0.5427914;1.396772,1
4764,315,440;15400;-8440,1247;-1114;-2225,-0.2082299;-0.08053479;1.338517,-0.04161127;-0.09531118;1.372152,0.03595803;-0.2883853;1.360364,0.03553418;-0.3286932;1.136391,-0.03088132;-0.320195;1.100332,-0.1778476;-0.5427973;1.396759,1
4798,313,368;15212;-8500,1396;-992;-1754,-0.2081984;-0.08052277;1.338506,-0.04155193;-0.095281;1.372182,0.03598166;-0.2883334;1.360415,0.03503494;-0.3283194;1.135167,-0.03097009;-0.3202063;1.100552,-0.1777366;-0.542788;1.396706,1
4832,315,272;15212;-8576,1389;-772;-1104,-0.208122;-0.08054219;1.338493,-0.04144358;-0.0952339;1.372219,0.03611741;-0.288345;1.360378,0.03487232;-0.3281645;1.134588,-0.03100765;-0.320816;1.10069,-0.1775558;-0.5427601;1.396692,2
4864,315,144;15036;-8392,1188;-462;-932,-0.2080702;-0.0805251;1.338554,-0.04125362;-0.09503096;1.37256,0.03629955;-0.2883007;1.360637,0.03441968;-0.3279657;1.133362,-0.03235054;-0.3205447;1.101979,-0.1774864;-0.5427209;1.396717,2
4902,317,56;14444;-8216,1038;-492;-693,-0.2079973;-0.08051576;1.338539,-0.04119102;-0.09497965;1.372621,0.03639463;-0.2882733;1.360745,0.02925432;-0.3250013;1.136015,-0.03185233;-0.3210002;1.100941,-0.1774661;-0.5427061;1.396706,2
4933,310,-108;14276;-7964,1551;-320;-432,-0.207928;-0.08051222;1.338608,-0.04114537;-0.09492571;1.372675,0.0364752;-0.2882222;1.360845,0.02975586;-0.3255209;1.135095,-0.03181442;-0.3196197;1.102229,-0.1773406;-0.542661;1.396785,2
4966,316,52;14052;-8116,1241;-417;-666,-0.207918;-0.08052694;1.338371,-0.04104506;-0.09483806;1.37258,0.0367233;-0.2880993;1.360576,0.03019612;-0.3259735;1.133009,-0.03078097;-0.3181564;1.09703,-0.1771426;-0.5425133;1.396416,2
4999,313,68;14112;-8004,1322;-515;-1085,-0.2079265;-0.08058793;1.339226,-0.04086439;-0.09467115;1.373387,0.03687679;-0.2880179;1.361559,0.0302779;-0.3261578;1.133002,-0.03298953;-0.3198646;1.104527,-0.1769429;-0.5425189;1.397137,2
5034,313,-84;14424;-8248,1333;-441;-852,-0.2078892;-0.08057678;1.339222,-0.040824;-0.09465282;1.373404,0.03688821;-0.2879811;1.361533,0.0302329;-0.3262623;1.132495,-0.03053084;-0.3187508;1.099785,-0.1768359;-0.542528;1.397114,2
5064,312,-20;14416;-8080,1262;-469;-780,-0.2077302;-0.08051412;1.338877,-0.04077693;-0.09469672;1.373017,0.03703389;-0.2879158;1.361335,0.03043893;-0.3265083;1.131057,-0.02892408;-0.3187518;1.098066,-0.1766813;-0.5424471;1.396837,2
5101,316,-32;14192;-8272,1181;-497;-1052,-0.2076296;-0.08053248;1.338793,-0.04075257;-0.09469812;1.373016,0.03709204;-0.2878894;1.361265,0.03045228;-0.3266292;1.130716,-0.02902195;-0.319456;1.099084,-0.1765502;-0.5424194;1.396768,2
5135,316,100;14844;-8488,1426;-311;-664,-0.2075885;-0.08053302;1.3388,-0.04070912;-0.0947093;1.373014,0.03710945;-0.2878348;1.361245,0.03038897;-0.3267386;1.129835,-0.02858683;-0.31896;1.099841,-0.1765531;-0.542418;1.396764,2
5165,322,156;15100;-8732,1357;-47;-520,-0.207592;-0.08055393;1.339169,-0.04057612;-0.09461669;1.373701,0.03714485;-0.2875268;1.362087,0.03055384;-0.3268958;1.130087,-0.03061531;-0.3197995;1.103518,-0.1766963;-0.5424572;1.397234,2
5199,316,404;15660;-8736,1249;261;-46,-0.2074323;-0.08057571;1.338686,-0.04044635;-0.09475867;1.373233,0.03737417;-0.2874604;1.361011,0.03056471;-0.3269924;1.129367,-0.02896698;-0.3184868;1.096905,-0.1765741;-0.5424074;1.396901,2
5232,316,440;16124;-8924,1691;663;940,-0.2074956;-0.08049732;1.339069,-0.04031617;-0.09469281;1.373869,0.03739812;-0.287424;1.361154,0.03062885;-0.3270828;1.129349,-0.02981404;-0.3199101;1.104071,-0.1765861;-0.5424173;1.397193,2
5264,316,872;15992;-9140,1621;973;1787,-0.2074838;-0.08050497;1.339071,-0.04027642;-0.09466827;1.373871,0.03752868;-0.2872283;1.361191,0.03042477;-0.3270132;1.128765,-0.02927635;-0.3191002;1.100695,-0.1765549;-0.5424321;1.397212,2
5301,315,1176;15832;-9016,1601;1603;2580,-0.2075295;-0.08054943;1.33917,-0.04025674;-0.09469078;1.3739,0.03754129;-0.2871971;1.361178,0.02760489;-0.3267006;1.124921,-0.03041181;-0.319636;1.101927,-0.1764909;-0.542461;1.397329,2
5335,314,1336;15732;-8960,1233;2169;3473,-0.207459;-0.08054832;1.338992,-0.04025201;-0.09465743;1.373596,0.03757307;-0.2871881;1.360943,0.0278393;-0.3267711;1.125002,-0.02909799;-0.3180633;1.097198,-0.1764516;-0.5424535;1.397205,2
5364,315,1800;15100;-8968,1033;2250;3960,-0.2074595;-0.0805477;1.338994,-0.04024272;-0.09465333;1.373632,0.03756268;-0.2871222;1.360894,0.02478169;-0.323878;1.129712,-0.03120279;-0.3184815;1.099971,-0.1764486;-0.5424519;1.397222,2
5400,316,2220;15052;-9076,1836;2657;4297,-0.2074229;-0.08054823;1.338928,-0.04026707;-0.09464598;1.373572,0.03761996;-0.2871512;1.360689,0.02577699;-0.3243784;1.128959,-0.03167627;-0.3185604;1.098687,-0.1764338;-0.5424457;1.397194,2
5431,316,2728;14928;-8824,1625;3089;4928,-0.2074752;-0.08053714;1.339136,-0.04027081;-0.09465101;1.373678,0.0376492;-0.2871;1.360781,0.02651952;-0.3249224;1.128963,-0.0305805;-0.3192317;1.101427,-0.1764316;-0.5424297;1.397407,2
5464,315,3508;14732;-8372,604;3154;5088,-0.2074517;-0.08055662;1.339061,-0.04028593;-0.09465723;1.373617,0.03763812;-0.2870984;1.360697,0.02720337;-0.3254167;1.128709,-0.0309528;-0.3183805;1.097975,-0.1763901;-0.5424473;1.397354,2
5501,313,3848;14084;-8292,1237;3542;5420,-0.2072881;-0.0805687;1.338373,-0.04021597;-0.09471264;1.372994,0.03753448;-0.2869135;1.359982,0.02826752;-0.325603;1.127547,-0.03067091;-0.3169056;1.093162,-0.1764254;-0.5423931;1.396615,2
5533,313,4332;14272;-8184,868;3407;5225,-0.2072774;-0.08055265;1.338292,-0.04022031;-0.09473304;1.372911,0.03746687;-0.2869481;1.359972,0.02605404;-0.3240145;1.123399,-0.02976913;-0.3184527;1.09306,-0.1764243;-0.5423902;1.396598,2
5565,316,4952;13244;-7948,498;3272;5143,-0.2072878;-0.0805406;1.337788,-0.04033317;-0.09476035;1.372223,0.03752382;-0.2870116;1.358668,0.02750071;-0.3243839;1.121682,-0.02870854;-0.3178984;1.087813,-0.1765199;-0.5424436;1.39603,2
5600,316,5640;13096;-7380,666;3047;5058,-0.2072739;-0.08057049;1.337668,-0.04048831;-0.09480187;1.372079,0.03736492;-0.2869853;1.35873,0.02863492;-0.3248393;1.120267,-0.02952987;-0.3202498;1.084731,-0.1765435;-0.5425021;1.395965,2
5632,318,6116;12420;-7396,676;2843;4760,-0.2073457;-0.08058308;1.337732,-0.04064681;-0.09470807;1.3722,0.03724333;-0.2872655;1.358807,0.02965518;-0.326051;1.118271,-0.02333952;-0.3230683;1.080594,-0.1765417;-0.5425398;1.396007,2
5665,317,6468;11824;-6708,-151;2543;4013,-0.2073508;-0.0805901;1.337737,-0.04070993;-0.09466191;1.37223,0.03671239;-0.2876131;1.359288,-0.002269232;-0.3277346;1.104674,-0.03047411;-0.3238755;1.066403,-0.1765926;-0.5426832;1.395994,2
5699,319,7020;10836;-6112,491;1784;2744,-0.2074809;-0.08065088;1.337703,-0.04099496;-0.09471208;1.37221,0.03598629;-0.2881723;1.359767,0.001214811;-0.3278279;1.104468,-0.02501566;-0.324852;1.049486,-0.1767245;-0.5427144;1.395921,2
5736,315,7552;11088;-6116,807;1099;1839,-0.2075063;-0.08063129;1.337656,-0.04128218;-0.0952533;1.372074,0.03468416;-0.2898225;1.360573,0.01880173;-0.3275805;1.103115,-0.008766441;-0.3286845;1.03587,-0.1774461;-0.543027;1.395788,2
5766,315,7956;11708;-6572,1250;474;653,-0.2075853;-0.08067061;1.337599,-0.04142917;-0.09603612;1.371809,0.03282115;-0.2946452;1.361856,0.04558652;-0.3292359;1.10378,0.01265437;-0.3302771;1.02094,-0.1788779;-0.5438505;1.395777,2
5800,313,8120;11664;-6388,634;392;313,-0.2075949;-0.08069496;1.337537,-0.04160739;-0.09678509;1.371138,0.02979135;-0.3014751;1.362497,0.07287577;-0.3344582;1.175307,0.03706912;-0.3300484;1.018419,-0.1792219;-0.5441871;1.396073,2
5833,315,8144;11068;-6104,1123;-108;-519,-0.2074771;-0.08078322;1.337287,-0.04168792;-0.09758345;1.370198,0.009935156;-0.3463984;1.330042,0.04469021;-0.401124;1.104811,0.05028821;-0.3435023;1.045219,-0.1792165;-0.5442089;1.396247,2
5864,317,7968;11328;-6360,725;-834;-1194,-0.2074629;-0.08081423;1.337583,-0.04184027;-0.09808405;1.370494,0.01609382;-0.3353529;1.281003,0.04859208;-0.398546;1.099862,0.06847117;-0.3549652;1.045116,-0.1793059;-0.5444973;1.398267,2
5900,317,8108;11292;-6316,1070;-1098;-1904,-0.2074658;-0.08081862;1.33759,-0.0419542;-0.09854411;1.370349,0.02311584;-0.336455;1.289093,0.05667235;-0.3783064;1.09738,0.09431253;-0.3498319;1.027175,-0.1792066;-0.5445272;1.398648,2
5933,314,7812;11112;-6108,629;-1686;-3016,-0.2074669;-0.08082443;1.337586,-0.04198547;-0.09873337;1.370327,0.02771914;-0.3362229;1.292272,0.09957782;-0.3573123;1.04858,0.1140401;-0.3466033;1.027149,-0.1792489;-0.5445388;1.398927,2
5965,315,7888;11436;-6268,993;-2214;-3897,-0.2074784;-0.08081954;1.337581,-0.04201958;-0.09880969;1.370269,0.02565421;-0.3159551;1.360577,0.07279579;-0.3557029;1.107323,0.1177663;-0.3449999;1.040765,-0.17927;-0.5444954;1.399271,2
6001,317,7240;12264;-6764,1349;-2902;-4663,-0.2074617;-0.08081479;1.337465,-0.04209375;-0.09915625;1.369828,0.01734692;-0.3398025;1.293353,0.1210959;-0.3529497;1.058211,0.1275464;-0.3440038;1.045881,-0.1792652;-0.5444841;1.39928,2
6032,321,7328;12976;-6768,507;-2879;-4860,-0.2074563;-0.08084062;1.337489,-0.04211446;-0.09918489;1.369864,0.02520181;-0.3164487;1.361553,0.08604109;-0.3505317;1.110408,0.1292236;-0.3437617;1.058825,-0.179159;-0.5444801;1.399884,2
6065,314,6472;13180;-7076,1198;-2912;-5158,-0.2074597;-0.08085839;1.337503,-0.0421585;-0.09924826;1.369777,0.01072834;-0.3468278;1.321301,0.1283654;-0.3510543;1.088825,0.1371046;-0.3440078;1.06177,-0.1791183;-0.5444721;1.400084,2
6099,317,6288;12676;-6764,519;-3289;-5122,-0.2074651;-0.08087999;1.337568,-0.04216978;-0.09931795;1.369826,0.01040156;-0.347447;1.325237,0.1221062;-0.3565504;1.133691,0.1464419;-0.345498;1.068862,-0.1791464;-0.5445594;1.400572,2
6132,317,5420;12928;-7300,1424;-3808;-5976,-0.2074747;-0.08088274;1.337579,-0.04218863;-0.09934212;1.369757,0.009095317;-0.3481953;1.329447,0.1221357;-0.3565782;1.134127,0.1478357;-0.3461429;1.073936,-0.1791989;-0.5445589;1.400773,2
6167,318,4844;13996;-7696,2150;-3562;-5964,-0.2074791;-0.08088928;1.337573,-0.0422016;-0.09941694;1.369677,0.006857025;-0.3494349;1.338557,0.1222279;-0.3567198;1.135336,0.1502909;-0.3465315;1.077018,-0.1791664;-0.5445725;1.400795,2
6202,314,4244;14484;-8300,859;-3531;-5860,-0.2075381;-0.0808869;1.337559,-0.04226302;-0.09952326;1.369511,0.004007617;-0.3504813;1.35498,0.123188;-0.364597;1.137863,0.1537041;-0.3483931;1.080674,-0.179219;-0.5445782;1.400844,2
6232,313,4204;14520;-8348,2176;-3187;-5608,-0.2075488;-0.08089264;1.337523,-0.04227241;-0.09958677;1.369379,0.003910016;-0.350554;1.355475,0.1230564;-0.364988;1.138589,0.1539983;-0.3488337;1.082337,-0.1792181;-0.5445662;1.400856,2
6266,317,3804;14952;-8116,789;-3019;-5140,-0.2076025;-0.08103418;1.336966,-0.04238591;-0.09977493;1.368795,0.003819438;-0.3507277;1.355647,0.1234667;-0.3644525;1.139622,0.1523185;-0.3488621;1.080553,-0.1793421;-0.544603;1.400596,2
6299,316,3396;14592;-7840,682;-2949;-4821,-0.2076474;-0.08109455;1.336823,-0.04235594;-0.09984462;1.368714,0.0009670731;-0.35101;1.364436,0.09036795;-0.3351578;1.120091,0.1449462;-0.3475639;1.085533,-0.1793409;-0.5446147;1.400597,2
6333,311,2600;14660;-7900,1072;-3081;-4963,-0.2076468;-0.08109455;1.33682,-0.04234114;-0.0999008;1.368691,0.000953456;-0.3510802;1.364217,0.1269481;-0.3619857;1.150721,0.1569836;-0.3498854;1.085745,-0.1792703;-0.5446357;1.400736,2
6366,311,2288;14808;-8496,1219;-2899;-4518,-0.2076579;-0.08112427;1.336695,-0.04231359;-0.09992889;1.368629,-0.0001259494;-0.3510154;1.368795,0.1269666;-0.3622045;1.150709,0.1557843;-0.3508035;1.085892,-0.1792741;-0.5446508;1.400719,2
6403,319,2044;14836;-8884,1339;-2581;-4127,-0.2076709;-0.08114225;1.336598,-0.04232928;-0.09999303;1.368488,-0.004572419;-0.3504015;1.382617,0.1236792;-0.3619545;1.156234,0.1568033;-0.3504925;1.086046,-0.1792941;-0.5446382;1.400734,2
6433,313,1840;15056;-8728,1324;-2088;-3629,-0.2076746;-0.08115527;1.336566,-0.04234179;-0.1000416;1.368434,-0.004582078;-0.3504327;1.382692,0.1235575;-0.3622008;1.156257,0.1555699;-0.3510463;1.086009,-0.1792894;-0.5446523;1.400746,2
6466,314,1652;15172;-8520,1073;-1921;-3123,-0.207744;-0.08118442;1.336215,-0.04237322;-0.1001579;1.368048,-0.004708654;-0.3505335;1.382533,0.1234544;-0.3621424;1.156103,0.1554927;-0.3504843;1.082829,-0.1793251;-0.5446422;1.400608,2
6501,317,1708;15284;-8572,1648;-1733;-2575,-0.2077563;-0.08119702;1.336215,-0.04238547;-0.1002679;1.36794,-0.004714322;-0.350751;1.38156,0.1238614;-0.3621129;1.155352,0.1573703;-0.3518986;1.084116,-0.1794077;-0.5446709;1.400641,2
6534,317,1276;15064;-8764,1395;-1385;-2064,-0.2078332;-0.08122063;1.336136,-0.04234412;-0.1003557;1.367844,-0.003662055;-0.3505045;1.382889,0.1231938;-0.361946;1.155707,0.1572165;-0.3516181;1.08023,-0.1794041;-0.5446802;1.400655,2
6566,314,976;14596;-8388,1414;-1095;-1853,-0.2078853;-0.08124134;1.336006,-0.04236561;-0.1005352;1.36753,0.001129438;-0.3519673;1.353696,0.1262397;-0.3620021;1.148574,0.1565504;-0.3508851;1.074732,-0.1794178;-0.5447072;1.400679,2
6603,316,712;14280;-8308,1005;-1159;-1899,-0.2078553;-0.0812935;1.335991,-0.04232162;-0.1006147;1.367552,0.006697129;-0.3504727;1.333953,0.1268324;-0.3612705;1.142331,0.1589053;-0.3514249;1.068518,-0.1794841;-0.5447239;1.400778,2
6633,318,680;14272;-8300,1346;-1062;-1872,-0.2078427;-0.08132272;1.336003,-0.04229451;-0.100626;1.367601,0.0107391;-0.349032;1.326515,0.1249131;-0.3610729;1.132022,0.1557266;-0.3507606;1.056631,-0.179566;-0.5447521;1.400915,2
6666,311,528;14876;-8632,1268;-1043;-1897,-0.2078087;-0.08136144;1.335956,-0.04222243;-0.1007891;1.367506,0.01637861;-0.3425978;1.294919,0.1230172;-0.3574392;1.069089,0.1388119;-0.3515739;1.048295,-0.1795437;-0.5447484;1.401003,2
6700,315,672;14940;-8632,1168;-726;-1424,-0.2077725;-0.08136749;1.335911,-0.04221618;-0.1007794;1.367499,0.01656798;-0.3428336;1.296131,0.118005;-0.3578627;1.066837,0.1267868;-0.3508923;1.032694,-0.179506;-0.5447249;1.401045,2
6734,315,740;14840;-8396,1207;-713;-988,-0.2077638;-0.08139095;1.335874,-0.0422025;-0.1008201;1.367448,0.02722869;-0.3209463;1.358598,0.08105245;-0.3678372;1.107941,0.0957124;-0.3525255;1.041678,-0.1795196;-0.5447195;1.401091,2
