Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,1023,-1060;-14844;-4628,-13239;-22482;-13588,-0.03149755;-0.2905724;1.031555,-0.08839633;-0.2870482;1.088387,-0.1587387;-0.2634408;1.31244,-0.07907738;-0.03709495;1.391277,0.09072945;-0.005426935;1.381336,0.114572;-0.504288;1.423198,0
34,1023,-3076;-18556;-6960,-2835;-25906;-12176,-0.0303224;-0.2913077;1.031223,-0.08842458;-0.2870145;1.088456,-0.1586857;-0.2641964;1.310482,-0.07903403;-0.03706911;1.391317,0.09073567;-0.005506364;1.381302,0.1145568;-0.5043106;1.42322,0
66,1017,-1240;-14116;-5928,204;-29376;-12993,-0.03144792;-0.2907557;1.029694,-0.08826301;-0.2871327;1.088192,-0.1572825;-0.2643522;1.308312,-0.07902326;-0.03706893;1.391248,0.09086414;-0.004766785;1.381575,0.1145436;-0.5043287;1.423102,0
97,1023,-5440;-17544;-4976,-12837;-28885;-17682,-0.03026206;-0.2913151;1.030292,-0.08830997;-0.2871703;1.088279,-0.1571271;-0.2643942;1.308209,-0.07900971;-0.03706715;1.391277,0.09083541;-0.004877116;1.381565,0.1145271;-0.504322;1.423129,0
133,1022,2748;-11848;-8260,-5509;-25753;-20682,-0.03026071;-0.2913476;1.027992,-0.08820659;-0.2873308;1.088207,-0.1566785;-0.264547;1.307924,-0.07900791;-0.03706631;1.391303,0.0909624;-0.004174333;1.382036,0.1145318;-0.5043371;1.423158,0
165,349,3864;-15980;-6876,-2537;-24976;-20349,-0.03204696;-0.2905253;1.025594,-0.08822252;-0.2873281;1.088181,-0.1565215;-0.2646819;1.307038,-0.07900829;-0.03706619;1.391303,0.09108011;-0.003635291;1.382274,0.1146304;-0.5040957;1.423172,0
196,355,3860;-13912;-8672,-6171;-17839;-15219,-0.03372645;-0.292035;1.026533,-0.08837612;-0.2873169;1.08851,-0.1564822;-0.2646791;1.307032,-0.07899272;-0.03709345;1.391336,0.09100889;-0.003945408;1.382131,0.1146203;-0.504259;1.423236,0
234,358,4876;-13892;-8968,170;-9207;-7104,-0.03444686;-0.2922347;1.025824,-0.08868128;-0.2873915;1.089174,-0.15584;-0.264725;1.30717,-0.07901251;-0.03710079;1.391656,0.09101846;-0.004118116;1.382293,0.1148726;-0.5043045;1.423903,0
267,352,1176;-12580;-9832,2144;-9848;-7563,-0.0461791;-0.2905481;1.025609,-0.09224211;-0.2878726;1.092911,-0.1521459;-0.2652035;1.306331,-0.0790119;-0.03709919;1.39156,0.09095682;-0.004383702;1.382078,0.1149125;-0.5043099;1.423914,0
297,353,3400;-14504;-9912,-1242;-6608;-3317,-0.04728036;-0.2922764;1.026652,-0.09359728;-0.288238;1.094549,-0.1509361;-0.2647794;1.308673,-0.07904632;-0.03720941;1.392023,0.09094226;-0.004645688;1.38251,0.1151643;-0.5045563;1.424778,0
331,353,2244;-12760;-10952,3311;-7691;-6619,-0.05084845;-0.2918508;1.022559,-0.09500447;-0.2887558;1.095777,-0.1489588;-0.2653167;1.308639,-0.07909025;-0.03724006;1.392394,0.09097073;-0.00476541;1.382648,0.1154855;-0.5045999;1.425644,0
365,355,3496;-14376;-9960,461;-3250;-3348,-0.05602931;-0.2912989;1.019503,-0.1121111;-0.2950517;1.112631,-0.1478568;-0.2651418;1.30934,-0.07908826;-0.03726162;1.392394,0.09102596;-0.004870804;1.382669,0.1169206;-0.5044191;1.426672,0
397,354,3736;-14156;-9852,485;-3061;-2088,-0.05771247;-0.2892193;1.009915,-0.1128119;-0.2956045;1.112537,-0.1472744;-0.2649388;1.309356,-0.07900506;-0.03747218;1.392037,0.09104022;-0.005079366;1.382393,0.1176427;-0.5044883;1.426869,0
433,354,3220;-14652;-8924,509;-3026;-2106,-0.06125341;-0.2894206;1.009966,-0.1129815;-0.295525;1.113163,-0.1463824;-0.2647415;1.310146,-0.07900065;-0.03761942;1.392113,0.09106229;-0.00522194;1.382489,0.1187826;-0.5047933;1.427703,0
465,355,3200;-14136;-10672,-674;-1114;-340,-0.06636421;-0.2877635;1.009685,-0.1141868;-0.2962988;1.114435,-0.1459962;-0.2641239;1.311451,-0.07895762;-0.03780444;1.392071,0.09106465;-0.005290888;1.382475,0.1194292;-0.5049569;1.427977,0
498,356,3016;-14304;-9460,2012;-589;-1446,-0.06923987;-0.2867112;1.00762,-0.1146238;-0.2960592;1.114259,-0.145359;-0.2640885;1.311482,-0.078894;-0.03795844;1.391779,0.09109728;-0.005433676;1.382239,0.1197037;-0.5050197;1.427979,0
533,356,3096;-14200;-9684,300;-1198;-1387,-0.0708944;-0.2877106;1.011141,-0.1153335;-0.295919;1.114168,-0.1442377;-0.2641998;1.311711,-0.07933383;-0.03838971;1.39276,0.09109753;-0.005464775;1.382256,0.1191807;-0.504671;1.429486,0
565,352,3464;-13704;-9256,1062;-3;-577,-0.07078765;-0.286402;1.01043,-0.1162213;-0.2961372;1.114422,-0.1436712;-0.2642124;1.312138,-0.07930202;-0.03857158;1.392738,0.0911373;-0.005529198;1.382284,0.1196194;-0.5049318;1.429545,0
596,352,2092;-14140;-9400,1315;-76;-895,-0.07039393;-0.2847804;1.009869,-0.1155475;-0.2948112;1.114258,-0.1438338;-0.264441;1.312111,-0.07928724;-0.03867089;1.392675,0.09114631;-0.005562953;1.382328,0.1195769;-0.5048479;1.430243,0
632,352,2800;-14068;-9568,2349;946;-496,-0.07000107;-0.2862034;1.012606,-0.1155855;-0.2945169;1.115346,-0.1443111;-0.2642916;1.313158,-0.07925394;-0.03873204;1.39275,0.09111799;-0.005625389;1.38268,0.1192763;-0.5047233;1.43144,0
667,355,3256;-13496;-9136,1982;185;-428,-0.0699523;-0.2858505;1.0106,-0.1156391;-0.2944423;1.115698,-0.1445163;-0.2640701;1.313464,-0.07923608;-0.03875866;1.392741,0.09114117;-0.005651856;1.382692,0.1197367;-0.5049224;1.431427,0
698,346,4680;-12952;-10504,-280;4433;4505,-0.07005148;-0.2862653;1.009999,-0.1129214;-0.295655;1.089231,-0.1441553;-0.2636653;1.314184,-0.079213;-0.03882467;1.392728,0.09114488;-0.005694673;1.382769,0.1193026;-0.5047585;1.431953,0
733,342,4120;-14156;-10296,2930;12576;7309,-0.07155272;-0.2868954;1.014302,-0.1169969;-0.297136;1.108988,-0.1439751;-0.2637533;1.314223,-0.07920454;-0.03900627;1.393026,0.09114055;-0.005730198;1.383083,0.1190978;-0.504097;1.433294,0
764,340,10792;-15612;-10084,120;31252;13090,-0.07249209;-0.287102;1.012613,-0.1182414;-0.2970151;1.113217,-0.1429966;-0.2642874;1.312992,-0.07919778;-0.03903229;1.39301,0.09115426;-0.005772427;1.383043,0.1198614;-0.5043764;1.432631,0
797,1023,-7184;-14400;-10460,4956;26621;14477,-0.07516343;-0.285715;1.01767,-0.1185019;-0.2967746;1.11415,-0.141278;-0.2649862;1.312482,-0.07918175;-0.03905473;1.392995,0.09114839;-0.005786598;1.383057,0.1196656;-0.5039873;1.433043,0
830,1023,4668;-14896;-7392,5208;28366;11557,-0.07454842;-0.2854531;1.015955,-0.1092754;-0.2979701;1.089567,-0.1411359;-0.2649983;1.312467,-0.07914561;-0.03912579;1.392848,0.09113189;-0.005821588;1.382955,0.1195164;-0.5040135;1.43309,0
