Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1866,360,-9056;-12192;3888,5030;6522;-3990,-0.1991716;-0.3475451;1.264351,-0.2239206;-0.3512822;1.344376,-0.302665;-0.3541405;1.511779,-0.233949;-0.1832538;1.702381,-0.0596016;-0.1062571;1.701895,-0.01715277;-0.5065666;1.599339,0
1897,359,-8904;-12160;3828,5185;6162;-3593,-0.2033345;-0.3442377;1.256823,-0.2263122;-0.3498714;1.342401,-0.3016976;-0.3531934;1.514056,-0.2344488;-0.1831854;1.702217,-0.05957738;-0.1061838;1.701755,-0.01731811;-0.5065196;1.599366,0
1931,359,-9676;-12848;4896,6285;5160;-3303,-0.2001677;-0.3502573;1.234916,-0.1998788;-0.355657;1.290193,-0.3007105;-0.3459136;1.537589,-0.2349607;-0.1833144;1.702268,-0.05957656;-0.1061754;1.701751,-0.01774756;-0.5063916;1.599675,0
1965,359,-9164;-11672;4676,5232;5409;-3598,-0.2057812;-0.3514242;1.235803,-0.2065537;-0.3589624;1.291363,-0.3010588;-0.345147;1.541052,-0.2352351;-0.1834453;1.702723,-0.05964243;-0.1061394;1.701899,-0.01830418;-0.5064081;1.600382,0
1997,359,-8868;-11540;5000,4500;5237;-3440,-0.2112021;-0.3495666;1.232393,-0.2098977;-0.359077;1.291151,-0.3011283;-0.3446554;1.542024,-0.2353036;-0.1834365;1.702723,-0.05967511;-0.1061093;1.701845,-0.01854355;-0.5065306;1.600443,0
2031,359,-8972;-11912;4872,4504;4743;-2913,-0.2207739;-0.3431731;1.260474,-0.2023351;-0.3478464;1.377082,-0.2957366;-0.3550459;1.627483,-0.2357244;-0.18359;1.703157,-0.05983406;-0.1061078;1.701932,-0.01895854;-0.5066546;1.600774,0
2065,359,-8784;-12120;5020,4063;4443;-2349,-0.2236806;-0.3440792;1.263449,-0.2528377;-0.4017704;1.358479,-0.2968445;-0.350214;1.616967,-0.2349372;-0.1834639;1.702709,-0.05977382;-0.1060448;1.701998,-0.01932453;-0.5067035;1.601089,0
2097,359,-8772;-12204;4792,4008;4055;-1961,-0.2252886;-0.342965;1.261459,-0.2612262;-0.3933047;1.357151,-0.2968144;-0.3507126;1.618585,-0.2343024;-0.1833172;1.702291,-0.05978316;-0.1060308;1.701954,-0.01958705;-0.5067457;1.601164,0
2132,359,-8844;-12020;4824,3852;3704;-1745,-0.2267796;-0.3426572;1.264006,-0.2134738;-0.3723121;1.398272,-0.3177243;-0.3399384;1.592979,-0.2337274;-0.1832889;1.701733,-0.05979849;-0.1059995;1.701907,-0.01971455;-0.5068073;1.601219,0
2164,358,-8976;-11960;5120,3509;3404;-1633,-0.2287586;-0.3430222;1.264171,-0.2135154;-0.3710769;1.399117,-0.3172512;-0.3416731;1.586822,-0.2334846;-0.1832698;1.70163,-0.05984549;-0.1059766;1.702018,-0.0199871;-0.506887;1.601414,0
2198,359,-8936;-11972;5024,3437;2899;-1587,-0.230519;-0.3425029;1.263196,-0.2162296;-0.3635509;1.377201,-0.3052907;-0.3369094;1.598352,-0.2331537;-0.1832146;1.701253,-0.05990252;-0.1059237;1.70178,-0.0201171;-0.5070003;1.601362,0
2231,359,-9056;-11896;5424,3563;2407;-1337,-0.2310328;-0.3448581;1.265761,-0.2162431;-0.363187;1.377696,-0.3132432;-0.3406673;1.583379,-0.2330193;-0.183204;1.701173,-0.05991177;-0.1058831;1.701801,-0.02029261;-0.5070369;1.601519,0
2266,358,-9020;-11712;5380,2499;2289;-1255,-0.2306187;-0.3438521;1.262864,-0.2163316;-0.3621798;1.375235,-0.3015735;-0.3373975;1.588726,-0.2342102;-0.1839271;1.701265,-0.05993624;-0.1058779;1.701764,-0.02043337;-0.5070903;1.601551,0
2297,359,-9176;-11888;5108,1920;1881;-1125,-0.231248;-0.3441949;1.264395,-0.1990919;-0.3635573;1.335461,-0.2827989;-0.358252;1.516828,-0.2338152;-0.1838311;1.701084,-0.05997498;-0.105863;1.701783,-0.02056398;-0.5072082;1.601655,0
2331,359,-9296;-12432;4980,2481;1563;-1312,-0.23099;-0.3444656;1.264982,-0.2531534;-0.3418615;1.319685,-0.2827989;-0.3582956;1.516827,-0.2335712;-0.1837912;1.700993,-0.05998475;-0.1058646;1.70178,-0.02066386;-0.5072744;1.601759,0
2364,358,-9352;-11900;5052,2480;1295;-1071,-0.2308595;-0.3452714;1.269587,-0.2472104;-0.3479516;1.357229,-0.2828654;-0.3586054;1.517092,-0.2334802;-0.1837957;1.700984,-0.06011842;-0.1059035;1.702028,-0.02080753;-0.5073645;1.601915,0
2397,358,-9424;-11664;4728,1652;1445;-1014,-0.23051;-0.3453745;1.266,-0.2475055;-0.3480194;1.357627,-0.2828946;-0.358615;1.517085,-0.2330682;-0.1835844;1.70092,-0.06011707;-0.1059081;1.702031,-0.02084195;-0.5074103;1.601938,1
2432,358,-9556;-12152;5048,1828;1034;-1054,-0.2299924;-0.3461882;1.267472,-0.2785258;-0.3769077;1.318149,-0.2829089;-0.3586344;1.517079,-0.2328397;-0.1835431;1.700766,-0.06014522;-0.1059079;1.702041,-0.02094821;-0.5074072;1.602024,1
2466,358,-9596;-11804;5208,1574;761;-1353,-0.2304301;-0.3468628;1.268456,-0.2526481;-0.395336;1.343359,-0.3140954;-0.3498527;1.565492,-0.2326648;-0.183564;1.700767,-0.06019313;-0.1059409;1.702239,-0.02101324;-0.5075189;1.602182,1
2497,358,-9472;-11700;5460,1755;19;-1568,-0.2302888;-0.3464708;1.267192,-0.2144781;-0.3686303;1.390461,-0.2947551;-0.3554232;1.628274,-0.2326194;-0.1835887;1.700734,-0.06028054;-0.1059769;1.702282,-0.02104436;-0.5076022;1.602204,1
2530,358,-9028;-11616;5644,1045;-276;-1483,-0.2298799;-0.3533238;1.259876,-0.2644143;-0.4754514;1.411527,-0.2993419;-0.3511919;1.621663,-0.2325176;-0.1835915;1.700715,-0.06027967;-0.1059609;1.702309,-0.02109063;-0.5076171;1.60229,1
2565,358,-8884;-12204;5244,-807;-133;-1504,-0.2302895;-0.3523669;1.259984,-0.2645979;-0.4761006;1.413194,-0.2980193;-0.3523686;1.623483,-0.2323505;-0.1835948;1.700691,-0.06028681;-0.1059542;1.702452,-0.02115368;-0.5076715;1.602333,1
2597,359,-8556;-12420;4740,-1123;-217;-1499,-0.2309554;-0.3464476;1.263922,-0.2678332;-0.4013789;1.338424,-0.282999;-0.3559249;1.578051,-0.2322752;-0.1835823;1.700676,-0.0603372;-0.105929;1.702448,-0.02118064;-0.5076882;1.602339,1
2632,359,-8684;-12964;4284,-1200;-418;-1303,-0.231693;-0.3454733;1.262835,-0.2178115;-0.3588069;1.369235,-0.2922373;-0.3554581;1.626008,-0.2321465;-0.1836118;1.70057,-0.0603623;-0.1059471;1.702371,-0.02121405;-0.5077038;1.602331,1
