Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,356,-9516;-12956;-2280,1087;-870;-830,-0.222734;-0.3640944;1.280481,-0.2478815;-0.3614602;1.362524,-0.2919659;-0.3497521;1.590341,-0.2328352;-0.1866;1.716104,-0.06085382;-0.1056375;1.707103,-0.06824598;-0.5052955;1.613534,0
33,356,-9344;-12976;-2160,618;-823;-500,-0.2224447;-0.3638659;1.278194,-0.247875;-0.3615942;1.362642,-0.2922132;-0.3498608;1.589945,-0.2327376;-0.1865892;1.716142,-0.06089761;-0.1056766;1.707144,-0.0682529;-0.5053499;1.6136,0
67,356,-9524;-13228;-2088,71;-695;-285,-0.2220052;-0.362384;1.276824,-0.2478527;-0.3616102;1.362612,-0.2912971;-0.349473;1.591102,-0.2332224;-0.1866695;1.715737,-0.06091855;-0.105658;1.706984,-0.06820441;-0.5052558;1.613487,0
100,356,-9536;-12908;-2260,-1436;-158;-245,-0.2221772;-0.3626478;1.277384,-0.2478553;-0.3616219;1.362626,-0.2910917;-0.3495322;1.591062,-0.2329281;-0.1866649;1.715831,-0.06096711;-0.1056529;1.707021,-0.06820329;-0.5052549;1.613494,0
131,357,-9464;-12816;-2140,-2844;-100;307,-0.2220504;-0.3628166;1.277684,-0.2478465;-0.3616462;1.362595,-0.2905385;-0.3494144;1.592782,-0.2332093;-0.1867239;1.715727,-0.06097457;-0.1056574;1.707012,-0.06819513;-0.5052759;1.613532,0
167,358,-10000;-13744;-3060,-4089;-154;-245,-0.2226036;-0.3632292;1.278825,-0.2478682;-0.3616486;1.362653,-0.2908778;-0.3493399;1.593464,-0.2335522;-0.1870285;1.715794,-0.06098173;-0.1056696;1.707113,-0.06812863;-0.5053476;1.613751,0
199,359,-10204;-14352;-3900,-4143;772;-353,-0.2226636;-0.3631655;1.277445,-0.2478384;-0.3616647;1.362681,-0.2909665;-0.3493587;1.592793,-0.2336929;-0.187063;1.715776,-0.06098891;-0.1056794;1.707116,-0.06811105;-0.5053205;1.613778,0
233,360,-10824;-15996;-4884,-4975;1883;-2978,-0.2214108;-0.362382;1.274569,-0.2475983;-0.3617247;1.362143,-0.2900144;-0.3515853;1.5874,-0.2337691;-0.1870952;1.715412,-0.0610076;-0.1056678;1.707034,-0.06805769;-0.5052248;1.613609,0
265,360,-10476;-16148;-6020,-4488;2832;-6000,-0.2225423;-0.3631428;1.277462,-0.2476228;-0.3617348;1.362056,-0.2898684;-0.3513611;1.587678,-0.2334748;-0.1869529;1.715584,-0.06111466;-0.1057177;1.707135,-0.06806409;-0.5052322;1.613608,0
300,360,-9720;-16084;-6312,-2591;3946;-7288,-0.2230175;-0.3636522;1.279628,-0.2476753;-0.3620409;1.362747,-0.2907746;-0.3519788;1.586786,-0.2336311;-0.1867658;1.715932,-0.06117248;-0.1057027;1.707312,-0.06810109;-0.5052;1.613748,0
