Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
6698,311,0;0;0,0;0;0,-0.01127465;-0.138722;1.717063,0.1394683;-0.1698514;1.64277,0.2244022;-0.3797722;1.510689,0.1291021;-0.4041248;1.330635,0.08925781;-0.4177499;1.268952,0.01170154;-0.5776486;1.697961,2
6732,311,0;0;0,0;0;0,-0.01130832;-0.1387345;1.717095,0.1386403;-0.1697053;1.642331,0.2244306;-0.3796539;1.510907,0.1291258;-0.4041587;1.330689,0.08859265;-0.4178746;1.269047,0.0117087;-0.5776486;1.697962,2
6765,311,0;0;0,0;0;0,-0.01131634;-0.1388348;1.716669,0.1376945;-0.169605;1.641297,0.224446;-0.3795684;1.510593,0.1291644;-0.4041658;1.330417,0.08899583;-0.4174417;1.266271,0.01170245;-0.5777938;1.697691,2
6798,311,0;0;0,0;0;0,-0.0112995;-0.1388907;1.716727,0.1372613;-0.1695921;1.64113,0.2239226;-0.3795361;1.510321,0.1289197;-0.4042743;1.33025,0.08827252;-0.4164889;1.269527,0.01173277;-0.5778114;1.697702,2
6834,311,0;0;0,0;0;0,-0.01127357;-0.1388718;1.716775,0.1369365;-0.1695924;1.640999,0.223748;-0.3796445;1.510492,0.1288499;-0.4043781;1.330209,0.08820814;-0.41756;1.26906,0.01173237;-0.5778208;1.697714,2
6864,311,0;0;0,0;0;0,-0.01127201;-0.1388849;1.716785,0.1366155;-0.1695567;1.64088,0.223689;-0.3795885;1.510528,0.1288532;-0.4043941;1.330263,0.08801315;-0.418133;1.268963,0.01174158;-0.5778689;1.697734,2
6898,311,0;0;0,0;0;0,-0.01127516;-0.1388957;1.716829,0.1404278;-0.1701895;1.643073,0.2245627;-0.380339;1.510837,0.1288662;-0.4044162;1.330323,0.08822637;-0.4170059;1.26994,0.01176068;-0.5778477;1.69778,2
6933,311,0;0;0,0;0;0,-0.01126218;-0.138908;1.716836,0.1393342;-0.1700062;1.642437,0.2238943;-0.3800867;1.51037,0.1280927;-0.4048368;1.329177,0.08793538;-0.4189193;1.26907,0.01178698;-0.5778556;1.69778,2
6965,311,0;0;0,0;0;0,-0.01128112;-0.1389477;1.716942,0.1420703;-0.1703705;1.64417,0.2242718;-0.3805019;1.510573,0.1281633;-0.4049639;1.329509,0.08776292;-0.4198875;1.269526,0.01177797;-0.5778739;1.697805,2
6999,311,0;0;0,0;0;0,-0.01128269;-0.1389874;1.717036,0.1436218;-0.1707697;1.645151,0.224334;-0.380765;1.510333,0.1280666;-0.4050975;1.329493,0.087972;-0.4201255;1.269551,0.01178883;-0.5778995;1.697825,2
