Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,343,3832;9472;12680,-27;11;-349,-0.01320959;-0.1209838;1.719782,0.1493519;-0.1565588;1.655641,0.2492359;-0.3604164;1.527489,0.1431015;-0.3686931;1.356665,0.09953409;-0.361665;1.274352,0.02103573;-0.5631804;1.701969,0
34,345,4284;9824;12252,579;-260;42,-0.01315465;-0.1209537;1.719909,0.1493528;-0.1565626;1.655761,0.249353;-0.3601751;1.52832,0.1221354;-0.3531658;1.299119,0.09301356;-0.3659473;1.246957,0.02105226;-0.5631654;1.702011,0
64,347,3844;9040;12272,21;-1062;-364,-0.01319462;-0.1209825;1.719689,0.1493637;-0.1565777;1.65551,0.2584429;-0.312865;1.590418,0.1852901;-0.3763314;1.420408,0.1002678;-0.3611581;1.270559,0.02107085;-0.563121;1.701919,0
95,348,4136;9260;12104,-75;-655;-266,-0.01320331;-0.1209796;1.71982,0.1494352;-0.1567249;1.655799,0.2494668;-0.3586522;1.535392,0.1512997;-0.3843231;1.367859,0.09941008;-0.3625091;1.274771,0.0210721;-0.5631073;1.702,0
130,348,3964;9392;12420,-284;-470;-652,-0.01320835;-0.1209816;1.719827,0.1494033;-0.1566891;1.655701,0.2495037;-0.3587863;1.533018,0.1140011;-0.4337993;1.32198,0.09993204;-0.3667238;1.277803,0.02107208;-0.5631168;1.702004,0
163,347,4072;9224;12612,118;-557;-442,-0.01323753;-0.1209617;1.719937,0.1494016;-0.1566684;1.655817,0.2495584;-0.3588388;1.532506,0.129755;-0.3536169;1.299273,0.09945182;-0.3612507;1.273918,0.02109342;-0.5630881;1.70203,0
196,347,4132;9240;12160,327;-547;-406,-0.01326479;-0.1209014;1.719703,0.1493223;-0.1565338;1.655456,0.2496375;-0.3588535;1.53072,0.1166263;-0.4339897;1.318123,0.1005779;-0.3670043;1.276116,0.02107096;-0.5630934;1.701902,0
230,347,4236;9152;12300,-8;-364;-601,-0.01321204;-0.1208644;1.719373,0.149285;-0.1564906;1.655098,0.2464818;-0.3601439;1.521379,0.1254808;-0.3617343;1.28873,0.09990664;-0.3598033;1.270697,0.02105961;-0.5631338;1.701749,0
263,347,4024;9324;12296,361;-366;-694,-0.0131957;-0.1208564;1.719391,0.1492815;-0.1564966;1.655121,0.2475872;-0.360569;1.523018,0.1447062;-0.3673087;1.356316,0.09947149;-0.360935;1.273076,0.02107082;-0.5631223;1.701736,0
295,347,4164;9560;12116,195;-354;-659,-0.01323101;-0.1208782;1.719659,0.1492717;-0.156505;1.655298,0.2477231;-0.360673;1.52348,0.1097648;-0.4375791;1.314768,0.100154;-0.3624915;1.274818,0.02105644;-0.5631639;1.701797,0
