Time_Stamp,Flex,Force,TrimmingId
0,1023,1023,0
33,1022,1023,0
66,1023,1023,0
98,1023,1023,0
133,1023,1023,0
165,1023,1023,0
198,1021,1022,0
232,1023,1022,0
264,1023,1023,0
297,1019,1023,0
332,1021,1023,0
365,1023,1023,0
397,1023,1023,0
434,1021,1023,0
465,1023,1023,0
496,1023,1023,0
533,1023,1023,0
563,1023,1023,0
597,1019,1023,0
635,1023,1020,0
667,1023,1022,0
697,1023,1020,0
730,1023,1017,0
765,1023,1023,0
798,1022,1023,0
833,1023,1023,0
865,1023,1023,0
897,1020,1023,0
933,1023,1023,0
965,1023,1023,0
998,1019,1023,0
1031,1023,1023,0
1067,1023,1022,0
1119,1021,1022,0
1135,1023,1023,0
1165,1020,1023,0
1197,1022,1023,0
1232,1023,1020,0
1265,1023,1023,0
1300,1021,1023,0
1335,1023,1023,0
1364,1023,1023,0
1398,1022,1023,0
1431,1023,1021,0
1464,1019,1022,0
1499,1018,1023,0
1534,1023,1023,0
1565,1021,1023,0
1597,1023,1023,0
1631,1023,1023,0
1665,1023,1023,0
1698,1023,1020,0
1733,1020,1023,0
1764,1023,1023,0
1798,1023,1023,0
1831,1023,1023,0
1865,1023,1023,0
1901,1023,1023,0
1933,1020,1023,0
1968,1023,1023,0
1998,1023,1023,0
2033,1020,1021,0
2064,1023,1023,0
2097,1023,1023,0
2135,1021,1023,0
2166,1023,1022,0
2198,1023,1023,0
2232,1020,1023,0
2265,1023,1023,0
2297,1021,1023,0
2333,1021,1023,0
2367,1023,1023,0
2399,1020,1023,0
2434,1023,1023,0
2466,1023,1022,0
2498,1021,1022,0
2530,1023,1022,0
2567,1020,1023,0
2600,1023,1022,0
2635,1023,1023,0
2669,1021,1023,0
2698,1023,1023,0
2730,1023,1023,0
2764,1021,1023,0
2797,1023,1023,0
2832,1019,1023,0
2866,1019,1023,0
2896,1023,1022,0
2933,1023,1023,0
2964,1023,1023,0
2998,1023,1023,0
3033,1019,1022,0
3068,1023,1023,0
3097,1023,1023,0
3147,1023,1022,0
3165,1023,1023,0
3198,1023,1023,0
3233,1023,1023,0
3302,350,1023,0
3331,351,1023,0
3366,349,1023,0
3397,347,1023,0
3433,348,1023,0
3467,347,1023,0
3499,343,1023,0
3531,339,1023,0
3565,335,1023,0
3598,332,1023,0
3634,325,1023,0
3667,338,1023,0
3699,356,1022,1
3733,373,1023,1
3765,387,1023,1
3796,394,1023,1
3831,407,1023,1
3867,417,1021,1
3898,426,1023,1
3932,434,1023,1
3965,434,1023,1
3996,439,1021,1
4043,439,1023,1
4065,445,1023,1
4100,450,1023,1
4133,1023,1023,1
4165,1023,1022,1
4198,1023,1023,1
4231,1021,1023,1
4265,1023,984,1
4299,1023,912,1
4333,1023,836,1
4366,1019,770,1
4397,1018,685,1
4431,1021,586,1
4465,1021,521,1
4498,1023,476,1
4555,1021,434,1
4566,1018,417,1
4598,1018,405,1
4631,1021,395,1
4665,1023,386,1
4697,1023,378,1
4731,1023,367,1
4767,1015,359,1
4797,1020,357,1
4832,1023,355,1
4864,1019,356,1
4898,1021,354,1
4931,1022,349,1
4966,1018,354,1
4998,1018,394,1
5034,1018,517,1
5064,1023,862,1
5097,1023,1023,1
5132,416,1023,1
5166,388,1023,1
5199,370,1023,1
5232,357,1023,1
5264,349,1022,1
5298,341,1023,1
5332,342,1023,1
5365,341,1023,1
5399,341,1022,1
5434,343,1022,1
5464,341,1023,1
5497,340,1022,1
5531,345,1023,1
5565,345,1023,1
5599,350,1023,1
5636,353,1022,1
5664,354,1023,1
5697,353,1023,1
5731,353,1023,1
5764,353,1023,1
5798,349,1023,1
