Time_Stamp,Flex,Force,TrimmingId
0,354,1023,0
20,351,1023,0
54,350,1023,0
88,350,1023,0
119,351,1023,0
153,350,1023,0
187,350,1023,0
220,350,1023,0
253,349,1023,0
288,349,1023,0
322,349,1023,0
368,348,1023,0
389,349,1023,0
421,348,1023,0
452,348,1023,0
485,349,1023,0
519,349,1023,0
566,348,1023,0
585,348,1023,0
620,348,1023,0
652,348,1023,0
686,348,1023,0
719,348,1023,0
755,348,1023,0
786,349,1023,0
820,348,1023,0
854,349,1023,0
887,348,1023,0
920,348,1023,0
953,348,1023,0
987,347,1023,0
1020,348,1023,0
1053,348,1023,0
1085,348,1023,0
1119,348,1023,0
1153,348,1023,0
1188,348,1023,0
1221,347,1023,0
1253,348,1023,0
1286,348,1023,0
1319,348,1023,0
1352,348,1023,0
1388,347,1023,0
1422,348,1023,0
1453,348,1023,0
1485,348,1023,0
1520,348,1023,0
1552,347,1023,0
1585,348,1023,0
1620,347,1023,0
1654,347,1023,0
1687,347,1023,0
1719,347,1023,0
1752,346,1023,0
1785,347,1023,0
1820,347,1023,0
1855,349,1023,0
1887,350,1023,0
1966,349,1023,0
1985,349,1023,0
2019,352,1023,0
2054,354,1023,0
2089,355,1023,0
2119,357,1023,0
2152,358,1023,0
2185,357,1023,0
2219,355,1023,0
2251,353,1023,0
2288,353,1023,0
2331,354,1023,0
2353,354,1023,0
2387,355,1023,0
2420,354,1023,0
2454,354,1023,0
2486,353,1023,0
2520,354,1023,0
2554,353,1023,0
2585,353,1023,0
2620,352,1023,0
2652,352,1023,0
2687,354,1023,0
2720,351,1023,0
2754,353,1023,0
2787,353,1023,0
2820,353,1023,0
2852,353,1023,0
2887,353,1023,0
2919,353,1023,0
2953,353,1023,0
2986,352,1023,0
3020,353,1023,0
3053,353,1023,0
3086,353,1023,0
3121,352,1023,0
3154,353,1022,0
3189,353,1023,0
3221,354,1023,0
3254,353,1023,0
3286,354,1023,0
3319,356,1023,0
3352,357,1023,0
3388,357,1023,0
3421,357,1023,0
3452,358,1023,0
3485,357,1023,0
3519,358,1023,0
3552,357,1023,0
3585,358,1023,0
3621,358,1023,0
3654,357,1023,0
3692,358,1023,0
3721,359,1023,0
3754,364,1023,0
3785,368,1023,0
3820,368,1023,0
3854,362,1023,0
3885,359,1023,0
3918,357,1023,0
3952,355,1023,0
3985,354,1023,0
4019,355,1023,0
4054,354,1023,0
4087,353,1023,0
4119,354,1023,0
4153,354,1023,0
4185,354,1023,0
4218,354,1023,0
4252,354,1023,0
4287,353,1023,0
4321,354,1023,0
4352,354,1023,0
4386,353,1023,0
4418,354,1023,0
4452,353,1023,0
4488,352,1023,0
4521,352,1023,0
4553,353,1023,0
4586,352,1023,0
4619,352,1023,0
4652,352,1023,0
4685,351,1023,0
4719,350,1023,0
4753,349,1023,0
4787,348,1023,0
4819,346,1023,0
4852,345,1023,0
4885,347,1023,0
4923,346,1023,0
4955,346,1023,0
4986,345,1023,0
5019,345,1023,0
5058,345,1023,0
5090,345,1023,0
5126,344,1023,0
5162,344,1023,0
5192,342,1023,0
5225,338,1023,0
5259,340,1023,0
5290,338,1023,0
5325,338,1023,0
5360,336,1023,0
5392,335,1023,0
5426,333,1023,0
5459,333,1023,0
5491,331,1023,0
5525,332,1023,0
5559,331,1023,0
5595,331,1023,0
5625,332,1023,0
5660,332,1023,0
5691,332,1023,0
5725,334,1023,0
5759,345,1023,0
5796,357,1023,0
5830,358,1023,0
5860,355,1023,0
5891,354,1023,0
5926,353,1023,0
5959,352,1023,0
5991,352,1023,0
6027,354,1023,0
6059,354,1023,0
6091,355,1023,0
6125,354,1023,0
6159,353,1023,0
6191,351,1023,0
6227,351,1023,0
6259,349,1023,0
6291,348,1023,0
6326,348,1023,0
6360,348,1023,0
6391,348,1023,0
6426,348,1023,0
6461,348,1023,0
6567,348,1023,0
6591,347,1023,0
6624,349,1023,0
6663,348,1023,0
6692,348,1023,0
6728,348,1023,0
6759,349,1023,0
6792,351,1022,0
6826,355,1023,0
6866,362,1023,0
6896,370,1023,0
6928,384,1023,0
6962,397,1023,0
6994,405,1023,0
7028,415,1023,0
