Time_Stamp,Flex,Force,TrimmingId
0,300,1023,0
37,300,1023,0
69,302,1023,0
99,301,1023,0
132,304,1023,0
164,307,1023,0
199,306,1023,0
233,305,1023,0
265,306,1022,0
298,306,1023,0
332,306,1023,0
363,305,1023,0
400,306,1023,0
432,305,1023,0
467,305,1023,0
497,305,1023,0
531,305,1022,0
564,305,1023,0
597,305,1023,0
635,305,1023,0
668,306,1023,0
701,304,1023,0
735,305,1023,0
764,305,1023,0
798,305,1023,0
845,305,1023,0
867,305,1023,0
900,304,1023,0
932,304,1023,0
963,304,1023,0
998,304,1023,0
1030,304,1023,0
1066,303,1023,0
1101,303,1023,0
1133,304,1023,0
1164,304,1023,0
1198,304,1023,0
1231,305,1022,0
1264,304,1023,0
1298,304,1023,0
1336,303,1023,0
1364,303,1023,0
1399,303,1023,0
1430,303,1023,0
1488,302,1023,0
1500,303,1023,0
1535,303,1023,0
1564,302,1023,0
1599,301,1023,0
1633,302,1023,0
1663,301,1023,0
1697,300,1023,0
1733,299,1023,0
1766,299,1023,0
1799,299,1023,0
1831,300,1023,0
1864,300,1023,0
1898,300,1023,0
1932,300,1023,0
1966,300,1023,0
2012,300,1023,0
2034,300,1023,0
2065,300,1023,0
2098,301,1022,0
2132,300,1023,0
2165,300,1023,0
2202,300,1023,0
2233,300,1023,0
2266,301,1023,1
2296,300,1023,1
2332,300,1023,1
2363,300,1023,1
2402,300,1023,1
2433,300,1023,1
2465,299,1023,1
2499,300,1023,1
2533,300,1023,1
2564,299,1023,1
2600,300,1023,1
2632,300,1023,1
2683,300,1023,1
2701,300,1023,1
2734,300,1023,1
2765,300,1023,1
2799,300,1023,1
2832,301,1023,1
2870,300,1023,1
2899,300,1023,1
2933,301,1023,1
2964,301,1023,1
2998,300,1023,1
3031,300,1023,1
3068,300,1023,1
3097,300,1023,1
3133,299,1022,1
3165,300,1023,1
3197,300,1023,1
3232,300,1023,1
3266,300,1023,1
3299,300,1023,1
3334,300,1023,1
3364,299,1023,1
3400,300,1023,1
3431,301,1023,1
3466,300,1023,1
3500,300,1023,1
3533,300,1023,1
3563,300,1023,1
3599,301,1023,1
3631,300,1023,1
3664,300,1023,1
3698,300,1023,1
3735,300,1023,1
3766,300,1023,1
3798,300,1023,1
3833,300,1023,1
3866,300,1023,1
3900,299,1023,1
3935,300,1023,1
3976,300,1023,1
3997,300,1023,1
4033,301,1023,1
4063,300,1023,1
4097,299,1022,1
4133,300,1023,1
4165,300,1023,1
4198,300,1023,1
4230,301,1023,1
4264,300,1023,1
4297,300,1023,1
4333,300,1023,1
4365,300,1023,1
4399,301,1023,1
4434,299,1023,1
4464,300,1023,1
4497,300,1023,1
4532,300,1023,1
4579,300,1023,1
4600,301,1022,1
4633,300,1023,1
4665,300,1023,1
4696,300,1023,1
4731,300,1023,1
4766,299,1023,1
4799,300,1023,1
4834,301,1023,1
4865,301,1023,1
4898,300,1023,1
4931,300,1023,1
4964,300,1023,1
4999,300,1023,1
5034,300,1023,1
5064,301,1023,1
5098,300,1022,1
5132,301,1023,1
5163,300,1023,1
5200,300,1023,1
5235,299,1023,1
5265,300,1023,1
5299,300,1023,1
5332,300,1023,1
5364,300,1023,1
5398,301,1023,1
5434,300,1023,1
5464,300,1023,1
5497,300,1023,1
5532,300,1023,1
5565,300,1023,1
5597,299,1023,1
5632,300,1023,1
5666,301,1023,1
5699,300,1023,2
5732,300,1023,2
5764,300,1023,2
5799,300,1023,2
5832,300,1023,2
5866,300,1023,2
5899,300,1023,2
5933,300,1023,2
5964,300,1023,2
5997,300,1022,2
6032,300,1023,2
6066,301,1023,2
6099,301,1023,2
6134,300,1023,2
6214,301,1023,2
6233,301,1022,2
6264,300,1023,2
6297,300,1023,2
6337,300,1023,2
6364,300,1023,2
6401,300,1023,2
6433,301,1023,2
6464,301,1023,2
6499,301,1023,2
6535,300,1023,2
6567,300,1022,2
6599,300,1023,2
6636,299,1023,2
6715,298,1023,2
6734,298,1023,2
6767,297,1023,2
6802,297,1023,2
6834,297,1023,2
6865,297,1022,2
6899,300,1023,2
6934,300,1023,2
6968,301,1023,2
6999,302,1023,2
7032,301,1023,2
7065,301,1023,2
7098,303,1023,2
7134,303,1023,2
7168,303,1023,2
7203,303,1023,2
7232,303,1023,2
7267,303,1023,2
7298,303,1023,2
7332,302,1023,2
7366,302,1023,2
7402,303,1023,2
7436,305,1023,2
7464,311,1023,2
7501,316,1023,2
7531,320,1023,2
7567,325,1023,2
7598,328,1023,2
7637,330,1023,2
7667,329,1023,2
7696,331,1023,2
7732,333,1023,2
7766,336,1023,2
7797,339,1023,2
7833,341,1023,2
7871,343,1023,2
7900,345,1023,2
7949,344,1022,2
7964,344,1023,2
8001,343,1023,2
8033,341,1023,2
8067,336,1023,2
8101,331,1023,2
8133,323,1023,2
8166,315,1023,2
8197,309,1023,2
8232,304,1023,2
8269,301,1023,2
8301,299,1023,2
8332,298,1023,2
8365,298,1023,2
