Time_Stamp,Flex,Force,TrimmingId
0,298,1023,0
32,299,1023,0
65,297,1023,0
99,298,1023,0
131,300,1023,0
166,301,1023,0
201,302,1023,0
232,301,1023,0
264,302,1023,0
299,302,1023,0
332,303,1022,0
364,303,1023,0
400,302,1023,0
434,302,1023,0
467,302,1023,0
498,301,1023,0
531,301,1023,0
564,300,1023,0
600,300,1023,0
633,300,1023,0
664,300,1023,0
698,299,1023,0
732,300,1023,0
764,299,1023,0
800,299,1023,0
832,299,1023,0
865,299,1023,0
900,299,1023,0
932,299,1023,0
965,299,1023,0
998,299,1023,0
1032,299,1023,0
1066,299,1023,0
1098,299,1023,0
1132,299,1023,0
1164,299,1023,0
1199,299,1023,0
1233,299,1023,0
1268,299,1023,0
1298,299,1023,0
1331,299,1023,0
1365,299,1023,0
1398,298,1023,0
1431,298,1022,0
1465,299,1023,0
1499,299,1023,0
1533,299,1023,0
1565,298,1023,0
1598,299,1023,0
1631,299,1023,0
1665,298,1023,0
1702,299,1023,0
1734,299,1023,0
1764,299,1023,0
1798,298,1023,0
1831,299,1023,0
1864,301,1023,0
1898,301,1023,0
1934,302,1023,0
1965,304,1023,0
1998,303,1023,0
2030,304,1023,0
2064,303,1023,0
2100,303,1023,0
2133,302,1023,0
2164,303,1023,0
2198,304,1023,0
2231,302,1023,0
2265,307,1023,0
2297,315,1023,0
2333,320,1023,0
2365,324,1023,0
2401,328,1023,0
2431,334,1023,0
2468,339,1023,0
2498,342,1023,0
2533,353,1023,1
2568,356,1023,1
2598,358,1023,1
2631,355,1023,1
2663,355,1023,1
2698,352,1023,1
2731,350,1023,1
2767,348,1023,1
2800,342,1023,1
2831,335,1023,1
2864,329,1023,1
2897,320,1023,1
2931,314,1023,1
2963,311,1023,1
2999,306,1023,1
3033,303,1023,1
3063,301,1023,1
3098,300,1023,1
3131,300,1023,1
3163,302,1023,1
3201,303,1023,1
3236,302,1023,1
3277,304,1022,1
3300,303,1023,1
3332,303,1023,1
3365,303,1023,1
3397,303,1023,1
3434,303,1023,1
3466,303,1023,1
3499,303,1023,1
3531,303,1023,1
3563,303,1023,1
3599,302,1023,1
3633,301,1023,1
3669,301,1023,1
3698,301,1023,1
3732,300,1023,1
3763,300,1023,1
3797,300,1023,1
3835,300,1023,1
3866,300,1023,1
3899,300,1023,1
3933,300,1023,1
3963,300,1023,1
3998,301,1023,1
4032,300,1023,1
4068,300,1023,1
4098,300,1023,1
4138,298,1023,1
4163,299,1023,1
4199,300,1023,1
4232,300,1023,1
4266,300,1023,1
4300,300,1023,1
4332,300,1023,1
4365,300,1023,1
4399,300,1023,1
4432,300,1023,1
4502,300,1023,1
4533,300,1023,1
4566,301,1023,1
4599,300,1023,1
4632,300,1023,1
4665,300,1023,1
4698,300,1023,1
4753,301,1023,1
4768,301,1023,1
4799,302,1023,2
4832,303,1023,2
4866,301,1023,2
4898,302,1023,2
4934,302,1023,2
4967,302,1023,2
5000,302,1023,2
5033,303,1023,2
5067,302,1023,2
5098,303,1023,2
5131,302,1023,2
5167,303,1023,2
5199,308,1023,2
5233,317,1023,2
5265,325,1023,2
5297,329,1023,2
5332,331,1023,2
5364,337,1023,2
5399,351,1023,2
5432,368,1023,2
5465,375,1023,2
5498,379,1023,2
5533,380,1023,2
5566,381,1023,2
5600,381,1023,2
5632,382,1023,2
5665,379,1023,2
5697,377,1023,2
5732,373,1023,2
5765,363,1023,2
5798,346,1023,2
5835,330,1023,2
5865,317,1023,2
5898,311,1023,2
5932,305,1023,2
5965,303,1023,2
5997,302,1023,2
6034,302,1023,2
6066,301,1023,2
6097,303,1023,2
6132,302,1023,2
6166,304,1023,2
6197,303,1023,2
6232,303,1023,2
6265,303,1023,2
6301,304,1023,2
6333,303,1023,2
6363,303,1023,2
6397,303,1022,2
6432,302,1023,2
6466,303,1023,2
6500,301,1023,2
6532,302,1023,2
6599,301,1023,2
6632,301,1023,2
6665,300,1023,2
6699,301,1023,2
6733,301,1023,2
6765,300,1023,2
6796,300,1023,2
6832,301,1023,2
6866,300,1023,2
6898,300,1023,2
6932,300,1023,2
6965,300,1023,2
6998,301,1023,2
7033,301,1023,2
7064,300,1023,2
7098,300,1023,2
7132,301,1023,2
7167,300,1023,2
7198,299,1023,2
7232,300,1023,2
7265,300,1023,2
7296,300,1023,2
7332,300,1023,2
7388,300,1023,2
7400,300,1023,2
7432,300,1023,2
7463,300,1023,2
7498,300,1023,2
7532,299,1022,2
7566,300,1023,2
