Time_Stamp,ShoulderElevationAngle,Trimming_Id
0,80.6555900902758,0
45,80.5336036284394,0
63,80.6156826890004,0
97,80.806312027768,0
130,81.1034151392643,0
162,82.6243743606936,0
200,83.5788562883188,0
230,84.1327568674977,0
261,84.647383792313,0
296,85.3289727930648,0
329,85.600651018087,0
362,85.9057330898074,0
396,86.21271293727,0
430,86.3901029115315,0
462,86.6177235994278,0
495,86.7038955238831,0
529,86.8286255592895,0
562,86.9086234286281,0
597,87.0352529598765,0
629,86.6753181326467,0
662,86.1544571109829,0
696,85.2729986913296,0
730,84.5167635999838,0
762,83.9517273345431,0
795,83.505511249664,0
833,81.9442096808373,0
864,82.0818693573571,0
898,82.3542642093076,0
930,82.61820090078,0
961,82.8296320587898,0
995,83.036108707833,0
1031,83.259381649421,0
1063,83.4208154313723,0
1096,83.6530490037668,0
1130,83.7572416225864,0
1161,83.8073901065633,0
1196,83.0467738609703,0
1230,82.9197318421716,0
1262,82.7919580115676,0
1297,82.7927171894898,0
1329,82.7295094897708,0
1362,82.4770748994018,0
1395,80.1381725160268,0
1429,80.3175554352314,0
1462,80.5510506710375,0
1496,80.7629398573918,0
1532,81.1263085397983,0
1562,80.7907161570123,0
1596,80.759736757034,0
1630,80.5033494969523,0
1661,80.5330018003362,0
1699,81.944570814836,0
1730,82.6978135702581,0
1761,83.089265039336,0
1797,84.2092541866661,0
1829,85.0844159434276,0
1861,86.3479934470831,0
1898,86.705748370591,0
1929,86.9151607526963,0
1962,88.1796070217606,0
1996,89.3984130501177,0
2030,90.8486605079956,0
2061,92.6080610713418,0
2095,93.9627069833576,0
2132,94.5076114230511,0
2163,95.8610066279157,0
2198,97.1613816193621,0
2230,98.1016126435178,0
2262,98.437418785328,0
2296,99.3327542275201,0
2330,100.147293484589,0
2362,100.344344306419,0
2398,101.561518325456,0
2432,102.281943369711,0
2461,103.481340779895,0
2496,104.519861478738,0
2532,106.106615127846,0
2572,107.451408688252,0
2599,108.809816362462,0
2629,110.412674802373,0
2662,111.612185511906,0
2697,113.202609257755,0
2729,114.029506409919,0
2763,114.940703031099,0
2799,115.775879212541,0
2832,117.119209267667,0
2861,117.621347404016,0
2896,116.485638799486,0
2931,116.743598542167,0
2961,118.03469746501,0
2997,118.973866130017,0
3034,121.117907326174,0
3062,122.530555291321,0
3099,123.987541797197,0
3129,125.195154293842,0
3162,126.130910434886,0
3198,126.88789108304,0
3251,127.648432903535,0
3344,129.808479174134,0
3433,129.314003124313,0
3475,131.46021054229,0
3498,133.860079976254,0
3531,132.307039589853,0
3562,134.890711609422,0
3596,136.915339869833,0
3631,135.517724115823,0
3664,136.735288711321,0
3696,137.529692032391,0
3731,138.190373669637,0
3763,141.934681741799,0
3796,139.142275080813,0
3830,138.092496922303,0
3863,138.475641056917,0
3899,138.565325596182,0
3929,138.738306941538,0
3963,138.869659505422,0
3996,139.159341062854,0
4030,139.122341383974,0
4062,138.176021843645,0
4098,135.301680628957,0
4133,131.832041886431,0
4163,127.516684510295,0
4198,121.571962811143,0
4230,114.208848417336,0
4262,111.251666952851,0
4300,102.664707662513,0
4330,102.702525739588,0
4362,98.978732320443,0
4396,96.5513223474144,0
4431,89.7354831769802,0
4463,88.4399520923677,0
4496,87.4555406245793,0
4581,84.7447302902874,0
4597,82.9658961304893,0
4629,81.3057546889507,0
4662,77.3805912971947,0
4696,76.7689392213993,0
4729,69.5837500136417,0
4855,68.607905487335,0
4872,69.5884164575949,0
4896,69.7719824377806,0
4930,70.2971850440569,0
4963,69.8810860280542,0
4996,70.383254873514,0
5031,71.1573280171433,0
5062,71.8158487074438,0
5096,72.2776390286735,0
5148,75.8435404407166,0
5213,76.043388233889,0
5256,76.4246153647157,0
5271,75.4761465144417,0
5310,76.681786706694,0
5350,77.73722639684,0
5367,77.8612949412869,0
5397,77.5391182511807,1
5431,78.0897358934322,1
5461,77.9544559905739,1
5495,77.8337763518102,1
5531,77.8455273006238,1
5562,77.7744947264308,1
5598,76.4143793555863,1
5629,76.5485180805799,1
5661,76.5921343786665,1
5695,76.4522998248497,1
5730,75.2076393106351,1
5816,74.3008251039248,1
5833,73.8366723820212,1
5861,73.3948378140139,1
5900,73.348314591952,1
5928,73.2974385387629,1
5962,72.2435311910341,1
5997,72.2311813624012,1
6031,72.1807195088971,1
6063,71.4567946378184,1
6096,72.8335404340206,1
6131,73.7702650685077,1
6161,73.504824874192,1
6196,73.3163912878796,1
6232,73.1453340190889,1
6264,73.0777142224034,1
6296,72.5344091459797,1
6329,72.5834831372531,1
6362,72.1409524963745,1
6396,72.2227123255528,1
6433,72.4326742763493,1
6463,72.5153586670319,1
6497,72.6789826908965,1
6532,72.3668139354399,1
6562,72.7831441858339,1
6596,72.811053122175,1
6630,73.3979281263833,1
6663,74.9426516930857,1
6697,75.1887664616955,1
6732,75.3144854153808,1
6763,76.2874959979099,1
6796,76.3581268158713,1
6831,76.7350341752943,1
6862,78.0890183076089,1
6898,78.7179040636391,1
6931,78.680926581716,1
6965,78.6916921866755,1
6996,79.2644382632533,1
7030,77.8950540692276,1
7062,78.0357205332037,1
7097,78.3009721377879,1
7131,77.8670417873982,1
7162,77.3963834733033,1
7196,76.9931891758401,1
7233,77.31534025598,1
7265,77.4145945084795,1
7299,77.7874768250169,1
7333,78.0593854611126,1
7366,78.4058744310728,1
7400,79.83615012828,1
7432,76.8789377440314,1
7464,76.89237160719,1
7499,76.7780614553016,1
7533,76.0548622101027,1
7567,76.0706811337659,1
7599,75.1103556018472,1
7633,74.7072079318001,1
7665,75.0593900991773,1
7699,74.6915811861329,1
7733,75.1445836246788,1
7767,75.0218201889633,1
7800,75.2008393195737,1
7832,74.3439653792786,1
7865,74.6431624816462,1
7899,74.8690207610571,1
7932,74.7493909444058,1
7965,74.6056392959751,1
8000,74.6098216018842,1
8033,74.781787950183,1
8066,75.227198663476,1
8098,75.2203386370503,1
8132,75.2383801863376,1
8165,74.910900595294,1
8200,74.6279702383937,1
8233,74.7296061412672,1
8265,75.0587649666122,1
8299,75.1453673635938,1
8332,75.2373661670781,1
8365,75.3516843668245,1
8399,75.4290422801755,1
8433,75.5808381252027,1
8465,75.8051593348095,1
8500,75.904399288143,1
8532,76.7626895603638,1
8565,76.9602670256861,1
8599,77.1385570634293,1
8633,77.4623085093251,1
8667,77.8986514360968,1
8699,78.2127649037089,1
8731,78.9678883080603,1
8764,79.6000325469776,1
8799,81.460863642418,1
8833,81.8968162808352,1
8865,82.196300198688,1
8898,82.5515373957337,1
8932,82.7752086820509,1
8966,83.1377077942578,1
8998,83.6224304329741,1
9031,83.9323825095573,1
9066,83.5750931820026,1
9099,84.217801409639,1
9131,84.7956117990584,1
9165,86.1741934950181,1
9198,87.9637135123187,1
9231,89.412230172599,1
9264,88.8052434559128,1
9301,90.1887489158333,1
9334,90.426959022649,1
9365,91.0844529442632,1
9399,92.4549871221273,1
9431,93.5603695168621,1
9465,95.8563338024548,1
9500,96.9040401016813,1
9534,98.2242134824737,1
9566,100.498976584002,1
9599,102.366290471959,1
9632,103.780126322689,1
9665,105.617534881584,1
9698,106.926339985752,1
9732,108.67830700885,1
9767,108.542194341598,1
9800,109.37923075995,1
9832,109.961227536631,1
9866,111.608064027203,1
9900,113.574346207086,1
9936,116.371779280011,1
9969,117.196686627337,1
10001,119.633366139607,1
10034,121.062482678709,1
10067,120.564421095252,1
10100,122.097921800956,1
10134,123.728386150896,1
10170,124.080402311601,1
10202,123.978757819877,1
10233,124.596783767338,1
10266,125.545519901465,1
10301,126.276005985923,1
10333,129.05657715273,1
10368,130.222756274229,1
10403,132.835670549972,1
10435,132.628062348057,1
10467,134.770413313312,1
10500,136.101158746171,1
10535,137.015739056136,1
10567,136.354026649755,1
10603,133.997470827562,1
10635,129.61578593598,1
10667,124.688393370778,1
10700,117.419399899612,1
10735,109.610965913599,1
10766,102.891920531118,1
10801,95.3421755083189,1
10836,90.5555844343474,1
10869,89.5208387966535,1
10901,89.0514060251067,1
10933,86.818756723667,1
10966,86.3718761628001,1
11002,82.1563267576081,1
11037,82.1726734810883,1
11068,80.2957172151724,1
11101,81.277073713732,1
11134,74.4111483352986,1
11166,73.1414432205334,1
11202,72.816993899426,1
11235,75.0249463619479,1
11343,75.6617755115355,1
11367,76.0525861138581,1
11416,75.7764994221415,1
11435,74.5068496012106,1
11476,76.714595479826,1
11502,77.0213410850884,1
11534,76.9184104032581,1
11568,75.5949537286347,1
11601,75.3164590725149,1
11634,75.311855144422,1
11668,78.5608509922475,1
11701,78.3730077911165,1
11734,78.3279553550424,1
11766,78.1095437232065,1
11801,79.3261516154556,1
11834,79.7749287676652,1
11914,80.1429815966395,1
11934,78.5813159782628,1
11966,78.7092317345254,1
12001,77.7471607116269,1
12034,77.143831249143,2
12069,76.9299334813251,2
12101,76.7315328858116,2
12138,77.4460409240431,2
12167,78.0584089752247,2
12200,78.6038216622492,2
12235,78.0349970477413,2
12268,78.729621349486,2
12302,78.2027071256622,2
12335,78.9823242972185,2
12368,79.4525554392122,2
12401,79.7196671609101,2
12435,79.8517877120775,2
12467,78.585544360046,2
12500,78.8248424876672,2
12536,79.0221699761362,2
12568,79.1368214528962,2
12602,79.5482395396036,2
12636,79.3256398059894,2
12669,78.8933761593135,2
12702,78.7831009447167,2
12736,78.0064160733962,2
12770,77.172376618191,2
12802,76.884202069088,2
12835,77.9927305574872,2
12868,76.4292302144423,2
12901,76.2163325222629,2
12936,76.0326627232499,2
12968,75.6448576633596,2
13005,76.0870747587576,2
13035,76.0088091840149,2
13068,76.5753057106823,2
13102,75.2090312066117,2
13135,74.995131374104,2
13169,75.5947991938361,2
13203,75.8508199248043,2
13237,76.1280870161751,2
13267,76.3323123298912,2
13302,74.890752418476,2
13336,76.8955884085902,2
13368,73.2515195491773,2
13405,72.2970019763998,2
13438,72.4385678816174,2
13470,72.5136701874611,2
13504,72.6809544115474,2
13538,72.9691604489059,2
13568,73.2240738996827,2
13602,73.5740341555325,2
13639,73.9631715442655,2
13669,74.2286455007574,2
13704,74.0546126451789,2
13734,73.8365821331713,2
13809,74.4030377871752,2
13840,75.2456051814746,2
13871,76.5873207350498,2
13903,77.6509458425851,2
13935,76.2971929855679,2
13968,76.850059165241,2
14003,77.0712925128761,2
14036,77.808056430632,2
14070,78.0618036111497,2
14102,77.1748592244404,2
14135,78.8499856030804,2
14168,79.8263548033496,2
14204,81.8025389947436,2
14235,83.449403597422,2
14270,82.6662839366522,2
14305,82.9908991970342,2
14336,83.7448908125546,2
14368,86.5239045811926,2
14403,89.0422976392705,2
14435,91.0151813033467,2
14468,91.9069387973145,2
14506,92.4614155968663,2
14537,95.1973894866502,2
14567,98.026355400871,2
14603,100.232155505539,2
14636,102.54930975054,2
14669,104.8509061678,2
14705,104.3138641855,2
14743,106.937289001486,2
14769,107.452584810339,2
14804,111.10615205869,2
14837,113.860314315368,2
14869,117.087139084208,2
14904,121.766864364263,2
14937,124.656478130433,2
14971,126.99383089693,2
15004,123.892030969564,2
15036,128.441746823414,2
15069,131.634652794258,2
15104,134.047195722448,2
15149,136.825984587788,2
15178,136.985344069406,2
15203,136.557044458829,2
15237,131.423251263047,2
15270,128.880012360906,2
15304,122.518193174409,2
15337,115.336932537814,2
15375,108.401093621821,2
15404,104.192938549026,2
15453,98.3033064355243,2
15470,95.9223097183522,2
15505,93.6949351779722,2
15536,84.443590485783,2
15570,82.0418681040663,2
15605,79.694377606561,2
15636,82.311246036637,2
15670,83.7533232828724,2
15706,85.6684903341884,2
15736,85.1423659573378,2
15769,87.7247373360038,2
15806,82.7137823249713,2
15837,82.529206404974,2
15872,82.2407178452732,2
15905,82.5655070488624,2
15936,82.6808369133578,2
15969,82.7027476792222,2
16004,82.6743446204202,2
16037,83.1805933876242,2
16070,82.5042285360418,2
16104,81.7941918376398,2
16137,80.8723160338231,2
16171,80.1829027642194,2
16203,79.9092140953681,2
16237,78.9776539927728,2
16272,78.8212995192777,2
16305,78.8501162470139,2
16348,79.3307984156881,2
16369,79.5575548364335,2
16422,79.7738532610375,2
16443,79.8946176660342,2
