Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3598,-4372;-13228;8808,-4891;558;-2616,-0.2638792;-0.08410196;1.064117,-0.279801;0.0188552;1.277816,-0.1667413;0.1963257;1.219043,-0.008723716;0.1962115;1.217088,-0.02216157;-0.1977818;1.384833,1
3631,-4160;-13076;8108,-4104;452;-2296,-0.2631214;-0.08432812;1.061405,-0.2798311;0.01879956;1.277298,-0.1666501;0.1962106;1.218569,-0.008670879;0.1962409;1.216814,-0.02202857;-0.1977965;1.384426,1
3666,-4220;-13684;7864,-5179;658;-2526,-0.2640902;-0.08291447;1.066602,-0.2799559;0.01895433;1.277833,-0.1666861;0.1962493;1.218978,-0.008652413;0.1963082;1.216908,-0.02206622;-0.1977516;1.38486,1
3698,-4136;-14056;7156,-2913;-71;-2149,-0.2640324;-0.08316251;1.065824,-0.2799537;0.01893267;1.277802,-0.1666828;0.1962414;1.21898,-0.008638868;0.1963214;1.216909,-0.02206031;-0.1977555;1.384858,1
3771,-4012;-13920;6724,-2958;20;-2176,-0.2643168;-0.08290843;1.067202,-0.2801346;0.0190537;1.278178,-0.166745;0.1961988;1.219169,-0.008592208;0.1963925;1.216973,-0.02200717;-0.1977609;1.385159,1
3799,-4008;-14548;6492,-4839;292;-2536,-0.264027;-0.08357044;1.065871,-0.2801701;0.01904583;1.278174,-0.1667403;0.1961654;1.219169,-0.008590944;0.1964117;1.216969,-0.02199254;-0.1977729;1.385195,1
3831,-3884;-14868;5776,-5010;348;-2655,-0.263705;-0.0841149;1.065455,-0.2802398;0.01904929;1.278112,-0.1667105;0.1961138;1.219133,-0.008567551;0.1964398;1.216948,-0.02198087;-0.1977783;1.385211,1
3865,-3624;-14544;5032,-6031;370;-2891,-0.2631528;-0.0847199;1.064298,-0.2803166;0.01907878;1.277996,-0.1666603;0.1960267;1.218944,-0.00854507;0.1964592;1.216913,-0.02187345;-0.1977858;1.385225,1
3898,-3536;-15192;4392,-9271;810;-3350,-0.263;-0.085037;1.063914,-0.2803417;0.0191915;1.277962,-0.1665589;0.1959959;1.218773,-0.008529695;0.1964735;1.216887,-0.02183467;-0.1977753;1.385278,1
3931,-3372;-15696;3180,-9821;380;-3588,-0.2632268;-0.08474579;1.064577,-0.2804222;0.01936182;1.277401,-0.166342;0.1958351;1.217904,-0.008479148;0.1964813;1.216732,-0.02180977;-0.1977775;1.385169,1
3968,-3108;-15996;1656,-11278;273;-3956,-0.2635663;-0.08450005;1.065816,-0.2805766;0.01954362;1.277363,-0.1662645;0.1958449;1.217827,-0.00846593;0.1964916;1.216723,-0.02177342;-0.197771;1.385193,1
3999,-2904;-16540;392,-10416;202;-4120,-0.2644949;-0.08438928;1.067754,-0.2808083;0.01983841;1.277534,-0.1661942;0.1958665;1.217841,-0.008446467;0.1965162;1.216739,-0.02178405;-0.1977159;1.385339,1
4032,-2432;-16144;-940,-11085;744;-4687,-0.2646302;-0.08495861;1.065611,-0.2809684;0.02008387;1.277342,-0.1660035;0.1958293;1.217542,-0.008428314;0.1965283;1.21671,-0.02183979;-0.197579;1.385515,1
4065,-2212;-16272;-2204,-13888;1418;-4766,-0.2647052;-0.08519279;1.065444,-0.2813178;0.0205876;1.27781,-0.1658631;0.1958676;1.217716,-0.008399332;0.1965799;1.21682,-0.02225076;-0.1970569;1.386953,1
4099,-1932;-16304;-3616,-11413;977;-4285,-0.264419;-0.08567007;1.063053,-0.2814474;0.02088956;1.277173,-0.1654444;0.1957813;1.217037,-0.008347594;0.1965725;1.216737,-0.02229297;-0.1970028;1.386903,1
