Time_Stamp,ShoulderElevationAngle,Trimming_Id
0,119.620608129146,0
30,119.560069241247,0
64,119.464484026253,0
96,119.167985922505,0
128,118.889214564178,0
165,118.48723916344,0
197,117.952104199683,0
230,115.545591699529,0
264,112.281851815847,0
297,111.950343444024,0
329,110.058049828075,0
364,109.788565975054,0
399,109.097620725118,0
434,99.0243789917064,0
462,102.959173160077,0
498,101.427392988083,0
529,94.3806841367923,0
561,93.2452491462487,0
597,92.1194237735649,0
631,91.7646871375746,0
663,90.6778404475882,0
697,89.4268343974545,0
729,89.0503078660797,0
761,88.1201731657504,0
796,87.8571218499261,0
831,88.1389338559732,0
864,87.8033580228031,0
898,87.3994351249642,0
928,87.1360084802264,0
960,86.9218764270907,0
997,86.5736224379684,0
1030,86.580074949712,0
1064,84.6438961340018,0
1095,84.5204851938449,0
1131,84.4590318021389,0
1161,84.0760724454712,0
1198,86.4742147727279,0
1230,86.4652733081395,0
1264,86.3510000232021,0
1299,86.1240303438335,0
1329,85.735683760997,0
1361,85.53930133378,0
1398,81.9684779858623,0
1428,82.6718183999993,0
1466,85.8180144083668,0
1499,85.8221673161808,0
1528,84.4070123719034,0
1563,85.24736203841,0
1596,85.6145258494866,0
1629,85.7621167537322,0
1664,87.4876887469446,0
1697,87.6900572738363,0
1730,87.8821988857397,0
1761,85.9977672595143,0
1796,88.2158006336618,0
1829,88.2133052865942,0
1861,88.2275076319723,0
1899,88.2900433930081,0
1930,86.9095102582029,0
1963,89.1725565922486,0
1995,89.1804567403159,0
2030,88.9938378010022,0
2062,88.5950532452264,0
2095,88.0933929455574,0
2131,86.2789246336358,0
2162,84.7389738868923,0
2194,75.5547635747763,0
2229,80.5908049726127,0
2261,80.8319716120893,0
2296,80.2406791191766,0
2330,80.1305946753639,0
2362,79.6871289099632,0
2395,79.5678562316918,0
2429,79.3794054100703,0
2461,79.4586590012304,0
2495,79.4342371064028,0
2530,79.5212446133322,0
2564,79.9928269330088,0
2596,80.6834340692006,0
2629,82.2100729294282,0
2661,85.9605708091195,0
2696,88.5051995672906,0
2728,92.560606493186,0
2761,94.0484589599984,0
2797,99.1702362591899,0
2828,97.8354106371051,0
2862,103.572346576209,0
2894,110.954836517357,0
2929,116.825192545543,0
2962,120.97100844805,0
2997,124.910218288678,0
3029,131.221468060243,0
3063,133.082826022676,0
3095,136.878797643464,0
3130,141.194192175032,0
3162,142.524685080196,0
3198,144.559067479065,0
3230,145.55505051954,0
3263,145.713294812695,0
3294,144.79883668972,0
3329,145.915992532924,0
3363,138.410617293694,0
3396,138.280192595649,0
3431,135.7666271997,0
3464,132.735040226483,0
3496,129.175765101702,0
3530,127.184435819973,0
3561,122.918954453944,0
3596,120.725262709323,0
3632,118.727640931321,0
3662,117.51887120106,0
3695,117.288601409023,0
3730,117.39864622353,0
3762,117.627076776073,0
3795,118.643279318525,0
3830,119.27128078075,0
3863,119.959033319789,0
3897,120.444163756212,0
3930,120.787015448868,0
3961,120.951391874538,0
3995,121.044685274899,0
4031,121.005187195557,0
4063,120.958039528808,0
4097,120.963244332622,0
4131,120.959600193762,0
4161,120.980771187685,0
4195,121.035756521599,1
4231,121.087568704988,1
4263,121.175488304717,1
4298,123.534001032822,1
4330,123.393312783654,1
4361,123.315428702094,1
4397,123.223143809584,1
4429,123.165566611225,1
4463,123.012588743151,1
4499,122.952043927009,1
4530,122.918624951084,1
4562,122.884673709233,1
4596,122.817585838391,1
4629,122.773357562044,1
4663,122.743522442267,1
4698,122.635540507018,1
4732,122.2865850487,1
4763,122.291409364443,1
4795,122.3621207333,1
4830,122.323449087772,1
4862,122.274287509866,1
4896,122.251793869678,1
4930,122.2056277061,1
4963,122.163849564095,1
4997,122.119706915035,1
5030,122.148174396069,1
5062,122.125565982055,1
5096,121.866857586338,1
5130,121.989771697584,1
5165,121.820668682623,1
5197,120.213794297103,1
5230,119.105451752086,1
5262,117.109347617566,1
5294,114.201987397794,1
5328,106.249534398129,1
5364,104.847938422262,1
5396,101.459188839345,1
5428,100.211785128228,1
5461,92.4321457871891,1
5494,93.5091231897989,1
5528,91.7994571305236,1
5562,90.7269110474811,1
5597,89.9772918392489,1
5627,90.0283271426883,1
5661,87.8126500203298,1
5696,87.5405246729075,1
5728,87.5097432997078,1
5761,87.5513948129437,1
5795,88.4493646525251,1
5828,88.2968668932743,1
5862,85.7696090723093,1
5894,85.7948044580768,1
5928,86.14432101078,1
5961,86.3002180508984,1
5996,86.5705284060233,1
6029,87.5416710789938,1
6062,87.0399203065261,1
6094,83.5345038317423,1
6128,83.7404749641157,1
6161,84.4287229655168,1
6195,84.4351398566239,1
6230,84.3107494711573,1
6260,80.5596580369821,1
6294,83.229282197572,1
6327,84.240131605547,1
6361,80.825578937177,1
6397,80.9467806772081,1
6431,84.5544794528972,1
6466,82.541724422035,1
6496,82.5726484929903,1
6528,82.5022706662696,1
6602,83.6979285714572,1
6676,83.6208122137083,1
6731,87.7047556434702,1
6786,84.3344366532154,1
6797,86.2834891233738,1
6831,84.9992730620051,1
6864,86.4401299125079,1
6894,85.299336655893,1
6929,85.3110498169944,1
6961,84.8729417727814,1
6995,82.3458714784994,1
7029,79.6234666797059,1
7063,78.3752531193988,1
7096,78.2418626319121,1
7129,76.5013073184077,1
7162,75.5394883548152,1
7234,74.1188528395711,1
7265,74.0530715465644,1
7297,74.0032997759489,1
7332,73.9125162830494,1
7361,74.047576386396,1
7394,74.0672283704754,1
7428,74.3052516757533,1
7461,75.2137427376199,1
7497,76.2995538386783,1
7529,79.8263359001465,1
7560,83.7249571493186,1
7593,86.4118218000943,1
7630,91.5795857840224,1
7661,99.4658057293063,1
7695,102.416506508642,1
7730,104.594611155955,1
7762,111.135014976949,1
7794,117.088850141302,1
7828,121.945332745639,1
7861,125.701549571996,1
7896,143.457041241174,1
7931,139.801596693542,1
7965,140.249894296869,1
7997,148.659144138656,1
8028,147.715420317391,1
8061,149.053950370094,1
8095,146.00636190769,1
8131,144.562881465134,1
8164,143.30956325622,1
8213,141.63114433788,1
8230,141.278511490288,1
8262,139.43599099781,1
8296,135.784704142614,1
8328,133.135094748385,1
8362,129.803090716343,1
8400,126.394790690984,1
8430,125.947388339848,1
8462,124.49841588645,1
8495,123.369785912471,1
8528,122.694679828349,1
8561,122.625452140646,1
8597,122.762909910176,1
8630,123.399904558335,1
8708,125.138705649895,1
8729,125.538801392067,1
8761,125.592399935052,1
8798,125.605375733009,1
8830,125.575533363586,1
8862,125.510553696093,1
8897,125.15965200735,1
8932,124.947374449015,1
8965,124.849672336517,1
8998,124.82387575199,1
9031,124.796296354741,1
9063,124.76269337308,1
9096,124.706339078632,1
9130,124.702100609651,1
9162,124.678714966279,1
9198,124.640487689751,2
9232,124.626309152131,2
9265,124.640894281779,2
9359,124.558598127291,2
9435,124.48223918327,2
9471,124.482960502208,2
9497,124.566241691639,2
9528,124.738994678237,2
9562,124.710949346519,2
9597,124.639379777238,2
9629,123.950589733499,2
9663,122.157435901925,2
9697,120.114136973878,2
9729,114.964094095564,2
9761,111.714116241021,2
9795,108.179944225182,2
9828,105.414689140977,2
9865,97.4849544163841,2
9899,97.0766945058967,2
9929,94.8648530406161,2
9962,85.1181953390949,2
9996,88.2616973569743,2
10029,86.8171089788733,2
10063,89.0489532532791,2
10095,88.5144109235255,2
10132,87.1368912688434,2
10162,82.3728692886748,2
10196,83.7772415397638,2
10229,84.0795936333007,2
10262,86.3553111601467,2
10295,83.5909801270043,2
10331,83.8866287871996,2
10361,84.0312645414997,2
10396,84.2726994365144,2
10429,85.2188645248153,2
10462,85.1694744836908,2
10494,85.1185542988195,2
10531,85.1114034225382,2
10562,84.461772104984,2
10596,84.0065213808107,2
10680,80.0328520248975,2
10802,80.4074449320026,2
10828,79.4026765328832,2
10863,79.5947941695104,2
