Time_Stamp,ShoulderElevationAngle,Trimming_Id,speed,,,
2499,95.37776588,0,0.173764477,1,95.37776588,0.069793419
2534,100.8955557,0,0.157651138,1,100.8955557,0.069793419
2567,111.9132251,0,0.33386877,1,111.9132251,0.069793419
2600,113.8490508,0,0.058661386,0,113.8490508,0.069793419
2633,125.6171641,0,0.356609494,1,125.6171641,0.069793419
2667,133.4822808,0,0.23132696,1,133.4822808,0.069793419
2699,142.8059024,0,0.291363176,1,142.8059024,0.069793419
2734,211.0444237,0,1.949672038,1,211.0444237,0.069793419
2767,208.1678338,0,0.087169392,1,208.1678338,0.069793419
2801,207.6822887,0,0.014280739,0,207.6822887,0.069793419
2835,207.7613955,0,0.002326672,0,207.7613955,0.069793419
2866,208.2415721,0,0.015489565,0,208.2415721,0.069793419
2900,208.8165346,0,0.016910663,0,208.8165346,0.069793419
2934,210.4927686,0,0.049301001,0,210.4927686,0.069793419
2967,210.5086294,0,0.000480629,0,210.5086294,0.069793419
3000,211.7745428,0,0.038361013,0,211.7745428,0.069793419
3034,212.2777599,0,0.014800503,0,212.2777599,0.069793419
3074,212.2476442,0,0.000752893,0,212.2476442,0.069793419
3100,212.0591256,0,0.007250714,0,212.0591256,0.069793419
3133,211.5733253,0,0.014721223,0,211.5733253,0.069793419
3166,209.8750469,0,0.051462982,0,209.8750469,0.069793419
3199,208.9273776,0,0.028717249,0,208.9273776,0.069793419
3235,208.0569896,0,0.024177445,0,208.0569896,0.069793419
3268,206.8582891,0,0.03632426,0,206.8582891,0.069793419
3301,205.318826,0,0.046650397,0,205.318826,0.069793419
3335,204.5207725,0,0.023472161,0,204.5207725,0.069793419
3367,202.0740642,0,0.076459636,1,202.0740642,0.069793419
3400,200.8408902,0,0.037368909,0,200.8408902,0.069793419
3434,199.0464053,0,0.052778967,0,199.0464053,0.069793419
3469,197.2834346,0,0.05037059,0,197.2834346,0.069793419
3500,196.234346,0,0.03384157,0,196.234346,0.069793419
3535,196.1143437,0,0.003428638,0,196.1143437,0.069793419
3567,197.0795448,0,0.030162536,0,197.0795448,0.069793419
3598,161.3161866,0,1.153656717,1,161.3161866,0.069793419
3635,158.8190633,0,0.067489818,0,158.8190633,0.069793419
3666,155.2843623,0,0.114022613,1,155.2843623,0.069793419
3699,148.6305821,0,0.201629705,1,148.6305821,0.069793419
3735,145.7869302,0,0.07899033,1,145.7869302,0.069793419
3767,143.1131043,0,0.08355706,1,143.1131043,0.069793419
3799,139.3811712,0,0.116622907,1,139.3811712,0.069793419
3835,132.5889675,0,0.188672327,1,132.5889675,0.069793419
3868,126.7076288,0,0.178222386,1,126.7076288,0.069793419
3899,121.3396049,0,0.17316206,1,121.3396049,0.069793419
3934,116.1178781,0,0.149192194,1,116.1178781,0.069793419
3967,110.1089312,0,0.182089299,1,110.1089312,0.069793419
3999,113.9400126,0,0.119721294,1,113.9400126,0.069793419
4033,106.1529496,0,0.229031267,1,106.1529496,0.069793419
4065,106.7220448,0,0.017784226,0,106.7220448,0.069793419
4099,101.7806218,0,0.145335969,1,101.7806218,0.069793419
4132,98.43530514,0,0.101373233,1,98.43530514,0.069793419
4167,90.86819374,0,0.216203183,1,90.86819374,0.069793419
4200,88.9707178,0,0.057499271,0,88.9707178,0.069793419
4232,81.33800347,0,0.238522323,1,81.33800347,0.069793419
4265,83.35906761,0,0.061244368,0,83.35906761,0.069793419
4298,74.66079569,0,0.263583998,1,74.66079569,0.069793419
4332,77.66692119,0,0.088415456,1,77.66692119,0.069793419
4368,78.81113299,0,0.031783661,0,,0.069793419
4399,80.30348029,0,0.048140235,0,,0.069793419
4435,81.08545545,0,0.021721532,0,,0.069793419
4465,81.26096586,0,0.005850347,0,,0.069793419
4498,81.94880517,0,0.020843615,0,,0.069793419
4533,82.01234149,0,0.001815324,0,,0.069793419
4569,82.12224344,0,0.003052832,0,,0.069793419
4602,82.07772758,0,0.001348965,0,,0.069793419
4633,80.07910218,0,0.064471787,0,,0.069793419
4667,79.38164162,0,0.020513546,0,,0.069793419
4699,78.85973771,0,0.016309497,0,,0.069793419
4733,79.80279458,0,0.027736967,0,,0.069793419
4766,79.08105254,0,0.021870971,0,,0.069793419
4799,79.7838956,0,0.021298274,0,,0.069793419
4833,80.07677302,0,0.008614042,0,,0.069793419
4865,80.64454918,0,0.017743005,0,,0.069793419
4898,79.44275617,0,0.03641797,0,,0.069793419
4933,78.90001382,0,0.015506924,0,,0.069793419
