Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id,
2199,-16660,-644,-2320,161.466585946097,123.212807631262,130.66840509611,0
2234,-15156,-880,902,161.440879402499,123.050132850875,130.693087423172,0
2269,-15792,-240,1882,161.589248222144,122.887073671107,130.490291295415,0
2300,-15616,16,2142,161.564737289366,122.779214129808,130.414863079144,0
2334,-15684,288,2902,161.556344923293,122.686887450646,130.382310574773,0
2367,-15400,404,4589,161.53920887276,122.701546009725,130.476055153355,0
2400,-15220,1216,3614,161.481329410204,122.652172450499,130.620030774686,0
2433,-19404,776,3532,161.315330218482,122.579013490085,130.802632076968,0
2466,-16092,1864,2503,161.333264359906,122.56713142766,130.812638533302,0
2502,-12344,2252,122,161.398164819129,122.521202141758,130.804752462843,0
2534,-11104,2112,-675,161.383743736131,122.504466990035,130.840127537589,0
2566,-12424,1652,-990,161.357892268674,122.518212162202,130.819259286456,0
2599,-14104,1232,-578,161.241922168988,122.512621703689,130.899014210689,0
2634,-14728,1104,-338,161.282771078357,122.322649847354,130.611056709337,0
2667,-13064,1524,162,161.233535092074,122.284585128439,130.537192982586,0
2701,-12660,1564,-10,161.196890276583,122.170050138711,130.505566002976,0
2752,-13340,1548,-33,161.224012940251,122.293321314327,130.828008216852,0
2766,-13548,1232,-582,161.190736928792,122.321973486004,130.894155377643,0
2800,-13296,1372,-595,144.942055610573,129.679062014795,137.547621237416,1
2833,-13256,1244,-247,144.856682672072,129.691572818,137.543221862264,1
2867,-13208,1500,-252,145.018849347014,129.598977924571,137.48974214918,1
2901,-13256,1620,89,145.247305696606,129.527663928844,137.355761817187,1
2934,-13012,1512,8,160.720156250451,121.860020472332,130.048858835549,1
2967,-13292,1536,-191,160.987742742318,121.984069081492,130.389918729307,1
2999,-13188,1648,-110,160.653498577965,121.973120768017,130.408097182431,1
3033,-13180,1516,-760,161.25376202327,121.979965463244,130.490261460811,1
3066,-13644,1468,-661,145.622585707975,129.13617884015,137.33453490244,1
3100,-14204,1904,-1492,145.76405803619,129.084781751733,137.310751172166,1
3133,-14592,2296,-3309,145.868366115069,129.070625201519,137.278337564542,1
3167,-15692,1676,-3336,145.944538224193,129.100205393526,137.22887895875,1
3199,-16400,1180,49,161.712473557424,121.811497961436,129.730946055647,1
3232,-16696,568,-930,161.760706935312,121.838772483832,129.505138917137,1
3266,-17632,776,-2214,161.821263766216,121.792285126217,129.249631536186,1
3299,-18044,460,-2094,145.918477751958,129.35358965744,137.186211698399,1
3333,-18232,140,-2939,161.767312529992,122.015492626067,129.103670400962,1
3367,-18432,-408,-3566,161.765019348371,122.007353389269,129.090993693475,1
3399,-17904,-748,-2870,161.607701326072,121.964536394372,129.046119030225,1
3432,-17712,-1020,-1616,145.556019184291,129.619121477275,137.128396766756,1
3466,-16576,-1292,-743,161.569177014945,121.795276745299,128.917873830774,1
3499,-16652,-1584,-348,145.380058133098,129.728009542942,137.052099688757,1
3533,-15244,-1628,542,145.165837687675,129.783635340104,137.007826559473,1
3568,-15392,-1400,-250,161.296775413347,121.349912705592,128.137108266826,1
3601,-14560,-1092,1341,160.559610190621,121.370345875785,128.158139535286,1
3632,-13332,-280,1192,160.603269410256,121.394715167345,128.135865479716,1
3665,-12144,548,1994,160.605231934961,121.356279500601,128.170567013244,1
3699,-10820,1264,1742,160.755700420483,121.320398259802,128.236045786195,1
3734,-10208,2008,1275,160.944168368284,121.506247002266,128.62727522092,1
3767,-9520,2680,1943,144.69829839672,129.898180252681,137.131676259347,1
3800,-8444,3208,1210,144.808396372949,129.859891075623,137.367347782334,1
3832,-8072,3788,662,144.816106857855,129.735436076547,137.505157487107,1
3866,-7388,4084,-213,145.018717075644,129.398512895404,137.755924257113,1
3899,-7556,3816,-132,145.167616637944,129.136279916627,137.846174128506,1
3931,-8108,3604,-1188,145.400428903087,128.877460293223,137.83633614671,1
3966,-9392,3172,-1777,161.500296165965,121.612586428087,130.815797343109,1
4000,-11004,2668,-1011,145.771713719739,128.500648610545,137.814175158377,1
4035,-12828,1892,-689,145.748930160059,128.456623968298,137.822619352738,1
4067,-14444,720,-1513,145.746614899852,128.39789385765,137.830585560102,1
4099,-15916,412,460,146.00788546171,128.320595393573,137.878983550137,1
4133,-16104,476,-1061,146.242923360554,128.257292383227,137.827734353095,1
4166,-16860,92,852,146.205862168437,128.19885091225,137.862819865541,1
4200,-16432,16,-506,146.13917279968,128.186592649551,137.861773746212,1
4234,-17368,84,862,146.2848636245,128.135103254438,137.920805900368,1
4270,-16992,588,1070,146.336873316302,128.127334566964,137.786178369982,1
4299,-17216,584,-667,146.415350377902,128.159434450819,137.745532627156,1
4332,-17516,768,585,146.321977411652,128.099000737144,137.796889953071,1
4366,-17208,868,-1015,146.265939511621,128.104609178129,137.80362425758,2
4399,-17540,832,107,146.27477805058,128.030243965138,137.789147147648,2
4434,-16816,528,-868,146.158953182916,128.06074458518,137.798581606622,2
4466,-16364,548,379,146.161939117235,128.095095947592,137.757079820382,2
4499,-15520,604,-366,146.318187827842,128.218115477513,137.713680206334,2
4533,-14988,1120,-1356,146.409838871643,128.207776989816,137.731127402756,2
4567,-16228,984,-2555,146.356623706835,128.176774596967,137.950601448131,2
4599,-16204,956,882,146.298156682553,128.17592507727,138.020288583913,2
4634,-15368,1000,618,146.032889722775,128.255821549095,138.143579384123,2
4668,-15268,1436,340,145.918039884784,128.303717435612,138.195897602652,2
4700,-15444,1244,273,161.763303676687,121.577543709663,131.201624751101,2
4732,-16760,1460,160,146.078248123637,128.397023036817,138.302124923588,2
4766,-15640,1392,58,145.867311362901,128.384551218764,138.353474230903,2
4800,-13592,1536,585,145.884372506208,128.38610868526,138.360292531595,2
4832,-13028,1424,-197,145.880286887334,128.380933404846,138.389376388896,2
4868,-13752,1156,-342,145.920341875135,128.374387566137,138.435403062214,2
4901,-14484,848,-502,145.814042143527,128.430954339577,138.414254463559,2
4933,-14672,908,223,145.714284677026,128.464780904715,138.420256663268,2
4966,-14012,1300,589,145.743741831413,128.467051217252,138.421303928275,2
5001,-13580,1560,301,145.74978061304,128.484647295119,138.408936514806,2
5033,-13880,1612,-162,145.746478678162,128.523935962397,138.296717600061,2
5066,-13992,1456,-754,145.865537782279,128.556621724653,138.218543174243,2
5103,-13860,1316,-710,145.888513930757,128.625060525673,138.053961678778,2
5135,-13896,1140,-857,145.911404804064,128.767142058287,137.909817813215,2
5170,-14080,968,-89,161.745189181561,121.50654139369,129.577611937541,2
5201,-13816,1148,-242,161.734790266283,121.556848073907,129.501243678863,2
5233,-13792,1196,-423,145.33592957247,129.140503494358,137.625317743759,2
5266,-13948,1276,-531,145.178470109085,129.435520853216,137.356371544205,2
5303,-13956,1236,-570,144.974426310559,129.528965847417,137.24657651512,2
5335,-13804,1272,-881,144.767118070346,129.593914305324,137.241057158313,2
5369,-14312,1284,-1159,144.482335968633,129.781264366683,137.115431039262,2
5402,-14636,1240,-2303,144.161676471954,129.86079752679,137.024252572627,2
5433,-15940,1560,-4028,143.888628510189,129.912992633072,137.019925213417,2
5468,-15716,932,-4698,143.386353251514,130.012552839143,136.882664829837,2
5502,-15840,624,-2889,142.151136310785,129.955623574757,138.047743391007,2
5535,-15908,312,-2019,141.737932784368,130.128108708717,137.785021832228,2
5569,-16800,92,-1000,140.319256433248,130.098107073634,138.341606161086,2
5602,-16916,-468,-2650,139.975436565375,130.51622903035,137.972884540865,2
5634,-18296,-1296,-3272,139.588167548453,130.573308188269,137.724152877401,2
5667,-17848,-1928,-2379,139.681840559488,130.761558189421,137.46081784725,2
5701,-17684,-1992,-1559,143.497305204555,130.909053504228,137.275432401192,2
5735,-16776,-1676,-631,138.064871807808,130.634896957162,137.94548914277,2
5770,-16636,-1504,-701,137.965210348689,130.424454275445,138.316349432412,2
5802,-16672,-1196,348,138.103121528503,130.228591509801,138.602102987928,2
5835,-16616,-1172,-199,138.461676230631,130.107772326398,138.75242041049,2
5869,-16520,-1192,-65,139.286293711571,130.396406473192,138.295249953097,2
5901,-16888,-1396,396,140.789853812727,130.093971694789,138.658587668642,2
5932,-16168,-1584,258,141.758757863187,130.398680953722,138.390999084137,2
5967,-15648,-1492,1359,142.221512294155,130.203151614549,138.633777960874,2
6002,-14468,-1052,978,160.262931868594,122.583161307875,130.210185969325,2
6033,-13616,-444,1568,160.478220857245,122.709744980101,130.170266745084,2
6171,-12648,-160,1485,161.196387947965,122.868102962682,130.823327238365,2
6202,-12296,300,1711,161.105189982618,122.980167301396,130.622859344817,2
6235,-11876,732,1611,161.251512939851,122.990608414098,130.685251256554,2
6269,-11192,1232,674,161.319453643728,122.999583719595,130.678556009434,2
6303,-11424,1596,719,145.6590389511,130.102782619544,137.987232880229,2
6334,-11144,1744,-30,161.310814091216,123.33020604648,131.201568088543,2
6367,-11028,2260,27,161.449529321739,123.39307248633,131.153562062527,2
6401,-10880,2448,-501,161.522500570861,123.372537040515,131.017588769554,2
6435,-10420,2764,-323,161.558727408991,123.446011463739,131.157889609413,2
6468,-9700,2772,-1051,161.663728152643,123.313797538749,130.971229739895,2
6501,-10048,2516,-774,161.657646037735,123.377570872373,131.019264005823,2
6533,-10764,2292,-919,146.041353899253,130.494298404709,137.445255347616,2
6568,-11620,2076,-1370,145.979896225324,130.53821446541,137.42801865362,2
6601,-12960,1392,-1174,161.749173438799,123.460720900158,130.781096578664,2
6633,-14020,1088,-393,161.731409189317,123.49703288836,130.716070725819,2
6669,-14720,216,-1022,161.787052289118,123.559385765032,130.614521850799,2
6703,-16012,400,-63,146.290153338855,130.631522830249,137.211138066,2
6735,-16696,820,429,146.287027885256,130.743324507288,137.191606091521,2
