Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2231,-0.04134633;0.08838002;1.336861,0.1374841;0.1340948;1.354869,0.3153072;0.2281924;1.318873,0.2266759;0.1148384;1.151765,0.2314504;0.1143814;1.155692,-0.007795495;-0.3474164;1.459973,0
2267,-0.0422013;0.08851141;1.336457,0.1386537;0.1345261;1.356084,0.3167411;0.2272213;1.323734,0.2316921;0.11233;1.156556,0.2351592;0.111868;1.1595,-0.007878528;-0.3472319;1.460126,0
2296,-0.04026303;0.08773343;1.336279,0.1392388;0.1345718;1.356483,0.3170092;0.2267158;1.32468,0.2334357;0.1107039;1.156965,0.2350254;0.1077255;1.154224,-0.007993865;-0.3468744;1.459972,0
2330,-0.03879594;0.08720297;1.336357,0.1398242;0.1345321;1.356765,0.3188101;0.2248327;1.325483,0.2346983;0.1060057;1.1559,0.2337717;0.1017009;1.152522,-0.007675084;-0.3465665;1.459718,0
2365,-0.03750103;0.08670831;1.336791,0.1405231;0.1342801;1.357177,0.32772;0.2403395;1.338111,0.2360272;0.1027371;1.154158,0.2312935;0.0923394;1.152445,-0.007036722;-0.3465764;1.459916,0
2399,-0.03644131;0.08625241;1.336913,0.1411967;0.1337233;1.357159,0.3436656;0.2367635;1.323575,0.2346358;0.09127409;1.151528,0.2247301;0.08004043;1.142796,-0.005426538;-0.3469001;1.45949,0
2495,-0.03523524;0.08581249;1.337021,0.1428676;0.1319714;1.356405,0.3767151;0.1795876;1.292172,0.2286564;0.06526546;1.140292,0.2091127;0.04624172;1.127083,-0.002836905;-0.3477001;1.458743,0
2508,-0.03524169;0.08598632;1.337555,0.1441991;0.1308469;1.355684,0.3765705;0.1743546;1.290065,0.221515;0.04391837;1.131309,0.1995621;0.02624684;1.116587,-0.002651512;-0.34773;1.458763,0
2530,-0.03507449;0.08607195;1.337792,0.1461149;0.1290655;1.354105,0.3753317;0.1445934;1.275371,0.2135993;0.01462362;1.120861,0.187231;0.002557396;1.102309,-0.002324282;-0.3479128;1.458297,0
2564,-0.03388283;0.08621755;1.340143,0.1485997;0.126613;1.3532,0.367976;0.0962511;1.239026,0.1949953;-0.007449228;1.107838,0.1753196;-0.0220797;1.097471,-0.002286773;-0.3481554;1.458359,0
2598,-0.03267928;0.08615097;1.342233,0.1510431;0.1237022;1.352512,0.3575038;0.07510997;1.227094,0.1890509;-0.02572701;1.10544,0.1583261;-0.05144086;1.083449,-0.002097698;-0.3486869;1.458382,0
2632,-0.03176627;0.08605047;1.344972,0.1527398;0.12029;1.351747,0.346328;0.03048392;1.20847,0.1782077;-0.05567198;1.100371,0.1437921;-0.07944756;1.073111,-0.0003204653;-0.3512905;1.45776,0
2666,-0.03145586;0.0862455;1.347317,0.1528621;0.1164989;1.351203,0.3388211;0.0149456;1.205945,0.1723043;-0.07786902;1.096844,0.1247857;-0.1092939;1.062015,0.00125919;-0.3526453;1.456539,0
2697,-0.03135015;0.08614077;1.3479,0.1579869;0.09162897;1.342692,0.3176914;-0.02375849;1.193873,0.1675149;-0.09835049;1.090584,0.1052438;-0.1378862;1.045007,0.003134352;-0.3591057;1.449802,0
2729,-0.03105678;0.08599375;1.349094,0.1567111;0.09313635;1.34365,0.302843;-0.04350164;1.188416,0.1563773;-0.1175759;1.087367,0.08408809;-0.1663011;1.036331,0.006765681;-0.3658722;1.443937,0
2767,-0.03046738;0.08575659;1.350418,0.156401;0.09099225;1.343394,0.2879213;-0.06426379;1.186974,0.1460506;-0.1452503;1.084854,0.06263249;-0.1918813;1.024777,0.008695472;-0.3718038;1.439873,0
2797,-0.0295476;0.08557834;1.352634,0.1566959;0.08822022;1.343049,0.2491023;-0.09388757;1.178275,0.1143849;-0.1757856;1.067432,0.03766635;-0.219173;1.01325,0.008656773;-0.3758354;1.438584,0
2832,-0.02836993;0.08544932;1.353589,0.1564941;0.08440968;1.341634,0.2431221;-0.1028084;1.179574,0.08994462;-0.2045214;1.055947,0.02089939;-0.2378421;1.005272,0.009099708;-0.3785541;1.436344,0
