Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id,
1168,-16236,-4548,877,166.790723392761,262.183617152667,144.461706540707,0
1199,-16376,-4472,724,165.597280491298,260.083203356805,146.416169307393,0
1231,-16552,-4400,736,165.632385270834,259.168013739794,147.447150702584,0
1266,-16112,-4908,668,166.52214298714,258.618120017455,149.625984607428,0
1298,-15996,-4840,1340,166.429491946285,257.744996620936,150.278078820183,0
1333,-13552,-6508,3647,154.794281566719,257.424592159559,151.627964511553,0
1398,-16544,-2824,1091,164.615442687364,257.264055395845,153.961012859581,0
1431,-16584,-2684,1176,164.522396144072,256.716151786878,153.991757633844,0
1466,-16496,-2720,1330,162.302920054403,253.55062608483,152.549159979894,0
1498,-16588,-2652,938,152.55869093825,252.738289840742,153.88960085449,0
1532,-16668,-2676,1113,163.104441061686,252.070109736497,153.795518901893,0
1567,-16184,-2700,1107,162.226487567533,251.755643061786,154.374671398299,0
1604,-16512,-2748,1180,162.045206209177,251.410361033816,154.390735172939,0
1633,-16796,-2412,1113,161.324311510054,251.275998393448,154.810952297986,0
1665,-16608,-2220,268,161.196168817648,251.077516621863,154.808026321737,0
1698,-16260,-2244,-1551,161.14565432542,251.048528904671,154.928370103331,0
1734,-16344,-2824,-910,160.459613598401,250.728401290406,154.659938343876,0
1768,-16336,-3348,1018,163.865328252858,250.686382981736,154.36434603302,0
1804,-16072,-3072,2856,164.716947053105,250.377717278859,152.877509951354,0
1834,-18080,-3724,4359,163.337441368401,249.990201210822,151.711645980384,0
1867,-15348,-3844,6515,159.631540042935,249.584827702316,149.46533913329,0
1899,-16092,-3468,-1220,163.286144649717,249.332898467127,147.410176438765,0
1934,-15856,-3920,-1061,163.284529873588,248.965707971817,146.3264775156,0
1965,-15976,-5140,-26,161.996989826964,248.336794898465,143.454586789792,0
2004,-16320,-4928,-227,148.499646606368,247.921973473837,140.304608502576,0
2035,-16204,-4720,1387,159.835317213246,247.287706168425,136.56382849221,0
2068,-15800,-5140,1109,165.892833429736,246.784963463453,133.995504513256,0
2099,-15904,-4444,1507,162.558717694288,246.257554499983,130.554802713453,0
2135,-15660,-4424,1435,163.897081866067,245.686389034914,128.449110775172,0
2165,-15492,-4636,-1250,162.346805931937,245.006074097251,124.42356828113,0
2200,-16520,-5208,-2372,162.19082276255,244.313002457549,120.518776497213,0
2236,-15908,-6420,2402,160.573080011488,243.731509519538,117.471244335383,0
2266,-16104,-6332,-953,161.4907185008,242.733719442104,113.212121531095,0
2300,-15648,-5412,3391,159.355817408188,242.191465097696,108.118593788116,0
2333,-15912,-3672,4757,160.124000857233,242.085563592661,103.443275154067,0
2366,-16784,-2536,5747,162.836446086201,242.229147937762,98.3187460825446,0
2402,-15740,-1736,3277,163.214124934818,242.958188948866,94.1049344175326,0
2435,-16760,-1760,-154,160.756107454723,117.110305787331,88.9584382918582,0
2465,-16972,-1912,1062,162.047578961755,116.653780175791,84.5879601450492,0
2502,-16452,-2732,1719,162.714715112891,116.081545149149,82.0062366499961,0
2533,-16856,-2632,1204,167.054897963744,117.632226691121,81.156346567721,0
2566,-16844,-2224,2245,165.203541325116,118.009437095994,77.3561938655635,0
2600,-16480,-1824,815,164.539800046092,118.115869400075,72.5548346341766,0
2635,-16652,-2356,997,167.857823815374,118.124684131509,67.5817860987573,0
2668,-16412,-2444,1039,164.733054524563,118.007404443215,65.3670548753544,0
2699,-16324,-2516,1169,166.499352949403,117.779514864257,61.4854619270059,0
2734,-16444,-2548,803,163.505738994359,118.381302468499,58.6394549770373,0
2765,-16588,-2576,777,170.816570050357,116.004364523414,58.8244821844246,0
2799,-16732,-2432,864,170.365243522806,116.265141218075,58.4562943908151,0
2834,-16552,-2300,1139,167.361057985523,116.465864397643,56.0404554809479,0
2867,-16828,-2568,926,151.81806626796,119.067041353622,44.2965812551547,0
2900,-16608,-2624,875,161.996778165589,117.433828647533,45.2446187796745,0
2935,-16676,-2516,1288,155.945387344417,117.18921826541,39.7946002178128,0
2967,-16720,-2652,1171,161.335032435856,116.280652105502,41.1933309265127,0
3000,-16652,-2412,1237,157.378817326142,117.137289473476,36.1231397021195,0
3034,-16508,-2540,921,159.844963267195,116.819864452471,34.1212248371293,0
3067,-16580,-2440,1308,160.901717525053,115.721396524331,32.4854738214041,0
3104,-16516,-2480,1023,160.72217839163,114.790917118253,30.8342380955822,0
3134,-16788,-2628,1059,160.771659691849,114.284053210801,29.8026228740733,0
3165,-16636,-2640,1172,164.991358564419,113.320968932937,28.0764253702916,0
3198,-16528,-2612,972,164.768531728982,112.866072335538,27.30398901318,0
3233,-16672,-2236,1243,164.904225104989,112.439439849006,26.9504689842324,0
3266,-16604,-2388,1167,164.705779645773,112.074552592265,26.3541452513992,0
3300,-16496,-2600,1158,164.609210245596,111.64374240559,25.873921590866,0
3335,-16664,-2308,1333,164.498583079476,111.314006286046,25.2460345416162,0
3366,-16668,-2456,1209,164.250530243952,110.933893736436,24.5461260085549,0
3441,-16568,-2388,1209,163.223470789259,110.595503272832,23.9864878313895,0
3466,-16516,-2532,1225,163.018436107747,110.488212360053,23.7961310211895,1
3500,-16672,-2552,1269,162.928081461583,110.4023888164,23.6549800994105,1
3534,-16612,-2644,1116,162.937704832598,110.336805169661,23.5339064664755,1
3566,-16452,-2312,1174,162.93168591682,110.20174468388,23.4402958144856,1
3599,-16628,-2460,1176,162.7354551896,110.10451090092,23.2583963183054,1
3634,-16472,-2452,1312,163.058030496508,110.01952843768,23.1980002299302,1
3666,-16624,-2576,927,163.249444196719,109.891473483382,23.1608296486847,1
3698,-16408,-2432,1301,163.41236757416,109.723161705503,23.1732025503122,1
3735,-16280,-2372,727,163.697454043102,109.458999951658,23.1696256120619,1
3766,-16592,-2360,265,163.861607225784,109.289313590997,23.1736364614857,1
3799,-16204,-2344,-134,164.247000429713,109.175704140262,23.1297202898897,1
3832,-16100,-2392,-2449,164.330509084,109.082661631009,23.0911516255413,1
3867,-16464,-3332,-827,164.572219244214,108.952736597594,23.2275021417739,1
3910,-16320,-2888,5077,164.63747772481,108.870595422033,23.2435480484232,1
3934,-17528,-5680,8482,164.670614345572,108.807250939559,23.2661335021021,1
3967,-16104,-1616,2560,164.760179679388,108.689414635446,23.2803130569753,1
4000,-15920,-3328,-1170,164.948686462287,108.66802797926,23.2700951696164,1
4032,-16304,-3440,-1264,164.983153723135,108.632985329807,23.2825070710124,1
4066,-15936,-5268,1192,164.344095022027,108.638475671086,23.3580471074842,1
4099,-16044,-5016,-308,164.415887059769,108.678681757903,23.4291520353034,1
4133,-15864,-4868,1534,164.483829313102,108.830328814276,23.643896823544,1
4168,-15892,-5388,212,164.65783057927,109.027263480854,23.8997718310144,1
4201,-15856,-4976,594,165.856923722099,109.722416470013,25.0823791073571,1
4232,-15616,-4808,-157,166.577684422015,110.3743069672,25.9331870760971,1
4265,-15844,-4384,-57,167.829064143148,111.621780914142,28.3862065828627,1
4299,-15528,-4924,-842,153.441591989019,112.668947666603,31.1115691043377,1
4333,-17416,-5700,-2411,151.519213718252,113.198505953239,33.3474245022858,1
4366,-15924,-6316,-4847,155.520051554052,115.250710068966,39.7107638941314,1
4400,-15240,-6920,607,155.78740601554,115.739959101995,42.0540931137896,1
4434,-15476,-6328,1693,154.470631711376,117.516551408896,47.582026716266,1
4466,-14288,-6060,5548,168.648762599463,115.903458978669,60.0555004797415,1
4499,-14824,-5192,3935,163.763753118823,117.696949980669,60.2969750000908,1
4533,-16084,-4260,4231,158.283056172676,115.692115752365,62.5414291992954,1
4566,-15532,-3168,6974,162.605790424496,114.361022840995,69.6947859962245,1
4599,-16488,-1416,3283,156.843635036001,115.356722351581,70.8477110471202,1
4634,-17112,588,2240,145.175995200622,117.018109193189,73.898195161592,1
4667,-16692,-512,475,147.353301531663,118.093894659105,77.4022403601616,1
4700,-17176,-1656,168,150.028083285385,119.348940646098,82.3020427642565,1
4733,-17384,-2248,365,151.496475655604,241.611044586654,88.1978609595138,1
4766,-17136,-2292,999,152.825479204393,242.098731303251,92.1340309866014,1
4800,-16376,-2392,800,162.413287463663,246.550530478377,103.257217487213,1
4834,-16248,-2620,326,160.933360467147,246.732707542374,105.564748365228,1
4867,-16120,-2408,987,161.076753321228,247.303482963422,108.573836969677,1
4900,-16216,-2816,668,161.492984838043,248.207681577765,112.572118086197,1
4933,-16392,-2544,761,163.62849442457,249.159602626742,115.526418582519,1
4965,-16684,-2652,858,163.170110013018,246.648346539655,117.835786401451,1
5000,-16684,-2496,956,161.899525911964,245.620561671188,121.144831157902,1
5033,-16900,-2544,808,161.812598710471,244.666299122333,123.935469848949,1
5067,-16896,-2520,1282,161.946759935518,246.503496479527,128.482958797123,1
5100,-16624,-2676,1059,161.105697094074,248.288154619906,131.472656576439,1
5133,-16592,-2704,1229,159.101086359695,249.759376135135,135.029209925042,1
5164,-16320,-2716,1020,155.089693994327,251.495989880131,137.888755089718,1
5200,-16512,-2568,891,160.291355109294,253.599151329775,141.020609388217,1
5236,-16204,-2676,933,163.778896580987,255.692099796069,143.887132453462,1
5267,-16388,-2592,1275,162.546352612124,254.452066355734,143.131258338733,1
5300,-16572,-2448,845,163.219851528056,254.349398302284,145.631411411863,1
5333,-16808,-2788,1232,164.014299304597,254.504163269109,146.323987951628,1
5365,-16556,-2748,1007,163.510162648906,254.75278334228,148.679531276131,1
5402,-16680,-2564,980,157.869361540354,255.22100745276,150.627563693253,1
5435,-16516,-2608,1085,160.011096894658,255.461797553808,152.117485647126,1
5467,-16476,-2964,1010,160.365254958198,255.84820123149,152.992445962891,1
5500,-16392,-2772,1042,161.106283765274,256.340812923364,154.415058846382,1
5535,-16588,-2736,975,161.097116292081,256.79295783674,155.008473793848,1
5565,-16580,-2768,1194,159.643652124922,256.68385851077,155.621208112409,1
5601,-16624,-2724,1055,160.752220528644,256.318578614678,155.458982693147,1
5632,-16720,-2684,1038,159.047850946685,254.329801398801,154.070524618283,1
5666,-16472,-2768,1371,159.538494380622,253.64571679771,151.600715310612,1
5699,-16516,-2304,-28,158.31797656215,252.185251638106,149.223056609365,1
5736,-16340,-2368,60,158.038874598892,252.022599235912,149.103141722681,1
5853,-16680,-2168,-1957,160.173121026253,250.758024918067,150.221813849688,1
5868,-16244,-3696,1305,160.515926457346,250.492674470463,150.175069980585,1
5898,-16292,-3996,3350,160.995280957145,250.262918200541,150.055358896501,1
5937,-14084,-5724,3027,160.009317839568,249.813771176295,149.902388981339,1
5966,-16808,-4136,6724,160.387681660313,249.534638663205,149.755649967231,1
6001,-15384,-4552,84,159.777430370511,249.103214088981,148.463646050793,1
6031,-15024,-3304,-2739,159.722637045948,249.042699501604,145.83055356053,1
6067,-16016,-4676,-5154,163.020759464576,248.618780425307,144.917794780921,1
6098,-16476,-6272,-3406,163.396956330748,248.425342567157,143.172071547151,1
6137,-16076,-6328,624,147.298764425246,248.281584519541,141.175248172533,1
6168,-15844,-6200,814,141.862956728777,248.056236244532,138.667931783553,1
6219,-15332,-6228,23,162.731857045276,248.726793286013,135.654490852706,1
6236,-15648,-5980,1427,161.845199610477,248.004884426855,134.201679516615,1
6265,-15240,-6240,1310,160.379224925504,247.20785286439,131.870696362298,1
6299,-15580,-6088,920,158.540461872528,246.97040327115,128.849920869899,1
6333,-15708,-5200,1632,162.258826569978,246.846570196758,126.915190204669,1
6368,-15692,-5736,1024,161.344402139631,246.588278485351,124.735363220634,1
6400,-15928,-6148,418,165.200984451844,246.708756079252,121.883012545456,1
6431,-15856,-5220,803,163.314094832707,245.866130126371,120.123372823509,1
6467,-15436,-7168,-1748,159.301802054699,245.951550023187,116.457869906357,1
6499,-15000,-5864,4023,159.142643169826,245.590688882368,113.867672698717,1
6534,-14916,-5048,332,166.565507190681,245.494157902089,111.16131417994,1
6568,-16028,-5012,1441,159.521471449618,244.923362942552,107.67075571502,1
6602,-16120,-3672,2905,161.755511216199,242.881863602144,107.52564240658,1
6633,-15292,-3284,2014,163.476726983812,242.601748420414,104.619929665898,1
6665,-15372,-3472,1268,167.176079303258,242.057354366252,101.529873483662,1
6700,-16520,-3320,1937,167.266595844564,241.95953373586,97.9825976305973,1
6734,-16652,-3432,2274,167.708499570116,241.563159414655,95.2673425670768,1
6766,-17472,-2748,2701,164.776494747346,241.704406200569,90.8265650735378,1
6801,-16856,-2364,2319,166.986087329535,118.73729723727,87.303420070748,1
6835,-16792,-2592,694,166.966022196885,118.740821419185,85.3827016285357,1
6867,-17176,-3072,798,169.426460824564,119.465754664755,84.573817686939,1
6900,-16632,-3316,1134,165.925617642228,118.46172210828,78.763176985151,1
6932,-16492,-3208,991,167.663547144564,118.555788980862,77.2033734493302,1
6987,-16292,-3188,1184,171.001330514701,118.918149414499,76.6606206491556,1
7059,-16204,-3144,1037,168.969950953748,119.734563954611,68.826287661088,1
7119,-16324,-3340,1024,168.536766156608,119.057093916729,62.2195331362941,1
7136,-16424,-3328,776,169.625013498846,118.532567713076,59.8456332512943,1
7167,-16692,-3040,960,173.711013278464,116.902289463672,59.734066328646,1
7199,-16612,-3084,990,166.502817980181,117.705725452293,52.9417243629313,1
7235,-16560,-3064,1364,169.87967616019,117.694296201097,53.7427344467509,1
7267,-16380,-3056,1081,171.32046264171,117.967436221523,53.2348398663647,1
7300,-16472,-3308,1182,171.591576057782,117.652167984464,51.5902596238712,1
7332,-16100,-3244,1126,170.861738512157,116.861387251923,48.6882577777597,1
7366,-16380,-3392,989,170.524088191097,116.933115011071,47.3281024347283,1
7399,-16560,-3208,989,170.422761448432,116.387580829007,45.0053791950373,1
7434,-16488,-3276,1142,169.545865036731,115.908707796964,40.6133933388878,1
7469,-16428,-3012,1276,160.61563417803,116.951801307415,34.2925949055043,1
7499,-16752,-3340,973,161.600079503027,117.223252839141,33.4714431418967,1
7532,-16632,-3072,980,167.44483816469,116.664117390582,32.3064875141858,1
7565,-16552,-3280,1106,167.39879308701,115.825283300308,29.8046266314386,1
7599,-16324,-3128,1082,167.239985360381,115.472059079354,29.4304266933955,1
7632,-16376,-3268,1041,166.784125824298,114.547843898033,28.0060555693572,1
7668,-16284,-3304,876,166.568943394821,113.785109192198,27.3520373950918,1
7702,-16416,-3244,881,166.253158205164,113.207328682177,26.5762739103017,1
7733,-16476,-3360,767,165.973531467838,112.844670579309,26.1821682864008,1
7766,-16856,-3444,804,165.265819095917,112.380623418872,25.3275652341655,1
7799,-16364,-3356,1002,164.784146450346,112.108195080673,24.8349937722695,1
7833,-16520,-3548,440,164.570918294496,111.808954805023,24.5979001039185,1
7867,-16096,-3396,430,163.957740180032,111.549985766416,23.9591391393795,1
7900,-16048,-2996,173,163.849836528192,111.407121456356,23.7982249398563,1
7932,-16216,-3596,248,163.819416554057,111.047278124786,23.6964299091867,1
7966,-16660,-4132,375,163.802398836252,110.730852653848,23.6488164688978,1
7999,-16680,-4332,789,163.87605918112,110.409179264134,23.6707147346673,1
8032,-16260,-4136,770,163.871239311553,110.024422373676,23.5638787949167,1
8065,-15816,-3812,-1237,163.873243424245,109.837764752221,23.5253846707501,1
8101,-16424,-4388,-469,163.92709479496,109.727037324271,23.4847935440594,1
8132,-16100,-5172,-474,163.845602260412,109.607011900708,23.4082317770197,1
8166,-16232,-5448,-707,163.78766954359,109.508546233729,23.3731756677961,1
8199,-16112,-5716,740,163.72723122828,109.478720485263,23.3157806623367,1
8232,-16100,-5684,690,163.691064609645,109.392384147799,23.3009135481433,1
8266,-15780,-5368,1047,163.606740306876,109.350653997981,23.2493182996354,1
8300,-15656,-4768,880,163.643496718562,109.311290131699,23.2236783585855,1
8333,-16196,-4548,1491,163.547649743226,109.288937043318,23.1873276889004,1
8366,-16184,-4584,834,163.455340463676,109.264947124312,23.1410747329513,1
8399,-16672,-4808,1746,163.413171156817,109.17895574883,23.1363056582603,1
8433,-16404,-5296,845,163.419915739423,109.202607888082,23.0407145041783,2
8466,-15836,-5188,1317,163.357418249182,109.19772966198,23.0236366676066,2
8499,-15160,-5412,372,163.346707706319,109.184446700937,23.0197910167481,2
8535,-15792,-5272,1220,163.319004789754,109.189262227418,23.0212065221827,2
8566,-15380,-5484,1128,163.332060570428,109.199412310049,23.0861024069102,2
8599,-16064,-5248,1092,163.346952835913,109.232306143712,23.1246833946301,2
8632,-15812,-4800,749,163.329421372417,109.191032476965,23.1572251057622,2
8666,-16392,-4892,1225,163.325684086777,109.192867385061,23.1607934003739,2
8698,-16132,-5552,868,163.326497416674,109.185668577263,23.1881591325266,2
8733,-15696,-5296,966,163.186635075486,109.221540457654,23.1822365695172,2
8772,-15920,-5204,921,163.054975924569,109.243998586591,23.2771444227101,2
8801,-16148,-5352,701,163.066611228735,109.273080545395,23.3457564258881,2
8832,-15752,-5336,261,163.507223339579,109.436771889026,23.9722828155513,2
8866,-15748,-4932,305,163.768884154248,109.666279426438,24.4181089432328,2
8899,-16232,-5368,766,163.689871973604,110.282947377984,25.2300635082166,2
8933,-16020,-5924,1362,164.935376033701,110.802671389381,25.6191049653138,2
8968,-15420,-5620,614,165.673811419745,111.069095485716,26.2487389647763,2
9002,-15824,-5304,1022,167.282898660698,112.298752618615,28.3313593105799,2
9033,-15624,-5504,906,167.433646698169,113.182082909659,30.3063270796592,2
9066,-16088,-5868,487,151.004106051619,115.029689701322,34.2893169898151,2
9100,-15408,-5408,248,154.142105738548,116.12815894044,37.5996125793344,2
9132,-15480,-5652,-133,165.758712136476,115.536823770479,47.4455486209765,2
9167,-15824,-6340,660,158.171758684426,115.358732853921,47.4895751064483,2
9202,-15720,-5992,883,173.127731513501,112.840595894017,58.3182355594888,2
9234,-15460,-5816,1195,166.524580659032,113.092429126703,58.2402684260969,2
9265,-15256,-5608,640,162.643413729272,113.413656332096,58.9085023885175,2
9299,-15316,-6544,1260,158.43402037416,111.727961957295,62.7700517899185,2
9334,-15852,-7100,3355,167.944916381238,110.91046181501,70.8428125154653,2
9368,-15496,-6752,4437,162.338544327895,111.485525703528,72.2531794321577,2
9401,-16792,-5848,4899,167.561984904493,111.51548132354,76.0278010992727,2
9433,-15688,-6180,2900,161.186772156111,111.025396521034,80.6040480854357,2
9466,-16304,-5952,1445,155.276840878142,111.915364508961,81.3429103452896,2
9500,-15396,-4728,2732,156.156417188478,114.855875031243,84.8576876007792,2
9534,-15120,-4600,60,156.537954285143,244.738208792433,89.2970188748154,2
9566,-15392,-5468,468,162.512813250193,246.742843265735,98.3360946167078,2
9601,-15368,-5904,1032,162.934452816263,247.303505392671,101.704720983967,2
9635,-15796,-5812,434,162.433998883531,248.353428124952,106.140416325876,2
9666,-15708,-5396,926,164.28918292671,249.55938883969,109.500594228573,2
9699,-16072,-5736,583,164.253958237712,250.381747649168,112.376443896044,2
9732,-15964,-5680,999,164.15439648093,251.383403743229,116.650876438331,2
9766,-15868,-5832,765,164.714963670214,252.371155343677,120.568580416857,2
9798,-15860,-5732,1074,164.398962477858,252.75938975009,122.777705600966,2
9834,-15888,-5628,885,160.100923951418,253.368603588856,126.130074129986,2
9868,-15588,-5560,1144,162.257714345754,253.753196869997,129.569481571623,2
9900,-15696,-5684,780,161.092853274881,253.999690015737,132.308705582939,2
9934,-15828,-6072,1129,162.689812933979,254.427790466906,134.832696799319,2
9967,-15664,-5796,1071,153.617928928856,255.113530751683,138.18617739646,2
10000,-15552,-5496,1203,159.926305395698,255.701173829789,141.816740291342,2
10034,-15380,-5860,758,161.749660798546,256.114596259892,144.196208213636,2
10068,-15540,-5848,1163,160.673883568904,253.83296312734,145.476718117568,2
10099,-15328,-6032,577,158.2455732323,252.263819648427,146.853204187575,2
10133,-15816,-6248,886,158.373644986878,251.317221382355,147.963384337103,2
10166,-15848,-6196,1734,158.3608705195,251.514745324712,150.059866862523,2
10199,-16080,-5732,1378,157.735005305408,251.480715769395,151.705382777023,2
10232,-16236,-4896,3333,158.290393661933,251.102254605886,151.853959782692,2
10269,-15460,-5504,2070,157.699309699638,249.462766286763,150.943009112569,2
10302,-16124,-6364,1496,154.782091671969,249.422617862489,151.709497549437,2
10334,-15428,-5504,2238,155.01357278683,249.741782755156,153.381430439674,2
10365,-15216,-5772,68,154.687083130664,249.581014213516,153.643209180346,2
10400,-15308,-5400,1621,157.560920922613,248.453155604847,153.059460252076,2
10433,-15684,-5784,634,155.405294553363,247.78793651869,152.794001357896,2
10466,-16076,-5352,1418,155.144725319041,247.380282785032,152.670751723586,2
10500,-16096,-5484,888,158.168050430981,247.244166570791,152.68094559088,2
10533,-15928,-5260,982,157.656603909339,247.024427129968,152.577849616962,2
10567,-15608,-5384,1265,153.187478456665,246.84417596412,152.05088228589,2
10599,-15520,-5636,793,155.124631492134,246.605375901944,151.072020750792,2
10667,-15900,-4760,1295,161.163094699678,246.324914190871,148.809753854642,2
10700,-15896,-4588,1265,159.878270344148,245.972434721369,146.911857532518,2
10737,-15972,-4540,1275,154.421959990577,245.806864375623,144.250560750501,2
10765,-16028,-4568,1321,163.194734543327,245.333257428079,141.315644050597,2
10799,-16308,-4892,1895,162.0245265902,244.879968403182,139.351476516596,2
10833,-16232,-4176,2969,160.679508844629,244.186693801993,135.414500048786,2
10865,-16348,-2600,7303,158.401269975967,243.473970641268,132.996898379627,2
10899,-15696,-3640,1935,158.686085692662,242.97866261508,129.674930370024,2
10936,-18816,-1892,11696,158.759738433823,242.859558648352,127.710508382808,2
10967,-14280,-4320,2660,158.276858506176,242.704154118166,123.752806333173,2
11001,-16304,-3728,-2703,159.706868864855,242.688833995418,121.884831472806,2
11033,-16104,-3552,2967,158.105790037284,242.329717827338,118.705585232624,2
11066,-15112,-4336,-1180,161.440808999214,241.942293510451,115.450890108919,2
11099,-16456,-3740,388,158.372741936042,241.815942069079,113.171392192572,2
11136,-15976,-4320,211,156.052959069209,241.384579933826,109.514414219344,2
11169,-16604,-3968,-700,154.741385015734,241.144080973484,106.703901824293,2
11202,-16216,-3264,105,156.244368051707,241.051434993417,103.924169024154,2
11232,-16552,-3844,-2403,155.367917393106,240.465049852052,100.254185999049,2
11267,-16696,-5208,-1805,158.654056391253,241.184474561003,98.2952681744409,2
11299,-16404,-6488,4464,159.447964688874,241.168199720152,95.7869280543981,2
11335,-15696,-4480,3417,159.650770633344,241.49110284281,93.875521939808,2
11369,-14796,-3512,7548,160.031269295284,240.907559467295,92.603337236047,2
11401,-15880,-1952,3660,159.926933906903,240.524161492613,90.2824725413623,2
11433,-16408,-1952,2302,159.474090481039,119.863248795832,87.2502019023178,2
11466,-17236,-1508,1551,159.642604886099,119.527319902131,84.6170842797479,2
11499,-16440,-1604,1981,159.641382406869,118.5343584693,81.9241772464573,2
11532,-16720,-1792,1036,163.42833587526,117.556450516301,78.7552756998531,2
11567,-16968,-2420,1234,163.644819306138,116.174993418315,74.8523359522724,2
11603,-16440,-2124,1238,166.883353448791,114.408180255787,72.0423118729773,2
11634,-16640,-2260,740,164.530771175972,113.196046062352,68.9067476952675,2
11665,-16696,-2084,1080,170.688548187689,111.962578149695,63.7665684798558,2
11699,-16256,-2040,1522,174.50820616509,110.857236920233,64.5911864160084,2
11732,-16424,-2352,941,170.488638027698,111.595069081248,59.5169450117598,2
11765,-16664,-1848,390,169.059492536664,112.034301047075,56.6916425064242,2
11800,-16640,-2264,1204,173.987056889901,112.50477275901,56.9345699668429,2
11835,-16400,-2372,1203,173.325218838826,112.683608084109,56.316053871527,2
11865,-16544,-2196,1118,174.266255589537,112.61457458781,54.1723143613039,2
11899,-16664,-2196,1094,172.854907671999,112.467657588714,51.4660359127009,2
11932,-16428,-2164,1032,172.256286490488,112.965642204535,49.1800972211107,2
11965,-16664,-2292,964,171.318898707442,115.68019309668,46.9963208780522,2
12000,-16656,-2144,1136,171.050917156602,116.184457016743,44.6081760143436,2
12034,-16768,-2416,941,169.903621679922,116.862909675574,41.6746542035562,2
12065,-16840,-2364,1119,153.620631255574,117.509416036388,31.5471160256113,2
12099,-16488,-2260,1257,155.536500079003,117.360284551995,31.1021466734715,2
12133,-16752,-2176,1205,158.85927288288,117.073297801956,30.2129907629076,2
12166,-16720,-2168,795,158.483087529947,116.763690165765,29.2115246067825,2
12198,-16324,-1944,984,156.543131594403,116.209268873253,26.8600674718313,2
12233,-15992,-2024,-458,157.783894719587,115.663472941937,25.8285485134628,2
12268,-16784,-2112,2644,162.560777061926,115.39015469294,25.0756223978318,2
12304,-16444,-1640,7698,162.519883805666,114.986444431481,24.4609475422727,2
12333,-15188,-4164,2638,161.663177839347,114.354402208593,23.5042133686075,2
12366,-16984,-1548,-1385,161.477419589945,114.051943198676,23.4310368159692,2
12400,-16652,-2188,284,161.465971857121,113.67424462621,23.2210020857376,2
12432,-16440,-2276,-1429,161.122167876068,113.31896347608,22.883206657251,2
12466,-16312,-3144,-2672,160.680167555674,112.929560274896,22.4487560731824,2
12502,-16236,-3712,-3553,160.469799106752,112.428482743406,21.9614477587231,2
12532,-16424,-4124,-1711,160.221065953091,112.226625702186,21.9486960740435,2
12566,-16112,-4680,-752,160.609276557358,111.137391318606,22.17665696708,2
12599,-15772,-5980,-226,160.28958094479,110.929737056065,21.7930488459679,2
