Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-16376,-11960,266,171.9975814,26.58568899,0
33,-14084,-12404,137,172.1005448,26.61760035,0
66,-12060,-9320,2871,172.1132977,26.6442255,0
100,-11988,-9748,5935,172.3619792,26.65770805,0
132,-11848,-8972,3190,172.4364021,26.75402672,0
165,-12384,-9148,-412,172.5745193,26.84455859,0
199,-12204,-9312,-1974,172.5885956,26.84498757,0
231,-12516,-9468,-1319,172.5544822,26.83040306,0
266,-12316,-10396,-2351,172.5357774,26.8340973,0
299,-12108,-10808,-1210,172.5188604,26.82169983,0
333,-11992,-10608,804,172.5724603,26.83305693,0
365,-11936,-10308,2643,171.8786272,26.8879436,0
399,-11452,-9932,1717,171.6882178,26.84222427,0
433,-12060,-10340,720,170.8628513,26.79757854,0
465,-11944,-10136,1690,165.0228485,26.74274682,0
498,-12008,-9904,776,164.1701722,26.39876122,0
537,-11020,-11916,57,164.063901,26.48413045,0
569,-11996,-10364,1318,162.679705,26.09979444,0
599,-12032,-10632,953,162.3754562,26.305107,0
632,-11164,-10300,1445,150.1787064,26.57913539,0
665,-11464,-10412,1450,149.1116584,27.10453422,0
698,-11712,-10556,895,147.2199915,27.69793212,0
732,-12176,-10488,1509,146.7416458,27.81424683,0
766,-13588,-11348,147,144.5520015,29.48437734,0
799,-13116,-10568,304,148.6061891,33.69084634,0
835,-14008,-11624,0,146.0167877,31.2441973,0
868,-15596,-12324,647,145.2331808,34.86081183,0
898,-15076,-13440,5075,145.0076043,36.93360867,0
932,-16700,-12280,4980,140.9130875,37.16314877,0
968,-17744,-12204,6979,142.2510083,38.11915931,0
1002,-17076,-11396,7748,141.9889518,38.28693125,0
1035,-16752,-11604,8770,138.9332054,38.59558713,0
1068,-14928,-10992,5855,136.0817959,39.63424952,0
1099,-14668,-10208,7887,128.6501191,29.55855445,0
1135,-15724,-8824,7770,138.626229,40.62144445,0
1170,-13564,-9528,4943,127.5411279,27.78953827,0
1205,-16524,-9208,5847,145.1994431,39.93171246,0
1239,-13824,-9644,8153,135.4784281,29.64037777,0
1266,-12600,-6800,7418,143.7315801,38.25716199,0
1298,-14180,-5064,7273,143.712783,38.1360615,0
1332,-12548,-4984,5103,134.405539,38.28110981,0
1367,-14756,-4344,6371,133.1320317,28.64010174,0
1400,-12056,-4348,3053,146.3875736,38.45515776,0
1434,-15268,-3236,7635,137.7692288,30.33577616,0
1483,-12200,-1608,5981,144.1041019,38.7935886,0
1532,-12820,-488,18873,144.1605876,38.81487168,0
1581,-11176,1144,2848,142.56922,37.41678019,0
1601,-12592,536,12107,142.9444078,37.67864626,0
1637,-10820,-336,357,145.1654919,37.65360112,0
1667,-11160,-920,7460,145.5177619,37.32527138,0
1699,-8000,-244,1836,147.5287524,36.27327957,0
1735,-6304,1532,8090,145.9311233,34.66729065,0
1766,-2204,4480,3493,142.1639232,31.44198828,0
1802,-1248,4420,10148,143.9710196,31.87062268,0
1837,-1488,7224,4064,145.5414632,31.75776764,0
1870,720,6552,5247,145.7751456,30.34346065,0
1901,-1404,6388,1917,147.4600361,30.03813672,0
1934,-452,5364,-252,148.8377422,29.76244307,0
1967,-1760,5332,3496,149.3835278,29.23829206,0
2000,-40,5300,-207,149.7925443,29.20274042,0
2033,-1208,5356,4151,149.7724326,29.06227053,0
2068,776,4740,-2631,146.6578994,27.89826569,0
2103,-1916,5628,570,152.1768739,24.56307837,0
2133,-632,4244,-382,147.7789708,26.32930916,0
2166,-2048,4296,-1200,155.5915014,26.15380327,0
2200,-1728,3620,-3270,153.2694481,24.92436876,0
2233,-3356,3180,2458,155.9813584,24.80884275,0
2267,-3920,2736,-1800,161.6924043,24.29650828,0
2300,-6060,1932,1894,162.304952,23.9836819,0
2333,-6892,2240,-3250,161.9843266,23.72885694,0
2367,-9332,2168,-564,161.1404277,23.16866047,0
2399,-8800,800,-6374,160.7889883,22.76628249,0
2434,-11664,672,-2168,160.1766112,22.33056847,0
2467,-11720,-712,-8080,160.1280458,21.87974528,1
2502,-14008,-1684,-2175,160.1984855,21.59156502,1
2533,-15408,-2032,-3912,160.2423057,21.56885027,1
2567,-13852,-3272,-3235,160.1811021,21.51677221,1
2599,-14972,-3516,-7030,160.0210605,21.40518447,1
2634,-13284,-3868,-2021,159.9833013,21.32880417,1
2666,-14620,-3872,-3408,159.8200795,21.27201663,1
2702,-13292,-4228,-4052,159.3196144,21.03532084,1
2733,-14992,-3984,-3445,159.2791805,20.96614102,1
2766,-12728,-5076,-1297,159.3057271,20.84808527,1
2799,-13940,-4788,-5583,159.2277395,20.51835096,1
2834,-12932,-6736,-4000,159.0172639,20.40678641,1
2867,-16012,-7032,-4855,159.5929933,20.20474304,1
2900,-14808,-8268,391,159.3825497,20.04009974,1
2934,-16020,-8388,-4987,159.2637253,19.94559342,1
2968,-13524,-9636,-4908,159.2166739,19.90672094,1
3000,-16972,-8636,-1164,158.7314084,19.62871535,1
3034,-14560,-9920,834,158.7382652,19.62422243,1
3065,-15764,-8704,-2028,158.7029322,19.61914428,1
3099,-14028,-9936,-2781,158.607292,19.57195475,1
3136,-14688,-8676,364,158.4667917,19.49894657,1
3179,-13532,-8972,2393,158.4428587,19.47942015,1
3202,-14384,-7808,2576,158.3666741,19.44601227,1
3233,-14620,-7884,6961,158.3330178,19.44680326,1
3266,-14404,-6668,8614,158.3783225,19.48478636,1
3299,-14720,-7276,17149,159.3424644,19.48961907,1
3332,-12492,-6992,1628,158.6314218,19.51069313,1
3367,-17212,-5192,-1038,159.0354129,19.57001583,1
3402,-12780,-7812,4146,157.2112123,19.83642633,1
3433,-14448,-3620,-1541,157.0412302,20.3708705,1
3466,-12524,-4672,4166,152.8976066,20.49895808,1
3498,-13060,-4380,9029,149.7240673,20.76213542,1
3534,-13188,-3568,5675,146.7949093,21.66018399,1
3568,-13152,-3032,7892,148.6000425,23.12429994,1
3602,-13932,-1756,8690,151.6559767,24.76453933,1
3636,-13224,-752,7645,150.469866,25.56997499,1
