Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
433,351,5628;14968;-5200,2353;4409;-3087,0.02998073;0.07192311;1.258954,0.2070488;0.02924768;1.281897,0.2587951;-0.1506703;1.336603,0.2461149;-0.1533144;1.060819,0.2395361;-0.1427351;1.043609,0.02409812;-0.4404182;1.397554,0
464,342,6988;15236;-4324,1793;9460;-3375,0.02998757;0.07192115;1.258929,0.2070096;0.02925447;1.281849,0.260634;-0.1501515;1.336379,0.2459655;-0.1532902;1.060616,0.2390351;-0.1430757;1.042823,0.02416744;-0.4404222;1.39756,0
501,336,5512;14552;-3880,3946;8705;-3743,0.02998087;0.0719218;1.258924,0.2069872;0.02928403;1.281824,0.26033;-0.1504785;1.335714,0.2219263;-0.1741187;1.062667,0.2222833;-0.1615842;1.016607,0.02411369;-0.4404569;1.397506,0
534,328,9348;16424;-2928,5656;16703;-2745,0.02997648;0.07192583;1.258919,0.2069797;0.02929585;1.281807,0.2585633;-0.1515245;1.335288,0.2463959;-0.1521517;1.058813,0.2394714;-0.1410913;1.042933,0.02411267;-0.4404661;1.397476,0
565,320,4564;13200;-5196,4409;12469;-6948,0.02994325;0.0718974;1.258548,0.2069338;0.02933746;1.281646,0.2577958;-0.1525862;1.335427,0.2463391;-0.1521754;1.058921,0.2381074;-0.1424526;1.039648,0.02375373;-0.4405126;1.396881,0
600,316,10316;15748;-3068,11802;14301;-2538,0.02994875;0.07189825;1.258536,0.2069274;0.02931619;1.281643,0.2590131;-0.1513495;1.335928,0.2462936;-0.1521805;1.059479,0.2382853;-0.1429281;1.042388,0.02385766;-0.4404183;1.396916,0
633,311,2536;12180;-5212,2907;11350;-7096,0.02995864;0.07189011;1.258235,0.2068873;0.02934829;1.281501,0.2595067;-0.1509992;1.335844,0.2458481;-0.1527041;1.059443,0.2379063;-0.142049;1.040783,0.02382731;-0.4404767;1.396541,0
666,308,6332;16464;-3596,599;13966;-6054,0.02995549;0.07189004;1.258235,0.2068737;0.02936993;1.281475,0.258275;-0.1529961;1.335489,0.2455506;-0.1529253;1.059038,0.2384723;-0.1414418;1.043323,0.02381577;-0.4405042;1.396459,0
701,306,2812;13440;-4224,3270;9113;-5175,0.0299588;0.07189549;1.258345,0.2068664;0.02937206;1.281482,0.2569877;-0.154664;1.336702,0.2455003;-0.1530513;1.060202,0.2390347;-0.1411499;1.043947,0.02379361;-0.440477;1.396589,0
735,305,5116;16932;-2496,-490;11233;-6634,0.02996877;0.07193076;1.258394,0.2068617;0.02937403;1.281489,0.2560454;-0.1560682;1.337142,0.2455594;-0.153151;1.060613,0.2398913;-0.143114;1.044687,0.02382177;-0.4403892;1.39677,0
765,303,916;15212;-3552,-1724;12241;-7522,0.0299711;0.07193197;1.258385,0.2068648;0.02936567;1.281497,0.2586533;-0.1526414;1.336851,0.2442985;-0.1592489;1.063454,0.2396239;-0.1422688;1.041894,0.02385206;-0.44038;1.396767,0
801,302,3192;14900;-1220,-4329;4113;-2243,0.02997215;0.07193301;1.258386,0.2068635;0.02936476;1.281497,0.240066;-0.2277049;1.346222,0.2441151;-0.1627654;1.077238,0.2462476;-0.1401847;1.049564,0.02377479;-0.4404095;1.396768,0
834,302,2888;16132;-1676,4305;6273;-3022,0.02998118;0.07193105;1.258389,0.2069014;0.02935701;1.28151,0.2587953;-0.1537672;1.327894,0.2447257;-0.1597708;1.062471,0.2413457;-0.143397;1.041515,0.02376942;-0.4403768;1.396765,0
865,302,2728;16620;-1392,3;-409;62,0.02996361;0.07199582;1.258594,0.2069419;0.0293771;1.281635,0.2400509;-0.2060939;1.394359,0.2626686;-0.1474295;1.124865,0.2472651;-0.1394035;1.05019,0.02361788;-0.4404032;1.396972,0
901,301,4044;14720;-1508,1121;1206;-1527,0.02997249;0.0719875;1.258494,0.2069526;0.02937692;1.281609,0.2480366;-0.2139238;1.326744,0.2456222;-0.1619686;1.054932,0.248812;-0.1388683;1.047924,0.02370522;-0.4405328;1.396578,0
937,301,2956;16716;-1052,2826;417;-405,0.02998332;0.07201125;1.258685,0.2069622;0.02941505;1.281685,0.2481198;-0.2139187;1.3267,0.2302258;-0.194051;1.051256,0.2494819;-0.1438285;1.050911,0.02356016;-0.4405398;1.396852,0
968,301,3552;15956;-2064,-607;1832;-2870,0.02999107;0.07200412;1.258744,0.2069578;0.02942113;1.281689,0.265591;-0.1512817;1.328752,0.2659488;-0.1403135;1.104596,0.2485556;-0.1414501;1.047128,0.02353124;-0.4405445;1.396871,0
998,301,3128;15536;-3736,2976;5199;-3421,0.03007114;0.07204384;1.259051,0.2070358;0.02948998;1.281916,0.251205;-0.2071412;1.314698,0.2662988;-0.1392745;1.105212,0.2510588;-0.1385386;1.05346,0.02369506;-0.4405321;1.397317,0
1033,301,2744;16308;-1936,695;4272;-2482,0.03007528;0.07203937;1.259044,0.2070379;0.02951575;1.281918,0.2513998;-0.2101937;1.317366,0.2658117;-0.1401741;1.104836,0.2522592;-0.1344747;1.050928,0.02361586;-0.4405352;1.397267,0
1069,301,3844;13524;-4136,6272;10454;-5932,0.0300371;0.07206789;1.259268,0.207052;0.02955898;1.282051,0.2514259;-0.2121732;1.319775,0.2644579;-0.1431801;1.106942,0.2534126;-0.1377652;1.054783,0.02347444;-0.4405519;1.397415,0
1099,302,1660;16628;-2180,3765;11248;-5522,0.03005733;0.07208577;1.2595,0.2071012;0.02958159;1.282223,0.2589267;-0.1552088;1.323878,0.2640933;-0.1463908;1.109302,0.2542282;-0.1419494;1.053892,0.02369067;-0.4403971;1.397888,0
1133,302,2424;15340;-2780,1397;12996;-6758,0.02999717;0.07213361;1.259819,0.2071214;0.02961066;1.282289,0.2590544;-0.1551987;1.323791,0.2639469;-0.1485996;1.110184,0.2548161;-0.1456909;1.057888,0.02403554;-0.4402547;1.398249,0
1168,302,1104;16148;-2920,5184;15025;-7100,0.02999351;0.07212497;1.259827,0.2071176;0.02961698;1.282291,0.2591294;-0.1553064;1.323378,0.2635615;-0.1496078;1.109619,0.2569108;-0.1468225;1.060046,0.02396622;-0.4403259;1.398184,0
1200,303,704;15800;-2696,3155;12940;-4969,0.02997794;0.07211445;1.259867,0.2071253;0.02962234;1.282303,0.259079;-0.1553571;1.323272,0.2635425;-0.1507945;1.109444,0.2588076;-0.1473442;1.059576,0.02389621;-0.4403545;1.398134,0
1234,303,484;16480;-1876,1724;9483;-4913,0.02997438;0.07210483;1.259858,0.2071353;0.02962537;1.282314,0.2588368;-0.1555482;1.32292,0.2636527;-0.1508252;1.109249,0.2604852;-0.1496706;1.059083,0.02379604;-0.4404079;1.397983,0
1266,303,732;15572;-2892,2740;9343;-4044,0.02996401;0.07210448;1.259864,0.207133;0.02963977;1.282317,0.2584032;-0.1559174;1.322133,0.2636162;-0.1516622;1.107272,0.2618246;-0.1524669;1.058764,0.02375016;-0.4404424;1.397919,0
1300,302,-160;16288;-3108,2006;8837;-3943,0.0299468;0.07209731;1.259905,0.2071221;0.02965436;1.28232,0.2582381;-0.1560471;1.321827,0.263916;-0.1519439;1.106324,0.2642058;-0.1535298;1.058591,0.02364101;-0.4404751;1.397897,0
1335,303,1164;15140;-2860,2493;7216;-3900,0.02995426;0.07208685;1.260038,0.207104;0.02967127;1.282335,0.25835;-0.1561168;1.321452,0.2641108;-0.1525833;1.105852,0.2670541;-0.1535521;1.055923,0.02384386;-0.4404302;1.398101,0
1368,302,-84;16740;-3116,3298;8597;-2948,0.0299547;0.07208109;1.260041,0.2070837;0.02967888;1.282338,0.2521721;-0.1754278;1.30662,0.2614816;-0.1530694;1.067672,0.2688338;-0.1550863;1.054312,0.02385513;-0.4404785;1.398052,0
1400,304,-148;15684;-3208,2938;3398;-2203,0.02996261;0.07209501;1.260284,0.2070677;0.02969193;1.282368,0.2569961;-0.1586812;1.313978,0.2637286;-0.1523178;1.073085,0.2716622;-0.1534868;1.054413,0.0241242;-0.4402801;1.398461,0
1433,304,12;15852;-3084,1138;2946;-2590,0.02994472;0.07208359;1.260261,0.2070624;0.02970355;1.282362,0.2490764;-0.178505;1.310645,0.2652711;-0.1543971;1.072243,0.2736271;-0.1544574;1.050498,0.02407228;-0.4403348;1.398318,0
1465,305,-292;15676;-3196,1400;-223;-1571,0.02990601;0.0721349;1.260801,0.207487;0.02940684;1.283596,0.2481289;-0.1808189;1.311429,0.2679504;-0.1553412;1.073449,0.2778963;-0.1559215;1.052714,0.02412628;-0.4402637;1.398917,0
1502,305,380;15848;-4328,1797;444;-1238,0.02990139;0.07212216;1.260807,0.2074816;0.02942875;1.283581,0.2408518;-0.2061602;1.326628,0.267542;-0.1616331;1.092163,0.2800768;-0.1548926;1.04792,0.02405389;-0.4403305;1.398796,0
1533,304,-220;16304;-3884,2588;1312;254,0.02987242;0.07213554;1.261032,0.207461;0.02943591;1.283622,0.2405077;-0.2074246;1.327771,0.2694338;-0.1625604;1.093641,0.2828236;-0.1562612;1.049241,0.02399865;-0.4403558;1.398852,0
1567,304,-64;16268;-3764,1325;-1049;-195,0.02985936;0.07209884;1.26113,0.207448;0.02946457;1.283644,0.2372935;-0.190795;1.341777,0.2697083;-0.1611403;1.105702,0.2862176;-0.1562253;1.048496,0.02397234;-0.4403983;1.398865,0
1599,304,436;15900;-4112,333;-828;-1635,0.02979207;0.07206624;1.261426,0.2074346;0.02954046;1.283675,0.2337582;-0.1852681;1.350391,0.270458;-0.160848;1.114356,0.2904755;-0.1566993;1.048277,0.02395961;-0.4404318;1.398885,0
1632,304,272;15412;-4180,884;-1149;-742,0.02976317;0.07204568;1.261447,0.2073736;0.02962559;1.283643,0.2335958;-0.1848078;1.349352,0.2724773;-0.1606027;1.113652,0.2930306;-0.1555805;1.047129,0.02396065;-0.4404392;1.39887,0
1666,306,68;15740;-3784,749;-925;-1061,0.02976511;0.07198788;1.261415,0.207247;0.02975177;1.283499,0.2311478;-0.1835514;1.354595,0.2731832;-0.1607141;1.11931,0.2955017;-0.1554606;1.046013,0.02395509;-0.4404453;1.398868,0
1698,304,200;15524;-3844,-112;-1666;-1709,0.02973468;0.07197744;1.261489,0.2070718;0.02991026;1.283497,0.2306783;-0.1856643;1.354156,0.2755847;-0.1609181;1.119604,0.2988733;-0.154129;1.048319,0.02394449;-0.4405144;1.398913,0
1732,304,48;15496;-3712,1109;-989;-908,0.02969285;0.07194949;1.261456,0.2069976;0.02992108;1.283482,0.2307382;-0.1860206;1.353967,0.2775486;-0.1609517;1.119829,0.3011204;-0.1544527;1.047128,0.02409327;-0.440512;1.39889,0
1766,304,-72;15936;-3920,795;-1094;-1083,0.02967563;0.07186098;1.261413,0.2068222;0.03000073;1.283348,0.2306302;-0.186164;1.353819,0.2795195;-0.1608115;1.120144,0.3027602;-0.1547821;1.047985,0.02419589;-0.4405499;1.398855,0
1802,304,148;15776;-3848,997;-644;-1091,0.02958863;0.07187298;1.261511,0.2065842;0.03019394;1.283199,0.2305677;-0.1862258;1.353879,0.2902162;-0.163939;1.084566,0.3056118;-0.1554478;1.050454,0.02432414;-0.4404644;1.398968,0
1831,304,32;15824;-3844,1010;-464;-707,0.02956856;0.07180443;1.261495,0.2064392;0.03026332;1.283058,0.2305302;-0.1862963;1.353851,0.2827679;-0.1609125;1.120918,0.3067673;-0.1542266;1.049373,0.02412958;-0.440535;1.398755,0
1865,304,-64;16016;-3368,610;-954;-1091,0.02956396;0.07181314;1.261527,0.2063696;0.03028261;1.283015,0.2212933;-0.184073;1.381693,0.2855357;-0.1654699;1.113183,0.3085096;-0.1548248;1.052989,0.02436459;-0.4403636;1.399121,0
1898,304,-100;15636;-3300,897;-1537;-1028,0.02958621;0.07177072;1.261352,0.2063471;0.03014493;1.282895,0.2634022;-0.1574276;1.309289,0.2966204;-0.1631435;1.076248,0.3086435;-0.1546318;1.050329,0.0245092;-0.4402125;1.398973,0
1932,304,48;15808;-3816,825;-592;-934,0.02952887;0.07179028;1.261397,0.2063423;0.03013663;1.282904,0.2181811;-0.1948586;1.400521,0.2831428;-0.1686018;1.132838,0.3108215;-0.1543389;1.055215,0.02450647;-0.4401289;1.399076,0
1966,304,-24;16024;-3404,1043;-818;-883,0.02928091;0.07167792;1.261055,0.2063495;0.03004997;1.28284,0.2612739;-0.1580798;1.309697,0.2984313;-0.1629923;1.076353,0.3087479;-0.1534617;1.054006,0.0248678;-0.440101;1.398842,0
2003,304,92;15900;-3556,846;-853;-938,0.02921564;0.07165421;1.26112,0.2063261;0.03002777;1.282843,0.2246278;-0.189968;1.373088,0.2917431;-0.1650292;1.105795,0.3122919;-0.152521;1.058343,0.0250437;-0.4400076;1.399016,0
2034,304,80;15920;-3580,1137;-464;-744,0.02913851;0.07146227;1.260809,0.2063057;0.03000784;1.282772,0.2625364;-0.1580803;1.308106,0.3001301;-0.1619912;1.076948,0.312059;-0.1525737;1.056664,0.0250015;-0.4401866;1.398622,0
2066,304,16;15664;-3332,953;-973;-728,0.02904795;0.07145561;1.260965,0.2063051;0.03002601;1.282829,0.2625431;-0.1578038;1.309231,0.3012426;-0.1617299;1.077582,0.3126875;-0.1520797;1.062603,0.02497244;-0.4402097;1.398769,0
2100,303,8;15736;-3504,1103;-706;-743,0.02895254;0.07141031;1.260882,0.2063111;0.03004241;1.282823,0.2624131;-0.1578233;1.309255,0.3018754;-0.1613915;1.077627,0.3115909;-0.1516164;1.061534,0.02494886;-0.4403045;1.398588,0
2133,304,172;15716;-3504,967;-699;-830,0.02891182;0.07141997;1.260906,0.2063118;0.03004712;1.282832,0.2623754;-0.1577907;1.309428,0.3025633;-0.1608489;1.078084,0.3134572;-0.151382;1.064148,0.02516064;-0.4401673;1.398764,0
2167,305,68;15904;-3560,1122;-714;-1014,0.02890549;0.07140417;1.260916,0.2063261;0.03007223;1.282864,0.2623317;-0.1577541;1.309584,0.3029264;-0.160009;1.080125,0.313155;-0.1518165;1.065022,0.0251414;-0.4401714;1.398763,0
2201,304,132;15916;-3680,938;-608;-1062,0.02888659;0.07137257;1.260903,0.2063581;0.03008459;1.282897,0.2623237;-0.1577317;1.309708,0.3034067;-0.1596292;1.080444,0.3117494;-0.150418;1.067645,0.02518919;-0.440185;1.398739,0
2236,304,92;15712;-3544,1043;-600;-791,0.02882719;0.07113462;1.260491,0.2062314;0.03013351;1.282748,0.2622851;-0.1576249;1.309689,0.3019902;-0.1587267;1.082609,0.3096908;-0.1502347;1.066259,0.02527585;-0.440207;1.398453,0
2268,304,16;15744;-3460,1152;-426;-734,0.0288782;0.07107715;1.260672,0.2062587;0.03015652;1.282894,0.2622549;-0.1572964;1.311128,0.3016238;-0.1578855;1.085614,0.3127959;-0.1502226;1.072569,0.02532166;-0.4402906;1.398599,0
2299,305,264;15628;-3432,679;-857;-1224,0.02902439;0.07083607;1.26025,0.206292;0.03017733;1.282882,0.2622437;-0.1574064;1.310655,0.3012908;-0.1574366;1.086485,0.3109137;-0.1513865;1.068753,0.02520917;-0.4404508;1.398007,0
2334,305,128;15700;-3476,1427;-271;-845,0.02909997;0.07072631;1.260371,0.2063285;0.03022232;1.282946,0.2618681;-0.1574562;1.310858,0.302322;-0.1571861;1.086816,0.3127895;-0.1508403;1.071244,0.0251441;-0.4405594;1.398058,0
2364,304,-272;16004;-3396,1185;-612;-1103,0.02920447;0.07055571;1.260239,0.2063678;0.030223;1.282946,0.2621091;-0.1573658;1.310963,0.3021917;-0.1569275;1.087548,0.312617;-0.1504901;1.069748,0.02515002;-0.4406863;1.397879,0
2398,304,16;15876;-3528,958;-630;-1118,0.02925544;0.0704807;1.260594,0.2064775;0.03025223;1.283145,0.2618071;-0.1573712;1.311531,0.3038345;-0.1571867;1.087757,0.3145104;-0.1511319;1.075606,0.02543997;-0.4408521;1.398323,0
2436,304,-224;15908;-3308,1448;-526;-468,0.02937678;0.07034592;1.260477,0.206554;0.0302646;1.283138,0.26154;-0.1579811;1.309446,0.3049748;-0.1565327;1.086442,0.3125988;-0.149777;1.071656,0.02543964;-0.4408022;1.398322,0
2466,304,92;15820;-3436,944;-652;-924,0.02938731;0.07033933;1.260476,0.2065888;0.03028913;1.283147,0.2616889;-0.1577496;1.310159,0.3330933;-0.1591959;1.073155,0.3189815;-0.1521821;1.071354,0.02542801;-0.4408507;1.398305,0
2499,304,220;15796;-3336,905;-1024;-1083,0.02940686;0.07031397;1.260442,0.2065861;0.03032516;1.283128,0.2618392;-0.1574735;1.310917,0.3193943;-0.1570213;1.082006,0.3182811;-0.1506557;1.071213,0.02546707;-0.4408692;1.39818,0
2531,304,236;15820;-3508,1626;-762;-585,0.02937393;0.07032321;1.260412,0.2065593;0.03034738;1.283068,0.2612119;-0.1575225;1.311315,0.3161788;-0.1566178;1.083529,0.3172174;-0.1506937;1.069824,0.02558224;-0.4408398;1.398101,0
2567,303,-148;16116;-3668,971;-382;-1016,0.02933205;0.07028382;1.260248,0.2064645;0.03047889;1.282894,0.2607593;-0.1575609;1.310915,0.3152796;-0.1567697;1.0837,0.3153714;-0.1505292;1.070083,0.02575085;-0.440786;1.397949,0
2599,304,-32;15812;-3264,786;-1135;-893,0.02929027;0.07031071;1.260347,0.2064637;0.03047557;1.282895,0.2603885;-0.1577294;1.310707,0.3152476;-0.1567537;1.083623,0.3151825;-0.1514201;1.072142,0.02576605;-0.4407155;1.398023,0
2633,304,44;15456;-3364,1154;-780;-881,0.02931876;0.07033861;1.26053,0.2064869;0.03046577;1.282923,0.2602194;-0.1574574;1.312072,0.3138985;-0.1567738;1.084754,0.3152865;-0.1507394;1.072575,0.02595074;-0.4406559;1.398205,0
2670,304,184;15788;-3468,1062;-796;-1012,0.02940414;0.07037152;1.260616,0.2065562;0.03054186;1.282998,0.2604678;-0.1573483;1.312067,0.3137676;-0.1568265;1.08481,0.3149419;-0.1513312;1.072776,0.0259358;-0.4406582;1.398217,0
2700,304,-4;15960;-3556,1287;-971;-895,0.02940623;0.07037965;1.260656,0.2066212;0.0305119;1.283036,0.2608562;-0.1574084;1.311598,0.3132007;-0.1566838;1.084703,0.3163337;-0.151185;1.071368,0.02600586;-0.4407111;1.398146,0
2734,304,228;15836;-3740,912;-442;-1062,0.02943511;0.07038452;1.260721,0.2066715;0.0305223;1.283089,0.1984273;-0.2047013;1.335883,0.3114406;-0.1571427;1.087895,0.3189262;-0.1510239;1.069964,0.0261749;-0.4406792;1.398248,0
2766,304,104;15564;-3008,1330;-701;-798,0.02950773;0.07036857;1.260469,0.2067137;0.03052134;1.283052,0.2185824;-0.2016035;1.402406,0.2954347;-0.1641326;1.139272,0.3157382;-0.149868;1.067907,0.02590143;-0.440772;1.397594,0
2801,304,144;15676;-3460,1479;-448;-792,0.02955336;0.07033495;1.26049,0.2068671;0.03043573;1.283075,0.2571369;-0.160152;1.305232,0.3289447;-0.1577162;1.073874,0.3208212;-0.1507354;1.068903,0.02596684;-0.4407541;1.397539,0
2834,304,128;16172;-3448,1217;-663;-1061,0.02956411;0.07032663;1.260387,0.2069183;0.03041665;1.283054,0.2578352;-0.1599991;1.305159,0.3222309;-0.1557453;1.076169,0.3175627;-0.1494454;1.06856,0.02626007;-0.4408252;1.397175,0
2868,303,4;15916;-3600,1171;-499;-736,0.02964827;0.07032537;1.260489,0.2069455;0.03041696;1.283078,0.2582997;-0.159676;1.306087,0.3188366;-0.1553422;1.079011,0.3179108;-0.1490266;1.072457,0.0265196;-0.440762;1.397387,0
2901,303,36;15940;-3500,1271;-430;-655,0.02962127;0.0703683;1.260518,0.2070126;0.0304101;1.28311,0.2582611;-0.1596645;1.306337,0.3169235;-0.1546683;1.080029,0.3171612;-0.1491338;1.071448,0.02622235;-0.4407418;1.397462,0
2934,304,-48;15724;-3128,1200;-764;-669,0.02966237;0.07041255;1.260546,0.2071256;0.0303815;1.283209,0.2583555;-0.159725;1.30631,0.3163977;-0.1544719;1.080479,0.3170213;-0.1496149;1.071364,0.0261075;-0.440775;1.397492,0
2966,304,24;15620;-3268,1534;-1293;-768,0.02970936;0.07043228;1.260574,0.2071537;0.03041036;1.283231,0.2583768;-0.1595258;1.307102,0.3160032;-0.1543809;1.080704,0.3161955;-0.1497756;1.071962,0.02613533;-0.4407759;1.397522,0
3000,304,392;15716;-3560,1394;-729;-895,0.02977541;0.07051766;1.260888,0.2071624;0.03045914;1.2833,0.2584338;-0.1591357;1.308594,0.3150652;-0.1548417;1.082886,0.3177811;-0.1506101;1.073924,0.0257158;-0.4406197;1.398123,0
3032,304,176;16152;-3568,1437;-772;-668,0.02978075;0.07051557;1.26089,0.2072604;0.03045766;1.283352,0.2587857;-0.1589808;1.308997,0.3144432;-0.1550006;1.082881,0.3175631;-0.1509915;1.06887,0.02564951;-0.4406728;1.39805,0
3068,303,216;16064;-3852,1108;-71;-900,0.02977503;0.07052186;1.260895,0.2073642;0.03039755;1.283435,0.2587972;-0.1590455;1.309166,0.3137489;-0.1552715;1.083252,0.3176423;-0.150843;1.068329,0.02528673;-0.4407029;1.397984,0
3102,304,-12;15996;-3220,972;-492;-874,0.02980202;0.07051662;1.260922,0.2074979;0.03024689;1.283532,0.2596774;-0.1589676;1.309299,0.3131582;-0.1552145;1.082984,0.3183123;-0.1508758;1.066764,0.02537089;-0.4408255;1.397841,0
3132,304,104;15684;-3628,1138;-853;-576,0.02987942;0.07053778;1.260896,0.207488;0.03023214;1.283482,0.2596736;-0.1589492;1.30938,0.3125409;-0.1556786;1.082718,0.3165539;-0.1526361;1.060986,0.02545295;-0.4407691;1.397785,0
3165,303,152;15756;-3436,677;-480;-1002,0.02981277;0.07056542;1.26081,0.2075236;0.03020763;1.283449,0.2596676;-0.1589666;1.309426,0.3109432;-0.1566948;1.081962,0.3149319;-0.1537156;1.058597,0.02536503;-0.4409492;1.397396,0
3199,305,368;15480;-3372,1367;-930;-502,0.02974642;0.07073136;1.261597,0.2076714;0.03024793;1.283782,0.2603625;-0.1583858;1.311313,0.3102155;-0.1573529;1.082225,0.3134715;-0.1552123;1.061551,0.02562665;-0.4409349;1.397984,0
3234,304,228;15684;-3428,1719;-309;-503,0.02971857;0.07077983;1.261493,0.2076913;0.03023905;1.283786,0.2603905;-0.1583781;1.311373,0.3056937;-0.1584205;1.083026,0.3071521;-0.1558618;1.05423,0.02552561;-0.4409113;1.397924,0
3266,304,528;15688;-3772,854;-606;-1284,0.02972656;0.07079156;1.261506,0.2076961;0.03023414;1.283795,0.2604813;-0.1583743;1.311314,0.3082682;-0.1517603;1.073973,0.3048946;-0.1564809;1.05096,0.02558358;-0.4409262;1.397926,0
3302,304,668;15564;-3732,1521;35;-1038,0.02972408;0.07079192;1.261505,0.2077303;0.03020359;1.283834,0.2605352;-0.158372;1.311458,0.3056079;-0.1522908;1.07356,0.3002864;-0.1576307;1.05195,0.02534308;-0.4409456;1.397967,0
3333,304,468;15652;-3900,1145;444;-1727,0.02975312;0.0707915;1.261488,0.2078683;0.03011324;1.283896,0.2265291;-0.2041973;1.34003,0.2885319;-0.1637935;1.111679,0.2946423;-0.1563007;1.053276,0.02523233;-0.4411021;1.39764,0
3367,305,24;15768;-3512,395;1883;-3247,0.02974186;0.07078736;1.261315,0.2078762;0.03011712;1.283855,0.2268845;-0.2040163;1.338282,0.2845385;-0.1642987;1.108653,0.2889417;-0.156386;1.048624,0.02522733;-0.4410425;1.397593,0
3400,304,104;15888;-2976,754;286;-2473,0.02974468;0.07080314;1.261331,0.2078866;0.03010845;1.283865,0.2268576;-0.2040867;1.338592,0.281454;-0.1644594;1.108189,0.2844828;-0.15754;1.05108,0.02519737;-0.441068;1.397585,0
3431,304,-456;15724;-3108,711;418;-2559,0.02972521;0.07081715;1.261352,0.207867;0.03010576;1.283857,0.2266325;-0.2042454;1.340408,0.276665;-0.1646415;1.108949,0.277235;-0.1550755;1.054469,0.02496787;-0.4410967;1.397614,0
3465,305,-432;16108;-3200,992;-688;-1961,0.0297404;0.0708258;1.261353,0.2078261;0.03010275;1.283829,0.2281786;-0.2066635;1.337777,0.2726885;-0.1643921;1.105645,0.2708282;-0.1555029;1.057885,0.02502377;-0.4409383;1.397707,0
3501,304,-332;15816;-3720,837;21;-1678,0.02976709;0.07082962;1.261374,0.2077928;0.03010836;1.283819,0.2284689;-0.2080047;1.336177,0.2750861;-0.1648105;1.090974,0.2645798;-0.1546593;1.062075,0.02509229;-0.4409416;1.397716,0
