Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
9962,312,-808;15104;-4588,598;-3343;-788,0.03097151;0.07747124;1.252128,0.2064983;0.02844388;1.268762,0.2493226;-0.159171;1.309333,0.2793674;-0.1193984;1.10558,0.2564915;-0.1301448;1.026765,0.01992757;-0.434561;1.395296,2
9996,313,-1580;16016;-3832,2962;-2609;-100,0.03095769;0.07748564;1.252241,0.2064866;0.02847239;1.268808,0.2494505;-0.1590976;1.309412,0.2796516;-0.1194905;1.105737,0.2575678;-0.1310497;1.032101,0.02007418;-0.4346192;1.39553,2
10030,315,-1152;16052;-3840,-7;-4499;387,0.03095719;0.0774743;1.252232,0.2064867;0.02847196;1.268807,0.2496007;-0.1591047;1.309276,0.2796338;-0.119483;1.105755,0.2570598;-0.1302184;1.030567,0.0201184;-0.4346305;1.395558,2
10067,316,-840;15476;-3732,1110;-5158;780,0.0309286;0.07746033;1.252183,0.2064838;0.028477;1.268806,0.2606934;-0.2059877;1.281011,0.2809631;-0.1142937;1.096425,0.2581347;-0.1279296;1.032799,0.02016257;-0.4346371;1.395576,2
10100,319,-876;15752;-3932,2182;-5043;1543,0.03092693;0.07745768;1.252221,0.2064729;0.02849334;1.268826,0.2504936;-0.1589579;1.308979,0.2797291;-0.1192186;1.105948,0.2572964;-0.1290734;1.031063,0.02025023;-0.4346589;1.395695,2
10132,320,-652;15996;-3432,-273;-6154;2253,0.03092015;0.07743407;1.252167,0.2064679;0.02852354;1.268809,0.2610481;-0.2009618;1.275499,0.2818691;-0.1110822;1.090076,0.2592677;-0.1261742;1.03232,0.02023521;-0.4346566;1.395684,2
10164,323,-508;15300;-3680,2635;-3889;1087,0.03091421;0.07739768;1.252042,0.2064463;0.02852973;1.268754,0.248647;-0.1593442;1.309774,0.2795756;-0.1194295;1.106459,0.2576286;-0.1291538;1.027944,0.02023679;-0.4346646;1.39565,2
10196,324,-836;16264;-3384,3218;-4069;669,0.03090502;0.07739641;1.252038,0.2064336;0.02857457;1.268752,0.2486899;-0.1591952;1.309719,0.2796381;-0.1191252;1.105926,0.2583305;-0.1304551;1.030592,0.02031436;-0.4346642;1.3957,2
10232,325,-396;15484;-3604,292;-5497;865,0.03085982;0.07739191;1.251989,0.2064324;0.02867687;1.268726,0.2487362;-0.1592658;1.309679,0.2795026;-0.1190145;1.10535,0.2586672;-0.1291393;1.02991,0.02028397;-0.4346728;1.395689,2
10265,327,-92;14988;-3684,2386;-5735;842,0.03085903;0.07733824;1.251798,0.2063951;0.02874045;1.268659,0.2487912;-0.1592766;1.309682,0.2794972;-0.1189178;1.105316,0.2586167;-0.1288764;1.029087,0.02028666;-0.4346722;1.395683,2
10301,329,-264;15932;-3792,2868;-6240;735,0.03079887;0.07729048;1.251958,0.2063662;0.0288436;1.268682,0.2522996;-0.157668;1.310228,0.2795209;-0.1188305;1.105151,0.2590012;-0.1302025;1.031454,0.02006277;-0.4348033;1.395907,2
10330,332,308;15536;-3896,2596;-5948;931,0.03076807;0.07724617;1.251863,0.206351;0.02890562;1.268645,0.2646788;-0.2028918;1.273952,0.281015;-0.110625;1.089244,0.2608001;-0.1263082;1.032686,0.02004786;-0.4347954;1.395908,2
10362,333,-136;15428;-4320,3423;-5633;205,0.03074298;0.0772236;1.251857,0.2062924;0.02899687;1.26854,0.2644436;-0.2026045;1.274211,0.2805991;-0.1107256;1.08929,0.2609542;-0.1265595;1.032934,0.02002278;-0.4347795;1.395915,2
10396,335,440;16128;-4148,2472;-5838;974,0.03071365;0.07719735;1.251819,0.2062195;0.02906802;1.268408,0.2643351;-0.2024467;1.274389,0.2807166;-0.110877;1.089334,0.2604923;-0.1278226;1.031248,0.02001719;-0.4347774;1.395909,2
10429,337,156;15892;-4324,1271;-5005;545,0.03067929;0.07704159;1.251616,0.2061725;0.02917154;1.268282,0.2642029;-0.202267;1.27456,0.2810406;-0.1107709;1.089512,0.2595626;-0.126592;1.02893,0.02007932;-0.4347558;1.395882,2
10465,338,296;15496;-4480,3791;-4893;1321,0.03057866;0.0768917;1.251439,0.2061002;0.02923701;1.268131,0.2559592;-0.1578458;1.304464,0.2796602;-0.1176913;1.102553,0.2574446;-0.1302437;1.025632,0.0200512;-0.4347393;1.395891,2
10499,340,140;15840;-4400,2776;-4235;905,0.03054699;0.07655738;1.250955,0.2060382;0.0292869;1.267893,0.2661844;-0.202671;1.266815,0.2818269;-0.1072917;1.083647,0.2592625;-0.1271791;1.028073,0.02016577;-0.4347645;1.395664,2
10531,342,244;15352;-4636,2045;-4576;90,0.03052206;0.07649538;1.251028,0.2060205;0.02931663;1.267874,0.2659552;-0.2026342;1.268911,0.2819936;-0.1083073;1.08523,0.2603119;-0.1285144;1.032044,0.0202076;-0.4347652;1.395718,2
10562,343,164;15728;-4860,2046;-4209;514,0.03049149;0.07645416;1.251108,0.2059948;0.02937126;1.267868,0.2648818;-0.2037588;1.274798,0.2818893;-0.1106481;1.090584,0.2608653;-0.1273533;1.03112,0.02027242;-0.4347295;1.39597,2
10598,344,552;15288;-4672,371;-4354;-489,0.03046099;0.07642137;1.251066,0.2059744;0.02942944;1.267824,0.2644769;-0.2041973;1.276525,0.282047;-0.1112969;1.09226,0.2610304;-0.125923;1.031224,0.02027423;-0.4347295;1.395969,2
10629,345,176;15544;-5056,1781;-3687;-633,0.03041074;0.07631237;1.250844,0.2058791;0.02953627;1.267603,0.2642344;-0.2043975;1.276847,0.2819352;-0.1117448;1.092469,0.2601717;-0.1256791;1.027226,0.02031529;-0.434714;1.395856,2
10663,347,572;15672;-4596,1616;-3256;-1034,0.03036507;0.07626802;1.250808,0.2058402;0.02958027;1.267549,0.2571617;-0.1569054;1.304491,0.2809449;-0.1172443;1.102492,0.2593713;-0.1290259;1.027016,0.02026705;-0.4346951;1.39585,2
10698,347,80;15912;-4772,1551;-3020;-319,0.03037022;0.07622562;1.250784,0.2057821;0.02966521;1.267485,0.2630906;-0.1966587;1.272941,0.282921;-0.1091371;1.086269,0.2600316;-0.1267101;1.029749,0.0202858;-0.4346833;1.395881,2
10732,348,488;15548;-4928,1423;-2387;-722,0.0302761;0.07615944;1.250656,0.2057025;0.02970915;1.267363,0.2630827;-0.1989605;1.274389,0.2826335;-0.1100242;1.088364,0.2603803;-0.1260349;1.02948,0.01993779;-0.4349721;1.395459,2
10765,347,344;15448;-5028,1662;358;-1202,0.03024907;0.07614997;1.250638,0.2056955;0.02973149;1.267349,0.263051;-0.2004049;1.275724,0.2824216;-0.110801;1.090003,0.2604698;-0.1278951;1.031754,0.01995392;-0.4349764;1.395478,2
10797,346,-252;15204;-5080,2501;-224;-2117,0.03017671;0.07610299;1.250548,0.2056655;0.02974389;1.267315,0.2620091;-0.2068922;1.291129,0.2807871;-0.1175239;1.103369,0.2603844;-0.1286105;1.032612,0.01987599;-0.4351114;1.395389,2
10829,347,300;16044;-5040,791;-522;-626,0.03012773;0.07603545;1.250471,0.2055956;0.02974039;1.267246,0.2510226;-0.1570924;1.30977,0.2805571;-0.1175861;1.103154,0.2587619;-0.1302674;1.03058,0.01978228;-0.4352087;1.395354,2
10864,346,-440;15308;-5016,740;415;-1633,0.03002668;0.07598497;1.250395,0.2055863;0.02976612;1.267233,0.2631818;-0.2088969;1.284875,0.2810876;-0.1159199;1.100684,0.2600043;-0.1281231;1.032976,0.01955171;-0.4351183;1.395354,2
10897,345,312;15736;-4676,1622;-816;-738,0.02994451;0.07588135;1.250032,0.2055031;0.02975247;1.267133,0.2485025;-0.1634589;1.313674,0.2806861;-0.1177959;1.104454,0.2595665;-0.1240932;1.030062,0.01953623;-0.4351172;1.395314,2
10933,345,-112;15200;-5076,832;388;-1277,0.02988903;0.07585563;1.250115,0.2054838;0.02978604;1.26715,0.2678326;-0.2108027;1.280038,0.2817391;-0.1137264;1.09763,0.2613188;-0.1211147;1.037643,0.01960351;-0.4350118;1.395488,2
10966,344,-92;15348;-4796,1521;-293;-1389,0.02985569;0.0758241;1.250111,0.2054714;0.02979162;1.267142,0.2494202;-0.1644873;1.30389,0.2807034;-0.1174888;1.104548,0.2625021;-0.1193995;1.040414,0.01959158;-0.4350124;1.395506,2
10998,343,484;15776;-4844,717;221;-1308,0.02983625;0.07579114;1.250106,0.2054576;0.02980305;1.267134,0.2500626;-0.1625668;1.301775,0.2802447;-0.1181421;1.101664,0.2621755;-0.116045;1.041246,0.01970393;-0.435041;1.395527,2
11030,343,-324;15612;-4984,838;-675;-1113,0.02982436;0.07576995;1.250102,0.2054344;0.02982147;1.267124,0.250198;-0.1615758;1.300611,0.2797909;-0.1203512;1.099721,0.2648277;-0.114318;1.046868,0.01969552;-0.4350385;1.395536,2
11064,342,168;15840;-4876,1199;-596;-833,0.02981154;0.07575347;1.250126,0.2053856;0.02984462;1.267111,0.2611521;-0.2117168;1.298254,0.277482;-0.1268449;1.109995,0.2678523;-0.1130769;1.055851,0.01977064;-0.435045;1.395696,2
11098,342,-40;15584;-5024,1054;-513;-775,0.02978851;0.07573971;1.250147,0.2053396;0.0298789;1.267115,0.2540955;-0.1605948;1.291863,0.2797432;-0.1264546;1.089083,0.2688881;-0.1209152;1.053615,0.01981678;-0.4350118;1.395768,2
11131,341,248;15588;-4996,1197;110;-1011,0.02978991;0.07573436;1.250145,0.2052892;0.02987203;1.267103,0.2595327;-0.2179427;1.316866,0.276165;-0.1325432;1.11414,0.2693787;-0.1171407;1.058388,0.01984747;-0.4350392;1.395779,2
11166,341,72;15528;-5160,1275;83;-950,0.029785;0.07573064;1.250152,0.2052779;0.02988734;1.267105,0.2597374;-0.2153612;1.309422,0.2757286;-0.1330348;1.109915,0.2707072;-0.1190038;1.056952,0.01969245;-0.4349929;1.395739,2
11198,340,284;15436;-5216,1183;837;-1072,0.02974381;0.0756638;1.250028,0.2052291;0.02988662;1.267026,0.2597264;-0.2171706;1.31323,0.2680382;-0.1151123;1.084682,0.2721708;-0.1182825;1.060896,0.0196813;-0.4350372;1.395597,2
11230,340,-40;15332;-5032,1406;1155;-1196,0.02973064;0.07565992;1.250044,0.2051818;0.02989536;1.267017,0.2598541;-0.2184979;1.316946,0.2743595;-0.1362134;1.106385,0.2739492;-0.1239915;1.058064,0.01973134;-0.4350666;1.395618,2
11264,338,228;15592;-4880,769;1406;-1036,0.02974546;0.07564965;1.250103,0.2051572;0.02992174;1.267009,0.2598898;-0.2191483;1.318225,0.2747529;-0.1369361;1.107331,0.2738223;-0.1237426;1.058759,0.01981468;-0.4350589;1.395664,2
11297,336,-40;15196;-4996,948;1907;-1673,0.02972874;0.07564257;1.250156,0.2051517;0.02995326;1.267027,0.2575782;-0.1593897;1.292175,0.2705532;-0.1192901;1.089231,0.2764615;-0.1310805;1.05354,0.01984763;-0.4350364;1.39569,2
11330,337,592;15572;-4876,1557;1986;-1138,0.02971843;0.07562384;1.2502,0.20516;0.0299352;1.267059,0.2575754;-0.1594171;1.292179,0.2760908;-0.1295109;1.087927,0.2775562;-0.1328795;1.049942,0.01980845;-0.4350562;1.395685,2
11365,332,96;15300;-5976,871;6047;-1986,0.02967195;0.07556236;1.24998,0.2051091;0.02990341;1.266979,0.2573996;-0.1595886;1.291656,0.2773415;-0.1318423;1.087239,0.2793356;-0.1334429;1.049721,0.01981105;-0.4350967;1.395525,2
11396,330,-332;14716;-4836,1224;2864;-2200,0.02966933;0.07558975;1.250404,0.2051068;0.02992895;1.267125,0.2576358;-0.1594644;1.291924,0.2792832;-0.1343941;1.087343,0.2826828;-0.1336578;1.051814,0.01992254;-0.4351868;1.395806,2
11430,327,2268;15496;-5684,1813;4782;-852,0.02964499;0.07559343;1.250413,0.2051125;0.02989241;1.267182,0.2576774;-0.1595162;1.291867,0.2799515;-0.1353145;1.087251,0.284362;-0.1334183;1.049286,0.01992469;-0.4351768;1.395812,2
11464,324,-1100;14080;-5896,326;5378;-3714,0.02962683;0.07550912;1.250255,0.2051082;0.02988883;1.267176,0.2577528;-0.1596363;1.291252,0.2808535;-0.1364022;1.086619,0.2849769;-0.1344017;1.050536,0.01977466;-0.4354717;1.395489,2
11497,323,456;16024;-4904,2507;3187;-933,0.02954321;0.07554359;1.25061,0.2050998;0.02990559;1.2673,0.2563353;-0.1839157;1.290903,0.2821858;-0.1363057;1.090897,0.2884544;-0.1347239;1.052863,0.01968949;-0.4356161;1.395631,2
11530,321,664;15780;-5032,779;4491;-1322,0.02950731;0.07554133;1.25071,0.2050885;0.02993112;1.267374,0.2559544;-0.1928022;1.294368,0.2829104;-0.1386529;1.096197,0.2890924;-0.1355643;1.05447,0.01981303;-0.4356153;1.395811,2
11563,318,496;15420;-5044,1201;3557;-726,0.02946992;0.07554357;1.250685,0.2050956;0.02995157;1.267413,0.2558545;-0.1928518;1.293072,0.2846778;-0.1408717;1.094589,0.2896254;-0.1367972;1.055528,0.01980384;-0.4355985;1.395806,2
11599,315,1396;15480;-5728,2462;5601;-685,0.02941416;0.07553656;1.250796,0.2050886;0.02994917;1.267514,0.2561598;-0.1607957;1.290802,0.2865916;-0.140398;1.086864,0.2914267;-0.1361297;1.051265,0.01996311;-0.4355072;1.396108,2
11633,314,-56;16520;-4860,-23;6300;-2210,0.0293626;0.075514;1.250797,0.2051492;0.02990548;1.267624,0.2544473;-0.2035869;1.302117,0.2856106;-0.1410931;1.094783,0.2915458;-0.1355064;1.05433,0.01996035;-0.435507;1.39611,2
11663,310,944;15408;-5728,-57;6910;-1453,0.02924284;0.07545061;1.25069,0.2051626;0.02990056;1.267649,0.2543971;-0.203587;1.302064,0.2864669;-0.1409079;1.092693,0.2928019;-0.1377082;1.051919,0.01989537;-0.4354641;1.396068,2
11697,307,1232;14684;-6424,3062;9196;-2380,0.02916251;0.07544036;1.25074,0.2051716;0.02981045;1.267794,0.254308;-0.2036274;1.302198,0.2872813;-0.1412916;1.092135,0.2947274;-0.1378986;1.054021,0.01992689;-0.4354543;1.396132,2
11730,306,260;16000;-4456,-385;8487;-4382,0.02912253;0.07542711;1.250711,0.2051832;0.02981139;1.267833,0.2542851;-0.2036331;1.302181,0.2883554;-0.1413915;1.090808,0.2950602;-0.1377073;1.053296,0.01987184;-0.4353997;1.39609,2
11764,305,952;15196;-4988,-3779;8938;-4472,0.02902196;0.07541629;1.250805,0.2052107;0.02981739;1.267944,0.2541281;-0.2033806;1.301799,0.289564;-0.1412774;1.088961,0.296265;-0.1376862;1.053235,0.01978532;-0.4355389;1.396097,2
11797,304,336;15168;-4852,550;10883;-5196,0.02898479;0.07541569;1.250801,0.2052172;0.02983128;1.267976,0.252796;-0.1989162;1.297449,0.2879195;-0.1391329;1.067541,0.297103;-0.1386166;1.051957,0.01982533;-0.4355422;1.396062,2
11831,303,-212;16196;-3708,-4564;6536;-5038,0.02889367;0.0752044;1.250252,0.2052194;0.02975325;1.267946,0.2522644;-0.1964342;1.294105,0.2890701;-0.1383049;1.064037,0.2962173;-0.1364817;1.047706,0.01956902;-0.4359803;1.395203,2
11864,303,288;14716;-4044,-2676;7162;-5046,0.02886957;0.07520713;1.250149,0.2052232;0.02975554;1.267934,0.2519689;-0.1955911;1.293369,0.2897154;-0.1380772;1.0633,0.2973175;-0.1364746;1.048166,0.01966989;-0.435876;1.395157,2
11897,303,-348;15608;-2984,-1171;5988;-4342,0.02887113;0.07520991;1.250159,0.2052248;0.02975863;1.267946,0.2517684;-0.1949687;1.29297,0.2904087;-0.1379113;1.062938,0.2982842;-0.1365731;1.049211,0.0197046;-0.4358281;1.395213,2
11929,303,-588;15736;-2800,-1299;3450;-3793,0.02881561;0.07528578;1.250532,0.2053036;0.02966461;1.268173,0.2506626;-0.1982486;1.300595,0.2896123;-0.139957;1.07093,0.299818;-0.135986;1.049826,0.01958158;-0.4359249;1.395384,2
11964,303,-632;16104;-2784,-53;2725;-2946,0.02885423;0.07527705;1.250381,0.2053224;0.02965083;1.268148,0.2507291;-0.1970809;1.297609,0.2904876;-0.1390218;1.068024,0.298519;-0.1353854;1.044616,0.01958167;-0.4358855;1.395254,2
11998,303,-1060;16312;-3016,199;1192;-1929,0.02884325;0.07526289;1.24998,0.2053007;0.0295641;1.268051,0.2500437;-0.1953608;1.296693,0.2911838;-0.1388016;1.06698,0.299519;-0.135234;1.042587,0.01948592;-0.4357563;1.394894,2
12031,303,-616;16164;-2652,2219;314;-1125,0.02885034;0.07525921;1.249978,0.205344;0.02951271;1.268074,0.2498993;-0.1949757;1.296777,0.2917795;-0.1387998;1.067106,0.3014464;-0.1354923;1.044923,0.01952524;-0.4357739;1.3949,2
12064,304,-800;15932;-3164,2305;65;-904,0.02886307;0.07526259;1.249997,0.205395;0.02946007;1.268118,0.2514563;-0.19052;1.291747,0.2936029;-0.1370398;1.061478,0.3022898;-0.1354635;1.044147,0.01973282;-0.4358104;1.395018,2
12097,305,-352;15716;-3760,1935;1167;-262,0.02887798;0.07526195;1.249997,0.205441;0.02939247;1.268141,0.2514408;-0.1905441;1.291741,0.294245;-0.137111;1.061584,0.3029313;-0.1358452;1.045737,0.01979121;-0.4358214;1.39507,2
12130,307,-508;15900;-3552,2691;151;-445,0.02889248;0.07525332;1.24997,0.2055245;0.02933264;1.268164,0.2513697;-0.1905808;1.29165,0.2946802;-0.1371497;1.061589,0.3031456;-0.1356768;1.044478,0.01981241;-0.4358027;1.395067,2
12163,312,-448;15444;-3812,2114;255;-1129,0.02889812;0.07524646;1.249983,0.2055359;0.02931109;1.268176,0.2513116;-0.1905357;1.291711,0.2950612;-0.1371274;1.061729,0.3036311;-0.1355654;1.045325,0.01978511;-0.4358486;1.395073,2
12196,314,-360;15884;-3624,1513;-352;-1395,0.02894027;0.07524128;1.249977,0.205599;0.02924772;1.268219,0.2512657;-0.1906058;1.291711,0.2952358;-0.1370634;1.061804,0.3027403;-0.135125;1.043736,0.02002732;-0.4358937;1.395055,2
12229,320,-360;15336;-3784,990;-1015;-2061,0.02895236;0.0752441;1.24999,0.2056565;0.02918053;1.268238,0.251124;-0.190856;1.291773,0.3020666;-0.1484355;1.064674,0.3021902;-0.1347988;1.044143,0.02004104;-0.4358661;1.395056,2
12265,323,-416;16140;-3880,1217;-519;-1595,0.02899194;0.0752105;1.249878,0.2056683;0.02909371;1.268167,0.2507528;-0.1909018;1.29243,0.295387;-0.1371022;1.062712,0.3022375;-0.1344359;1.042827,0.01993031;-0.435948;1.394843,2
12296,327,-616;16084;-4032,1058;-343;-1173,0.02906325;0.0752913;1.250353,0.2057034;0.02906323;1.268254,0.2508703;-0.1908088;1.292568,0.2957816;-0.137042;1.062898,0.3038406;-0.1356801;1.047033,0.02005628;-0.4358279;1.395396,2
12329,330,-644;15844;-3860,1232;2;-1387,0.02908798;0.07529739;1.250344,0.2057408;0.02902465;1.268268,0.2509461;-0.1911058;1.29251,0.2958872;-0.1370825;1.062907,0.3027899;-0.1346046;1.042939,0.02017304;-0.4357956;1.395453,2
12365,330,-792;15724;-3860,484;92;-1143,0.02908863;0.07529996;1.250339,0.2057604;0.0289928;1.268266,0.2510737;-0.1901015;1.29239,0.2960921;-0.1369554;1.062597,0.3025645;-0.1349147;1.044399,0.02017536;-0.435793;1.39545,2
12397,331,-652;15672;-3464,712;-434;-1132,0.0290927;0.07529626;1.250332,0.2057757;0.02897425;1.268264,0.2509703;-0.190398;1.292305,0.2962094;-0.1370023;1.062614,0.3022788;-0.1345121;1.042911,0.02016974;-0.4357826;1.395449,2
12430,332,-832;15672;-3760,530;-267;-1382,0.02909698;0.07532218;1.250383,0.2057942;0.02893075;1.268294,0.2509766;-0.1905818;1.292373,0.2962954;-0.1370501;1.062729,0.303113;-0.1355712;1.044082,0.0201122;-0.4357716;1.395555,2
12465,332,-948;15856;-3660,975;-504;-830,0.02910423;0.07532445;1.250375,0.2058364;0.02895567;1.26829,0.2502187;-0.1941766;1.295211,0.2956373;-0.1382422;1.066164,0.3026478;-0.1353096;1.043273,0.02016862;-0.4357747;1.395553,2
12499,330,-532;15960;-3276,1530;-1333;-519,0.02913602;0.07533356;1.250331,0.2058543;0.0290022;1.268252,0.2504027;-0.1939166;1.294862,0.2958263;-0.1381514;1.065774,0.3026138;-0.1351875;1.0433,0.02024003;-0.4357408;1.395561,2
12529,329,-840;15888;-3488,1062;-909;-813,0.02914013;0.07533291;1.250337,0.2058265;0.02897999;1.268197,0.2502761;-0.193719;1.294529,0.2959645;-0.1380572;1.06547,0.3030464;-0.1354846;1.043729,0.02024123;-0.435739;1.395574,2
12564,326,-852;15560;-3868,952;-1041;-400,0.02915357;0.07533183;1.250329,0.205828;0.02896372;1.268188,0.2502434;-0.1936607;1.294272,0.2960708;-0.1380137;1.065237,0.3022319;-0.134412;1.043297,0.02025667;-0.4357388;1.395578,2
12596,319,-652;15716;-3408,1593;-2020;-148,0.0291469;0.07534271;1.250338,0.2058306;0.02894745;1.268178,0.2502642;-0.1935201;1.294049,0.2961645;-0.1379327;1.065015,0.3024183;-0.1348773;1.044853,0.02028792;-0.4357342;1.395602,2
12629,314,-488;15644;-3392,990;-2403;-508,0.02917415;0.07533545;1.250399,0.2059076;0.02886566;1.268287,0.2502291;-0.1935077;1.294071,0.2962762;-0.1379372;1.065063,0.3027021;-0.1352469;1.046665,0.02041406;-0.4357332;1.39585,2
12664,311,-684;15972;-3604,729;-1225;-890,0.02919408;0.075312;1.250386,0.2059087;0.02888057;1.268275,0.2502636;-0.1934652;1.294036,0.2962903;-0.1379247;1.065016,0.3019067;-0.1351499;1.044173,0.02043909;-0.4357477;1.395849,2
12698,310,-552;15528;-3744,617;-1234;-790,0.0291997;0.07530091;1.250348,0.2059129;0.02885683;1.268262,0.2502992;-0.1929296;1.293682,0.2963647;-0.1377954;1.064571,0.3008942;-0.1352065;1.044546,0.02044426;-0.4357488;1.395847,2
12731,309,-432;15712;-3472,1374;-937;-712,0.02920217;0.07529342;1.250132,0.2059068;0.02879316;1.268165,0.2504331;-0.1928053;1.293267,0.2962192;-0.1377535;1.064079,0.2993147;-0.1351523;1.043096,0.02047915;-0.4357872;1.395737,2
12764,308,-592;15932;-3452,1208;-1042;-1071,0.02921001;0.07529025;1.250151,0.2059102;0.0287879;1.268165,0.2504947;-0.1927565;1.293244,0.2961163;-0.1377208;1.064019,0.2991711;-0.1363072;1.045363,0.02047911;-0.4357881;1.395875,2
12797,307,-592;15860;-3724,593;-805;-1009,0.02917867;0.07521968;1.249822,0.2059018;0.02873715;1.268079,0.2505897;-0.1929829;1.292726,0.2957606;-0.1375964;1.063494,0.2969817;-0.1356615;1.044028,0.02027753;-0.4357584;1.395666,2
12830,307,-496;15684;-3428,919;-548;-923,0.02917449;0.07520923;1.249809,0.2058663;0.02880496;1.26802,0.2510756;-0.1937962;1.292253,0.295411;-0.1374695;1.063086,0.2959232;-0.1351369;1.04619,0.02028608;-0.4357172;1.395685,2
12863,307,-612;15808;-3364,1191;-632;-876,0.02917795;0.0752052;1.24981,0.2058655;0.02885186;1.267994,0.251937;-0.1983652;1.294968,0.2972681;-0.1428915;1.072138,0.2945693;-0.1364813;1.049486,0.02029078;-0.4357178;1.395691,2
12899,307,-680;15648;-3256,881;-865;-1179,0.02915206;0.07521124;1.249813,0.2058336;0.02893296;1.267908,0.2523271;-0.1973781;1.292592,0.2942267;-0.1379575;1.063743,0.2931857;-0.1350245;1.049654,0.02025197;-0.4356577;1.3957,2
12932,307,-684;15804;-3164,1201;-1935;-1732,0.02915548;0.07520894;1.249814,0.2058162;0.02897662;1.267866,0.2528625;-0.1972224;1.291706,0.2944882;-0.1421473;1.076008,0.2918695;-0.1361542;1.049908,0.02028619;-0.4356524;1.395727,2
12964,306,-1056;15732;-3044,796;-2588;-1957,0.02916894;0.07517768;1.24974,0.2058117;0.02899902;1.267834,0.2534153;-0.1966469;1.290211,0.2937308;-0.1422201;1.077158,0.2896356;-0.135075;1.051751,0.02032063;-0.4356748;1.395658,2
12998,306,-892;15932;-3072,-2;-2891;-2044,0.02915956;0.07517233;1.249729,0.2057645;0.0290642;1.267787,0.260379;-0.1613729;1.28455,0.2920586;-0.1423138;1.080242,0.2872365;-0.1339539;1.050904,0.0203141;-0.4356695;1.395667,2
13030,305,-1016;15928;-3460,437;-1949;-1087,0.02917184;0.07510118;1.249541,0.2056872;0.02915193;1.26763,0.2603979;-0.1612492;1.284441,0.290542;-0.1416927;1.080378,0.2842955;-0.133512;1.049256,0.02016032;-0.435978;1.395177,2
13064,306,-1044;16284;-3200,1647;-918;-782,0.02920189;0.07513434;1.249913,0.205671;0.02919368;1.267665,0.2604738;-0.1608579;1.286151,0.2904392;-0.1448836;1.081753,0.2843132;-0.1332359;1.055262,0.02023014;-0.4359435;1.395649,2
13099,306,-900;15924;-3248,781;-861;-686,0.02920821;0.07513525;1.24993,0.2056385;0.02922973;1.267633,0.2603714;-0.1607947;1.286369,0.289732;-0.1444538;1.081908,0.2812947;-0.1336074;1.056798,0.02027434;-0.43593;1.395663,2
13131,305,-1088;15700;-3036,1087;-1313;-896,0.02921026;0.07513394;1.249929,0.2056055;0.02927451;1.267601,0.2571992;-0.2136886;1.307839,0.2828457;-0.1429609;1.107464,0.279839;-0.1305733;1.062692,0.02027857;-0.4359259;1.395656,2
13163,305,-860;15656;-3008,1302;-1474;-869,0.02920617;0.0751264;1.249944,0.2055613;0.02930466;1.267549,0.2594504;-0.1601571;1.290201,0.2857964;-0.1411519;1.085542,0.2784906;-0.1332211;1.055419,0.02029637;-0.4359194;1.395656,2
13197,305,-1172;15844;-3232,1464;-1097;-1221,0.02920575;0.07511628;1.249955,0.2055382;0.02931043;1.267542,0.262488;-0.2148653;1.301561,0.2822167;-0.1430994;1.108087,0.2758359;-0.1240294;1.0635,0.02018027;-0.4360448;1.395586,2
13230,306,-988;15620;-3116,1110;-1006;-965,0.02920667;0.07511668;1.249968,0.2055108;0.02928005;1.267532,0.2627882;-0.2152452;1.301831,0.2816276;-0.1426874;1.108664,0.2745249;-0.119486;1.062542,0.02010453;-0.4360372;1.395596,2
13263,306,-1132;15804;-3144,1547;-1029;-1334,0.02920454;0.07511135;1.249965,0.2054287;0.02934571;1.267439,0.2629377;-0.2156615;1.301957,0.2811114;-0.142531;1.108643,0.2738067;-0.1180957;1.059839,0.02015648;-0.4360134;1.395543,2
13298,306,-1260;15900;-3068,1133;-1111;-1227,0.02920434;0.07511131;1.249965,0.2053708;0.02939826;1.267388,0.2578277;-0.1602274;1.291224,0.283744;-0.1400728;1.086617,0.2731532;-0.1236257;1.056337,0.02018126;-0.4359969;1.395557,2
13333,306,-1244;15828;-3288,1031;-639;-904,0.0292325;0.07511134;1.250226,0.2053354;0.02946999;1.267421,0.2636186;-0.2217181;1.318333,0.2789691;-0.1445205;1.115856,0.273283;-0.1173108;1.061895,0.02021501;-0.4359954;1.395659,2
13364,306,-1248;15724;-3116,1077;-548;-834,0.02923128;0.07510757;1.250235,0.2053127;0.02950177;1.267415,0.2635491;-0.2217951;1.318131,0.2768922;-0.1273172;1.099329,0.2715867;-0.1125326;1.05964,0.02027236;-0.4359795;1.395693,2
13398,306,-1188;15524;-3164,1005;-827;-852,0.02925262;0.07505887;1.250124,0.2052324;0.02954443;1.267299,0.2631794;-0.2217109;1.31837,0.2720164;-0.1189161;1.094304,0.2687226;-0.1102013;1.054991,0.02037396;-0.4359817;1.395621,2
13430,306,-1100;15776;-3172,1142;-701;-1100,0.02927797;0.07504012;1.250709,0.2066522;0.02845677;1.270502,0.2631824;-0.2216669;1.318512,0.2766843;-0.1302105;1.110891,0.2701191;-0.1110012;1.05628,0.02040609;-0.4360511;1.39598,2
