Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
0,-0.05752072;0.2442217;1.339182,0.09105741;0.200357;1.324314,0.09906952;0.001741931;1.280095,0.09855185;-0.1682585;1.170129,0.09334886;-0.2150193;1.135759,-0.1675415;-0.2921834;1.130126,-0.05068325;-0.1497793;1.386121,0.008917429;-0.1464221;1.35709,0
33,-0.05788755;0.2443102;1.33915,0.09052562;0.2009871;1.324466,0.09892791;0.002437381;1.27994,0.09956159;-0.1671593;1.169316,0.09536639;-0.2167755;1.135235,-0.1673379;-0.2922382;1.129876,-0.05069119;-0.1497736;1.3861,0.008922089;-0.1464131;1.357058,0
64,-0.05837884;0.244468;1.339322,0.09008811;0.2017484;1.324804,0.0987815;0.00324488;1.280062,0.09997584;-0.1663626;1.169457,0.09607361;-0.218009;1.136041,-0.1673232;-0.2922468;1.129903,-0.0507459;-0.1496987;1.386168,0.00886576;-0.1463126;1.357102,0
96,-0.05869571;0.2445606;1.339282,0.08979648;0.2021352;1.324777,0.09858827;0.003672975;1.279805,0.09988102;-0.1661344;1.169522,0.09537676;-0.2148097;1.135288,-0.1672478;-0.2921869;1.129804,-0.05078588;-0.1496468;1.386135,0.008810347;-0.1462033;1.356997,0
130,-0.05905624;0.2446862;1.339365,0.08947749;0.2025749;1.324903,0.09830008;0.004169734;1.279595,0.1003651;-0.1656565;1.169354,0.09591178;-0.2162883;1.135494,-0.1672314;-0.2921681;1.129807,-0.05079655;-0.1496285;1.386139,0.008792714;-0.1461636;1.356987,0
163,-0.05933449;0.2448212;1.339395,0.08911589;0.2029857;1.324965,0.09811325;0.004631274;1.2794,0.09955935;-0.1657164;1.169996,0.09534067;-0.2146019;1.136371,-0.1672007;-0.2921591;1.129784,-0.05079906;-0.1496183;1.386136,0.00879747;-0.1461411;1.356972,0
198,-0.05966993;0.2449894;1.339526,0.08871169;0.2035446;1.325203,0.09799445;0.005287013;1.279154,0.09950256;-0.1652782;1.170105,0.09561184;-0.2151653;1.136428,-0.1670948;-0.2924099;1.129796,-0.05087123;-0.1494666;1.386263,0.008764076;-0.1459686;1.357024,0
231,-0.05679882;0.24548;1.340534,0.08833817;0.2040383;1.325344,0.09776245;0.005830592;1.27904,0.1002033;-0.1642989;1.16929,0.095838;-0.2125141;1.135686,-0.1670533;-0.2924244;1.129835,-0.05096259;-0.149291;1.38643,0.008691445;-0.1457561;1.357129,0
262,-0.05519245;0.2459857;1.340418,0.08806946;0.2043232;1.325314,0.09753807;0.006316966;1.277914,0.09982637;-0.1641109;1.168642,0.09429874;-0.2086469;1.135987,-0.1670083;-0.2923958;1.129805,-0.05097413;-0.1492317;1.386415,0.008670403;-0.1456214;1.357039,0
296,-0.05646132;0.2462292;1.340164,0.08776994;0.2046531;1.325286,0.09723097;0.006835957;1.27687,0.1001723;-0.1629538;1.166564,0.09337448;-0.2046904;1.134705,-0.1669011;-0.2923803;1.129709,-0.05098935;-0.1492034;1.386385,0.008648663;-0.1455623;1.357007,0
