Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1549,-12092;-1044;12020,6652;394;4549,-0.1105957;0.02386955;1.199257,-0.1407406;0.1276605;1.384948,-0.04338305;0.3050041;1.360415,0.1170141;0.3187051;1.341591,0.1033362;-0.1522754;1.52777,0
1582,-11548;2004;10920,4498;438;556,-0.1158523;0.02666956;1.208763,-0.1407116;0.1268349;1.382836,-0.04337885;0.3049554;1.36042,0.1170284;0.3186937;1.341601,0.1032923;-0.1523121;1.527794,0
1614,-11296;1420;10356,243;1085;-2618,-0.1115677;0.0231228;1.201692,-0.1402694;0.1266444;1.383034,-0.04336671;0.3049278;1.360398,0.1170287;0.3186872;1.341599,0.1032323;-0.1522801;1.527879,0
1646,-11752;1280;10436,1659;-527;-2554,-0.1150313;0.02469574;1.20756,-0.1400202;0.1266347;1.383714,-0.04337836;0.3048953;1.360403,0.1170233;0.3186581;1.341608,0.1031588;-0.1523176;1.527859,0
1680,-10916;1480;9732,3542;-2194;-1148,-0.1162011;0.02553468;1.211579,-0.1387479;0.1287247;1.386717,-0.04337824;0.3048663;1.360408,0.1170229;0.3186567;1.341618,0.1031687;-0.1522886;1.527959,0
1713,-10600;2504;10068,6424;-1415;176,-0.1159509;0.02552661;1.21143,-0.1387858;0.128545;1.38743,-0.04337266;0.3048483;1.360411,0.1170331;0.3186441;1.341634,0.1031271;-0.1522771;1.528136,0
1747,-10680;4020;10168,5589;804;73,-0.110112;0.02067875;1.198817,-0.1387137;0.1285019;1.387273,-0.04334385;0.3046265;1.359925,0.1170178;0.3184871;1.341206,0.102924;-0.152472;1.527565,0
1782,-11096;4372;10572,3049;1380;-743,-0.112698;0.02193611;1.205561,-0.1386378;0.128337;1.387241,-0.04335392;0.3045776;1.359991,0.1170335;0.3184814;1.341228,0.1029175;-0.152473;1.5276,0
1814,-11588;3620;11376,2700;340;-303,-0.1184385;0.0273938;1.212834,-0.1393324;0.1269983;1.383966,-0.04335483;0.3045085;1.359934,0.1170345;0.3184269;1.341186,0.1028789;-0.1525286;1.527531,0
1850,-11484;4972;11088,2819;-215;613,-0.1180925;0.02684752;1.214391,-0.1392852;0.1268563;1.385464,-0.04336068;0.3044258;1.360202,0.116971;0.318411;1.341454,0.1027298;-0.1525266;1.527656,0
