Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
1464,-128;7860;14472,-5789;1998;-3415,-0.03098023;0.05786867;1.341899,0.1539705;0.02280535;1.378206,0.2403273;-0.1488926;1.443391,0.2423204;-0.2126676;1.218596,-0.03036047;-0.436583;1.463233,0
1501,-360;7864;15252,-3729;1755;-3268,-0.0309946;0.05785769;1.341933,0.1539776;0.02279674;1.378203,0.2401166;-0.1492586;1.442704,0.2431641;-0.2128436;1.219393,-0.03037002;-0.4366336;1.463254,0
1536,-844;7324;14728,-1458;1287;-2437,-0.03100288;0.05785668;1.341937,0.1539998;0.02278472;1.378187,0.2392354;-0.1504539;1.441377,0.2437929;-0.2132356;1.220003,-0.03036799;-0.4366369;1.463255,0
1567,-396;6324;14240,-227;1345;-2300,-0.03103374;0.05784605;1.341919,0.1540339;0.02277595;1.37815,0.2389739;-0.151114;1.440603,0.2439117;-0.2133549;1.219777,-0.03038149;-0.4366423;1.463245,0
1600,-1544;7328;14308,1141;1508;-2094,-0.03104947;0.05782079;1.341903,0.1540566;0.0227503;1.378116,0.2383303;-0.1527138;1.440107,0.2471014;-0.2288778;1.203415,-0.03039259;-0.4366679;1.463233,0
1633,-1268;6852;14332,654;103;-2521,-0.03107914;0.05779908;1.341859,0.1541382;0.02269687;1.378089,0.2381195;-0.1530186;1.439506,0.2475184;-0.2234311;1.210287,-0.03039252;-0.4366652;1.463244,0
1666,-1692;7244;14260,1472;1086;-1809,-0.03108911;0.05776799;1.34185,0.1543346;0.02258102;1.378185,0.2379203;-0.153548;1.439095,0.2485528;-0.2221473;1.214224,-0.030411;-0.4366686;1.463287,0
1701,-1748;7872;14176,1019;-149;-2026,-0.03108547;0.05774714;1.341836,0.1543811;0.0225432;1.378161,0.2374874;-0.1542583;1.438143,0.251085;-0.2208668;1.220784,-0.03038965;-0.4366793;1.463259,0
1737,-1772;6736;14052,1801;526;-1037,-0.03102342;0.05763321;1.341433,0.1543823;0.02252426;1.377905,0.236772;-0.1558535;1.434932,0.2510713;-0.2203045;1.22058,-0.03032801;-0.4366356;1.462944,0
1767,-1980;8208;14472,1392;-382;-1536,-0.03100802;0.0576135;1.341432,0.1544174;0.02250425;1.377878,0.2365968;-0.155998;1.434234,0.2510497;-0.2203072;1.220616,-0.03030062;-0.4366423;1.462962,0
1801,-1564;6432;13936,977;-143;-904,-0.03099435;0.05757441;1.341888,0.1535453;0.02278372;1.378907,0.2366248;-0.1560416;1.434261,0.2467079;-0.2330814;1.202389,-0.03035916;-0.4366298;1.46345,0
1832,-2104;7720;14244,2521;-185;-1053,-0.0309993;0.05746261;1.341615,0.1536346;0.02272053;1.378664,0.2361575;-0.1566382;1.4337,0.245041;-0.2397686;1.202322,-0.03044284;-0.4367001;1.463128,0
1866,-1632;6900;13940,698;-789;-1101,-0.03101237;0.05745364;1.34159,0.1537099;0.02267637;1.378613,0.2361296;-0.1572847;1.433101,0.2425934;-0.2437235;1.228726,-0.03063592;-0.4367003;1.463175,0
1898,-1928;7420;13856,2125;-136;-901,-0.03100364;0.05744507;1.341589,0.1538352;0.02256809;1.378579,0.2361613;-0.1587012;1.432589,0.2465307;-0.2391483;1.204502,-0.03067856;-0.436692;1.463219,0
1933,-1760;7160;13932,544;-721;-1312,-0.03095916;0.05740369;1.341578,0.1540475;0.02243754;1.378641,0.2355948;-0.1597022;1.432047,0.2420011;-0.2472035;1.211336,-0.03065538;-0.4366948;1.463207,0
1967,-1716;7328;13928,2200;-88;-605,-0.03083918;0.05725791;1.341338,0.1541424;0.02238984;1.378482,0.2354137;-0.1607078;1.431277,0.2418749;-0.2472451;1.21162,-0.03063031;-0.4367482;1.463079,0
1999,-2016;7612;13896,983;-714;-1095,-0.03080573;0.05725174;1.341415,0.1542086;0.02232903;1.378462,0.2353144;-0.1616348;1.430982,0.2415621;-0.2441497;1.222475,-0.03054426;-0.4368044;1.463147,0
2032,-1832;6784;13944,1481;-419;-867,-0.03080413;0.05725086;1.341414,0.1542299;0.02233579;1.378344,0.2354268;-0.1622891;1.4305,0.2423963;-0.257678;1.172845,-0.03054069;-0.4368066;1.463146,0
2071,-1856;7508;14148,1043;-695;-1126,-0.03079448;0.0572342;1.341397,0.1542741;0.022347;1.378297,0.2353538;-0.1627406;1.430266,0.2423955;-0.2404267;1.238731,-0.03049701;-0.4367267;1.463208,0
2101,-1712;6988;13856,1354;-409;-890,-0.03077608;0.05720536;1.341359,0.1543052;0.02234524;1.37823,0.2353344;-0.1634586;1.429876,0.2425034;-0.2406554;1.238143,-0.0305039;-0.4367246;1.463108,0
2134,-1828;7688;14036,1294;-589;-1004,-0.03076063;0.05718258;1.341352,0.1543488;0.02231324;1.378222,0.2351847;-0.1653013;1.430298,0.2427198;-0.2427949;1.238708,-0.03072061;-0.4368082;1.462937,0
2167,-1628;7156;13672,1052;-551;-748,-0.03075244;0.057183;1.34142,0.1544086;0.02226548;1.378214,0.2353736;-0.1658645;1.430277,0.2458228;-0.2757588;1.183527,-0.03073201;-0.4368355;1.46298,0
2200,-1772;7512;13916,1689;-368;-698,-0.03072168;0.05719639;1.34132,0.1544582;0.02222436;1.378106,0.235512;-0.1665953;1.42912,0.248095;-0.2387558;1.235681,-0.03076025;-0.4368112;1.4628,0
2233,-1728;7304;13880,693;-515;-1127,-0.03064809;0.05713714;1.34111,0.1545703;0.02215743;1.378076,0.2356441;-0.1668355;1.428968,0.2479823;-0.2390813;1.235545,-0.03070015;-0.4368067;1.462457,0
2266,-1816;7524;14056,1590;-279;-564,-0.0306617;0.05715873;1.341043,0.1546573;0.02208564;1.378049,0.2358154;-0.1672467;1.428405,0.2492207;-0.2673594;1.171809,-0.03073432;-0.4368423;1.462391,0
2301,-1824;7460;13820,887;-536;-906,-0.03062107;0.05716011;1.341055,0.1546768;0.02208235;1.378038,0.2358782;-0.1673736;1.428337,0.2492325;-0.2674321;1.171905,-0.03060708;-0.4368328;1.462475,0
2332,-1668;7088;13696,1473;-384;-523,-0.0305314;0.05715492;1.340882,0.1547009;0.0220757;1.377988,0.2358392;-0.1675877;1.427955,0.2491411;-0.2460369;1.218823,-0.0305314;-0.4368429;1.462242,0
2369,-1864;7412;13920,1273;-451;-748,-0.03049456;0.05717371;1.340996,0.1547967;0.02202649;1.378063,0.235952;-0.1677555;1.428337,0.2510491;-0.2666266;1.170444,-0.03053463;-0.4368556;1.462336,0
2405,-1688;7072;13696,921;-307;-871,-0.03044459;0.05723444;1.341116,0.154819;0.02201522;1.378073,0.2360029;-0.1670848;1.431541,0.2507577;-0.2655083;1.17346,-0.03056893;-0.4368256;1.462469,0
2491,-1804;7396;13692,1673;-197;-683,-0.03043114;0.05727801;1.341121,0.154869;0.02200944;1.378032,0.2358724;-0.1670357;1.432377,0.2501475;-0.242699;1.234475,-0.03054613;-0.4367985;1.462468,0
2600,-1784;7276;13880,789;-507;-1077,-0.03028394;0.05727994;1.341157,0.1549337;0.02199368;1.377985,0.2359765;-0.1675542;1.431365,0.2500862;-0.2427561;1.234542,-0.03047941;-0.4367147;1.462576,0
2620,-1832;7328;13720,1839;-292;-914,-0.03028577;0.05728647;1.341177,0.1549377;0.02200097;1.377978,0.2358064;-0.1675408;1.431668,0.2500899;-0.242765;1.234561,-0.03046539;-0.4367336;1.462578,0
2640,-1676;7616;13584,1093;-481;-1210,-0.03027199;0.05731103;1.341203,0.1549403;0.02201848;1.377934,0.2384091;-0.205859;1.365479,0.2532127;-0.2643949;1.166916,-0.0304499;-0.4367294;1.462579,0
