Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
3303,4540;9400;12192,224;-635;-620,0.0008570562;-0.1042484;1.724523,0.1765238;-0.1271182;1.692087,0.2538479;-0.3509258;1.63193,0.1960377;-0.3624104;1.444658,-0.009060296;-0.5335706;1.680694,0
3336,4564;9232;12092,284;-633;-599,0.0008251197;-0.1042289;1.72436,0.1761051;-0.1263384;1.691383,0.2538133;-0.3495216;1.633724,0.19622;-0.3622963;1.445691,-0.009082131;-0.5335746;1.680654,0
3371,4652;9336;12192,257;-668;-619,0.0008242645;-0.1042241;1.724357,0.1758329;-0.1258473;1.69097,0.2536968;-0.3487931;1.635019,0.1758118;-0.3519251;1.402774,-0.009069726;-0.5334933;1.680527,0
3402,4488;9416;12196,358;-739;-578,0.0007828372;-0.1041687;1.724713,0.1757071;-0.1255691;1.690918,0.2537188;-0.3482077;1.637927,0.1960491;-0.35856;1.450536,-0.009165619;-0.5338284;1.681258,0
3437,4580;9320;12124,334;-705;-643,0.0007925019;-0.1041823;1.72472,0.1755311;-0.1251915;1.690667,0.2536608;-0.3480522;1.637573,0.2006423;-0.3627768;1.449118,-0.009208031;-0.5337456;1.681129,0
3474,4540;9280;12192,247;-643;-638,0.0006650806;-0.1042082;1.724867,0.1753644;-0.124831;1.690499,0.2535272;-0.3479246;1.637175,0.1765178;-0.4242553;1.398581,-0.009284174;-0.5338027;1.681143,0
3504,4472;9304;12056,250;-685;-625,0.0004815415;-0.1042704;1.725226,0.175874;-0.1265036;1.692156,0.2549439;-0.3088123;1.695985,0.1898573;-0.3525397;1.445672,-0.009378552;-0.533906;1.681186,0
3536,4472;9220;12228,215;-606;-637,0.0004500332;-0.1042958;1.725299,0.1762601;-0.1272691;1.692898,0.2529413;-0.3471679;1.635322,0.1755178;-0.3602687;1.384961,-0.00942505;-0.5339932;1.681176,0
3571,4680;9428;12100,177;-585;-614,0.0003918041;-0.104391;1.725489,0.1763916;-0.1279316;1.693627,0.2539544;-0.312292;1.694023,0.1827616;-0.3483512;1.444126,-0.009615764;-0.5342894;1.681358,0
3602,4600;9196;12112,95;-540;-673,0.00035963;-0.1043762;1.725548,0.1765137;-0.1283113;1.693986,0.2464636;-0.3503021;1.62832,0.1849276;-0.3587504;1.442068,-0.009786568;-0.5343637;1.681371,0
3636,4704;9352;12012,193;-505;-695,0.000303826;-0.1044065;1.725615,0.1766469;-0.1286061;1.694276,0.2475831;-0.3495871;1.630245,0.1856379;-0.3586589;1.444163,-0.009872798;-0.5343722;1.681382,0
3672,4608;9336;12180,334;-626;-621,0.0002675701;-0.1043849;1.725625,0.1767038;-0.1289686;1.69467,0.247909;-0.3492382;1.631413,0.1893289;-0.3647517;1.443367,-0.009883545;-0.5343281;1.681305,0
3705,4468;9280;12100,176;-601;-638,0.0002535811;-0.1043896;1.725662,0.1768291;-0.1292219;1.694983,0.2469153;-0.350764;1.629204,0.1880788;-0.3650991;1.441485,-0.01003363;-0.5343886;1.681246,0
3736,4556;9464;12064,84;-629;-604,0.0002463695;-0.1044026;1.725674,0.1768927;-0.1294331;1.695138,0.2453902;-0.3551712;1.622625,0.1721611;-0.3651449;1.396266,-0.01007125;-0.5345105;1.681273,0
3771,4656;9200;12288,335;-406;-658,0.0001420845;-0.1043969;1.72584,0.1769142;-0.1296383;1.695276,0.2452546;-0.3544151;1.624217,0.1831502;-0.3673845;1.424277,-0.01011941;-0.5344196;1.681025,0
3802,4468;9324;12200,204;-542;-582,7.11969E-05;-0.1043862;1.72565,0.1769044;-0.1296975;1.695177,0.2419485;-0.3623064;1.596901,0.1602165;-0.4379662;1.359667,-0.01028515;-0.5340468;1.680204,0
3836,4548;9260;12092,185;-443;-629,4.053E-05;-0.1043816;1.725658,0.1769296;-0.1298349;1.695293,0.2418387;-0.3623129;1.596557,0.1526642;-0.3709613;1.349946,-0.01038216;-0.5340494;1.680174,0
3873,4496;9268;12196,253;-577;-635,2.355163E-05;-0.1043962;1.725712,0.1769496;-0.1300246;1.695503,0.2417277;-0.3623947;1.596377,0.167977;-0.3635197;1.414452,-0.01087099;-0.5341705;1.680444,0
3905,4416;9280;12196,239;-664;-607,-6.460649E-05;-0.1044305;1.725765,0.1769338;-0.1300813;1.695571,0.249113;-0.3120429;1.695011,0.181011;-0.3625332;1.446814,-0.01127945;-0.534268;1.680381,0
3937,4448;9388;12128,283;-673;-637,-0.0001417667;-0.1044214;1.725774,0.1769181;-0.1301483;1.695638,0.2485201;-0.3520413;1.63023,0.1821754;-0.3661016;1.446042,-0.01169724;-0.534291;1.6803,0
3971,4560;9340;12072,259;-638;-693,-0.0001993237;-0.1043942;1.725713,0.1768856;-0.1302202;1.695705,0.2498314;-0.3492766;1.637313,0.1853663;-0.3671915;1.45281,-0.01189891;-0.5343828;1.68027,0
4004,4464;9236;12048,259;-592;-699,-0.0004817215;-0.1043036;1.724556,0.1768478;-0.1302567;1.695306,0.2498169;-0.3492641;1.637268,0.1855093;-0.3674115;1.452735,-0.01220474;-0.5341737;1.678876,0
