Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
568,-2108;14112;-8344,8373;-290;-668,0.0003511191;-0.1153782;1.707697,0.1759104;-0.1537283;1.67481,0.2585711;-0.3690273;1.589986,0.1952798;-0.3809826;1.391402,-0.001828438;-0.5537839;1.685416,0
603,-2008;13648;-9004,9988;262;-601,0.0003520495;-0.1153733;1.707699,0.1757173;-0.1537534;1.674662,0.2585637;-0.3690149;1.589978,0.1969381;-0.3819526;1.394985,-0.001809936;-0.5537533;1.685401,0
634,-1876;13348;-9724,9310;220;-854,0.0003119349;-0.1153497;1.707788,0.1755151;-0.1537014;1.674596,0.2591203;-0.3687441;1.591207,0.1973971;-0.382201;1.396359,-0.001808759;-0.5537322;1.685405,0
668,-1992;12672;-10424,11131;84;-518,0.0002367771;-0.115336;1.707588,0.1752591;-0.1536764;1.674074,0.2592942;-0.3682958;1.591671,0.1972858;-0.382177;1.39635,-0.00207566;-0.5535191;1.684758,0
700,-1896;12400;-11268,9714;-173;-596,0.0002232994;-0.115332;1.707604,0.1750613;-0.1537118;1.673982,0.2604351;-0.3675042;1.595193,0.1971098;-0.3821774;1.396465,-0.001906202;-0.5536801;1.685126,0
735,-1920;11300;-12088,11461;-18;-375,0.000178275;-0.1153363;1.707641,0.1751414;-0.153625;1.67433,0.2603807;-0.36736;1.595279,0.1948991;-0.3790009;1.391188,-0.001915697;-0.5537185;1.685107,0
767,-1672;10568;-12708,8460;-214;-581,0.0001544295;-0.1153011;1.70769,0.1751734;-0.1535587;1.674615,0.26057;-0.3668196;1.597217,0.1948694;-0.379282;1.391454,-0.002026755;-0.553763;1.685213,0
800,-1984;10100;-13328,9800;-114;-322,7.815588E-05;-0.1150853;1.708402,0.1749163;-0.1536442;1.674991,0.260713;-0.3665138;1.600229,0.1959963;-0.3807885;1.397145,-0.00196335;-0.5534905;1.685554,0
833,-1792;8980;-13908,9619;-273;-650,-1.841657E-05;-0.1150624;1.707763,0.1744668;-0.153579;1.673876,0.2607344;-0.3662739;1.600184,0.1960298;-0.3807799;1.397145,-0.001247172;-0.5535632;1.684301,0
867,-1988;9544;-14652,7632;-847;-145,-3.249917E-05;-0.1150445;1.707875,0.1746123;-0.1534852;1.674338,0.261112;-0.3659192;1.600685,0.1959836;-0.3809089;1.397198,-0.001303091;-0.5536759;1.684732,0
900,-1796;8852;-15168,3572;-1214;238,-6.901877E-05;-0.1150614;1.707957,0.1745203;-0.1534951;1.674309,0.2612847;-0.3656586;1.601007,0.1960595;-0.3811549;1.398153,-0.001269658;-0.5537863;1.684818,0
933,-1828;8384;-15260,-333;-1220;-88,-9.513547E-05;-0.1150525;1.70802,0.1746806;-0.153486;1.674621,0.2614089;-0.365475;1.601292,0.1960662;-0.3812743;1.398349,-0.001487541;-0.5540222;1.684861,0
969,-1568;7964;-14912,-3349;-1354;-691,-0.0001264212;-0.1150746;1.708075,0.1748094;-0.1534832;1.674882,0.2615376;-0.3653163;1.60152,0.1960225;-0.3814009;1.398531,-0.001569778;-0.5541075;1.684826,0
1000,-1864;8740;-14796,-2837;-1097;-586,-0.0002399346;-0.1150487;1.708258,0.1745733;-0.1534727;1.674932,0.2626217;-0.3642586;1.606183,0.1959231;-0.3814695;1.398614,-0.001544183;-0.5539861;1.685077,0
1033,-1884;9648;-14556,-8334;-1729;-46,-0.00025343;-0.1150235;1.708223,0.1746827;-0.1534516;1.675098,0.2627701;-0.3639549;1.606544,0.1958172;-0.3816092;1.398196,-0.001509114;-0.5538837;1.685086,0
1065,-1952;9816;-14260,-8472;-1165;-42,-0.0003566782;-0.1150967;1.7084,0.1744959;-0.1534748;1.675129,0.2632174;-0.3635382;1.607333,0.1958041;-0.3816732;1.398098,-0.002265453;-0.554997;1.685655,0
1101,-1908;11128;-13328,-12159;-1490;-193,-0.0004640041;-0.1150586;1.708211,0.1741932;-0.1534622;1.67481,0.2633938;-0.3634293;1.606377,0.1957043;-0.3818267;1.398039,-0.00227597;-0.5550002;1.685672,0
1135,-1820;11408;-12344,-12360;-1362;-17,-0.0007054822;-0.1151224;1.708825,0.1739306;-0.1534378;1.675157,0.2639371;-0.3632505;1.607737,0.1958175;-0.3819897;1.398275,-0.002622248;-0.5549713;1.686011,0
1168,-1996;12324;-11012,-14368;-1519;-561,-0.0008034594;-0.115144;1.708943,0.1737145;-0.1534472;1.675187,0.2639072;-0.3632897;1.607433,0.195792;-0.3820482;1.398171,-0.002683241;-0.5550954;1.686209,0
1200,-1708;12804;-9600,-11913;-1356;-577,-0.0008512015;-0.1151606;1.709021,0.1735098;-0.1534637;1.675214,0.2639686;-0.3631992;1.607896,0.1959033;-0.3821255;1.398371,-0.002122312;-0.5553737;1.686313,0
1233,-2088;13564;-8544,-10294;-1292;-686,-0.0009142004;-0.1151279;1.708972,0.1732577;-0.1534133;1.675011,0.2639911;-0.3631372;1.607945,0.1959325;-0.3821398;1.39827,-0.002030635;-0.5551518;1.686166,0
1266,-2040;14252;-7324,-9847;-1756;-805,-0.00110085;-0.1151211;1.710112,0.1730196;-0.1534675;1.675877,0.2637051;-0.363083;1.609736,0.1962624;-0.3825004;1.399835,-0.001898892;-0.5558935;1.687033,0
1300,-2068;14628;-6676,-9583;-1578;-686,-0.001142654;-0.1151108;1.710138,0.1728803;-0.1534472;1.675863,0.2634531;-0.3632141;1.608989,0.1962072;-0.3825422;1.399757,-0.001791694;-0.5559025;1.687118,0
1334,-2096;15200;-5772,-8081;-1412;-544,-0.001186993;-0.1151037;1.710142,0.1727164;-0.1534335;1.675849,0.2634537;-0.3632022;1.609169,0.1961672;-0.3826081;1.399489,-0.001867578;-0.5556749;1.686776,0
1366,-2116;15032;-5004,-6535;-1059;-599,-0.00130457;-0.1151328;1.710211,0.1729349;-0.1534037;1.676111,0.2632803;-0.3633163;1.608839,0.1963114;-0.3827114;1.400339,-0.002127537;-0.5559128;1.687587,0
1401,-2164;15416;-4160,-4520;-846;-576,-0.001417921;-0.1151228;1.71033,0.1728674;-0.1534219;1.676174,0.2632776;-0.3634038;1.608626,0.1962512;-0.3828;1.400428,-0.002001192;-0.555913;1.687493,0
1433,-2296;15856;-3984,-5263;-1271;-348,-0.001533981;-0.1150805;1.710741,0.1731704;-0.1534518;1.676704,0.2616254;-0.3667256;1.604067,0.1956876;-0.3824803;1.39902,-0.001769293;-0.5557786;1.687965,0
1467,-2076;15640;-3516,-5774;-1121;-164,-0.001741243;-0.1149394;1.709665,0.1723055;-0.1532831;1.675514,0.2612874;-0.3664026;1.603449,0.1955695;-0.3825293;1.399076,-0.001607041;-0.5550936;1.685456,0
1500,-2104;15776;-2692,-6776;-1282;-194,-0.001817806;-0.1149509;1.709695,0.1721369;-0.1532787;1.67552,0.2612589;-0.3663339;1.603493,0.1959947;-0.3830632;1.401099,-0.001916552;-0.5551522;1.68538,0
1532,-1832;15412;-2184,-6223;-1183;-128,-0.001994061;-0.1150221;1.709895,0.1723431;-0.1532343;1.675819,0.2609761;-0.3662871;1.602925,0.1957807;-0.3832645;1.401475,-0.001965497;-0.5552754;1.685454,0
1566,-2036;15784;-1420,-4275;-678;-616,-0.002033154;-0.1150196;1.709881,0.1721677;-0.1532622;1.675807,0.2594025;-0.3682535;1.598903,0.1957179;-0.3833294;1.40134,-0.002100867;-0.5551138;1.685306,0
1601,-1904;15896;-1052,-5076;-957;-678,-0.002117344;-0.1149918;1.709987,0.1719797;-0.1532663;1.675856,0.2593215;-0.3681461;1.598869,0.1956529;-0.3834297;1.401778,-0.001923725;-0.555097;1.685702,0
1634,-1936;15892;-332,-5196;-877;-321,-0.002147984;-0.114982;1.710057,0.172288;-0.1532656;1.676209,0.2593628;-0.367522;1.600036,0.1954;-0.3835404;1.401872,-0.001714785;-0.5550203;1.68593,0
1666,-1960;15828;328,-5964;-1019;-288,-0.002322775;-0.1149936;1.709625,0.171792;-0.1532042;1.67527,0.2588364;-0.3669477;1.598366,0.1952213;-0.3835725;1.40155,-0.001576169;-0.554795;1.685166,0
1700,-2012;16648;852,-11398;-2206;-312,-0.002473955;-0.114949;1.709686,0.1715948;-0.1531234;1.675293,0.2589169;-0.3669018;1.598082,0.1955026;-0.3835818;1.402954,-0.001398532;-0.5547516;1.685263,0
1733,-1688;14760;2232,-9818;-1078;-260,-0.002809417;-0.1148546;1.710949,0.1713181;-0.1531814;1.676101,0.2588319;-0.3668979;1.598414,0.1958057;-0.3839706;1.405336,-0.001638345;-0.5548467;1.686584,0
1766,-1784;14840;3344,-6666;-676;-560,-0.002877136;-0.1148537;1.711009,0.1717196;-0.1531223;1.676521,0.258691;-0.3668891;1.598507,0.1958709;-0.3840301;1.405752,-0.001641464;-0.5548145;1.686584,0
1799,-1924;14916;3876,-4515;-988;-507,-0.00294495;-0.1148746;1.711026,0.1719697;-0.1531133;1.67672,0.2587537;-0.3667781;1.599234,0.1964887;-0.3839817;1.409129,-0.001705613;-0.5548722;1.686556,0
1834,-1932;15548;4428,-5328;-1492;-452,-0.003039009;-0.1148798;1.711055,0.172212;-0.1531101;1.676898,0.2584946;-0.3667817;1.599184,0.1957606;-0.3839679;1.407675,-0.002107076;-0.5553017;1.686695,0
1869,-1740;14688;4892,-7369;-1574;-417,-0.003160422;-0.1148248;1.710912,0.1718737;-0.1530814;1.676455,0.2581098;-0.3665996;1.598567,0.1953623;-0.383831;1.406943,-0.00222325;-0.5552851;1.686592,0
1900,-1608;14044;5476,-4120;-896;-517,-0.003307492;-0.1147305;1.711238,0.1717108;-0.1530566;1.676591,0.2581756;-0.3664365;1.600393,0.1829853;-0.384228;1.369736,-0.0020223;-0.5552595;1.687119,0
1933,-1748;14584;6056,-3234;-944;-561,-0.00338811;-0.1147084;1.711295,0.1714754;-0.1530496;1.676592,0.2583393;-0.3661284;1.600935,0.1857749;-0.3794978;1.377659,-0.002123583;-0.555378;1.687147,0
1965,-1660;14076;6180,-3670;-1141;-537,-0.003393973;-0.1147033;1.711289,0.1716606;-0.1529927;1.676767,0.2582637;-0.3660357;1.600453,0.1869415;-0.3799445;1.382094,-0.001899721;-0.5553759;1.687213,0
2000,-1764;14700;6660,-2913;-1106;-652,-0.003422867;-0.1146888;1.711305,0.1714147;-0.15299;1.676756,0.2583456;-0.3658572;1.600817,0.1873087;-0.3786136;1.383151,-0.001708388;-0.555423;1.68737,1
2032,-1528;13544;6800,-3284;-1056;-494,-0.003474899;-0.1146702;1.711214,0.1708671;-0.1530019;1.676267,0.258153;-0.3656762;1.600186,0.1874553;-0.3783707;1.382815,-0.002113608;-0.5552874;1.686801,1
2068,-1548;13644;7160,270;-324;-560,-0.003556568;-0.1146114;1.711531,0.1713262;-0.1529493;1.676836,0.2580519;-0.3655715;1.600996,0.1874297;-0.3781444;1.382972,-0.002312894;-0.5551342;1.686877,1
2101,-1668;13852;7140,356;-701;-672,-0.003555093;-0.1146096;1.711533,0.1712054;-0.1529432;1.676773,0.2580688;-0.3655164;1.601052,0.1874796;-0.3785113;1.383494,-0.002228767;-0.5551016;1.686959,1
2133,-1484;13848;7096,556;-650;-706,-0.003563026;-0.1145968;1.711544,0.1710007;-0.152912;1.676763,0.2581674;-0.3654538;1.601138,0.1871204;-0.3778743;1.38503,-0.002296567;-0.5549949;1.686783,1
2166,-1532;13948;6976,425;-673;-819,-0.003573125;-0.1145661;1.71154,0.1712587;-0.152845;1.676943,0.2582025;-0.3653871;1.601244,0.1924291;-0.3790496;1.40076,-0.001782994;-0.5547502;1.686647,1
2199,-1568;13984;6996,503;-550;-826,-0.003553145;-0.1145408;1.711562,0.1710789;-0.1527662;1.676922,0.2580386;-0.3653136;1.600479,0.1924221;-0.3790929;1.400739,-0.001588862;-0.5547344;1.686617,1
2232,-1668;14060;6912,455;-596;-694,-0.003669264;-0.1144309;1.711208,0.1706923;-0.1526396;1.676077,0.258094;-0.3652003;1.600309,0.1922664;-0.3790275;1.39895,-0.001885736;-0.5547068;1.686115,1
2268,-1528;13980;6836,478;-524;-759,-0.003734729;-0.1143561;1.711259,0.1703248;-0.1525139;1.676124,0.2582842;-0.3650633;1.600786,0.1917369;-0.3768576;1.396192,-0.002235511;-0.5545573;1.686095,1
2354,-1628;14096;6876,414;-599;-656,-0.00380715;-0.1142665;1.711248,0.1711582;-0.1524763;1.676728,0.2583651;-0.3649161;1.600975,0.1910339;-0.3765407;1.394862,-0.002469682;-0.5542176;1.686004,1
2373,-1596;13952;6932,524;-525;-698,-0.003852776;-0.1142385;1.711255,0.1714709;-0.1524512;1.676976,0.2584735;-0.3648537;1.601129,0.1908244;-0.3758317;1.393783,-0.002405595;-0.5541644;1.686004,1
2400,-1776;14076;6912,459;-488;-788,-0.00398926;-0.1142642;1.711607,0.1711963;-0.152485;1.6773,0.2585621;-0.36482;1.601477,0.1901625;-0.3732757;1.392227,-0.002615531;-0.5544649;1.686345,1
2432,-1600;13996;6772,442;-621;-689,-0.004123754;-0.1142231;1.712075,0.171483;-0.1524679;1.67772,0.2587042;-0.3648607;1.6021,0.1903568;-0.3804491;1.392927,-0.002276045;-0.5545199;1.686848,1
2466,-1620;14060;6724,463;-548;-680,-0.004234822;-0.1141436;1.71188,0.1716998;-0.1524625;1.677742,0.2587411;-0.3647989;1.601922,0.1906665;-0.3804168;1.393745,-0.002541911;-0.5541872;1.686246,1
2502,-1752;14012;7000,360;-619;-702,-0.004188885;-0.1140992;1.712148,0.1715747;-0.1524681;1.677783,0.2588481;-0.3647042;1.602069,0.1849597;-0.3812599;1.376261,-0.002363516;-0.5545666;1.686789,1
2535,-1652;14024;6912,297;-642;-691,-0.004201053;-0.1140727;1.712198,0.1717501;-0.1524384;1.677895,0.2588599;-0.3646881;1.602104,0.1866004;-0.3809824;1.382245,-0.002159686;-0.5545563;1.687007,1
2566,-1760;14024;6936,249;-576;-712,-0.004283512;-0.1140634;1.711768,0.1718609;-0.1524136;1.677829,0.2575735;-0.364488;1.597796,0.1873201;-0.3807699;1.384374,-0.002073369;-0.5546045;1.686583,1
2599,-1728;14072;6820,235;-642;-717,-0.004282793;-0.1140599;1.711774,0.1716325;-0.152478;1.677743,0.2576531;-0.3643468;1.598356,0.1876017;-0.3804913;1.384539,-0.002067506;-0.5546038;1.686568,1
2632,-1800;14132;6936,255;-764;-636,-0.004265069;-0.1140517;1.711791,0.1718524;-0.1524535;1.677868,0.2575357;-0.3643976;1.597968,0.189758;-0.3807571;1.391673,-0.001989465;-0.5546032;1.686612,1
2666,-1608;14052;6680,304;-717;-525,-0.004264593;-0.1140177;1.711841,0.1719509;-0.1524499;1.677952,0.2579583;-0.3642546;1.598578,0.1909886;-0.3809981;1.394924,-0.0020618;-0.5545908;1.68661,1
2700,-1632;13932;6704,271;-673;-652,-0.004280561;-0.1140146;1.711958,0.1720967;-0.1524301;1.67808,0.2581297;-0.3641468;1.598944,0.1911077;-0.3810594;1.395296,-0.002114787;-0.5554178;1.688069,1
2734,-1712;14044;6692,264;-635;-690,-0.004317754;-0.1140499;1.711584,0.1721831;-0.1524134;1.67801,0.2584032;-0.3638377;1.598607,0.1910779;-0.38093;1.394575,-0.002510065;-0.5555453;1.687431,1
2766,-1760;14136;6900,260;-488;-682,-0.004313007;-0.1140396;1.711585,0.1719292;-0.1524533;1.677906,0.2585042;-0.3638095;1.598762,0.1913887;-0.3810392;1.395068,-0.002479327;-0.5555535;1.687429,1
2799,-1728;13976;6932,124;-574;-496,-0.004311777;-0.1140081;1.711607,0.1721613;-0.1524711;1.678062,0.2586122;-0.3638242;1.599188,0.1917028;-0.3811225;1.395846,-0.002456207;-0.5554021;1.687388,1
2832,-1640;13828;6980,244;-563;-609,-0.004312044;-0.1140053;1.711971,0.1719371;-0.1525311;1.678166,0.2600866;-0.3633071;1.603014,0.1920054;-0.3813958;1.396942,-0.002852764;-0.5553813;1.687362,1
2865,-1736;13940;6932,194;-703;-555,-0.004331402;-0.1140015;1.71192,0.1716189;-0.1525481;1.677829,0.2601944;-0.3629379;1.60354,0.1920513;-0.3812967;1.397473,-0.003055773;-0.555501;1.687133,1
2900,-1732;13912;6760,239;-618;-598,-0.004325111;-0.1139514;1.711637,0.1718418;-0.1525497;1.677844,0.2603662;-0.3626543;1.603737,0.1921179;-0.3812445;1.397552,-0.003495372;-0.5551339;1.686089,1
2935,-1712;13956;6644,242;-615;-588,-0.004343776;-0.1139381;1.711675,0.1715117;-0.1525619;1.677823,0.2606849;-0.3624833;1.604118,0.1921751;-0.3812001;1.397492,-0.004571018;-0.5548996;1.686838,1
2968,-1832;13940;6684,235;-578;-625,-0.00434622;-0.1139343;1.711725,0.1717679;-0.1525527;1.677993,0.260836;-0.3624411;1.604511,0.1926556;-0.3811958;1.398696,-0.00455949;-0.5549666;1.686828,1
3000,-1772;13944;6840,178;-605;-643,-0.004330211;-0.1139591;1.711667,0.1715696;-0.1525034;1.677717,0.2608459;-0.3624455;1.604547,0.1926984;-0.3811242;1.398673,-0.004682112;-0.5550628;1.68635,1
3032,-1728;14000;6972,235;-632;-671,-0.004357369;-0.1140399;1.712117,0.1713766;-0.1525591;1.67784,0.2607475;-0.3626596;1.604702,0.193245;-0.3810363;1.400456,-0.004890938;-0.5556652;1.686973,1
3065,-1732;13976;6956,278;-748;-559,-0.004378476;-0.1140517;1.712175,0.1712545;-0.1525981;1.677877,0.2618498;-0.3617817;1.60761,0.1932786;-0.3810441;1.400343,-0.004808091;-0.5555558;1.686748,1
3100,-1768;14068;6932,368;-709;-568,-0.004463121;-0.1140022;1.712654,0.1710327;-0.152757;1.67821,0.2618189;-0.3618869;1.608288,0.1933862;-0.3810626;1.400377,-0.004948049;-0.5554738;1.68694,1
3133,-1776;13944;6716,242;-629;-520,-0.004467371;-0.1140375;1.712737,0.1713711;-0.1527837;1.678363,0.2618659;-0.3619314;1.608343,0.1934054;-0.3810774;1.399841,-0.005382293;-0.5552084;1.687358,1
3169,-1736;13880;6900,277;-819;-588,-0.004490581;-0.1140851;1.712595,0.1716108;-0.1527907;1.678342,0.2621667;-0.3618742;1.607901,0.1936713;-0.3811018;1.398357,-0.005384419;-0.555077;1.686843,1
3204,-1692;13824;6832,365;-729;-680,-0.004497929;-0.1140973;1.712606,0.1717937;-0.1527848;1.678415,0.2622469;-0.3618508;1.607941,0.1937812;-0.3811815;1.398126,-0.005335146;-0.5551045;1.68682,1
3232,-1720;13864;6740,287;-783;-717,-0.004495808;-0.1141041;1.712607,0.1719907;-0.1528068;1.678454,0.262824;-0.361212;1.609519,0.1939001;-0.3813121;1.397622,-0.005207506;-0.5555456;1.686981,1
3265,-1800;13936;6588,454;-753;-827,-0.004497113;-0.1141075;1.712613,0.1718569;-0.1528413;1.678407,0.2630013;-0.3612112;1.609511,0.1939258;-0.381325;1.397238,-0.005151972;-0.5554277;1.686899,1
3300,-1724;14116;6676,1304;-517;-834,-0.004500513;-0.114101;1.712628,0.1719529;-0.1528316;1.678459,0.2630167;-0.3612618;1.6095,0.1938749;-0.3814416;1.396898,-0.005089123;-0.555564;1.686977,1
3335,-1704;14284;6784,1100;-546;-621,-0.004492503;-0.1141116;1.712638,0.1717175;-0.1529355;1.678224,0.2631853;-0.3612634;1.609433,0.1981607;-0.3778677;1.396782,-0.005018657;-0.5556344;1.686935,1
3367,-1612;13832;6764,1215;-560;-624,-0.004529547;-0.1141821;1.713065,0.1714363;-0.1530409;1.678415,0.263384;-0.3613701;1.609888,0.1977442;-0.3788729;1.397657,-0.00496051;-0.5557116;1.687282,1
3402,-1456;13360;6536,4769;-100;-628,-0.00453564;-0.114175;1.713089,0.1713323;-0.1530662;1.678375,0.263064;-0.3652174;1.604168,0.1976068;-0.3792301;1.397884,-0.005007103;-0.5555994;1.687263,1
3433,-1672;14104;5900,7693;406;-1012,-0.004534225;-0.1142044;1.712984,0.1715853;-0.1530711;1.678387,0.2630495;-0.3650472;1.604441,0.1974745;-0.3796079;1.398341,-0.005016556;-0.5554295;1.686448,1
3475,-1584;13372;4892,14574;1622;-1296,-0.004554702;-0.1142254;1.712922,0.17176;-0.1530418;1.678396,0.2638296;-0.3634968;1.607182,0.1973439;-0.3797989;1.398326,-0.004967767;-0.5554985;1.686367,1
3517,-2368;15564;3416,16966;1655;-1363,-0.004551603;-0.1142246;1.712924,0.1716088;-0.1530938;1.67835,0.2638216;-0.363492;1.607216,0.1972795;-0.3801497;1.398854,-0.004995529;-0.5554272;1.686339,1
3536,-2244;15680;1444,15541;871;-1236,-0.004558668;-0.1142261;1.712974,0.1714533;-0.1531212;1.678306,0.2645012;-0.3626895;1.60913,0.1970041;-0.3803818;1.398484,-0.005025505;-0.5554968;1.686588,1
3566,-2492;16212;32,13981;490;-1124,-0.004549649;-0.1142119;1.713007,0.1717174;-0.1531077;1.678436,0.2649209;-0.362205;1.611047,0.1969039;-0.3804939;1.398464,-0.005005496;-0.5554349;1.686612,1
3602,-2284;15772;-1292,12100;239;-1000,-0.004535307;-0.1142175;1.713047,0.1714969;-0.1530974;1.678444,0.2625951;-0.3683899;1.598075,0.1967733;-0.3806146;1.398382,-0.005002058;-0.555671;1.686772,1
3634,-2420;15592;-2388,12712;400;-959,-0.004461185;-0.1141765;1.713404,0.1713155;-0.1531642;1.678586,0.2624941;-0.3678909;1.599712,0.1966549;-0.3808048;1.398218,-0.00494143;-0.5557095;1.687141,1
3666,-2400;15496;-3564,12466;312;-929,-0.004452656;-0.1142231;1.71348,0.171505;-0.1531238;1.678715,0.2622485;-0.3666096;1.602606,0.1965099;-0.3812738;1.399495,-0.004960572;-0.5556633;1.687199,1
3700,-2220;15312;-4896,13248;321;-714,-0.004448742;-0.114217;1.71349,0.171354;-0.1531498;1.67865,0.2625985;-0.3657888;1.604426,0.196418;-0.3813487;1.399579,-0.004960087;-0.5556453;1.687186,1
3733,-2348;15152;-6108,12075;127;-476,-0.004496461;-0.1142618;1.713275,0.1711054;-0.1531792;1.67827,0.2624537;-0.365682;1.604134,0.1959739;-0.3814576;1.398892,-0.004869021;-0.5558153;1.686845,1
3765,-2268;14580;-7220,12078;351;-373,-0.00447988;-0.1142615;1.71329,0.1714698;-0.1532027;1.678423,0.2626548;-0.3648557;1.605872,0.1957859;-0.3815258;1.399045,-0.004864336;-0.5557992;1.686823,1
3820,-2272;14048;-8284,11882;183;-535,-0.004469959;-0.1142658;1.713289,0.1713247;-0.1532444;1.678376,0.2627806;-0.3643615;1.606792,0.1952673;-0.3816981;1.399155,-0.004862959;-0.5558013;1.68682,1
3864,-2268;13616;-9252,13124;354;-530,-0.004482826;-0.1142721;1.71329,0.1715555;-0.1532141;1.678493,0.2625687;-0.3642451;1.606669,0.195107;-0.3817562;1.39921,-0.004850521;-0.5557836;1.686824,1
3908,-2372;13140;-10412,13203;115;-476,-0.004484081;-0.1142736;1.713289,0.1711945;-0.1532679;1.678311,0.2624722;-0.3637302;1.607963,0.1946001;-0.3819333;1.399559,-0.004860621;-0.5556771;1.68677,1
3933,-2060;11892;-11492,13359;213;-217,-0.00450139;-0.1142048;1.713844,0.1715678;-0.1532393;1.678756,0.2624739;-0.3637358;1.607967,0.1941746;-0.3822564;1.400495,-0.004576066;-0.5557305;1.686855,1
3966,-1836;10124;-12532,17474;733;-627,-0.004500244;-0.1141998;1.713851,0.171459;-0.1532498;1.678698,0.2624615;-0.3636029;1.608261,0.1941773;-0.3822758;1.400507,-0.004296754;-0.5554559;1.68702,1
4002,-1920;7280;-14024,31755;2003;-2251,-0.004456915;-0.1142116;1.713584,0.1712047;-0.1533105;1.678435,0.2622424;-0.3634844;1.607348,0.1940441;-0.3822419;1.400595,-0.004471431;-0.5552701;1.68662,1
4034,-2400;9880;-15324,21115;-1573;-51,-0.004472672;-0.1142148;1.71363,0.1710561;-0.1533542;1.678498,0.2622731;-0.3635;1.607259,0.1939666;-0.3823015;1.400989,-0.004572665;-0.5552777;1.686656,1
