Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
466,6040;13860;-3324,-731;2682;10150,-0.08487573;0.1176557;1.403742,-0.1130515;-0.0973883;1.439106,0.06103397;-0.1426199;1.430576,0.08886491;-0.3767205;1.258666,0.0719291;-0.4033768;1.076075,0.06214931;-0.4084323;0.9720846,-0.1005713;-0.5334456;1.369373,0
500,6680;13560;-3288,-2110;2388;8984,-0.08497468;0.1176963;1.403817,-0.1130797;-0.09735174;1.439167,0.06111326;-0.1425295;1.430774,0.08803572;-0.3712898;1.251224,0.09531379;-0.3849594;1.035454,0.06216176;-0.3937841;0.9639266,-0.1004034;-0.5334514;1.369473,0
535,7244;13020;-3228,-539;1798;9035,-0.08502921;0.1177319;1.403833,-0.1130749;-0.09732208;1.43916,0.05931575;-0.1394354;1.430341,0.08766964;-0.3613235;1.242081,0.1019764;-0.4051359;1.030891,0.06228716;-0.3802188;0.9558233,-0.1000198;-0.5334174;1.369517,0
568,8216;12004;-3328,-759;1634;8858,-0.08522714;0.117957;1.404362,-0.1131232;-0.09727792;1.439678,0.05842161;-0.1373831;1.430809,0.0874927;-0.3583143;1.241465,0.08610106;-0.3613259;0.9605494,0.05406761;-0.3743779;0.9143247,-0.1000609;-0.5336099;1.369698,0
600,9256;11064;-2884,128;1666;8638,-0.08532244;0.1180296;1.40438,-0.1131338;-0.09723933;1.439642,0.05891475;-0.137725;1.430436,0.1022625;-0.3185984;1.319925,0.08708123;-0.3473998;1.032329,0.06231813;-0.3514623;0.9389091,-0.09996752;-0.5336336;1.369593,0
634,9984;10768;-2672,-625;1665;8083,-0.08542845;0.1181477;1.404492,-0.1131779;-0.0971678;1.43974,0.05918066;-0.1378496;1.430291,0.09939816;-0.3182989;1.267202,0.08090721;-0.345962;0.9796508,0.06201487;-0.3381004;0.9333118,-0.1000553;-0.5337105;1.369696,0
667,10624;9532;-2332,-797;1898;7982,-0.08553838;0.1182471;1.40456,-0.1131625;-0.09713869;1.439772,0.05947835;-0.1379195;1.430062,0.1023256;-0.3160496;1.314434,0.08182473;-0.3298076;1.029766,0.061519;-0.3245651;0.9270349,-0.1001086;-0.533786;1.36982,0
700,11272;9240;-1516,-641;1741;7670,-0.08560444;0.1182815;1.404608,-0.1131892;-0.09708959;1.439849,0.05831229;-0.1357997;1.429539,0.1110031;-0.3092807;1.236854,0.09113066;-0.323716;0.9793591,0.06073705;-0.3124479;0.9218414,-0.1000319;-0.5337864;1.369874,0
734,12224;7880;-848,-1791;1730;6848,-0.08574566;0.1183392;1.404739,-0.1132525;-0.09700622;1.440017,0.05847766;-0.1358431;1.42933,0.1092309;-0.3104376;1.311248,0.09446866;-0.3186741;1.022325,0.06088533;-0.3013225;0.9178523,-0.1001733;-0.5338318;1.370019,0
769,12436;7648;-216,-668;1188;6069,-0.08587954;0.1183973;1.404857,-0.1133341;-0.09693151;1.440085,0.05770743;-0.1347085;1.428802,0.1132664;-0.2966395;1.233912,0.08819813;-0.3070441;1.006094,0.06087251;-0.2908258;0.9167758,-0.1000936;-0.5337991;1.370002,0
800,13132;7372;-152,-638;679;5859,-0.08605954;0.1184996;1.405023,-0.1133863;-0.09688839;1.440153,0.05697314;-0.1335254;1.428452,0.1144257;-0.3027548;1.305171,0.08779922;-0.3039389;1.016991,0.0602369;-0.2826694;0.9138262,-0.1001523;-0.5337614;1.370099,0
834,13872;6376;-168,-969;366;5214,-0.08627267;0.1186513;1.405146,-0.1134486;-0.09680444;1.440178,0.0564649;-0.1327635;1.427998,0.1145182;-0.2849032;1.242701,0.09353629;-0.311617;0.9999847,0.06005149;-0.2772119;0.9108762,-0.100112;-0.5337251;1.370136,0
867,14080;6420;-384,-969;272;4187,-0.08668071;0.119006;1.406088,-0.1137776;-0.0965557;1.440843,0.05599218;-0.1323031;1.427962,0.1224597;-0.2966726;1.302418,0.1042368;-0.3012693;1.017955,0.06028918;-0.2722927;0.9133763,-0.1001523;-0.533704;1.370729,0
900,14836;5748;-656,-918;-104;4102,-0.08684276;0.1190414;1.405974,-0.1138577;-0.09649725;1.440628,0.05625883;-0.1327709;1.426839,0.1195469;-0.2821865;1.232771,0.09842963;-0.2934259;1.008106,0.05944623;-0.2670797;0.9076927,-0.1000821;-0.5336199;1.370525,0
934,14636;5168;-524,-512;-105;3522,-0.08728156;0.1193121;1.406828,-0.114091;-0.0962682;1.441127,0.05565942;-0.1321562;1.426822,0.1206637;-0.2929709;1.295488,0.09715214;-0.2907312;1.007047,0.06002479;-0.2678017;0.9127361,-0.09964716;-0.5335947;1.370789,0
967,15100;4944;-216,-788;-80;2748,-0.08761951;0.1194481;1.407144,-0.1141356;-0.09616708;1.441182,0.05526261;-0.1317868;1.426656,0.1176993;-0.2827305;1.235055,0.09724472;-0.2902125;1.005508,0.0604796;-0.2681146;0.9114976,-0.09944656;-0.5335412;1.370739,0
1001,14992;4332;280,17;-38;2142,-0.08795595;0.1195491;1.407621,-0.1143076;-0.09608925;1.441421,0.05493114;-0.1314517;1.426755,0.1216367;-0.2933469;1.297828,0.09552445;-0.2879843;1.009657,0.06044353;-0.2708801;0.9141863,-0.09934125;-0.5338534;1.370113,0
1034,15532;4032;232,479;-710;1929,-0.08817195;0.119608;1.407486,-0.1144057;-0.0959956;1.44124,0.05455833;-0.1310618;1.426423,0.1169361;-0.2825595;1.243268,0.09416306;-0.2871465;1.003529,0.06056452;-0.2729077;0.9106869,-0.09951232;-0.5337042;1.370038,0
1067,15232;3824;168,417;-639;1086,-0.08885551;0.1197525;1.408896,-0.1146819;-0.09594569;1.44183,0.0543523;-0.1307897;1.426727,0.1172507;-0.3041199;1.313097,0.1041387;-0.3040839;1.023988,0.06176708;-0.2785002;0.9190075,-0.0997835;-0.5338851;1.369954,0
1100,15448;3832;-88,508;-894;151,-0.08908676;0.119777;1.408732,-0.1148321;-0.09584162;1.441466,0.05417981;-0.130596;1.426575,0.1119458;-0.2881651;1.236802,0.08603192;-0.2803215;0.9601702,0.06124105;-0.2828701;0.9121606,-0.1000875;-0.5337077;1.369817,0
1133,15344;3584;-288,414;-961;-199,-0.08932847;0.1198613;1.40883,-0.1148771;-0.09579259;1.441511,0.05406924;-0.1304831;1.426639,0.1086515;-0.3037616;1.308194,0.1015051;-0.3157458;1.019107,0.0612199;-0.2904369;0.9169339,-0.1002829;-0.5336355;1.370036,0
1167,15364;3680;-176,592;-828;-696,-0.08956843;0.1199923;1.409111,-0.1150132;-0.0957016;1.44163,0.05398513;-0.130426;1.426688,0.1134954;-0.3008656;1.237054,0.09724832;-0.3135795;0.9772597,0.06196075;-0.2983944;0.9214687,-0.100405;-0.5336236;1.37018,0
1201,15588;3648;24,55;-827;-1767,-0.08976342;0.1199524;1.408832,-0.1151281;-0.09563557;1.441284,0.05379954;-0.130292;1.426547,0.1049806;-0.3052418;1.309147,0.08474418;-0.3135404;1.020557,0.06168265;-0.3065183;0.919983,-0.100457;-0.5334702;1.369925,0
1234,15264;3196;128,1064;-1407;-2251,-0.0899831;0.1200692;1.409105,-0.115296;-0.09558529;1.441528,0.05372103;-0.1302507;1.426659,0.1092316;-0.3133205;1.243806,0.08004426;-0.3192957;0.9558947,0.06126968;-0.318919;0.9277928,-0.1005658;-0.5335214;1.370253,0
1267,15288;3800;136,1357;-1580;-2900,-0.09043681;0.1202449;1.410133,-0.1155696;-0.09548902;1.442078,0.05520522;-0.1317924;1.428223,0.1051556;-0.3140096;1.323415,0.07963698;-0.3263203;1.035389,0.06099978;-0.3322321;0.9338685,-0.1008545;-0.5336084;1.371066,0
1300,14760;3340;-312,1468;-1997;-3796,-0.09059134;0.1203042;1.410007,-0.1156539;-0.09541829;1.44162,0.05553091;-0.1326284;1.427877,0.1070114;-0.3205348;1.268154,0.07296301;-0.3354008;0.9810973,0.06059483;-0.343564;0.9329274,-0.1009147;-0.53359;1.370303,0
1334,14528;3960;-712,1866;-1768;-4741,-0.09091758;0.1204543;1.41058,-0.1158092;-0.09535114;1.442067,0.0552132;-0.1322732;1.428222,0.102635;-0.3181741;1.329687,0.09647556;-0.3585861;1.093638,0.06000401;-0.3612782;0.945321,-0.1007963;-0.5335572;1.370624,0
1367,13800;4160;-488,1655;-1602;-5696,-0.0910088;0.1205023;1.410625,-0.1158503;-0.09529869;1.442041,0.05570896;-0.133058;1.428699,0.1025684;-0.3186476;1.3292,0.08201762;-0.3572856;1.043097,0.05982802;-0.375054;0.9506584,-0.1007421;-0.5335231;1.370586,0
1400,13868;5272;-472,3409;-2124;-6346,-0.09117556;0.1205962;1.410963,-0.1159529;-0.09525324;1.442289,0.05609159;-0.1338957;1.430118,0.1025949;-0.3194342;1.330344,0.08264269;-0.3642586;1.045101,0.06138972;-0.3916603;0.964799,-0.1010205;-0.5334698;1.370998,0
1436,13712;6552;-1068,3129;-2518;-6536,-0.09125022;0.1205825;1.410791,-0.1160726;-0.09516351;1.441986,0.05630449;-0.1343348;1.430163,0.07065053;-0.3713558;1.319766,0.08491905;-0.3959996;1.031741,0.06218297;-0.4055555;0.9611961,-0.1012218;-0.53332;1.370748,0
1467,13192;7452;-1680,3934;-2478;-6511,-0.09127061;0.1205908;1.410775,-0.1161397;-0.09510764;1.441994,0.05578037;-0.1334132;1.430298,0.07841387;-0.3610311;1.284022,0.06492627;-0.4316821;1.014962,0.06050852;-0.4259896;0.9688776,-0.1010975;-0.5330919;1.370658,0
1500,13116;7636;-2572,4292;-3029;-6559,-0.09129538;0.1205992;1.410813,-0.1161549;-0.09509981;1.44198,0.05599571;-0.1339693;1.430676,0.08183149;-0.3697363;1.260756,0.06670335;-0.4357205;1.013608,0.06150469;-0.445752;0.9806038,-0.1010728;-0.5330446;1.370611,0
1534,13240;8868;-2892,3433;-2183;-7061,-0.09131275;0.1206002;1.410829,-0.1162199;-0.09502184;1.441908,0.05622433;-0.1341905;1.43083,0.08266975;-0.3715305;1.26337,0.07849803;-0.4517044;1.063078,0.06653035;-0.4732428;1.004766,-0.10128;-0.5328813;1.370547,0
1567,13448;8996;-2908,2568;-2270;-7289,-0.09132101;0.1206091;1.410842,-0.1162788;-0.09497043;1.441836,0.05638161;-0.1346728;1.430902,0.08336444;-0.373088;1.265182,0.07262773;-0.4674517;1.001008,0.06878918;-0.4861368;1.013355,-0.1012713;-0.5328283;1.370437,0
1601,12272;9152;-3148,3836;-2318;-7915,-0.09131939;0.1206322;1.41094,-0.1163021;-0.09493607;1.441847,0.0559011;-0.1339041;1.430928,0.1026941;-0.3357042;1.346807,0.07966172;-0.4576206;1.106826,0.07728457;-0.5109062;1.059373,-0.1011383;-0.5327126;1.370392,0
1636,11812;9896;-3212,3862;-2676;-8496,-0.09130998;0.1206516;1.410942,-0.1163926;-0.09481876;1.441676,0.05621432;-0.1345836;1.431003,0.0837827;-0.3824195;1.281039,0.07632717;-0.4918724;1.015046,0.06754816;-0.5093554;0.9870927,-0.1009603;-0.5326436;1.370077,0
1666,12000;10192;-3496,2080;-2963;-8745,-0.09126972;0.1206585;1.411003,-0.1164074;-0.09479643;1.441692,0.05652252;-0.1350812;1.431568,0.1008786;-0.3399197;1.350701,0.1341264;-0.5305555;1.153338,0.08231109;-0.5659598;1.047841,-0.1010135;-0.5325909;1.37009,0
1699,10320;11156;-3652,3260;-3029;-9933,-0.09124283;0.1206662;1.411032,-0.1164381;-0.09474445;1.441633,0.05688872;-0.135492;1.431667,0.1008823;-0.3399196;1.35072,0.1161743;-0.5086095;1.164892,0.08092137;-0.5634331;1.050047,-0.1008376;-0.5324567;1.369908,0
1734,10668;11872;-4040,3343;-3607;-9657,-0.09114029;0.1207242;1.411184,-0.1164694;-0.09469281;1.441655,0.05708221;-0.1360226;1.431865,0.1008635;-0.3399614;1.350687,0.07888474;-0.4794851;1.153921,0.07874641;-0.5595707;1.049797,-0.1009535;-0.532425;1.36991,0
1766,9164;11816;-4160,2322;-3620;-10066,-0.09104066;0.1207526;1.411201,-0.1164671;-0.0946542;1.441612,0.05716954;-0.136189;1.431846,0.1009887;-0.3398234;1.350688,0.1352066;-0.5209976;1.181787,0.08395617;-0.5626692;1.047405,-0.1009427;-0.5323954;1.369872,0
1800,7440;12812;-5244,4379;-4444;-10814,-0.09084739;0.1207607;1.411132,-0.116453;-0.09454561;1.441487,0.05728223;-0.1364666;1.431659,0.1011507;-0.3397847;1.350188,0.07272663;-0.4754201;1.154698,0.0779839;-0.5533232;1.047989,-0.1008741;-0.532356;1.369771,0
1835,7020;13236;-5564,2702;-4000;-11132,-0.09074755;0.1208104;1.411235,-0.1163974;-0.09451743;1.441477,0.05739788;-0.1367126;1.431579,0.1012041;-0.3397726;1.350173,0.06927725;-0.4800996;1.166027,0.07750611;-0.5552412;1.047521,-0.1007359;-0.532292;1.369683,0
1869,5476;13072;-5512,2837;-3960;-11636,-0.09063374;0.1208585;1.411416,-0.1163633;-0.09449485;1.441559,0.05766621;-0.1369768;1.431751,0.1015019;-0.3395415;1.350842,0.07107976;-0.4795385;1.163397,0.07829382;-0.5561003;1.048199,-0.1008331;-0.5322378;1.369845,0
1900,4016;15356;-5976,3752;-4714;-12228,-0.09046452;0.120858;1.411338,-0.116274;-0.09442937;1.441416,0.05785253;-0.1373511;1.431433,0.1015805;-0.3395153;1.350878,0.07248578;-0.4793222;1.160809,0.07775448;-0.5556313;1.047068,-0.1005641;-0.532184;1.369449,0
1934,3304;15184;-6600,4205;-5352;-11536,-0.09029692;0.1208866;1.411443,-0.1162105;-0.09442601;1.441413,0.05806976;-0.1376085;1.431442,0.1020406;-0.3391809;1.351482,0.07292176;-0.4792221;1.160473,0.07865833;-0.5550785;1.046188,-0.100562;-0.5321842;1.369448,0
1968,2720;16728;-7168,1895;-5164;-11808,-0.09003972;0.1208745;1.411452,-0.1161501;-0.09439185;1.441405,0.05835578;-0.1379706;1.43126,0.1021342;-0.33924;1.351444,0.07344645;-0.4790716;1.159667,0.07815149;-0.5543171;1.047088,-0.1005505;-0.5321647;1.369408,0
2000,1892;17448;-7300,2716;-5212;-11548,-0.0895762;0.1208981;1.41198,-0.116009;-0.09433994;1.441677,0.05860263;-0.1382449;1.431574,0.1023064;-0.339283;1.351995,0.0731069;-0.4642747;1.179656,0.07881628;-0.5564492;1.048878,-0.100425;-0.5321742;1.369459,0
2036,1216;16576;-8360,2423;-5193;-10240,-0.08929437;0.1208642;1.412059,-0.1159414;-0.09431121;1.441698,0.05875801;-0.1383271;1.431572,0.1024983;-0.3393549;1.352036,0.07892439;-0.4781342;1.155656,0.07846415;-0.5551108;1.048481,-0.1004148;-0.5321599;1.369464,0
2068,616;19136;-7812,-266;-3826;-10504,-0.08893835;0.1208044;1.41223,-0.1158393;-0.09433602;1.441719,0.05899427;-0.1385802;1.431569,0.1025692;-0.3393433;1.352183,0.07801314;-0.4780671;1.15579,0.08011644;-0.5533155;1.048409,-0.1003916;-0.5321776;1.369455,0
2100,304;18304;-7828,745;-3510;-8107,-0.08859874;0.1207779;1.412296,-0.1157443;-0.09428714;1.441697,0.05911874;-0.1386655;1.431568,0.1025444;-0.3393372;1.352231,0.102115;-0.4878442;1.169422,0.08230764;-0.5570999;1.048519,-0.1003852;-0.5321737;1.369441,0
2136,-740;17552;-6740,-175;-3139;-6655,-0.08820938;0.1207621;1.41245,-0.1155878;-0.09426896;1.441788,0.05930132;-0.1388646;1.431566,0.1026184;-0.3394731;1.352312,0.08508651;-0.4825776;1.161476,0.08093998;-0.5554476;1.049636,-0.1003781;-0.5321774;1.369483,1
2168,-1284;16516;-6980,1567;-3379;-5473,-0.08785009;0.1207924;1.412541,-0.1153506;-0.09427699;1.441758,0.05949728;-0.1389406;1.431628,0.1027526;-0.3394968;1.352385,0.07261733;-0.4852836;1.170789,0.07688805;-0.554806;1.049697,-0.1003738;-0.5321727;1.369482,1
2200,-1568;16036;-6764,-387;-2877;-6128,-0.0874748;0.1208041;1.412584,-0.1151685;-0.09426804;1.441674,0.05972738;-0.1390859;1.431693,0.1028144;-0.3394833;1.352435,0.07371962;-0.4835196;1.166863,0.07720158;-0.5539024;1.049693,-0.1003685;-0.5321727;1.369473,1
2235,-644;21628;-10648,5489;-1902;-7351,-0.08705196;0.120802;1.412448,-0.1150019;-0.09428938;1.441511,0.06000914;-0.1392554;1.431409,0.1028764;-0.339509;1.352275,0.1001649;-0.4843771;1.177108,0.08181524;-0.5558357;1.047099,-0.1002871;-0.5321628;1.369285,1
2267,-2512;18888;-9636,3175;-398;-776,-0.08662824;0.1207946;1.412696,-0.1148934;-0.09428389;1.441677,0.06026794;-0.139475;1.431589,0.1030341;-0.339587;1.352435,0.08430416;-0.4805771;1.162263,0.08078592;-0.5570182;1.049474,-0.1002577;-0.5321479;1.369388,1
2301,-3068;11984;-6808,312;163;-146,-0.08624671;0.1207173;1.412643,-0.1148235;-0.09429941;1.441664,0.06038903;-0.1397373;1.431659,0.1032016;-0.3396243;1.35258,0.08270323;-0.480444;1.161772,0.08010115;-0.5563396;1.048239,-0.1002589;-0.5321597;1.369388,1
2335,-3360;11304;-5888,-1620;265;-3082,-0.08580709;0.120672;1.412593,-0.1147105;-0.09428412;1.441643,0.06060627;-0.1399225;1.431575,0.1032484;-0.3396891;1.352624,0.09781005;-0.4861928;1.169115,0.08152209;-0.5573275;1.048231,-0.1002952;-0.5321635;1.369354,1
2367,-3000;16072;-6836,-2642;-112;-5243,-0.08546229;0.1206143;1.412423,-0.1144977;-0.09436879;1.441476,0.06070526;-0.1399335;1.431528,0.1032477;-0.339689;1.352624,0.09336973;-0.4721881;1.183999,0.07037604;-0.4879947;1.149821,-0.1002927;-0.5321591;1.369292,1
2400,-3328;16632;-6856,-2205;139;-1697,-0.08515494;0.1206058;1.412757,-0.1143134;-0.09438715;1.441792,0.06082011;-0.1399652;1.431728,0.1035549;-0.3396268;1.353177,0.0801679;-0.4759312;1.1652,0.05660477;-0.5156612;1.133841,-0.1001377;-0.5322205;1.369582,1
2433,-3768;13936;-5264,842;-138;-363,-0.08495021;0.1206159;1.412807,-0.1143039;-0.09438037;1.441802,0.06088646;-0.1401082;1.431718,0.1035583;-0.3396616;1.353162,0.07509696;-0.4786622;1.169319,0.07797834;-0.5575677;1.045387,-0.1006258;-0.5322623;1.369717,1
2468,-3540;13700;-5260,1391;-610;-1296,-0.08484154;0.1206153;1.412841,-0.1142803;-0.09437869;1.441812,0.06100601;-0.1401106;1.431816,0.103564;-0.3396538;1.35317,0.07504174;-0.4786534;1.165594,0.07831465;-0.5575418;1.045522,-0.1006261;-0.5322623;1.369717,1
2502,-3348;15284;-6468,905;-432;-1449,-0.08471256;0.1205851;1.412802,-0.114196;-0.09438905;1.441782,0.06105217;-0.1400821;1.431839,0.1035621;-0.3396611;1.353162,0.07592255;-0.478763;1.163076,0.07855038;-0.5561507;1.043538,-0.1004206;-0.5322402;1.369568,1
2536,-3384;14808;-6196,737;-379;-880,-0.08457402;0.1205844;1.412841,-0.1141727;-0.09438766;1.441801,0.06108115;-0.140175;1.431869,0.1035574;-0.3396955;1.353212,0.07558874;-0.4793559;1.162891,0.07875723;-0.5577682;1.044864,-0.1006548;-0.5322871;1.369777,1
2566,-3524;14316;-5752,827;-207;-1040,-0.08449;0.1205865;1.41292,-0.1141708;-0.09438625;1.441807,0.06114124;-0.1402245;1.431895,0.103698;-0.3395687;1.35338,0.0997024;-0.487518;1.172213,0.08109587;-0.5570543;1.045406,-0.1005802;-0.5323164;1.369807,1
2599,-3556;14536;-5740,653;-565;-1201,-0.08437258;0.1205543;1.412852,-0.1141551;-0.09438352;1.441795,0.06119542;-0.1403051;1.431922,0.103647;-0.3396507;1.353348,0.1010784;-0.4875639;1.172896,0.08088101;-0.5564628;1.047038,-0.1005625;-0.5323208;1.369761,1
2635,-3540;14744;-6008,935;-546;-950,-0.08422127;0.1206431;1.41315,-0.1140989;-0.09437366;1.441921,0.0612734;-0.1402669;1.432336,0.1037131;-0.3397011;1.353568,0.1025378;-0.4881575;1.173679,0.08254711;-0.55793;1.04899,-0.1005127;-0.5323486;1.369855,1
2668,-3512;14556;-5824,1070;-479;-936,-0.08419627;0.1206472;1.413148,-0.114086;-0.09435692;1.441927,0.0612773;-0.1403183;1.432309,0.1037138;-0.3397275;1.353597,0.1033991;-0.4882231;1.17394,0.08257888;-0.5559586;1.047267,-0.1004923;-0.5323475;1.369852,1
2701,-3440;14656;-5924,1192;-525;-947,-0.08416662;0.1206652;1.413262,-0.1140323;-0.09438124;1.442066,0.06136491;-0.1403671;1.432525,0.1036446;-0.339722;1.353784,0.1042614;-0.4886751;1.174322,0.08301489;-0.5559841;1.04722,-0.1007196;-0.5323061;1.370238,1
2736,-3412;14680;-6048,1202;-512;-837,-0.08415186;0.1206685;1.413325,-0.1140215;-0.09440468;1.442184,0.06139877;-0.1403228;1.432704,0.1035256;-0.3397373;1.354246,0.08659187;-0.4830039;1.164843,0.0821139;-0.5570959;1.047701,-0.1008931;-0.5323116;1.370554,1
2768,-3508;14544;-5976,943;-447;-1016,-0.08401242;0.1204984;1.41285,-0.1139098;-0.09443177;1.441874,0.06142513;-0.1403655;1.431971,0.1033748;-0.3397631;1.353394,0.09754698;-0.4830154;1.177608,0.08059207;-0.5549789;1.045346,-0.1005998;-0.5322468;1.370094,1
2800,-3476;14704;-5884,990;-382;-1011,-0.08401282;0.1204889;1.412861,-0.1139198;-0.09443054;1.441882,0.06141977;-0.1403768;1.431964,0.1033007;-0.3397126;1.353449,0.08559697;-0.4815225;1.167538,0.07947405;-0.5561016;1.047953,-0.1006966;-0.5322424;1.37012,1
2836,-3368;14668;-5660,989;-480;-1024,-0.08401245;0.1204887;1.412862,-0.1139011;-0.09442356;1.441895,0.06140461;-0.1403736;1.432013,0.1032852;-0.3396971;1.353482,0.09781515;-0.4844791;1.175069,0.08301251;-0.5573216;1.047886,-0.1009781;-0.5322009;1.370269,1
2868,-3472;14640;-5784,1109;-534;-932,-0.084022;0.1204749;1.412826,-0.1138959;-0.09442368;1.441899,0.06140396;-0.1403672;1.432019,0.1032868;-0.3396968;1.353482,0.08465787;-0.4811629;1.161184,0.07952926;-0.5535566;1.048321,-0.1009605;-0.5321999;1.370258,1
2900,-3500;14604;-5860,1166;-539;-976,-0.08402792;0.1204768;1.412795,-0.1138892;-0.09441867;1.44189,0.0614027;-0.140378;1.432011,0.1032782;-0.3396767;1.353414,0.09772997;-0.4849578;1.16835,0.08132553;-0.5554293;1.044773,-0.1009671;-0.5321993;1.370234,1
2936,-3468;14712;-5904,1023;-406;-917,-0.08418021;0.1204931;1.413249,-0.1138666;-0.09445443;1.442597,0.06136971;-0.1407041;1.432875,0.1032902;-0.3396733;1.353755,0.1015692;-0.4842989;1.173914,0.08261711;-0.5560734;1.046624,-0.1008313;-0.5322714;1.370485,1
2968,-3496;14756;-5708,1099;-447;-937,-0.08425813;0.1204865;1.413041,-0.1137678;-0.09447661;1.442002,0.06140213;-0.1406743;1.432324,0.1031471;-0.3393129;1.352121,0.1027441;-0.4842664;1.173807,0.07185791;-0.4968803;1.132194,-0.1003166;-0.5321544;1.369402,1
3001,-3484;14652;-5820,1238;-517;-928,-0.08443563;0.120494;1.413258,-0.1137806;-0.09443052;1.442315,0.06130252;-0.1406581;1.432848,0.1030623;-0.3391888;1.352039,0.1043567;-0.4846533;1.17562,0.07373829;-0.4985954;1.136553,-0.1001318;-0.5322351;1.369596,1
