Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2132,-6420;14284;-4292,1271;-609;-1169,-0.09651364;0.128435;1.425349,-0.1080035;-0.08537148;1.445917,0.05298262;-0.1205369;1.415583,0.1243496;-0.1025926;1.192755,0.09634808;0.05893252;0.9984781,0.08177258;0.09994254;0.9322232,-0.09271418;-0.5232395;1.387905,0
2165,-6528;14388;-4100,87;-228;-1073,-0.09644023;0.1283341;1.42514,-0.1081814;-0.08586717;1.445749,0.05267012;-0.1208167;1.41522,0.1229497;-0.1340982;1.151104,0.09481566;0.03200708;0.9907291,0.08039806;0.08033343;0.9237531,-0.09337063;-0.5238525;1.386206,0
2197,-6248;14064;-3828,332;-357;-982,-0.09639997;0.1282975;1.425468,-0.1084848;-0.08649661;1.44651,0.0525122;-0.1209554;1.415272,0.1235077;-0.1375294;1.153764,0.09449583;0.01071601;0.9887484,0.07807221;0.06005823;0.9198354,-0.09347025;-0.5240026;1.386172,0
2233,-6176;13868;-3620,1150;-465;-981,-0.09640624;0.1282849;1.425473,-0.1086792;-0.08694059;1.446752,0.05235355;-0.1211685;1.415182,0.1235386;-0.1479596;1.154188,0.0916962;-0.006270203;0.981769,0.07564531;0.03886329;0.9111103,-0.09350625;-0.5244105;1.385656,0
2265,-6316;14104;-3820,1506;-196;-1001,-0.09635931;0.1282478;1.425366,-0.1088999;-0.08712696;1.446693,0.05199784;-0.121879;1.414775,0.1223001;-0.1661033;1.156523,0.08945003;-0.03261854;0.9748911,0.07362898;0.01534629;0.904343,-0.09367289;-0.5245711;1.38473,0
2299,-6200;14356;-4236,1420;-340;-847,-0.09627989;0.1281606;1.42525,-0.109021;-0.08744464;1.44671,0.05137955;-0.1228612;1.41436,0.1165725;-0.1816134;1.139959,0.08870433;-0.050673;0.9694847,0.07122897;-0.006636448;0.8993332,-0.09399658;-0.525005;1.384051,0
2331,-6260;14144;-4196,1195;-461;-936,-0.09621742;0.1281277;1.425251,-0.109286;-0.08769568;1.446979,0.05082702;-0.1235104;1.41451,0.1144324;-0.1969381;1.140228,0.08774872;-0.08106618;0.9594113,0.06817251;-0.03254867;0.8954455,-0.09408238;-0.5254607;1.383644,0
2364,-6176;14068;-3976,909;-380;-905,-0.09607134;0.1280891;1.425846,-0.1098884;-0.08780936;1.44796,0.04972349;-0.1244286;1.415864,0.1130529;-0.2106865;1.142596,0.07908343;-0.0839974;0.9518457,0.06606967;-0.05807177;0.8936936,-0.09444352;-0.5259383;1.383684,0
2397,-6312;13956;-3876,743;-380;-1077,-0.09604663;0.1280731;1.425831,-0.1103882;-0.08791702;1.447994,0.04863312;-0.125126;1.4172,0.1125707;-0.2349561;1.151896,0.08580268;-0.1359246;0.9612997,0.06380828;-0.08622997;0.8889136,-0.09499538;-0.5266728;1.382582,0
2431,-6172;14176;-3996,1317;-450;-954,-0.09601306;0.1280599;1.425842,-0.1108811;-0.08797801;1.448145,0.04821744;-0.1242894;1.419204,0.1120188;-0.2382186;1.155621,0.0747591;-0.1349612;0.9414953,0.0613772;-0.1146308;0.8876347,-0.09503109;-0.5268627;1.382376,0
2465,-6304;14108;-4008,1399;-437;-1080,-0.09593091;0.1280611;1.42622,-0.1117543;-0.08801802;1.448976,0.04692383;-0.1206009;1.424887,0.1004601;-0.2686851;1.17666,0.07319634;-0.1689084;0.9630055,0.05856832;-0.1432463;0.8881015,-0.09509702;-0.5269156;1.382518,0
2498,-6164;14200;-4208,872;-416;-875,-0.09587323;0.1280648;1.426132,-0.1122301;-0.0880329;1.448643,0.04695624;-0.1205083;1.424884,0.1646545;-0.2354787;1.281309,0.09591334;-0.2351382;1.000166,0.05547838;-0.1715348;0.8828005,-0.09497751;-0.5268728;1.382079,0
2531,-6316;14112;-3836,866;-332;-941,-0.09583656;0.1280439;1.426224,-0.112521;-0.08807833;1.448835,0.04708763;-0.1205527;1.424932,0.1604157;-0.2494072;1.290679,0.09536967;-0.2401405;1.008822,0.05318917;-0.2004802;0.8876331,-0.09509601;-0.5269604;1.381708,0
2564,-6188;14136;-4024,1335;-492;-944,-0.09580413;0.1280143;1.42614,-0.1128464;-0.08810823;1.448417,0.04753037;-0.1209491;1.424576,0.1464287;-0.2579896;1.286817,0.09144995;-0.2412317;1.003178,0.0498146;-0.2268956;0.8850507,-0.09657186;-0.527412;1.37824,0
2597,-6224;14028;-3836,958;-283;-960,-0.09576452;0.1279572;1.426549,-0.1133422;-0.08830041;1.448739,0.04927693;-0.1234167;1.424862,0.1105364;-0.2754338;1.208375,0.08265775;-0.2488811;0.9710815,0.04831258;-0.2567131;0.8955045,-0.09791955;-0.5281091;1.37747,0
2631,-6204;14352;-4104,1245;-499;-938,-0.09566892;0.1279088;1.426181,-0.1136695;-0.08842745;1.448101,0.04942497;-0.1237196;1.424639,0.1069377;-0.2897227;1.296438,0.09316433;-0.298392;1.080644,0.04526613;-0.2836673;0.8972145,-0.09874657;-0.5287173;1.374357,0
2664,-6276;13932;-4044,1302;-437;-1022,-0.0956331;0.1278953;1.426236,-0.1138559;-0.08851873;1.448064,0.04958272;-0.124;1.42473,0.09907916;-0.3036831;1.227115,0.05738537;-0.3158651;0.9409055,0.04259505;-0.3115871;0.9078096,-0.09997684;-0.5293148;1.373741,0
2698,-6316;14116;-3900,1740;-646;-1121,-0.09560828;0.1278507;1.42618,-0.1140475;-0.08862635;1.447961,0.04971822;-0.1241608;1.424834,0.09702068;-0.3039755;1.313887,0.06358071;-0.3228364;1.027004,0.04211991;-0.3378256;0.9191029,-0.1003402;-0.5295821;1.373315,0
2733,-6212;14432;-4540,621;-225;-1115,-0.0953821;0.1275883;1.425079,-0.1143859;-0.08890175;1.446596,0.05146303;-0.1260615;1.423674,0.09178977;-0.3336163;1.233771,0.04931642;-0.3549538;0.9508579,0.03831564;-0.3660163;0.9086204,-0.1009915;-0.5299638;1.371527,0
2764,-6132;15232;-4424,-922;-34;-1394,-0.09532551;0.1275446;1.424962,-0.1145442;-0.08902709;1.44637,0.05211531;-0.1269486;1.42414,0.0928709;-0.3107168;1.317725,0.06698228;-0.3778796;1.037363,0.03951806;-0.3889228;0.9419992,-0.1008228;-0.5300556;1.371116,0
2797,-5244;16680;-5372,-520;-681;-1548,-0.09530149;0.1275208;1.424926,-0.1146161;-0.08910231;1.446285,0.05285341;-0.1277847;1.424875,0.08620938;-0.351746;1.239935,0.06482139;-0.4325899;0.9627527,0.02892503;-0.4270564;0.9082649,-0.1008898;-0.530095;1.370987,0
2832,-4636;26808;-4856,3243;945;-1640,-0.09516405;0.1273369;1.424548,-0.1148204;-0.08916878;1.446168,0.05266924;-0.1277157;1.425147,0.09330159;-0.3170511;1.330588,0.06196849;-0.4227891;1.063084,0.03774708;-0.435016;0.9641684,-0.1008282;-0.5300677;1.370773,0
2865,-6160;30016;-7428,930;3234;8370,-0.09510997;0.1272412;1.424459,-0.1149328;-0.08928743;1.446072,0.05254316;-0.1276006;1.425437,0.07595266;-0.352259;1.239768,0.04746062;-0.4411145;1.01105,0.03905608;-0.4507771;0.9775783,-0.1008487;-0.5300515;1.370584,0
2897,-8096;27652;-5168,1298;4273;14532,-0.09496169;0.1270093;1.424132,-0.1149727;-0.08943409;1.445928,0.05247914;-0.1275981;1.425658,0.07086061;-0.368675;1.262664,0.04996126;-0.4562626;1.00021,0.03876302;-0.4688557;0.9893439,-0.1008392;-0.5300375;1.370492,0
2933,-7976;24428;-5432,3506;3538;16107,-0.09471011;0.1268222;1.423835,-0.1150485;-0.08952794;1.445868,0.05329957;-0.1294582;1.426708,0.0953464;-0.32651;1.343954,0.05857403;-0.4354447;1.078486,0.04398907;-0.4837078;1.002998,-0.1009121;-0.5300439;1.370437,0
2965,-6996;23608;-6808,3051;3757;19832,-0.09439985;0.1264223;1.423582,-0.1150808;-0.08964258;1.445812,0.05402881;-0.1304753;1.427762,0.08469093;-0.374411;1.271551,0.0493868;-0.4692353;1.016279,0.04429204;-0.5069293;0.9925354,-0.1008953;-0.5300615;1.370397,0
