Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,-8756;-12832;-5056,203;-447;-1048,0.2037172;0.2366693;1.560538,-0.05665592;-0.4336409;1.162524,-0.029477;-0.3664978;1.304313,-0.01630492;-0.2420867;1.450591,0.05328118;-0.03434697;1.529073,0.2102567;0.006694708;1.537657,0.1780123;-0.4583703;1.459021,0
34,-8724;-12740;-5460,606;-479;-872,0.203709;0.2366695;1.56051,-0.05447887;-0.4296522;1.16538,-0.02981157;-0.3664499;1.303232,-0.01618936;-0.2420176;1.45047,0.05332451;-0.03440626;1.528967,0.2102904;0.006409794;1.537393,0.1779871;-0.4583525;1.458884,0
68,-8752;-12576;-5356,896;-307;-1017,0.2037551;0.2366861;1.560537,-0.05572025;-0.432498;1.164902,-0.02974177;-0.3662218;1.303563,-0.01616495;-0.2420551;1.45044,0.0533331;-0.03440414;1.528967,0.2104102;0.006165127;1.537397,0.1779905;-0.4583549;1.45888,0
101,-8692;-12720;-5168,226;-547;-1004,0.2037816;0.2366811;1.560642,-0.05684858;-0.4326881;1.164726,-0.02969282;-0.3664291;1.303979,-0.01619301;-0.2421277;1.450941,0.05336027;-0.03441877;1.528993,0.2105712;0.005981067;1.537551,0.1780268;-0.4583754;1.458964,0
156,-9168;-14532;-6216,-520;-542;-1000,0.2037794;0.2367131;1.560635,-0.05539458;-0.4337409;1.157445,-0.02971771;-0.3663982;1.303802,-0.01596393;-0.2420921;1.450341,0.05339813;-0.03447541;1.528895,0.2105587;0.006550968;1.5375,0.1780515;-0.4583842;1.458706,0
172,-12088;-22312;-4384,4012;-540;281,0.2039988;0.2367963;1.561104,-0.05711828;-0.4340386;1.162375,-0.02956825;-0.3665723;1.304808,-0.01614763;-0.2419383;1.451354,0.05347992;-0.03440725;1.529094,0.2107729;0.006083261;1.538288,0.1781721;-0.4585596;1.459316,0
200,-11392;-27220;-7724,4475;-85;-4834,0.2040192;0.2368495;1.561128,-0.05559282;-0.4311683;1.162705,-0.02988319;-0.3666562;1.303859,-0.01632606;-0.2417015;1.451631,0.0535407;-0.03445407;1.529046,0.2108309;0.005925513;1.538178,0.1781695;-0.458553;1.459274,0
233,-14112;-31580;-7012,-1836;2884;-15118,0.2043121;0.2369786;1.561711,-0.05581486;-0.4305374;1.162734,-0.02999322;-0.3667512;1.30381,-0.01666716;-0.2413211;1.452902,0.05358466;-0.03443843;1.529124,0.2108872;0.005840568;1.538313,0.1782328;-0.458494;1.459501,0
267,-14492;-27440;-8572,2152;3539;-21099,0.2043079;0.2369408;1.561899,-0.05629762;-0.4275748;1.163763,-0.0299558;-0.3663335;1.304624,-0.01726243;-0.2403899;1.454575,0.05369471;-0.03431776;1.529317,0.2109136;0.006633;1.538619,0.1782348;-0.4584377;1.459911,0
300,-13876;-22848;-8624,2969;5014;-25264,0.2043196;0.2368278;1.561485,-0.05359787;-0.4255721;1.152009,-0.03230327;-0.3618347;1.303491,-0.01735961;-0.2401826;1.453579,0.053707;-0.03427917;1.529269,0.2110854;0.006405971;1.538091,0.1781521;-0.4583351;1.459647,0
