Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2501,-3336;-16108;-2068,1228;-481;-953,0.2243024;0.2509352;1.598782,-0.02501171;0.02567324;0.9673759,-0.04680464;-0.006236909;1.07528,-0.0202103;-0.01989312;1.330819,0.06941406;0.01805157;1.568331,0.2208319;0.02646218;1.551775,0.1982102;-0.4352766;1.465851,0
2534,-3284;-16140;-2216,921;-454;-1167,0.224159;0.2511153;1.59871,-0.02451869;-0.03611302;0.977268,-0.04940974;-0.05456989;1.08949,-0.01661073;-0.01990948;1.342307,0.07008425;0.01405472;1.564075,0.2207854;0.02623716;1.551541,0.2005069;-0.4349668;1.462886,0
2567,-3356;-16200;-2216,1124;-390;-1106,0.2238892;0.2512491;1.598252,-0.02590426;-0.1008249;0.9754754,-0.03984562;-0.09720065;1.143352,0.007309277;-0.07073329;1.394868,0.06882256;0.01304988;1.562122,0.2203452;0.02583997;1.551057,0.2003884;-0.4350304;1.462439,0
2599,-3320;-15876;-2120,1174;-351;-1053,0.2230113;0.251633;1.595347,-0.02792459;-0.1551843;0.9777971,-0.04566309;-0.1125219;1.141355,-0.0002624982;-0.06819426;1.390661,0.06606789;0.0108274;1.558417,0.2197697;0.02537979;1.549959,0.2005865;-0.4351299;1.460356,0
2633,-3408;-16080;-2160,1110;-392;-1079,0.2216937;0.251699;1.592943,-0.05387031;-0.2011889;1.076699,-0.03315216;-0.1620212;1.176947,-0.02535529;-0.110515;1.428856,0.06407308;0.007853697;1.555417,0.2198623;0.0252197;1.549867,0.200592;-0.4353625;1.458941,0
2666,-3280;-16192;-1916,1137;-367;-919,0.2216531;0.2516655;1.592805,-0.03069357;-0.2548462;1.008642,-0.02172983;-0.1914895;1.188711,0.008787949;-0.1241183;1.39279,0.06311157;0.006546475;1.554122,0.21936;0.02477564;1.549289,0.2005701;-0.4355107;1.458605,0
2703,-3336;-16332;-2048,1170;-386;-977,0.2205183;0.2512574;1.591431,-0.03400547;-0.2925961;1.04327,-0.02549385;-0.2386602;1.213513,-0.005008468;-0.1562558;1.433142,0.06273462;0.005466748;1.553052,0.2189412;0.02445439;1.548661,0.2008996;-0.4355899;1.457876,0
2735,-3360;-16192;-2176,1140;-445;-1118,0.2197435;0.2511621;1.590635,-0.03606049;-0.3201543;1.091845,-0.03029466;-0.2945153;1.172033,0.0008491327;-0.1824696;1.40115,0.06258036;0.004566231;1.552079,0.2181381;0.02391944;1.547237,0.201397;-0.4356208;1.456389,0
2767,-3416;-16276;-2096,1327;-466;-1151,0.2182786;0.250331;1.587864,-0.02974344;-0.3712752;1.057149,-0.01909316;-0.2888635;1.233874,0.001888595;-0.1859366;1.401589,0.06245783;0.003880278;1.551465,0.2175245;0.02346152;1.546106,0.2016862;-0.4357317;1.454997,0
2802,-3396;-15952;-2176,1177;-475;-1185,0.2166208;0.2500634;1.588163,-0.03025529;-0.3920599;1.08845,-0.0181595;-0.3163756;1.240376,0.007575039;-0.2150434;1.400949,0.058062;-0.006493338;1.543863,0.217304;0.02317033;1.545816,0.2021412;-0.4362653;1.454163,0
