Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
768,-8980;-11792;-7256,1100;-360;-851,0.2088856;0.2373716;1.558399,-0.07479095;-0.1867245;1.066285,-0.06127295;-0.1932189;1.212568,-0.02954295;-0.2074614;1.467249,0.05291109;-0.03655479;1.528103,0.2185313;0.004823643;1.525629,0.1782768;-0.4643565;1.463574,0
800,-8948;-11756;-7288,1572;-414;-787,0.2088365;0.2375664;1.558908,-0.07155558;-0.190804;1.065478,-0.05921711;-0.1935626;1.214363,-0.02816552;-0.2070779;1.469167,0.05290559;-0.03655447;1.528107,0.2185535;0.004849704;1.525539,0.1782926;-0.4643819;1.463521,0
833,-9040;-11600;-7100,1063;-208;-912,0.2087228;0.2373298;1.558462,-0.06918482;-0.1959768;1.062383,-0.05718096;-0.1949586;1.214011,-0.02800951;-0.2069963;1.469112,0.05287449;-0.03657687;1.528071,0.2186372;0.004874198;1.525273,0.1789277;-0.4642428;1.462312,0
866,-8872;-12000;-7376,884;-350;-837,0.2088583;0.2375714;1.558982,-0.06677467;-0.2052;1.066699,-0.05517589;-0.2003081;1.218809,-0.02662604;-0.2109478;1.474041,0.05282398;-0.03666009;1.528167,0.2186771;0.004911842;1.525257,0.1789849;-0.4642719;1.462472,0
898,-9284;-12648;-8112,1371;-11;-487,0.208854;0.2375793;1.558999,-0.06458662;-0.2145259;1.066975,-0.06512649;-0.2249131;1.220909,-0.02639589;-0.2112526;1.474619,0.05277637;-0.03672956;1.528334,0.2187437;0.004931626;1.525216,0.1789754;-0.4642904;1.462514,0
933,-9216;-14744;-9264,3963;1213;-1140,0.2089026;0.2376621;1.559093,-0.06195697;-0.2238222;1.066403,-0.04067807;-0.2456418;1.22036,-0.02651235;-0.2111694;1.474643,0.05268933;-0.03685144;1.528464,0.2187658;0.00494752;1.525185,0.1788989;-0.4643596;1.462546,0
968,-9228;-16076;-9936,3742;4122;-1764,0.2088788;0.2376198;1.558945,-0.06215653;-0.2339365;1.065722,-0.04480293;-0.2265906;1.219592,-0.02621053;-0.2135715;1.475617,0.05266269;-0.03690436;1.5285,0.2188612;0.00497011;1.525092,0.1791501;-0.4642807;1.462394,0
999,-9744;-18764;-10664,-1854;7204;-7357,0.2088447;0.2375454;1.558803,-0.06241212;-0.2436419;1.066113,-0.04496926;-0.2273125;1.220184,-0.02633836;-0.2143009;1.476207,0.0526038;-0.03703309;1.52858,0.2189229;0.004982003;1.525015,0.1792956;-0.464226;1.462271,0
1032,-9636;-19732;-11184,-3755;7735;-13157,0.2087028;0.2373849;1.558463,-0.06400749;-0.2549;1.064298,-0.04593986;-0.2281995;1.219602,-0.02641174;-0.2174514;1.475665,0.05260025;-0.03707938;1.528577,0.2189696;0.004972858;1.524927,0.1794789;-0.4641971;1.462205,0
1065,-8700;-18928;-11548,634;8798;-13931,0.2086436;0.2373642;1.55855,-0.06643655;-0.2648746;1.065636,-0.05247693;-0.2343709;1.219686,-0.02562959;-0.2210635;1.474956,0.05260824;-0.03705937;1.528563,0.2188094;0.004696457;1.525176,0.1794056;-0.4642449;1.46223,0
1099,-7764;-17876;-11644,5865;9583;-14796,0.2086121;0.237301;1.558403,-0.0704416;-0.2772706;1.068527,-0.05059506;-0.2492546;1.220701,-0.02566277;-0.2232589;1.475169,0.05261438;-0.0370518;1.528562,0.2188535;0.004696499;1.525149,0.1792366;-0.4642354;1.462404,0
1131,-6800;-17276;-11620,7823;9684;-16488,0.2082656;0.2369032;1.557235,-0.07233842;-0.2888106;1.067057,-0.05108523;-0.2577186;1.21984,-0.02573928;-0.2261904;1.473629,0.05263782;-0.03701563;1.528427,0.2188906;0.004631229;1.524745,0.1790113;-0.4642339;1.462183,0
1166,-4588;-14572;-10792,6425;11765;-18510,0.2082317;0.2368814;1.557241,-0.07478201;-0.3066195;1.076809,-0.05284833;-0.2716201;1.221805,-0.02586714;-0.2304917;1.47402,0.0526687;-0.03698273;1.528515,0.2188952;0.004614269;1.524781,0.1786379;-0.4644799;1.462969,0
1200,-2896;-13204;-9204,5040;12525;-19490,0.2082046;0.23687;1.557259,-0.07672757;-0.3229422;1.078173,-0.06427854;-0.3086369;1.30242,-0.02601375;-0.2328945;1.474442,0.05268618;-0.03695706;1.528593,0.2188908;0.004594597;1.52482,0.1784243;-0.4645899;1.46365,0
1233,272;-12084;-7140,7362;11234;-17755,0.2080494;0.2366026;1.557072,-0.07784729;-0.3385085;1.082897,-0.06512632;-0.3104241;1.30089,-0.02579889;-0.235311;1.472948,0.0525107;-0.03734314;1.528932,0.2188924;0.004578552;1.524823,0.1782832;-0.4646792;1.463856,0
1265,2996;-10464;-5176,9574;9637;-15285,0.2078238;0.2361281;1.556003,-0.07597556;-0.3573096;1.094617,-0.05284862;-0.3459135;1.317666,-0.02539631;-0.2365448;1.471897,0.05252272;-0.03733173;1.52891,0.2189019;0.004528983;1.524756,0.1782616;-0.4646814;1.463805,0
1299,4652;-10764;-4756,7825;7651;-12794,0.2077732;0.2360426;1.555898,-0.07558034;-0.3787775;1.1017,-0.04784008;-0.351833;1.320419,-0.02490346;-0.2375478;1.471624,0.05255568;-0.03728491;1.528971,0.2189026;0.004516485;1.524751,0.1782474;-0.4646126;1.463918,0
1332,7116;-11852;-3912,5761;7830;-13322,0.2074348;0.2352529;1.554047,-0.07460044;-0.402189;1.114091,-0.04918051;-0.3552227;1.309915,-0.02375399;-0.2394068;1.468908,0.05239407;-0.03746611;1.528244,0.218813;0.004400187;1.524441,0.1779147;-0.4645295;1.463274,0
1365,8644;-12316;-3188,5367;7375;-12954,0.2073447;0.234707;1.552866,-0.07922513;-0.3998812;1.120516,-0.04920164;-0.3566159;1.309218,-0.02239668;-0.2421572;1.466848,0.0522485;-0.03751647;1.527869,0.2182508;0.003695145;1.524239,0.1776681;-0.4644213;1.46276,0
1402,9948;-10696;-2632,5695;5901;-12706,0.2072302;0.2345943;1.55276,-0.07871023;-0.4174356;1.128462,-0.04529246;-0.359307;1.313661,-0.02166014;-0.2429661;1.466285,0.05218735;-0.03751545;1.527837,0.2177865;0.003101979;1.524398,0.1776235;-0.4644901;1.462447,0
1433,10968;-9296;-1908,5522;6551;-10813,0.2069702;0.2344551;1.552274,-0.07535823;-0.4343721;1.141505,-0.04506832;-0.3718611;1.302387,-0.02095189;-0.2494715;1.456913,0.05231526;-0.03750781;1.527595,0.2174117;0.002692424;1.524122,0.1775948;-0.4645355;1.461837,0
1468,11084;-8644;-388,4665;6407;-9528,0.2068653;0.234401;1.552266,-0.07221919;-0.4348248;1.191468,-0.04450777;-0.374137;1.303388,-0.02079504;-0.2523004;1.456311,0.05238825;-0.03751304;1.527609,0.2171682;0.002227205;1.52484,0.1776859;-0.4645948;1.46193,0
1499,11908;-6940;244,7309;4739;-8292,0.2066847;0.2342437;1.552109,-0.07411324;-0.4376279;1.177036,-0.05451285;-0.4098286;1.257646,-0.0205491;-0.2523139;1.456315,0.05245802;-0.03746053;1.52756,0.2172721;0.002278928;1.52468,0.177698;-0.4645855;1.46193,0
1534,12020;-5396;1268,2870;5803;-7376,0.2064548;0.2341477;1.551809,-0.07663237;-0.4393302;1.167668,-0.05165943;-0.3837051;1.28225,-0.02026518;-0.2519444;1.455884,0.05252377;-0.03744665;1.527462,0.2169827;0.001997789;1.524604,0.1777343;-0.4644575;1.461703,0
1567,12620;-5416;2792,4064;4066;-5972,0.2063602;0.2338335;1.551522,-0.07785998;-0.438807;1.165802,-0.04953294;-0.3829989;1.287067,-0.02006317;-0.2511985;1.455946,0.05255006;-0.03745686;1.52745,0.2170123;0.002021383;1.524584,0.1777607;-0.46469;1.461941,0
1600,13196;-4624;3372,2344;2716;-3566,0.2063661;0.2338617;1.551497,-0.07622455;-0.4344867;1.175139,-0.04895156;-0.3826308;1.287986,-0.01976611;-0.2506257;1.454431,0.05263284;-0.03750328;1.527311,0.2171135;0.002138016;1.524355,0.1777955;-0.4646597;1.461763,0
1635,13664;-5972;3860,2262;848;-2309,0.206244;0.2338873;1.551582,-0.07754356;-0.435527;1.176808,-0.05970849;-0.4018612;1.2527,-0.01976575;-0.250143;1.454876,0.05268032;-0.03744768;1.527337,0.2168626;0.00186423;1.524983,0.1779681;-0.464563;1.461913,0
1666,14404;-6248;3340,34;61;-872,0.2060658;0.2336417;1.550952,-0.07550371;-0.4348169;1.17981,-0.05953322;-0.404285;1.252307,-0.02010918;-0.2509446;1.453315,0.05273373;-0.03743442;1.527258,0.2169862;0.001971125;1.524786,0.1779671;-0.4645709;1.461905,0
1700,14036;-8188;3268,804;-755;-346,0.2060744;0.2337212;1.55106,-0.0757256;-0.4326217;1.18278,-0.05938005;-0.4036781;1.252702,-0.02008401;-0.2502795;1.453693,0.0527752;-0.03736236;1.527248,0.2168547;0.001740705;1.524927,0.1779323;-0.4649096;1.461806,0
1734,14396;-7776;2624,564;-1537;-391,0.2060499;0.2339105;1.551489,-0.0766206;-0.4359263;1.174091,-0.05922901;-0.4030872;1.253318,-0.0198808;-0.2495427;1.454184,0.05270751;-0.03731569;1.527238,0.2169827;0.001845025;1.524776,0.1779256;-0.4648901;1.461799,0
1766,14588;-8084;2060,-717;-1565;-312,0.2060296;0.2338867;1.551579,-0.07670597;-0.4392549;1.1686,-0.05902206;-0.4033821;1.254055,-0.01970497;-0.2492729;1.45448,0.05269841;-0.03730121;1.527254,0.2170302;0.001867685;1.524736,0.1777799;-0.4653519;1.461895,0
1802,13672;-8488;1856,-575;-1950;28,0.2060471;0.2338896;1.551816,-0.07593805;-0.4363304;1.179606,-0.05857144;-0.4043016;1.255725,-0.0196265;-0.2487711;1.455085,0.05274442;-0.03722913;1.527263,0.2170853;0.001885397;1.524685,0.1774896;-0.4659281;1.462161,0
1836,13072;-8068;1424,-77;-2468;163,0.2061422;0.2340041;1.551918,-0.07580061;-0.438504;1.172234,-0.0593946;-0.4054134;1.254848,-0.01978214;-0.2492641;1.453571,0.05267673;-0.03724914;1.527148,0.2168263;0.00168691;1.524688,0.1774882;-0.4657975;1.461941,0
1866,13576;-7640;1172,553;-3002;656,0.2061289;0.233976;1.551977,-0.07636194;-0.4390578;1.169586,-0.05936958;-0.4055126;1.254783,-0.01990338;-0.2493976;1.453563,0.05270747;-0.03721366;1.527159,0.2169402;0.001761957;1.524638,0.1775261;-0.465709;1.462016,0
1900,13304;-7460;1080,-2370;-2061;1769,0.2060548;0.2338891;1.552032,-0.07703329;-0.441624;1.168426,-0.04551986;-0.3827511;1.301949,-0.01991539;-0.249008;1.454306,0.05279873;-0.03724217;1.52722,0.217018;0.00182659;1.524666,0.1776804;-0.465566;1.462286,0
1932,13352;-8364;1292,-962;-3121;2358,0.2060889;0.233764;1.551924,-0.07616239;-0.4356552;1.177081,-0.04542815;-0.3826852;1.301751,-0.01991266;-0.2488484;1.45444,0.05282519;-0.03726444;1.5272,0.2170786;0.001860158;1.524568,0.1777021;-0.4655119;1.462258,0
1968,12772;-8512;984,-1562;-4357;3199,0.2060877;0.2337786;1.551953,-0.07535196;-0.4382007;1.170985,-0.04618839;-0.3825722;1.300416,-0.02004664;-0.249073;1.454287,0.05286602;-0.03712948;1.52719,0.2171546;0.001936471;1.524495,0.177776;-0.4654031;1.462238,1
2000,12852;-9380;168,-3509;-4689;3124,0.2060354;0.2337241;1.551783,-0.07501221;-0.4342595;1.170849,-0.0459515;-0.3823292;1.299954,-0.0200413;-0.2489623;1.454247,0.05285422;-0.03723289;1.52684,0.2172658;0.002036042;1.524221,0.17776;-0.4652678;1.461959,1
2034,12684;-10024;-872,-3941;-5806;3597,0.2060521;0.2337272;1.55178,-0.07628438;-0.4345683;1.177098,-0.05876821;-0.4023001;1.253425,-0.02001567;-0.2488306;1.454472,0.05285861;-0.03722381;1.526842,0.2168632;0.001618535;1.524495,0.1778074;-0.4652033;1.461924,1
2203,12296;-9756;-2156,-3601;-6595;3957,0.2061443;0.2332738;1.551376,-0.07543626;-0.4372538;1.17256,-0.04512003;-0.3820328;1.296085,-0.02045358;-0.2482531;1.455066,0.05264956;-0.0370116;1.526316,0.2164211;0.000715206;1.524709,0.1778303;-0.4655789;1.461386,1
2385,10780;-8720;-3368,-4319;-6516;5130,0.2064211;0.2333868;1.551817,-0.07426725;-0.4343178;1.178974,-0.05861137;-0.4038992;1.256752,-0.0202783;-0.2478182;1.45579,0.0525249;-0.03687083;1.526108,0.2159665;-6.901331E-05;1.525244,0.1778335;-0.4654987;1.461078,1
2398,10732;-8016;-3960,-1550;-6879;8569,0.2064569;0.2333355;1.551791,-0.07628089;-0.4375747;1.175146,-0.05851472;-0.4036426;1.256582,-0.0202489;-0.2478248;1.455846,0.05259079;-0.03683788;1.526197,0.2158687;-0.0002002756;1.525516,0.1778904;-0.4653907;1.461224,1
2435,7176;-9336;-3416,2055;-7173;12949,0.2064024;0.2332243;1.551437,-0.07572935;-0.4424834;1.166576,-0.05838148;-0.4037785;1.256672,-0.02024749;-0.2478255;1.455852,0.05263409;-0.03684081;1.526192,0.2158274;-0.0002685671;1.525524,0.1777796;-0.465755;1.461127,1
2465,8224;-7572;-4328,4062;-8437;16501,0.2064486;0.2330506;1.551183,-0.07512216;-0.4370995;1.178749,-0.05820195;-0.405501;1.257002,-0.02045451;-0.2488037;1.455647,0.05268286;-0.03678511;1.526312,0.2157318;-0.0003764792;1.525893,0.1777082;-0.4662;1.461499,1
2503,3668;-10912;-3272,-11;-8217;20853,0.2065561;0.2332402;1.551526,-0.07556271;-0.4375896;1.184745,-0.04691727;-0.3859983;1.29509,-0.02036582;-0.248661;1.456532,0.0527477;-0.03684249;1.526392,0.2159408;-0.0001249646;1.525862,0.1778866;-0.4660255;1.462183,1
2531,1332;-13800;-3384,4423;-9844;25390,0.2065541;0.2332336;1.551527,-0.07813092;-0.4457986;1.148404,-0.04681301;-0.3858912;1.2953,-0.02046308;-0.2487911;1.456465,0.05282156;-0.03688979;1.526467,0.2161782;0.0001393851;1.525755,0.1779784;-0.4659364;1.462251,1
2564,-1400;-15260;-4172,5865;-10749;26135,0.2065556;0.2332333;1.551527,-0.07305931;-0.4343305;1.185534,-0.04014025;-0.3740016;1.313217,-0.02052887;-0.2492506;1.45585,0.05282655;-0.03688787;1.526461,0.2161316;8.4573E-05;1.525799,0.1780099;-0.4659424;1.462253,1
2601,-6420;-17488;-5796,-4785;-8581;24617,0.2064956;0.2333502;1.551135,-0.07204056;-0.4329798;1.184032,-0.03962671;-0.3738835;1.312823,-0.02048721;-0.2490185;1.45542,0.05288093;-0.0368575;1.526286,0.2159856;-0.0001272176;1.525438,0.1779131;-0.4655371;1.461687,1
2631,-9324;-22228;-6000,-5654;-10230;18057,0.2066436;0.2335295;1.551098,-0.07587843;-0.4436763;1.159393,-0.03948507;-0.3736937;1.312553,-0.02045002;-0.248876;1.45521,0.05293125;-0.03678261;1.52612,0.2159065;-0.0001706231;1.525277,0.1778373;-0.4652203;1.461229,1
2666,-9476;-18008;-8540,-11698;-7022;14248,0.2071443;0.2339763;1.552757,-0.07690234;-0.4455909;1.162151,-0.04253845;-0.3724762;1.313608,-0.02017381;-0.2482921;1.456343,0.0531057;-0.03658803;1.526476,0.2162191;0.0001097285;1.525277,0.1779905;-0.4650027;1.46165,1
2703,-11532;-17876;-6364,-4302;-7484;11455,0.2074025;0.2342287;1.553966,-0.07539282;-0.437521;1.181669,-0.06039068;-0.4089357;1.26325,-0.01995054;-0.2476167;1.45746,0.0532525;-0.03636374;1.526853,0.2162381;-8.769691E-06;1.526351,0.1781689;-0.4647458;1.46237,1
2734,-5576;-26788;-6280,-10941;-17073;5172,0.2074108;0.2342177;1.553967,-0.07427967;-0.4384519;1.171671,-0.0593221;-0.4082616;1.261868,-0.0200015;-0.2478403;1.457085,0.05327563;-0.03636609;1.526867,0.2162182;-2.316562E-05;1.52644,0.1781707;-0.4646572;1.462331,1
2767,-10536;-21100;-12076,-15304;-1213;-11948,0.207859;0.2345239;1.555025,-0.07576711;-0.4373937;1.168005,-0.04533608;-0.3812817;1.298044,-0.02014754;-0.247858;1.456639,0.05334616;-0.03634233;1.526891,0.2162375;-5.124878E-05;1.526481,0.1782222;-0.4645793;1.462341,1
2801,-6804;-9196;-7552,-1515;2033;-536,0.2080631;0.2346295;1.555256,-0.0757654;-0.436569;1.165161,-0.05672364;-0.4017657;1.25576,-0.02002364;-0.2476522;1.45669,0.05347362;-0.03631123;1.527013,0.2162666;-4.165835E-05;1.526569,0.1782288;-0.464518;1.462342,1
2833,-7808;-10512;-8968,4353;-157;671,0.2080714;0.2346545;1.555155,-0.07600412;-0.4328884;1.157708,-0.04676512;-0.377344;1.292193,-0.01993045;-0.2472296;1.456571,0.05351049;-0.0362631;1.527013,0.216266;-7.261365E-05;1.526521,0.1778351;-0.4650143;1.462351,1
2868,-8120;-12900;-9016,7566;-1926;-2200,0.2080864;0.2346509;1.555152,-0.07865104;-0.4257191;1.145863,-0.04349815;-0.3707055;1.30576,-0.01964629;-0.2458546;1.456873,0.0535799;-0.03633811;1.527034,0.2166481;0.0003940972;1.526092,0.1778195;-0.4648359;1.462235,1
2902,-7908;-12616;-7648,5622;-995;-2265,0.2080938;0.2346327;1.555139,-0.08204867;-0.4144299;1.141343,-0.04350509;-0.3695628;1.307327,-0.0194053;-0.2453251;1.45715,0.05365155;-0.03629347;1.527099,0.2170289;0.0007519679;1.525788,0.1777756;-0.4646724;1.462297,1
2934,-7728;-12408;-6408,3945;-1875;-1243,0.2083818;0.234909;1.555252,-0.08451646;-0.3989574;1.130399,-0.04367047;-0.3683993;1.307414,-0.01932275;-0.2449284;1.457084,0.05369313;-0.03621164;1.527193,0.2170048;0.0007437769;1.525853,0.1777707;-0.4645146;1.46224,1
2966,-8044;-12880;-7004,1148;-341;-757,0.2084131;0.2349713;1.555408,-0.0825355;-0.3924723;1.13131,-0.04461687;-0.3657722;1.3107,-0.01921198;-0.2441849;1.45804,0.05362064;-0.03626157;1.528356,0.2169515;0.0005659782;1.526846,0.1773191;-0.4654815;1.463566,1
3000,-7960;-11840;-6748,-736;-140;-1476,0.2083609;0.2351909;1.555707,-0.08376855;-0.3901156;1.108683,-0.04800494;-0.3601528;1.308598,-0.01976997;-0.2429992;1.458094,0.053638;-0.03628723;1.528347,0.2171946;0.0009588235;1.526419,0.1773201;-0.4653317;1.463385,1
3032,-7884;-12708;-7576,-1387;-906;-1404,0.2083623;0.2352248;1.555713,-0.08677935;-0.363018;1.094248,-0.05061137;-0.3556091;1.306416,-0.02024888;-0.2427871;1.457521,0.05363553;-0.03634029;1.528295,0.2173274;0.001157062;1.52607,0.1772123;-0.4652811;1.463248,1
3065,-7756;-12536;-7428,-611;-635;-1250,0.2083946;0.2352837;1.555871,-0.09324916;-0.3394796;1.079647,-0.07138586;-0.3105835;1.286713,-0.02077851;-0.2421632;1.458629,0.05363373;-0.03622113;1.528645,0.2174071;0.001347714;1.526122,0.1770264;-0.4651086;1.463774,1
3102,-7688;-12768;-7900,129;-1009;-1016,0.2084942;0.2353108;1.555982,-0.0949696;-0.3219116;1.071658,-0.07012261;-0.3084561;1.288446,-0.02255191;-0.2389811;1.46082,0.05361615;-0.03623364;1.528797,0.2174685;0.001474157;1.526101,0.1770217;-0.4651252;1.463843,1
3135,-7868;-12384;-7456,655;-626;-1034,0.2084676;0.2353751;1.556114,-0.09490576;-0.3070118;1.057699,-0.06819785;-0.3004876;1.284984,-0.02355476;-0.2374563;1.460731,0.05359538;-0.03625554;1.528813,0.2175454;0.001584559;1.526024,0.1770186;-0.4652453;1.463859,1
3168,-7828;-12576;-7656,894;-739;-1090,0.208378;0.2351942;1.555814,-0.09294956;-0.2839167;1.056129,-0.06739438;-0.2666104;1.209722,-0.02434948;-0.2360029;1.4612,0.05275379;-0.03648088;1.529392,0.2176065;0.001692351;1.52597,0.1770601;-0.4652873;1.463826,1
3199,-7888;-12520;-7832,1275;-725;-951,0.2083776;0.2351738;1.555808,-0.09282027;-0.2653744;1.051696,-0.06799312;-0.2637364;1.211823,-0.02762107;-0.2230523;1.462297,0.05228592;-0.03676837;1.529942,0.2176867;0.001857392;1.525971,0.1772491;-0.4651838;1.463864,1
3232,-7876;-12320;-7480,1620;-771;-863,0.2083603;0.2352933;1.556024,-0.09151085;-0.2476761;1.046417,-0.06827051;-0.2429447;1.21013,-0.02838339;-0.2169533;1.462665,0.05229007;-0.03676715;1.529936,0.2177497;0.002040074;1.525906,0.1774633;-0.4649909;1.463777,1
