Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,314,-2780;15368;3096,1171;-471;-957,0.06266334;-0.01566391;1.223783,0.2230927;-0.0317274;1.241528,0.3259583;-0.1676289;1.131265,0.3081009;-0.1804969;0.8806139,0.2864329;-0.1768527;0.7999105,0.09409533;-0.4430539;1.301009,0
32,313,-2724;15260;3096,1170;-428;-944,0.06182635;-0.01571797;1.226259,0.2230401;-0.03168948;1.241614,0.3232567;-0.1715073;1.109332,0.277815;-0.2147326;0.8656316,0.2824335;-0.1815913;0.7955862,0.09418399;-0.4427615;1.301388,0
65,313,-2700;15316;3120,1162;-448;-979,0.06186075;-0.01568983;1.226212,0.2229155;-0.03161533;1.241857,0.3242209;-0.1668436;1.125032,0.2791975;-0.2092112;0.8811167,0.2829919;-0.1813973;0.7966294,0.09414224;-0.4425329;1.30184,0
98,314,-2760;15384;3088,1083;-483;-934,0.06195821;-0.01563146;1.225987,0.2228502;-0.03159841;1.241956,0.3251833;-0.1678139;1.127641,0.2847062;-0.2138982;0.8836021,0.2828862;-0.1818465;0.7935149,0.0940841;-0.4423757;1.302008,0
134,313,-2628;15092;3232,1150;-498;-942,0.06202915;-0.0156102;1.225855,0.2227009;-0.03151991;1.242169,0.3266491;-0.1693322;1.131995,0.2944858;-0.2021344;0.884606,0.2861472;-0.1800922;0.7948533,0.09401081;-0.4424238;1.302001,0
168,313,-2700;15288;3164,1369;-489;-992,0.06205108;-0.01559535;1.225841,0.2225522;-0.0314515;1.242411,0.3285634;-0.1871875;1.080939,0.2859608;-0.2074051;0.8337656,0.2902403;-0.1795001;0.7947178,0.09399161;-0.4424452;1.301996,0
199,313,-2812;15256;3040,1151;-493;-930,0.06214561;-0.01555269;1.225459,0.2224281;-0.03140709;1.242463,0.3289467;-0.1733469;1.133816,0.2937228;-0.1995071;0.8860614,0.2963541;-0.1808345;0.7974272,0.09405443;-0.442524;1.301821,0
231,313,-2580;15308;2976,1087;-443;-996,0.06221999;-0.01553341;1.225477,0.2222604;-0.03133786;1.242679,0.328905;-0.1733957;1.134128,0.3004666;-0.1971955;0.8852656,0.3051063;-0.1868041;0.7971375,0.09445384;-0.4423098;1.302475,0
266,313,-2720;15236;3280,1191;-479;-957,0.06232037;-0.01552039;1.225347,0.2220457;-0.03124293;1.242764,0.352808;-0.1878977;1.092307,0.3150513;-0.1892117;0.843553,0.3163702;-0.1873857;0.802862,0.09457427;-0.4425922;1.30211,0
298,313,-2696;15252;3128,1230;-427;-950,0.06238548;-0.01551677;1.225303,0.2218511;-0.03116755;1.242913,0.3227527;-0.1777515;1.126009,0.3146012;-0.1876501;0.8747172,0.3500273;-0.2088238;0.7783646,0.09455108;-0.4427444;1.301991,0
