Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,1023,1720;-13828;-10828,-3832;-3523;-10405,-0.06565361;-0.04007396;1.048625,-0.07486571;-0.007230577;1.107052,-0.06645847;0.1076495;1.341793,-0.02263503;0.3115938;1.360264,0.1129229;0.3076523;1.332442,0.1044998;-0.07465987;1.504373,0
35,1023,2988;-12304;-13060,-1143;3833;-1049,-0.065672;-0.04028159;1.047237,-0.07470537;-0.007346557;1.105737,-0.06275343;0.1064075;1.339873,-0.02263685;0.311586;1.360247,0.11293;0.3076598;1.332445,0.1044563;-0.07465953;1.504405,0
68,1023,2888;-12524;-11692,2924;634;1075,-0.06648423;-0.04106764;1.04467,-0.07653083;-0.003763987;1.114116,-0.06415276;0.1065154;1.339935,-0.02263836;0.3115417;1.360132,0.1128824;0.3072791;1.331632,0.1044324;-0.0746845;1.504337,0
100,1019,2948;-12356;-10808,3850;170;2444,-0.06706429;-0.03885168;1.04331,-0.07605837;-0.004968828;1.107363,-0.06521462;0.1066029;1.339981,-0.02263147;0.3114861;1.359977,0.1129107;0.3072285;1.331457,0.1045273;-0.07480822;1.504102,0
134,1021,2764;-12708;-10472,458;1110;1143,-0.06715927;-0.03885046;1.047509,-0.07717904;-0.002298619;1.116406,-0.06590733;0.106797;1.340542,-0.02262775;0.3114823;1.359954,0.1129233;0.307243;1.331484,0.1045929;-0.07485091;1.504095,0
166,1023,1980;-13168;-11028,-1635;2678;-1505,-0.06729924;-0.03974119;1.045296,-0.07677951;-0.003727998;1.112425,-0.06662413;0.1072501;1.341623,-0.02262674;0.3114904;1.359959,0.112927;0.3073603;1.331819,0.1045016;-0.07481151;1.504293,0
199,1020,2868;-12748;-12308,1438;4682;3539,-0.06752023;-0.0395124;1.045378,-0.07627907;-0.005734117;1.108303,-0.06211424;0.1046794;1.335739,-0.02262823;0.3114655;1.359946,0.1129281;0.3073757;1.331836,0.1044955;-0.07482091;1.504303,0
234,1021,2288;-12188;-11192,2871;2842;5450,-0.06956956;-0.04036731;1.048042,-0.07757261;-0.0003244615;1.126585,-0.06470785;0.1066262;1.340117,-0.02262666;0.3114591;1.360017,0.1129536;0.3076845;1.332784,0.1042228;-0.07465583;1.505315,0
265,1023,1296;-13560;-9368,4529;250;6648,-0.06969345;-0.04312968;1.037042,-0.0767973;-0.003130207;1.117416,-0.06186676;0.1057126;1.337811,-0.02262855;0.3114417;1.359963,0.1129007;0.3076406;1.332683,0.1040861;-0.07468577;1.505202,0
299,1020,752;-14308;-9512,3196;-4567;3321,-0.07118923;-0.04317211;1.039845,-0.07661899;-0.003886315;1.116015,-0.06341568;0.1062371;1.339099,-0.02262835;0.3114431;1.359957,0.1128993;0.3076428;1.332683,0.1040297;-0.07468187;1.505217,0
334,1022,256;-14904;-10436,801;-4222;-1823,-0.08140633;-0.01103391;1.079986,-0.0781571;-0.00118688;1.125223,-0.06455639;0.1067898;1.339607,-0.02262862;0.311429;1.359946,0.1129008;0.3076684;1.332709,0.1040032;-0.07468311;1.505247,0
367,1023,-12;-15704;-10468,-799;-9851;-8553,-0.07689911;-0.03625926;1.040679,-0.07835788;-0.001217608;1.125357,-0.06523847;0.1068242;1.339199,-0.02261183;0.3113832;1.359813,0.1128839;0.3076198;1.332624,0.1036631;-0.07471684;1.505133,0
399,1018,-84;-15140;-10616,1470;-18471;-12267,-0.08133915;-0.03427372;1.042414,-0.07908016;-0.001492183;1.129084,-0.0656211;0.1068715;1.338923,-0.02259411;0.3112645;1.359668,0.1128409;0.3075127;1.332451,0.1034032;-0.07472405;1.505035,0
433,1023,-180;-15604;-10860,8978;-29241;-11636,-0.0854146;-0.03411367;1.050458,-0.07972762;-0.001966476;1.130227,-0.0662867;0.1072248;1.339686,-0.02259401;0.3112656;1.359666,0.1128374;0.307513;1.332485,0.1032125;-0.07470111;1.505181,0
465,1019,-1720;-15820;-9316,12216;-31518;-12643,-0.09066063;-0.03532958;1.057544,-0.08314378;-0.009217528;1.118838,-0.06670105;0.1072134;1.340052,-0.02259343;0.3112604;1.359677,0.1128278;0.3075283;1.332614,0.1027014;-0.07457749;1.505826,0
499,1023,284;-13468;-10580,24509;-19435;-13390,-0.09447987;-0.03427004;1.056111,-0.08492859;-0.01468398;1.108735,-0.06009293;0.104252;1.33559,-0.02256668;0.3111975;1.35946,0.1127575;0.3074039;1.332346,0.1022072;-0.07462839;1.505702,0
532,1021,-1336;-11864;-6336,1936;-8579;-15230,-0.100858;-0.03520491;1.061313,-0.08598249;-0.01783122;1.107617,-0.06255115;0.1050152;1.337211,-0.02256166;0.3112023;1.359466,0.1127556;0.3074159;1.332403,0.1016466;-0.07458864;1.506101,0
567,1023,1048;-14852;-4808,-8917;-17938;-13781,-0.1068676;-0.03798652;1.060961,-0.08671902;-0.01801234;1.108645,-0.06367148;0.1055646;1.337882,-0.02255085;0.3111759;1.359412,0.1127578;0.3074054;1.332378,0.101137;-0.07449589;1.506306,0
600,1022,-1032;-15864;-5372,-11607;-22715;-20012,-0.1119492;-0.03836536;1.061986,-0.08896893;-0.01878993;1.109965,-0.06416982;0.1058696;1.338426,-0.02254391;0.3111636;1.359412,0.1127443;0.3073983;1.332436,0.1006183;-0.0745717;1.506656,0
634,1023,6232;-12864;-9796,-1448;-17117;-13764,-0.1163723;-0.03910403;1.063604,-0.09090605;-0.01902368;1.111393,-0.06474399;0.106062;1.339465,-0.02252715;0.3111741;1.359489,0.1127354;0.3075632;1.333082,0.09995884;-0.07422129;1.507881,0
665,378,4572;-16256;-6168,4329;-28138;-17623,-0.1193549;-0.03830696;1.066448,-0.09330586;-0.01862909;1.113208,-0.06523003;0.1064503;1.341052,-0.02251504;0.3111669;1.359529,0.1127784;0.3076931;1.333442,0.09950006;-0.07398835;1.508749,0
