Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,302,-7516;12084;3344,599;-120;3207,0.04680458;-0.01689299;1.224307,0.2158503;-0.04182329;1.242185,0.3080961;-0.1880311;1.155423,0.2961698;-0.2014017;0.907025,0.2882142;-0.1752986;0.8283636,0.0613042;-0.4578089;1.288588,0
35,302,-7696;13420;2360,1714;-1319;-106,0.04681853;-0.01691227;1.224305,0.2158412;-0.04179453;1.242189,0.3092296;-0.1908273;1.124254,0.3030053;-0.1964442;0.9113409,0.289321;-0.164747;0.8447712,0.06252461;-0.4578666;1.288152,0
67,302,-7880;14772;1108,-3938;-1810;-654,0.04677165;-0.01687128;1.224527,0.2158599;-0.0417876;1.242218,0.3034318;-0.1885888;1.161469,0.3162854;-0.1897483;0.9134506,0.2897555;-0.1646795;0.8564602,0.06236509;-0.4577549;1.288527,0
132,305,-5920;12960;5532,4158;819;-3547,0.04675393;-0.01695727;1.224143,0.21593;-0.04171981;1.242091,0.3092064;-0.1828237;1.162675,0.3038683;-0.1810359;0.9110806,0.2856389;-0.1685138;0.8693814,0.06233617;-0.4576771;1.288472,0
166,305,-6312;12228;5388,12584;323;-4930,0.04677735;-0.01691575;1.224166,0.2159674;-0.04167419;1.242117,0.3116879;-0.1846367;1.170699,0.2990333;-0.1794782;0.9194207,0.2810611;-0.1697654;0.8763817,0.06200381;-0.457664;1.288711,0
198,304,-6904;14956;2768,15614;3;-5935,0.04677064;-0.0168866;1.224059,0.2160282;-0.04164596;1.242038,0.3185427;-0.1775593;1.165744,0.2948013;-0.1770938;0.9152201,0.2774664;-0.1711684;0.8797571,0.06190205;-0.4576374;1.288666,0
231,304,-9016;20000;4204,8489;119;-3894,0.04672982;-0.01688139;1.224103,0.2160534;-0.04160624;1.241996,0.3226721;-0.1762692;1.170092,0.2940327;-0.175482;0.9200854,0.2735364;-0.1720005;0.8842707,0.06166374;-0.4576114;1.288629,0
267,305,-8736;19784;4276,-5284;-5677;2376,0.04679806;-0.01683856;1.224173,0.2161438;-0.04153639;1.241965,0.3319933;-0.1668205;1.167155,0.2909693;-0.1732744;0.9189638,0.2677953;-0.1710989;0.8892474,0.06161865;-0.4575305;1.288719,0
299,304,-8160;21268;3776,5860;-4998;4602,0.04692383;-0.01678959;1.224011,0.2162243;-0.04146219;1.241694,0.3345504;-0.1621245;1.162596,0.2891742;-0.1724997;0.9152961,0.2631505;-0.1695785;0.8892506,0.06179283;-0.4574146;1.2885,0
332,304,-7956;22476;3500,5944;-4146;8456,0.04688996;-0.01681181;1.223998,0.2163479;-0.0414649;1.241554,0.3363004;-0.1593797;1.160506,0.2936851;-0.2010651;0.9160064,0.2582531;-0.1677775;0.8954362,0.06077922;-0.457193;1.288351,0
364,305,-7700;21624;2032,5263;-4014;12125,0.04688476;-0.01684976;1.22401,0.2164263;-0.04143284;1.241439,0.337763;-0.1568569;1.158637,0.2926427;-0.2021546;0.9152297,0.2532053;-0.1668678;0.898923,0.06076642;-0.4571367;1.288327,0
398,304,-7296;20140;1672,5520;-2788;15839,0.04704029;-0.01686985;1.224109,0.2165252;-0.04140317;1.24136,0.339132;-0.1551979;1.158137,0.290955;-0.204614;0.9161198,0.2509956;-0.1662745;0.9035218,0.06242327;-0.4566907;1.288764,0
433,305,-6844;18756;716,7804;-1727;17842,0.04704523;-0.01687248;1.2241,0.2166003;-0.04137572;1.241173,0.3406885;-0.1534698;1.157853,0.2821156;-0.1908388;0.9159759,0.2468767;-0.165465;0.9046674,0.06219472;-0.4564874;1.288624,0
466,304,-5540;17520;-28,8902;-602;20418,0.04716253;-0.01691796;1.224336,0.2167523;-0.04137503;1.241154,0.34234;-0.1513388;1.157178,0.2092006;-0.1659719;0.9441171,0.2176751;-0.1623458;0.9142874,0.06215788;-0.4564423;1.288701,0
499,303,-3772;17272;16,6673;962;21898,0.04720136;-0.01695125;1.224338,0.2169178;-0.04139509;1.241077,0.342114;-0.1504016;1.154965,0.2110638;-0.1666825;0.9407314,0.2185693;-0.1624327;0.9135168,0.06217129;-0.4563487;1.288643,0
