Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
6933,1023,9364;-6076;2476,8664;-1667;-3718,-0.01585915;0.03129543;1.025446,-0.03817147;0.03603269;1.054386,-0.08561364;0.129027;1.294731,-0.03022869;0.3070163;1.357202,0.1070091;0.307429;1.340454,0.09640672;-0.07338151;1.507921,2
6966,1019,9744;-5688;3380,8767;-584;-1297,-0.01637633;0.03122381;1.027379,-0.03802876;0.03614135;1.05462,-0.08571766;0.1290043;1.294966,-0.03026513;0.307047;1.357187,0.1070039;0.3074327;1.340445,0.0964035;-0.07337189;1.507919,2
7000,1023,10536;-4892;3196,7485;-541;507,-0.01458747;0.03270762;1.029844,-0.03801657;0.03624662;1.055121,-0.0859645;0.1289085;1.295493,-0.03030798;0.3070455;1.357173,0.1069772;0.3074516;1.340452,0.09635662;-0.07333171;1.507919,2
7035,1023,10692;-4148;2460,3255;981;2289,-0.01240873;0.03314566;1.033113,-0.03725358;0.0362248;1.055137,-0.08590466;0.1289153;1.295357,-0.03036391;0.3070436;1.357191,0.1069687;0.3074642;1.340457,0.09634506;-0.07330848;1.50793,2
7070,1023,9912;-4808;2952,1948;3519;5704,-0.01073323;0.03252006;1.036955,-0.03719146;0.0356003;1.05535,-0.08590636;0.1288539;1.295339,-0.03047375;0.3070176;1.357168,0.106948;0.3074749;1.340442,0.09628583;-0.07327932;1.507907,2
7101,1021,8456;-5688;3440,4465;5045;9750,-0.01056299;0.03137911;1.040013,-0.03650181;0.03526984;1.055906,-0.08615743;0.1288451;1.295576,-0.03049872;0.3070422;1.357048,0.1069419;0.3074824;1.340381,0.09626146;-0.07325049;1.507789,2
7133,1023,7456;-7424;4964,11029;7120;13459,-0.008215264;0.0288786;1.043781,-0.03598717;0.03503946;1.057719,-0.08790742;0.1291043;1.296716,-0.03057172;0.3070927;1.357034,0.1069268;0.3075366;1.34039,0.09627402;-0.07320718;1.50778,2
7167,1023,5296;-10128;5892,19068;8113;15910,-0.0111579;0.02550196;1.043294,-0.03546718;0.03414756;1.059447,-0.08864556;0.1291009;1.297815,-0.03064636;0.3071849;1.357018,0.1069033;0.307575;1.3404,0.09626135;-0.07318947;1.507783,2
7199,1023,2940;-7208;6812,23601;12190;14507,-0.01261564;0.02315923;1.039207,-0.04153762;0.03287093;1.05766,-0.08926808;0.1279166;1.297142,-0.03053901;0.3055328;1.357107,0.1068048;0.3075587;1.340222,0.09623475;-0.0734538;1.507351,2
7235,1018,1480;-3796;7460,4457;16463;11260,-0.01448481;0.02252279;1.037279,-0.03945392;0.03132116;1.058117,-0.08961417;0.1270329;1.296836,-0.0304052;0.3043074;1.3574,0.1068194;0.3075854;1.340227,0.09636132;-0.07358897;1.50726,2
7267,1023,-3416;-10360;9048,2775;18652;13083,-0.01163636;0.02172993;1.029387,-0.03844002;0.03097775;1.058771,-0.08938455;0.12747;1.29701,-0.03046906;0.3048885;1.35743,0.1068309;0.3076115;1.340261,0.09636797;-0.07358547;1.507241,2
