Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
0,-0.09289832;-0.09890916;1.274767,0.06684877;-0.1368646;1.306056,0.1185106;-0.3742075;1.30183,0.1738951;-0.4733594;1.146699,0.1850532;-0.4954621;1.095114,-0.1842715;-0.5107795;1.075024,-0.06236981;-0.5632262;1.351188,0.00602959;-0.5455471;1.338456,0
35,-0.09293948;-0.09895513;1.274801,0.066947;-0.1369202;1.305968,0.1184854;-0.3741636;1.301781,0.1738088;-0.4735551;1.146789,0.1830007;-0.5065373;1.094602,-0.184273;-0.5107828;1.075009,-0.06233896;-0.5632862;1.351169,0.006060061;-0.5456092;1.338451,0
67,-0.09307268;-0.09898268;1.275016,0.06704825;-0.1370173;1.306043,0.1185218;-0.3741274;1.301928,0.1572182;-0.4969485;1.1407,0.1649918;-0.5264969;1.102593,-0.1843156;-0.510872;1.075211,-0.06236241;-0.563432;1.351372,0.006038398;-0.5457671;1.338667,0
164,-0.09309981;-0.09905439;1.27492,0.06730957;-0.1372929;1.305808,0.1186244;-0.3740334;1.30185,0.1693495;-0.477109;1.14776,0.1820302;-0.5008545;1.097357,-0.1843277;-0.5108161;1.075142,-0.06218325;-0.5635879;1.351229,0.006195553;-0.5459097;1.338548,0
173,-0.09314972;-0.0990365;1.275233,0.06744032;-0.1374373;1.306095,0.1186256;-0.374294;1.3025,0.170695;-0.477222;1.148781,0.1820252;-0.491329;1.11804,-0.1845124;-0.5110382;1.075508,-0.06216882;-0.5637362;1.351593,0.006189615;-0.5460734;1.338953,0
200,-0.09316769;-0.0990474;1.275242,0.06752423;-0.1375228;1.306059,0.1186251;-0.3742886;1.3025,0.1704536;-0.4778917;1.149178,0.1768924;-0.5082325;1.10376,-0.184515;-0.511045;1.075495,-0.06212618;-0.5637745;1.351555,0.006215539;-0.5461063;1.338915,0
235,-0.09316041;-0.09905413;1.275255,0.0665557;-0.1367762;1.306536,0.11872;-0.3740556;1.302568,0.1707207;-0.4781596;1.149669,0.1738947;-0.5061556;1.112743,-0.1844928;-0.5110391;1.075588,-0.0620543;-0.5637361;1.351598,0.006283342;-0.5460323;1.338935,0
267,-0.09318841;-0.09906829;1.275267,0.0666415;-0.1368258;1.306528,0.1187633;-0.3740231;1.302736,0.1663092;-0.4902139;1.153688,0.1614809;-0.5187502;1.1248,-0.1845036;-0.5110394;1.075564,-0.06194441;-0.5636637;1.351577,0.006384751;-0.5459519;1.338935,0
301,-0.09326347;-0.09910294;1.275128,0.06596625;-0.136288;1.306731,0.1189739;-0.3741221;1.303209,0.1762995;-0.4778637;1.152073,0.1836471;-0.4744932;1.122058,-0.184575;-0.5109296;1.075267,-0.06187242;-0.5637426;1.351298,0.006391632;-0.5459722;1.338755,0
333,-0.09361316;-0.09915803;1.275817,0.06624547;-0.1365244;1.307082,0.1190137;-0.3747725;1.307134,0.1781673;-0.4704244;1.151142,0.1845507;-0.453833;1.127121,-0.184631;-0.5110423;1.075684,-0.06216364;-0.5635978;1.351892,0.006142416;-0.545873;1.33941,0
369,-0.09354656;-0.09922434;1.275532,0.06639226;-0.1366047;1.306892,0.1186258;-0.3744818;1.307782,0.1715534;-0.4200011;1.127336,0.1937928;-0.4372907;1.039489,-0.1845133;-0.5108818;1.075439,-0.06211181;-0.5635673;1.35176,0.006174525;-0.5458436;1.339359,0
400,-0.09360845;-0.09923755;1.275324,0.06646929;-0.1365862;1.30687,0.1177727;-0.3716331;1.30918,0.1655357;-0.423146;1.128937,0.1703331;-0.3776722;0.9894441,-0.1844984;-0.5108345;1.075246,-0.06228366;-0.5634602;1.351742,0.006023292;-0.5457454;1.339419,0
436,-0.09366135;-0.09922589;1.275228,0.06654385;-0.1365057;1.306943,0.1164411;-0.3597274;1.309794,0.1538711;-0.3820077;1.060084,0.1620462;-0.3247865;0.9987187,-0.1842133;-0.5108632;1.075087,-0.06235239;-0.5633683;1.351741,0.005979743;-0.5456413;1.33945,0
468,-0.093676;-0.09920584;1.275222,0.06555635;-0.1354688;1.307661,0.1229488;-0.3535849;1.312144,0.1549631;-0.2961479;1.061227,0.1509302;-0.2637034;1.010345,-0.184193;-0.5108494;1.075,-0.06243358;-0.5632824;1.351739,0.005916676;-0.5455261;1.339489,0
500,-0.09369696;-0.09918708;1.275233,0.06469832;-0.134733;1.307945,0.1116622;-0.3486374;1.309869,0.1472165;-0.2577075;1.069555,0.1390076;-0.2168901;1.030071,-0.1841936;-0.510815;1.074777,-0.06270872;-0.5631291;1.351642,0.005695296;-0.5453633;1.339416,0
532,-0.0939047;-0.09939108;1.275158,0.06388204;-0.1340656;1.308036,0.1122673;-0.3488543;1.291006,0.1300453;-0.2038222;1.076703,0.128918;-0.1785447;1.054704,-0.184115;-0.510725;1.074507,-0.06270301;-0.5630673;1.351536,0.005703905;-0.5452965;1.339391,0
566,-0.09400648;-0.09949202;1.2752,0.06261838;-0.132993;1.308135,0.1175182;-0.3430472;1.268821,0.1211969;-0.1739172;1.092419,0.1209792;-0.1428782;1.079314,-0.1839843;-0.5107419;1.074437,-0.06274989;-0.5629544;1.351592,0.005617014;-0.5450579;1.339622,0
599,-0.09416329;-0.09963524;1.275343,0.06086882;-0.1317859;1.308129,0.1199068;-0.3309486;1.259435,0.1163742;-0.1530091;1.113475,0.1149756;-0.1161872;1.104994,-0.1839479;-0.5107918;1.074427,-0.06282765;-0.5629489;1.351643,0.005487241;-0.5450202;1.339729,0
632,-0.09399182;-0.09932777;1.275729,0.0598273;-0.1304393;1.306821,0.1212474;-0.3162586;1.251161,0.1047571;-0.09357966;1.126682,0.1083576;-0.08603474;1.126911,-0.1839383;-0.5108202;1.074306,-0.06310657;-0.5627812;1.351593,0.005254647;-0.5448368;1.339635,0
669,-0.09393515;-0.09918024;1.275893,0.05865188;-0.1288421;1.304824,0.1622263;-0.3253573;1.242715,0.1045079;-0.0936646;1.143842,0.1036261;-0.07312599;1.15087,-0.1839428;-0.5108106;1.07417,-0.06334905;-0.5625109;1.351467,0.005039978;-0.544486;1.33939,0
700,-0.09397975;-0.09908973;1.276025,0.05770119;-0.1264808;1.302975,0.1633516;-0.324463;1.242432,0.1015149;-0.08578231;1.166519,0.09936387;-0.06265119;1.175737,-0.1838939;-0.5107993;1.074074,-0.06363031;-0.5622128;1.351353,0.004790676;-0.5440598;1.339071,0
731,-0.09414503;-0.09881652;1.27645,0.05733247;-0.1235951;1.301574,0.1340238;-0.3067236;1.242235,0.1005534;-0.07144006;1.184078,0.09489542;-0.05703272;1.200768,-0.1838579;-0.5108317;1.074243,-0.06398178;-0.5616976;1.351475,0.004502882;-0.5434065;1.33896,0
765,-0.09433002;-0.09863281;1.276754,0.05699458;-0.1214923;1.300908,0.1327769;-0.3052059;1.241842,0.1020582;-0.06783664;1.191294,0.09274837;-0.05438359;1.21069,-0.1838592;-0.5108339;1.07414,-0.0642992;-0.5612441;1.351326,0.004129587;-0.5427351;1.338587,0
798,-0.09448273;-0.09833089;1.277338,0.05679503;-0.1204376;1.300825,0.1313341;-0.3016933;1.241952,0.1032828;-0.0649829;1.1968,0.09393688;-0.05017792;1.212997,-0.1838904;-0.5108694;1.07418,-0.06444462;-0.5608822;1.351366,0.003970531;-0.5422528;1.338539,0
834,-0.09473387;-0.09810112;1.277803,0.056702;-0.120228;1.300791,0.1308981;-0.3009144;1.241859,0.1031803;-0.06436656;1.197329,0.09378729;-0.04802043;1.210096,-0.1838775;-0.5108803;1.074086,-0.06474858;-0.5604424;1.351329,0.003727644;-0.5418102;1.338405,0
865,-0.09490535;-0.09789377;1.278055,0.05652745;-0.1193947;1.300732,0.1306988;-0.3004198;1.242107,0.1028673;-0.062664;1.198025,0.09308015;-0.04588075;1.209012,-0.1837939;-0.5108775;1.073929,-0.06503429;-0.5600334;1.351239,0.003439989;-0.5413187;1.338245,0
901,-0.09529783;-0.09756767;1.279018,0.05642822;-0.1185981;1.300866,0.1305633;-0.2997732;1.242989,0.1023534;-0.06089868;1.199504,0.09309664;-0.04436982;1.21238,-0.183769;-0.5109306;1.074105,-0.06527766;-0.5597057;1.351472,0.003214572;-0.540964;1.338421,0
932,-0.09538555;-0.09739733;1.279111,0.05633647;-0.117979;1.300807,0.1297892;-0.2967665;1.243052,0.1023487;-0.06068888;1.199684,0.09274261;-0.04438273;1.210178,-0.1838302;-0.5108187;1.073665,-0.06550758;-0.5593083;1.351092,0.003004192;-0.5405484;1.338045,0
967,-0.09565023;-0.09713151;1.279972,0.05634874;-0.1175617;1.3011,0.1294339;-0.2963078;1.243719,0.1023687;-0.05981326;1.200684,0.095857;-0.04119187;1.210657,-0.1838362;-0.5108348;1.073727,-0.06566854;-0.5590197;1.351284,0.002831747;-0.5402309;1.338298,0
998,-0.09581321;-0.09695188;1.280398,0.05636298;-0.1174509;1.301318,0.1294115;-0.295801;1.24463,0.102366;-0.05817848;1.20091,0.09768201;-0.04004765;1.208155,-0.1838289;-0.5108315;1.073629,-0.06580439;-0.5588251;1.351278,0.002706005;-0.540071;1.338315,0
1034,-0.09589367;-0.09685522;1.280606,0.05618189;-0.1176642;1.302159,0.1295095;-0.2956282;1.245245,0.102306;-0.05641779;1.200553,0.09769723;-0.03896003;1.207816,-0.1838282;-0.510831;1.073583,-0.06586277;-0.5587646;1.35126,0.002635918;-0.540023;1.338306,0
1065,-0.09603132;-0.09664451;1.280932,0.05604579;-0.1179453;1.303303,0.1308973;-0.2957759;1.247817,0.1025108;-0.056121;1.20032,0.09847295;-0.03879793;1.206135,-0.1838344;-0.5108043;1.073498,-0.06592108;-0.558704;1.351234,0.002565625;-0.5399743;1.338314,0
1101,-0.09612317;-0.09645104;1.281345,0.05596514;-0.1181884;1.304253,0.1310559;-0.2957293;1.248197,0.1029922;-0.0554937;1.200154,0.0966454;-0.04064957;1.208398,-0.1837928;-0.5108276;1.073463,-0.06598698;-0.5586272;1.351261,0.002482563;-0.5399081;1.338371,0
1132,-0.09618309;-0.09623221;1.281703,0.05594102;-0.1181487;1.304826,0.131766;-0.2915926;1.248465,0.1034498;-0.0551378;1.199651,0.09502953;-0.04070891;1.206921,-0.1838107;-0.5108417;1.073379,-0.06611492;-0.5584561;1.351314,0.002322462;-0.5397393;1.338528,0
1167,-0.09622017;-0.09596271;1.281846,0.05603619;-0.1182552;1.304935,0.1337116;-0.2917964;1.250145,0.1040765;-0.05493295;1.199201,0.09547246;-0.04166727;1.202361,-0.1837754;-0.5108268;1.073342,-0.06621145;-0.5583434;1.351353,0.00222955;-0.5396613;1.338589,0
1200,-0.09620818;-0.09579603;1.282018,0.05622429;-0.1181896;1.304951,0.140611;-0.310197;1.236242,0.1282381;-0.09012694;1.195794,0.09963222;-0.04154485;1.193595,-0.1837752;-0.5108198;1.073277,-0.06625305;-0.5581957;1.35137,0.002196752;-0.5395412;1.338644,0
1234,-0.09622703;-0.09572282;1.282072,0.05632912;-0.1183233;1.305024,0.1377258;-0.2851175;1.24637,0.1176683;-0.06920782;1.18921,0.1034053;-0.04093171;1.187417,-0.1837588;-0.5107657;1.073052,-0.06626147;-0.5581215;1.351307,0.002196366;-0.5395139;1.338644,0
1265,-0.09627075;-0.09555635;1.282431,0.05659068;-0.1184963;1.305306,0.1392856;-0.2818404;1.249277,0.1269237;-0.08239222;1.191795,0.1074518;-0.04154909;1.18938,-0.1837259;-0.5107853;1.073008,-0.06628989;-0.5580661;1.351333,0.002152295;-0.5394657;1.338737,0
1304,-0.09625956;-0.09539458;1.283114,0.05718606;-0.118967;1.305812,0.1406689;-0.2817259;1.251205,0.1243419;-0.07426934;1.193969,0.1102529;-0.04117578;1.196206,-0.1836866;-0.5108607;1.073138,-0.06640217;-0.5580102;1.35163,0.002016437;-0.5394824;1.339196,0
