Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
1331,-0.09752382;-0.09927782;1.26603,0.05637692;-0.1077954;1.268015,0.1228011;-0.2867123;1.208329,0.1244711;-0.09829526;1.158499,0.09590446;-0.04538693;1.164674,-0.1778154;-0.5113597;1.034064,-0.05763954;-0.5624484;1.335874,0.01027839;-0.541121;1.321162,0
1364,-0.09756222;-0.09925852;1.266062,0.05629393;-0.1079963;1.268037,0.1225716;-0.2881861;1.209171,0.1251191;-0.09877598;1.159918,0.09247326;-0.04601753;1.160332,-0.1778041;-0.511372;1.034065,-0.05763961;-0.5624483;1.335874,0.01027861;-0.541123;1.321162,0
1399,-0.09762776;-0.09923838;1.266058,0.05629377;-0.1077061;1.267702,0.1267074;-0.3236096;1.192162,0.1250924;-0.09888374;1.160073,0.08860222;-0.04671524;1.158943,-0.1777457;-0.5113829;1.033937,-0.05772481;-0.5623995;1.335793,0.0102078;-0.5410765;1.321069,0
1431,-0.09764091;-0.09920007;1.266081,0.05622908;-0.1072224;1.267209,0.1193212;-0.279623;1.207469,0.08938363;-0.06148228;1.157022,0.08535703;-0.047337;1.15885,-0.1777277;-0.5113608;1.033915,-0.05773104;-0.5623196;1.335723,0.01021949;-0.5409651;1.320945,0
1466,-0.09764297;-0.09915692;1.266083,0.05605369;-0.1067126;1.266701,0.1190303;-0.2792883;1.207439,0.117763;-0.09393813;1.159801,0.08107482;-0.04769823;1.15766,-0.1776826;-0.5113975;1.034064,-0.05774831;-0.5622245;1.33573,0.01016791;-0.5407476;1.320939,0
1500,-0.097838;-0.09897469;1.266169,0.05571412;-0.1060906;1.265649,0.1184922;-0.2791801;1.207194,0.07771632;-0.0585045;1.156061,0.07441091;-0.05002056;1.158499,-0.1776341;-0.5114025;1.034122,-0.05806176;-0.5619192;1.33593,0.009878933;-0.5403833;1.321011,0
1533,-0.09794191;-0.09887075;1.266217,0.05512834;-0.1064602;1.265025,0.1153694;-0.2887321;1.210229,0.0763015;-0.05851138;1.154958,0.0679275;-0.052105;1.153233,-0.1776192;-0.511384;1.034122,-0.05814411;-0.561923;1.335939,0.009774475;-0.5403681;1.320976,0
1564,-0.09809536;-0.09880809;1.266337,0.05458313;-0.1063263;1.261716,0.1137864;-0.2899387;1.210773,0.07152176;-0.05872255;1.151701,0.0614985;-0.05569681;1.148374,-0.1776141;-0.5115058;1.034378,-0.0585526;-0.5619509;1.336119,0.009371015;-0.5403508;1.321015,0
1599,-0.09828267;-0.09867528;1.265972,0.05480316;-0.1079163;1.257344,0.1113459;-0.2921005;1.210575,0.06301899;-0.06245824;1.143763,0.05336274;-0.06119956;1.138482,-0.1776358;-0.5115078;1.034314,-0.05904939;-0.5620931;1.335778,0.008827331;-0.5405489;1.320319,0
1631,-0.09842801;-0.09862437;1.265508,0.05536126;-0.1092471;1.255017,0.1079992;-0.2974145;1.210011,0.0555855;-0.0661774;1.136797,0.04541203;-0.06751943;1.130739,-0.177604;-0.5114874;1.034213,-0.05953113;-0.5623988;1.335146,0.0083197;-0.5408838;1.319391,0
1664,-0.09841459;-0.09856022;1.265567,0.05683818;-0.1128128;1.254374,0.1057263;-0.3017805;1.210288,0.05019912;-0.07349079;1.129671,0.03867863;-0.07549153;1.122779,-0.1775757;-0.5114721;1.034156,-0.06022785;-0.563251;1.334586,0.007525964;-0.5421026;1.318256,0
1702,-0.09842196;-0.09853614;1.265637,0.05836923;-0.1161578;1.255233,0.1025709;-0.3082049;1.211995,0.04522828;-0.08220054;1.118486,0.03429204;-0.0870425;1.112138,-0.1776112;-0.5114299;1.034062,-0.06065775;-0.5640211;1.33421,0.007206821;-0.5432439;1.317528,0
1733,-0.09840251;-0.09851151;1.265725,0.05955853;-0.1164644;1.257552,0.09929632;-0.3144082;1.212291,0.07803456;-0.1361191;1.119964,0.03066018;-0.09964289;1.101842,-0.1776817;-0.5114146;1.034082,-0.06093238;-0.5644326;1.334203,0.006916678;-0.5436478;1.317393,0
1764,-0.09837619;-0.09840038;1.266058,0.0608518;-0.1151665;1.263031,0.0972574;-0.31872;1.213042,0.07672556;-0.1397485;1.118053,0.02802864;-0.111728;1.090668,-0.1777854;-0.5114582;1.034341,-0.06099956;-0.5645257;1.334363,0.006838365;-0.5436816;1.317501,0
1798,-0.09839708;-0.09834983;1.266262,0.06168299;-0.1138437;1.266506,0.0952668;-0.3214869;1.212973,0.07517271;-0.148097;1.112394,0.0275916;-0.1272814;1.076173,-0.1778401;-0.5114799;1.034388,-0.0612687;-0.5646101;1.334502,0.006489335;-0.5437204;1.317667,0
1831,-0.09837835;-0.0983324;1.26629,0.06242171;-0.1123053;1.268469,0.09364524;-0.3243819;1.209635,0.07480907;-0.163155;1.100295,0.03001744;-0.1465985;1.056349,-0.1778252;-0.5114583;1.034381,-0.06141649;-0.5645851;1.334254,0.00626935;-0.5436092;1.317367,0
1865,-0.0988806;-0.09865245;1.265522,0.06250808;-0.1117546;1.269749,0.09300216;-0.3285769;1.207269,0.07668186;-0.1803485;1.083726,0.03294602;-0.1708975;1.040211,-0.1778472;-0.5114491;1.034375,-0.06154511;-0.5645548;1.334213,0.006066833;-0.5435116;1.317356,0
1904,-0.09889192;-0.0985835;1.265901,0.06075122;-0.1113812;1.27653,0.0991942;-0.3369607;1.219046,0.07927747;-0.2068809;1.068003,0.03714714;-0.2002101;1.023239,-0.1780041;-0.5115134;1.034445,-0.06168804;-0.5643589;1.33455,0.005852208;-0.5432261;1.317751,0
1932,-0.0989108;-0.09855901;1.265899,0.06016881;-0.1117675;1.277321,0.1020998;-0.3383684;1.227623,0.04923221;-0.2376084;1.006663,0.04554508;-0.2311108;0.998473,-0.1779872;-0.5111396;1.033984,-0.06240706;-0.5639203;1.333846,0.00513155;-0.5427916;1.316793,0
1966,-0.09990364;-0.09907932;1.266095,0.05937005;-0.1137306;1.280919,0.1213392;-0.2945113;1.253984,0.06785925;-0.2666505;1.045281,0.05579285;-0.2667046;0.9875682,-0.1780813;-0.5113462;1.034292,-0.06289715;-0.5638115;1.334303,0.00473288;-0.5427406;1.3172,0
2025,-0.1002414;-0.09932766;1.265775,0.05862525;-0.1161398;1.281832,0.118198;-0.2943602;1.25646,0.1202973;-0.3307312;1.007412,0.06864876;-0.2989188;0.9673102,-0.1782121;-0.5113251;1.034431,-0.06334238;-0.5641546;1.333867,0.004240028;-0.5431923;1.316761,0
2040,-0.1006026;-0.09971812;1.265306,0.05833548;-0.1181981;1.282057,0.114434;-0.3066428;1.262324,0.102572;-0.335435;1.004837,0.07922865;-0.3270662;0.9525341,-0.1783485;-0.5112498;1.034497,-0.06384211;-0.5646279;1.333053,0.003870263;-0.5437335;1.316206,0
2064,-0.1008779;-0.1000415;1.265187,0.0585817;-0.1181974;1.281321,0.1122928;-0.3547491;1.191608,0.1441303;-0.3797769;0.9947699,0.09133977;-0.3548857;0.9462206,-0.1783628;-0.5112441;1.034457,-0.06460261;-0.5647978;1.332981,0.003382474;-0.5439296;1.316223,0
2098,-0.1011906;-0.1003628;1.26491,0.05879103;-0.1182306;1.280649,0.1098506;-0.3505234;1.273269,0.1456718;-0.3848091;1.018745,0.1042285;-0.3810675;0.941354,-0.1783738;-0.5112485;1.034459,-0.06459786;-0.5648788;1.333005,0.003397854;-0.5440089;1.316383,0
2133,-0.1013945;-0.1006094;1.264732,0.05898779;-0.1184089;1.280001,0.1101746;-0.3507552;1.273085,0.1405623;-0.4220444;1.095993,0.1163921;-0.4073416;0.9404996,-0.1784164;-0.5112567;1.034462,-0.06457503;-0.5647737;1.333267,0.003529277;-0.5437474;1.317011,0
2167,-0.1014414;-0.1008651;1.264039,0.05921296;-0.1186171;1.279035,0.1105017;-0.3511744;1.272084,0.1403099;-0.4269338;1.096848,0.1295399;-0.4311626;0.9395049,-0.1784396;-0.5112132;1.034501,-0.06430958;-0.5646406;1.333287,0.003947267;-0.5434316;1.317343,0
2199,-0.1015458;-0.1009905;1.264096,0.05929315;-0.1187003;1.278889,0.1111675;-0.3518739;1.272106,0.1445491;-0.4540136;1.112347,0.1462145;-0.4631821;0.9517549,-0.1785785;-0.5113767;1.03487,-0.063251;-0.5645192;1.334668,0.005268179;-0.5429038;1.320042,0
2232,-0.1014386;-0.1011927;1.263553,0.05945952;-0.1188636;1.278208,0.1166297;-0.360584;1.255126,0.1504541;-0.4642923;1.096581,0.1610701;-0.4929629;0.9601457,-0.1785729;-0.5113376;1.034763,-0.06238524;-0.5644981;1.334581,0.005915658;-0.542781;1.320107,0
2268,-0.1015512;-0.1013364;1.263709,0.05953003;-0.1189614;1.278123,0.1173546;-0.3598155;1.258735,0.154693;-0.470456;1.10611,0.1726969;-0.5191601;0.9580492,-0.1787556;-0.5113065;1.035085,-0.06159983;-0.5645585;1.33545,0.006617324;-0.5428106;1.321189,0
2297,-0.1015436;-0.101384;1.263643,0.05951199;-0.1224325;1.278871,0.1176529;-0.3598127;1.259429,0.1594057;-0.4680044;1.106155,0.1832915;-0.5258663;0.9634469,-0.1787405;-0.5112678;1.034958,-0.0614032;-0.5647331;1.335597,0.006845319;-0.5431657;1.321437,0
2332,-0.1015847;-0.1015459;1.263875,0.05963472;-0.1223421;1.278681,0.1185894;-0.359704;1.261204,0.1627329;-0.4680592;1.108767,0.1923954;-0.5372955;0.9893137,-0.1787446;-0.5112827;1.03497,-0.06089411;-0.5647573;1.336228,0.007326302;-0.5431744;1.322224,0
2368,-0.1015183;-0.1016083;1.263793,0.05977271;-0.1222809;1.27833,0.1189458;-0.359827;1.261406,0.1656461;-0.468503;1.110025,0.1898992;-0.5003394;1.056311,-0.1786965;-0.5112571;1.034991,-0.06069355;-0.5647361;1.336381,0.007531222;-0.5431631;1.322445,0
2399,-0.1013185;-0.1016744;1.263208,0.05996751;-0.1222359;1.277863,0.1193361;-0.3598028;1.261497,0.1687447;-0.4707748;1.112828,0.1967082;-0.5157111;1.045649,-0.1787363;-0.5112506;1.034979,-0.06066004;-0.5646854;1.336387,0.007576399;-0.5431335;1.322465,0
2433,-0.1012283;-0.1017625;1.263316,0.06006563;-0.1222131;1.277803,0.1200421;-0.3599178;1.262594,0.1715587;-0.4734914;1.116815,0.1955564;-0.5085595;1.069521,-0.1788296;-0.5114196;1.035421,-0.06044131;-0.564575;1.336917,0.007821552;-0.5430619;1.323073,0
2465,-0.1009804;-0.1019491;1.263223,0.0602425;-0.1222338;1.277657,0.1202834;-0.3600783;1.262832,0.1724408;-0.4744262;1.117947,0.1951229;-0.5088605;1.06894,-0.1788456;-0.5114218;1.03545,-0.06015163;-0.564768;1.337,0.008020191;-0.5432651;1.323181,0
2500,-0.1008072;-0.1020668;1.263071,0.06046569;-0.1222753;1.277356,0.1204323;-0.3601206;1.262924,0.1729058;-0.4747459;1.118396,0.1940396;-0.5074322;1.067066,-0.1789233;-0.5113725;1.035319,-0.06004764;-0.5647458;1.336969,0.008141357;-0.5432581;1.323189,0
2533,-0.1004981;-0.1022163;1.262681,0.06067331;-0.1223194;1.277035,0.1205011;-0.3603303;1.262891,0.1730666;-0.474886;1.118341,0.1894029;-0.4982491;1.075033,-0.1788876;-0.5112923;1.035156,-0.05933611;-0.5646287;1.336744,0.008754957;-0.5431396;1.323029,0
