Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
0,-0.1664027;-0.3026576;0.9068548,-0.1757504;-0.2664606;0.9400495,-0.2176286;-0.09338599;1.11663,-0.1774776;0.1257359;1.068917,-0.01065354;0.1607024;1.073643,-0.07834188;-0.3566288;1.193022,0.005885573;-0.3640725;1.225734,0.2168709;-0.3232608;0.855266,0
35,-0.1584385;-0.3314832;0.8897302,-0.1719824;-0.2773026;0.952799,-0.2176088;-0.09332681;1.116557,-0.1765765;0.1257685;1.067525,-0.01069201;0.160842;1.073536,-0.07831091;-0.3566956;1.192873,0.005939968;-0.3641647;1.22557,0.2169507;-0.323141;0.8551278,0
69,-0.1584898;-0.332986;0.8916446,-0.1720381;-0.277437;0.9529328,-0.2176042;-0.09332443;1.116548,-0.1760786;0.1258135;1.066929,-0.01072163;0.1610025;1.073554,-0.07822067;-0.3566963;1.192954,0.006048386;-0.3641685;1.225672,0.2169188;-0.3231673;0.8551993,0
103,-0.1579879;-0.3318844;0.8904697,-0.1721147;-0.2774067;0.9529288,-0.2175974;-0.09325739;1.116525,-0.1756079;0.1258446;1.066361,-0.0107378;0.1611194;1.0735,-0.0779413;-0.3568292;1.192825,0.006231968;-0.3642518;1.225619,0.2169001;-0.3230755;0.8551694,0
135,-0.1583342;-0.3314663;0.8892932,-0.1720259;-0.2775886;0.9528303,-0.2174631;-0.09336067;1.116347,-0.1759306;0.1257866;1.066947,-0.01070971;0.1612259;1.0734,-0.0779272;-0.3568544;1.19267,0.006240777;-0.3642834;1.225505,0.2169367;-0.3230623;0.8551175,0
168,-0.1581727;-0.3295302;0.8868178,-0.1718666;-0.2778364;0.9521976,-0.2171596;-0.09339501;1.115509,-0.1752022;0.1258096;1.065754,-0.01068163;0.1613369;1.07327,-0.07789323;-0.3568797;1.192445,0.006280512;-0.3643075;1.225355,0.2168999;-0.3232565;0.8549969,0
200,-0.1582446;-0.3282109;0.8838314,-0.1716677;-0.2776919;0.951642,-0.2169958;-0.09348584;1.115221,-0.1754595;0.1258083;1.06625,-0.01065899;0.1614276;1.07317,-0.07786794;-0.3568998;1.192424,0.006305208;-0.3643456;1.225317,0.2168069;-0.3231016;0.8549221,0
235,-0.1542954;-0.2990075;0.8800806,-0.176161;-0.2602822;0.9323888,-0.2169469;-0.09343737;1.115297,-0.1759661;0.1260453;1.067986,-0.0100955;0.1603707;1.073304,-0.07787517;-0.356883;1.192746,0.006314164;-0.3643934;1.225508,0.2169419;-0.3231644;0.8550892,0
267,-0.1516336;-0.2845896;0.8689179,-0.175721;-0.2586537;0.9311775,-0.2167917;-0.09322845;1.115343,-0.176063;0.1260514;1.068579,-0.01009977;0.1605968;1.073283,-0.07781039;-0.3568469;1.192825,0.006391333;-0.3643457;1.2256,0.216889;-0.3232051;0.8551383,0
301,-0.1500567;-0.2600826;0.8597096,-0.1747866;-0.2578545;0.9306705,-0.2165961;-0.0930508;1.115243,-0.1760948;0.1260587;1.068746,-0.01010424;0.1607806;1.07318,-0.07779226;-0.3568178;1.192831,0.006410662;-0.3643256;1.22559,0.2169015;-0.3232164;0.8551071,0
