Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
313,-5488;-1168;-16024,1133;-470;-947,0.04031763;-0.01222472;1.227319,0.2106417;-0.03584424;1.225983,0.3305571;-0.1632681;1.060946,0.2946683;-0.2355313;0.8914832,0.07291292;-0.4446206;1.311525,0
345,-5396;-1228;-15952,1144;-458;-954,0.04055962;-0.01185115;1.227152,0.210642;-0.03584984;1.225978,0.3304874;-0.1635482;1.060784,0.2951775;-0.2367426;0.8916107,0.0729089;-0.4446232;1.311518,0
380,-5416;-1072;-16100,1141;-475;-964,0.04071689;-0.01151036;1.227046,0.2106365;-0.03584873;1.225962,0.3304209;-0.16364;1.060808,0.295443;-0.2373759;0.8918086,0.07287987;-0.4445179;1.311656,0
439,-5488;-1168;-15996,1162;-463;-954,0.04069642;-0.01130462;1.226861,0.2106549;-0.0358624;1.225921,0.3301605;-0.1638515;1.060797,0.2956667;-0.2379102;0.891844,0.07319217;-0.444529;1.31148,0
455,-5504;-1228;-16004,1136;-475;-965,0.04077382;-0.01110716;1.226783,0.210646;-0.03587149;1.225923,0.3300469;-0.1640501;1.060804,0.2959194;-0.2382814;0.8918552,0.07324424;-0.4446035;1.311494,0
479,-5424;-1124;-16024,1139;-456;-960,0.0408287;-0.01094244;1.226551,0.2106303;-0.03589968;1.22588,0.3299437;-0.1640538;1.060794,0.2958622;-0.2383314;0.8918575,0.07319234;-0.4445611;1.311421,0
511,-5460;-988;-16036,1142;-463;-941,0.0408619;-0.01087351;1.226511,0.2106356;-0.0359011;1.225877,0.329888;-0.1640621;1.06103,0.2959878;-0.2381266;0.8919615,0.07329226;-0.4446219;1.311398,0
545,-5504;-1200;-15972,1139;-469;-955,0.04076881;-0.0107724;1.226444,0.2106867;-0.03592119;1.22585,0.329816;-0.1638559;1.061308,0.295913;-0.2375686;0.8920822,0.07338951;-0.4444132;1.31179,0
577,-5484;-1148;-15920,1176;-462;-973,0.04084221;-0.01066311;1.226434,0.2107062;-0.03593826;1.225844,0.3300438;-0.1635515;1.061763,0.2956546;-0.2356993;0.8919433,0.07353796;-0.4442114;1.312256,0
613,-5492;-1116;-15996,1112;-456;-950,0.04080283;-0.01054254;1.226418,0.2107349;-0.03595065;1.225837,0.3307081;-0.1633436;1.062226,0.2957145;-0.2353661;0.8924739,0.07345068;-0.4441132;1.31248,0
648,-5520;-1208;-16048,1159;-448;-960,0.0409281;-0.01046058;1.226508,0.2107399;-0.03595812;1.22584,0.3313062;-0.162836;1.062967,0.2964354;-0.2343675;0.8929771,0.07343667;-0.4440141;1.312815,0
678,-5520;-1096;-15952,1133;-456;-943,0.04098656;-0.01024234;1.226736,0.2107474;-0.03599491;1.225942,0.3322853;-0.1623476;1.064269,0.2992415;-0.2336981;0.8938416,0.07375246;-0.4438132;1.31424,0
713,-5468;-1140;-15964,1136;-484;-949,0.04099083;-0.01019553;1.226796,0.2107505;-0.03600946;1.225995,0.3328777;-0.1614645;1.06648,0.3011811;-0.2323859;0.8956174,0.07382763;-0.4437731;1.314715,0
745,-5364;-1188;-15932,1152;-452;-954,0.0410645;-0.01006185;1.226873,0.2107002;-0.03603927;1.226034,0.333241;-0.1603719;1.067655,0.2943013;-0.229653;0.8740303,0.07400779;-0.4437352;1.314964,0
777,-5432;-1156;-15952,1132;-471;-939,0.04108728;-0.01002059;1.226879,0.2106557;-0.03605113;1.226036,0.3326866;-0.1570091;1.074154,0.2965769;-0.2240711;0.8791984,0.07387598;-0.4437074;1.315026,0
812,-5568;-1248;-16032,1137;-454;-948,0.04101921;-0.009864442;1.226593,0.2105814;-0.03603337;1.225998,0.3322259;-0.1562305;1.075051,0.298331;-0.2195012;0.8784227,0.07386816;-0.4436072;1.314972,0
847,-5400;-1244;-16060,1137;-469;-939,0.04111775;-0.009753432;1.226657,0.2105136;-0.03603026;1.226065,0.3320966;-0.1562256;1.075108,0.3003798;-0.215645;0.8769088,0.07397421;-0.4437371;1.314957,0
877,-5432;-1200;-15996,1136;-481;-926,0.04113271;-0.009724455;1.226682,0.210409;-0.036;1.226089,0.3318723;-0.1565122;1.075044,0.3019337;-0.2127487;0.8425246,0.0739658;-0.4437763;1.314885,0
911,-5404;-1172;-15940,1144;-483;-912,0.04115411;-0.009658072;1.226773,0.2103664;-0.03598505;1.226143,0.3262472;-0.1569987;1.12799,0.3054869;-0.2064708;0.8825993,0.07391199;-0.4438764;1.314874,0
945,-5396;-1084;-15948,1137;-477;-961,0.04114231;-0.009616726;1.226771,0.2103283;-0.03596377;1.226156,0.3295356;-0.160215;1.071342,0.3053406;-0.2092056;0.8692415,0.07390393;-0.4439029;1.314818,0
976,-5452;-1100;-15804,1160;-442;-947,0.04112476;-0.009583061;1.226756,0.2102745;-0.03593437;1.226153,0.3296867;-0.1602965;1.071554,0.3109827;-0.2044488;0.8600332,0.07385948;-0.4437355;1.314918,0
1010,-5516;-1128;-15908,1143;-476;-945,0.04114173;-0.009549001;1.226721,0.2102584;-0.03592168;1.226141,0.3300146;-0.1601472;1.071194,0.3111416;-0.2053489;0.8584744,0.073796;-0.4438074;1.314697,0
1049,-5444;-1196;-16040,1124;-482;-924,0.04107825;-0.009438451;1.226408,0.21016;-0.0358958;1.226117,0.3302788;-0.1603262;1.071777,0.3111951;-0.2059011;0.8578743,0.07381637;-0.4440155;1.314249,0
1077,-5460;-1240;-16056,1145;-464;-958,0.04115721;-0.01091643;1.227375,0.2101209;-0.03588439;1.226116,0.3309361;-0.1617717;1.071576,0.3177422;-0.2002332;0.8881506,0.0737702;-0.4440792;1.314102,0
1110,-5508;-1200;-15936,1137;-493;-952,0.04114346;-0.01085862;1.227298,0.2100303;-0.03587614;1.226183,0.3312666;-0.1619604;1.07266,0.3123431;-0.2104704;0.8478595,0.07382588;-0.4441305;1.313943,0
1146,-5428;-1224;-16008,1117;-443;-914,0.04118757;-0.01079306;1.227232,0.2100032;-0.03587032;1.226193,0.3313963;-0.1619212;1.072601,0.3118251;-0.2116114;0.8474647,0.07412663;-0.4442236;1.313874,0
1177,-5592;-1164;-15948,1131;-471;-969,0.04125034;-0.01067326;1.227192,0.2099714;-0.0358815;1.226217,0.3315293;-0.1618135;1.072994,0.3121497;-0.2115123;0.8499742,0.07399767;-0.4442631;1.313714,0
1210,-5448;-1144;-16004,1161;-493;-954,0.04114326;-0.01050075;1.226941,0.2099571;-0.03587608;1.226215,0.3316167;-0.1619219;1.073335,0.3123387;-0.2114325;0.8508905,0.07386734;-0.4440804;1.313632,0
1246,-5432;-1220;-16140,1156;-462;-954,0.04125071;-0.01033343;1.22689,0.2099263;-0.03587199;1.226212,0.3316698;-0.1618811;1.073569,0.3123542;-0.211473;0.8507021,0.07389741;-0.4440089;1.313725,0
1279,-5460;-1128;-16020,1119;-441;-936,0.04125585;-0.01013466;1.226514,0.2098854;-0.03585706;1.226175,0.3318311;-0.1623122;1.072553,0.3111511;-0.2085955;0.869411,0.0737719;-0.4440587;1.313316,0
1311,-5468;-1144;-15960,1126;-480;-927,0.04130783;-0.01001303;1.22644,0.2098178;-0.03586812;1.226153,0.3318633;-0.1619659;1.072635,0.3106231;-0.2120367;0.848239,0.07373497;-0.4440333;1.313354,0
1344,-5508;-1068;-15972,1161;-465;-956,0.04130467;-0.009984011;1.226416,0.2097984;-0.03588917;1.226164,0.3318641;-0.1619808;1.072654,0.3106187;-0.2120253;0.8482329,0.07369512;-0.4440925;1.313222,0
1377,-5468;-1156;-16072,1144;-466;-943,0.04125291;-0.009936953;1.226383,0.2097876;-0.03588456;1.226162,0.3318591;-0.1619226;1.07266,0.3102559;-0.2117426;0.8481053,0.07362481;-0.444095;1.313107,0
1410,-5504;-1236;-16112,1152;-483;-954,0.0414114;-0.009790645;1.22587,0.2097743;-0.03590529;1.226076,0.3318049;-0.1619885;1.07254,0.3100712;-0.2115448;0.8476952,0.07372216;-0.4439891;1.313087,0
1446,-5436;-1160;-15944,1145;-469;-945,0.04145031;-0.009744941;1.225828,0.209724;-0.03590312;1.226061,0.3318826;-0.1625725;1.071364,0.309981;-0.2115721;0.8475224,0.07376352;-0.4440835;1.312991,0
1479,-5488;-1180;-15908,1134;-462;-932,0.04142829;-0.009735127;1.225732,0.2097181;-0.03591682;1.226039,0.3316387;-0.1625008;1.071158,0.3099854;-0.2115321;0.8474855,0.07364349;-0.4443146;1.312678,0
1511,-5576;-1240;-16092,1163;-462;-944,0.04142345;-0.009715935;1.225758,0.2097257;-0.0359335;1.22605,0.3315323;-0.1626382;1.071111,0.3103605;-0.2116906;0.8468835,0.07366544;-0.4443175;1.312702,0
1546,-5348;-1156;-16020,1162;-464;-968,0.0415298;-0.009706162;1.225689,0.2097023;-0.03599051;1.225961,0.3309787;-0.1629824;1.069901,0.3108144;-0.211121;0.8467052,0.07324067;-0.4441984;1.312182,0
1577,-5432;-1092;-15888,1154;-470;-961,0.04170033;-0.009590144;1.225747,0.209692;-0.03601032;1.225963,0.3305992;-0.1660134;1.067991,0.314413;-0.2093204;0.8524225,0.0733493;-0.4442361;1.312192,0
1612,-5480;-1120;-16016,1117;-443;-937,0.041782;-0.009552537;1.225903,0.2096837;-0.03605966;1.226002,0.3300246;-0.1672337;1.068712,0.3216183;-0.204333;0.8472929,0.073328;-0.4443128;1.312217,0
1644,-5408;-1240;-16108,1133;-471;-967,0.04186662;-0.009490189;1.225928,0.2096234;-0.03614049;1.225984,0.3290399;-0.1706959;1.069514,0.325312;-0.202687;0.8474267,0.07327068;-0.4444364;1.312165,0
1679,-5520;-1220;-16024,1120;-487;-930,0.0419488;-0.00949888;1.225851,0.2095178;-0.03627152;1.225866,0.3257593;-0.175423;1.07278,0.3306043;-0.1976335;0.8578898,0.07292115;-0.4446856;1.311645,0
1712,-5508;-1156;-15968,1154;-486;-954,0.04206835;-0.009438205;1.22561,0.2093651;-0.03643826;1.225702,0.3228026;-0.1781454;1.074074,0.3315661;-0.1961874;0.8610319,0.07251899;-0.4449073;1.311199,0
1745,-5476;-1184;-16012,1165;-453;-976,0.04214207;-0.009415948;1.225567,0.2092808;-0.03661786;1.225665,0.3208903;-0.1817335;1.074304,0.3340147;-0.195963;0.8658519,0.07202902;-0.4452661;1.311043,0
1776,-5412;-1164;-15912,1150;-461;-957,0.04229029;-0.009421051;1.225612,0.2092034;-0.03687058;1.225624,0.318742;-0.1835963;1.075019,0.3350278;-0.1950617;0.86869,0.07177772;-0.445433;1.311019,0
1810,-5492;-1180;-16008,1164;-474;-952,0.04243707;-0.009368923;1.225548,0.2090538;-0.03708833;1.225513,0.3166937;-0.1850041;1.076975,0.3342136;-0.193525;0.8699469,0.07147425;-0.4456559;1.310861,0
1844,-5512;-1156;-16028,1149;-470;-956,0.0425956;-0.009479538;1.225304,0.2089161;-0.03731457;1.225411,0.3142925;-0.1890583;1.073414,0.3331236;-0.1927925;0.8706653,0.07112464;-0.4460718;1.3103,0
1876,-5400;-1140;-15952,1159;-477;-967,0.0428637;-0.009495018;1.225543,0.2088083;-0.03756446;1.22546,0.3130354;-0.1902435;1.074035,0.3358439;-0.193956;0.8748605,0.07088116;-0.4463056;1.310372,0
1913,-5488;-1144;-16040,1189;-481;-952,0.04302793;-0.00954894;1.22547,0.2087341;-0.03777983;1.22533,0.3109318;-0.192654;1.072801,0.3357028;-0.1933999;0.876085,0.0708582;-0.4465532;1.310171,0
1951,-5488;-1172;-15948,1142;-439;-927,0.04318101;-0.009581405;1.225459,0.2086842;-0.03798465;1.225316,0.3102772;-0.1937734;1.071985,0.3355017;-0.1930308;0.8768403,0.07083381;-0.4466719;1.310087,0
1978,-5508;-1180;-16120,1126;-440;-967,0.04338075;-0.009477838;1.22497,0.2085692;-0.03811384;1.225173,0.3080995;-0.1937376;1.074118,0.3355647;-0.1924642;0.8775486,0.07071595;-0.4466659;1.309799,0
2010,-5560;-1204;-15980,1142;-454;-959,0.0435054;-0.009538435;1.224986,0.2085276;-0.03818197;1.22517,0.3161878;-0.1778054;1.04168,0.4317662;-0.237644;0.844948,0.07068893;-0.4467688;1.309747,0
2048,-5464;-1188;-16044,1123;-454;-950,0.04374717;-0.00954386;1.225255,0.2085027;-0.03828856;1.225273,0.3166624;-0.1779517;1.042125,0.4307664;-0.2446439;0.8290745,0.07074146;-0.4469517;1.309846,0
2077,-5520;-1212;-16004,1131;-458;-939,0.04387096;-0.009648974;1.225052,0.2084548;-0.03840996;1.225182,0.303395;-0.1902159;1.104528,0.3455855;-0.2021648;0.8571654,0.07074336;-0.4469948;1.309592,0
2112,-5464;-1192;-15936,1162;-457;-957,0.04390896;-0.009650712;1.225065,0.2084005;-0.03856933;1.225206,0.3046897;-0.1962233;1.083972,0.3295998;-0.1922383;0.8809339,0.07071304;-0.4470494;1.309629,0
2147,-5416;-1184;-16032,1157;-476;-933,0.04404268;-0.01161742;1.226435,0.2083803;-0.03866985;1.225223,0.3043638;-0.1963249;1.0842,0.3313997;-0.1933836;0.8822979,0.0709265;-0.4471772;1.309643,0
2178,-5568;-1124;-15940,1147;-476;-963,0.04401208;-0.01266177;1.226933,0.2083517;-0.03877715;1.225218,0.3040776;-0.1965167;1.083528,0.3334969;-0.1943255;0.8826702,0.07118966;-0.4473973;1.309404,0
2211,-5460;-1148;-15924,1141;-486;-955,0.04399473;-0.01329106;1.22731,0.2083667;-0.03888078;1.225315,0.304;-0.1964876;1.083689,0.3307534;-0.1948397;0.881796,0.07141419;-0.4474633;1.309415,0
2245,-5452;-1172;-16040,1123;-435;-940,0.0443439;-0.01287509;1.227218,0.208356;-0.03894266;1.225343,0.3034886;-0.1967958;1.084507,0.3335896;-0.1963589;0.8838766,0.072147;-0.4468388;1.311029,0
2277,-5556;-1116;-15960,1143;-472;-961,0.04423851;-0.01362642;1.227761,0.2083411;-0.03903096;1.225375,0.3035214;-0.1968418;1.084568,0.3380261;-0.199561;0.8775363,0.07216208;-0.4468443;1.311054,0
2311,-5488;-1128;-15952,1158;-462;-962,0.04429298;-0.01419024;1.228102,0.208368;-0.03910599;1.225384,0.3024074;-0.1963636;1.088202,0.3394072;-0.1980709;0.8819185,0.07230332;-0.4470524;1.31082,0
2350,-5480;-1172;-16000,1175;-473;-957,0.044479;-0.01391107;1.227957,0.2083782;-0.03916267;1.225429,0.3029544;-0.1967292;1.087643,0.3421481;-0.1994455;0.8761149,0.07232247;-0.4471213;1.31081,0
2376,-5488;-1156;-16064,1126;-464;-945,0.04440077;-0.01443714;1.228198,0.2083786;-0.03921343;1.225434,0.3038332;-0.1959071;1.094099,0.4101689;-0.2384462;0.8708953,0.07200152;-0.4474522;1.310421,0
2413,-5536;-1292;-16060,1155;-487;-961,0.04444395;-0.0138781;1.228013,0.2084002;-0.03927039;1.225537,0.3044904;-0.1955788;1.103916,0.4065796;-0.2368981;0.8784798,0.07219118;-0.4474589;1.310471,0
2444,-5496;-1248;-15868,1104;-470;-955,0.04457702;-0.01359235;1.227869,0.2083898;-0.03928367;1.225538,0.3072878;-0.1998037;1.117273,0.4037029;-0.2364091;0.8885102,0.0721145;-0.4475505;1.310429,0
2477,-5472;-1188;-15916,1130;-461;-946,0.04473544;-0.01324013;1.227519,0.2084122;-0.03930353;1.225552,0.308091;-0.2002359;1.117667,0.403098;-0.2359709;0.8881644,0.07199008;-0.4476328;1.310308,0
2512,-5492;-1148;-16132,1149;-465;-960,0.04486871;-0.01289063;1.227669,0.2085265;-0.03943687;1.225832,0.3080143;-0.2003674;1.11808,0.4027814;-0.2358747;0.8884404,0.0719177;-0.4476659;1.31045,0
2546,-5524;-1164;-16092,1130;-471;-933,0.04493419;-0.01271543;1.227586,0.2085261;-0.03944314;1.225863,0.3085524;-0.1998316;1.118793,0.4024741;-0.2356293;0.888847,0.07186227;-0.4476753;1.310449,0
2582,-5464;-1184;-16028,1171;-482;-953,0.04497696;-0.01248251;1.227498,0.2085658;-0.03947596;1.225869,0.3090086;-0.1996061;1.119679,0.4021682;-0.2354933;0.8894328,0.07173629;-0.4476559;1.310439,0
2613,-5496;-1164;-16140,1151;-499;-965,0.04506666;-0.01229744;1.227427,0.2085921;-0.03954599;1.225946,0.3090861;-0.2000082;1.120025,0.4017964;-0.2352782;0.8894969,0.07172264;-0.4476605;1.310444,0
2648,-5572;-1172;-16108,1140;-467;-953,0.04525637;-0.01216409;1.22735,0.20859;-0.03957766;1.225963,0.3094259;-0.1998588;1.119948,0.4018186;-0.2352128;0.8893023,0.07168552;-0.4476755;1.310431,0
2677,-5460;-1104;-15996,1172;-469;-947,0.04550745;-0.01197993;1.227262,0.2086586;-0.03961603;1.226035,0.3097951;-0.2000656;1.120149,0.4011444;-0.234894;0.8889992,0.07167669;-0.4476782;1.310411,0
2710,-5532;-1232;-16160,1118;-479;-929,0.04557454;-0.01177847;1.227297,0.2086686;-0.03969;1.226102,0.3099805;-0.2000861;1.120085,0.4009904;-0.234807;0.8887816,0.07148846;-0.4474225;1.31095,0
2746,-5548;-1252;-16040,1123;-448;-939,0.04569934;-0.01159223;1.227349,0.2086939;-0.03973623;1.226135,0.3112807;-0.2002595;1.122303,0.4004211;-0.2344913;0.8901904,0.07144707;-0.44743;1.310941,0
2793,-5488;-1132;-16040,1131;-451;-937,0.04567348;-0.01137177;1.227001,0.2086999;-0.03973969;1.226135,0.311893;-0.1992211;1.122417,0.4003525;-0.2339637;0.8901163,0.07124786;-0.4474069;1.310721,0
2813,-5428;-1056;-16048,1118;-469;-951,0.0458919;-0.01108226;1.227435,0.2088264;-0.03983126;1.226396,0.3119409;-0.1984346;1.122899,0.4002039;-0.2337311;0.8906071,0.07114547;-0.4474148;1.311007,0
2844,-5492;-1048;-15844,1156;-479;-967,0.04588036;-0.01104094;1.2275,0.2088261;-0.03985901;1.226455,0.3125293;-0.1984266;1.123255,0.4003024;-0.233714;0.8907738,0.07112268;-0.4474495;1.311035,0
2876,-5444;-1180;-15984,1176;-459;-953,0.04583791;-0.0109466;1.227383,0.2088212;-0.03985497;1.226457,0.3127078;-0.1981136;1.122651,0.3995549;-0.2327414;0.8897133,0.07100732;-0.4474763;1.310951,0
2910,-5428;-1244;-16080,1153;-459;-970,0.04588969;-0.01084504;1.227377,0.2088051;-0.039844;1.226469,0.3131567;-0.1981908;1.12212,0.399126;-0.2325971;0.8888162,0.07096209;-0.447382;1.310948,0
2945,-5484;-1184;-16036,1132;-468;-956,0.04594337;-0.01071515;1.227326,0.2087904;-0.03984107;1.226471,0.3137947;-0.1973375;1.122398,0.3969826;-0.2316433;0.888054,0.0709639;-0.4473756;1.310949,0
2979,-5520;-1168;-15952,1151;-466;-937,0.04597806;-0.01062716;1.227325,0.2087907;-0.03983847;1.226472,0.3146839;-0.1963458;1.12266,0.3968051;-0.2309472;0.8879782,0.07095744;-0.4473676;1.310953,0
3015,-5544;-1152;-15908,1131;-461;-944,0.04595482;-0.01057951;1.227323,0.2087832;-0.03983173;1.226473,0.3153808;-0.1932773;1.120948,0.3971429;-0.2301266;0.8864834,0.07090256;-0.4472579;1.310948,0
3046,-5460;-1096;-15888,1150;-483;-946,0.04582455;-0.01045883;1.227199,0.208753;-0.0398044;1.226491,0.3157099;-0.1929373;1.120866,0.3968079;-0.2298037;0.8861691,0.07081427;-0.4472242;1.310896,0
3123,-5392;-1196;-16012,1142;-483;-955,0.04567103;-0.01025015;1.22735,0.2087392;-0.03976286;1.226564,0.3165087;-0.1907385;1.121435,0.3964616;-0.2288735;0.8865455,0.07072698;-0.4470538;1.311066,0
3247,-5488;-1152;-16032,1133;-457;-949,0.04524497;-0.009979591;1.226527,0.2085908;-0.03967474;1.226375,0.3255302;-0.1713518;1.04273,0.4183205;-0.2399736;0.8198846,0.07026924;-0.4470018;1.310085,0
3278,-5532;-1184;-15920,1154;-487;-970,0.04518741;-0.009944448;1.226611,0.2085873;-0.03967892;1.226377,0.3255269;-0.1713954;1.042762,0.4186813;-0.2402737;0.8201537,0.07020466;-0.4470336;1.310238,0
3310,-5508;-1200;-16044,1159;-460;-977,0.04518178;-0.009934558;1.226601,0.2085683;-0.03968422;1.22636,0.3254772;-0.1714391;1.042752,0.4189114;-0.2406227;0.8203611,0.07014565;-0.4470982;1.310108,0
3345,-5488;-1172;-16148,1128;-478;-957,0.04510212;-0.009927643;1.226474,0.2085511;-0.03967996;1.226325,0.3250504;-0.1716786;1.042626,0.4189408;-0.2406342;0.8203582,0.06993339;-0.4470756;1.309906,0
3378,-5496;-1236;-16032,1136;-440;-948,0.04509985;-0.009684972;1.226301,0.2085394;-0.03967014;1.226321,0.3250138;-0.1719747;1.042835,0.4191938;-0.2406345;0.8206002,0.06979507;-0.4467435;1.310291,0
3411,-5488;-1208;-15944,1167;-457;-953,0.04497604;-0.009661569;1.226211,0.2085248;-0.03966041;1.226316,0.3250088;-0.1719711;1.042841,0.4192006;-0.2407786;0.8206586,0.06978297;-0.4467735;1.310297,0
3447,-5464;-1144;-16164,1134;-471;-950,0.04495696;-0.009603161;1.226141,0.2085181;-0.03965191;1.226313,0.324986;-0.1719864;1.042845,0.4193459;-0.2408719;0.8207604,0.06979468;-0.4467758;1.310292,0
3479,-5436;-1092;-16084,1161;-460;-959,0.04479053;-0.009567606;1.226363,0.2084921;-0.03964914;1.226319,0.3243512;-0.1769859;1.04632,0.4184915;-0.2403347;0.8224751,0.06957798;-0.4468107;1.310417,0
3509,-5384;-1180;-16140,1115;-466;-958,0.04469915;-0.009580883;1.226357,0.2084874;-0.03965257;1.226316,0.3243824;-0.1754926;1.045157,0.4182912;-0.2406146;0.8217284,0.06954207;-0.4468279;1.310388,0
3546,-5424;-1240;-16112,1148;-457;-948,0.04466451;-0.009563677;1.226327,0.2084554;-0.03963196;1.22631,0.3247209;-0.1743802;1.04455,0.4185877;-0.2406587;0.8214486,0.0695558;-0.4468373;1.310364,0
3577,-5500;-1212;-16028,1149;-471;-954,0.0446377;-0.009562199;1.226324,0.2084459;-0.03961747;1.226306,0.3248336;-0.173669;1.04409,0.4186063;-0.2403864;0.82108,0.06950209;-0.4468783;1.31032,0
3610,-5500;-1104;-15936,1168;-473;-972,0.0446576;-0.00952368;1.226337,0.208379;-0.0396172;1.226231,0.3250749;-0.1729722;1.043688,0.4186124;-0.2402615;0.8207513,0.06949586;-0.4467106;1.310582,0
3647,-5444;-1180;-15892,1146;-480;-971,0.04460705;-0.009478406;1.226344,0.2083841;-0.03960771;1.226247,0.325039;-0.1728947;1.043625,0.4182676;-0.2402391;0.820572,0.06949723;-0.44667;1.310634,0
3682,-5400;-1048;-16108,1148;-457;-945,0.04458371;-0.009466575;1.226319,0.2083651;-0.039604;1.226233,0.3252017;-0.1724356;1.043387,0.4171852;-0.239609;0.8197501,0.06954742;-0.4467005;1.310596,0
3713,-5540;-1168;-16128,1163;-435;-955,0.04451967;-0.009424064;1.226283,0.2083143;-0.03955553;1.226246,0.3256783;-0.1730642;1.044273,0.4162937;-0.2393321;0.8197928,0.06956715;-0.4467391;1.31057,0
3745,-5524;-1196;-16028,1123;-472;-934,0.04437953;-0.009395848;1.226283,0.2083111;-0.03954035;1.226252,0.3270019;-0.1711463;1.043738,0.4156603;-0.2392021;0.8190028,0.06960431;-0.4467101;1.310545,0
3779,-5456;-1168;-16132,1147;-480;-924,0.04433646;-0.009286962;1.226011,0.2082686;-0.0394859;1.226206,0.3268996;-0.1710919;1.043651,0.4151011;-0.2388059;0.8186247,0.06953185;-0.4465879;1.310452,0
3890,-5492;-1104;-15868,1181;-470;-975,0.04385934;-0.009382097;1.225765,0.2083059;-0.03953385;1.226427,0.3222508;-0.1678754;1.127003,0.3424273;-0.190622;0.8776401,0.06960014;-0.4464824;1.31045,0
3912,-5524;-1212;-15916,1136;-464;-956,0.04384246;-0.00937232;1.225758,0.2083064;-0.03948328;1.226432,0.3243691;-0.1760875;1.096687,0.3441153;-0.1942164;0.8468803,0.06973134;-0.4464652;1.310401,0
3945,-5600;-1188;-15968,1149;-453;-959,0.0435945;-0.009416846;1.225587,0.2082856;-0.03932425;1.226354,0.3255092;-0.1745211;1.092144,0.3298815;-0.1976288;0.8763162,0.06990065;-0.4464285;1.310273,0
3976,-5592;-1220;-16032,1168;-442;-956,0.04329047;-0.009403611;1.225498,0.2085699;-0.03934429;1.226764,0.326691;-0.1740503;1.087444,0.3333395;-0.2003441;0.842116,0.06995604;-0.4464508;1.310212,0
4010,-5472;-1192;-16072,1157;-482;-943,0.0430906;-0.009364214;1.225449,0.2084823;-0.03913829;1.226719,0.3274281;-0.1738953;1.085013,0.3332047;-0.2003331;0.8421565,0.07003283;-0.4463846;1.310246,0
4045,-5440;-1100;-16184,1138;-467;-976,0.04282187;-0.009413655;1.225463,0.2084178;-0.0389634;1.22665,0.3329144;-0.159709;1.138707,0.3314458;-0.1936103;0.8898068,0.07004052;-0.4463224;1.310297,0
4079,-5392;-1120;-16128,1132;-446;-939,0.04266286;-0.009397907;1.225302,0.2083181;-0.03870853;1.226444,0.3323521;-0.1687316;1.061228,0.3352123;-0.1915939;0.8530882,0.07004914;-0.4461758;1.310355,0
4113,-5500;-1136;-16076,1126;-474;-946,0.04260461;-0.009426282;1.22516,0.2082584;-0.03846898;1.226216,0.3267663;-0.1623831;1.124056,0.3265497;-0.1986865;0.8754776,0.0701649;-0.446177;1.310281,0
