Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
400,-4588;-4140;14756,816;-387;-976,-0.1163233;0.01064514;1.209947,-0.1035904;0.1591649;1.409475,-0.01898427;0.3205656;1.400566,0.1248353;0.3124833;1.339634,0.09665796;-0.06892932;1.51447,0
431,-4668;-4464;15092,1390;-735;-978,-0.116529;0.01102704;1.209833,-0.1034953;0.1593509;1.409451,-0.01893475;0.3207674;1.400654,0.1248762;0.3124401;1.339723,0.09656031;-0.06883418;1.514656,0
465,-4600;-4228;14888,840;-1072;-1329,-0.1183576;0.01573873;1.213793,-0.1033616;0.159435;1.4094,-0.01894129;0.3209001;1.40059,0.1248392;0.3123319;1.33938,0.09644047;-0.06885847;1.514394,0
498,-4460;-4100;14232,1281;-1257;-1180,-0.1193056;0.02415391;1.22315,-0.1033735;0.1592265;1.409629,-0.0189301;0.3206279;1.400653,0.1248833;0.3123234;1.33955,0.09648874;-0.06887942;1.514446,0
531,-4400;-3928;14500,720;-1358;-1126,-0.1191543;0.02688813;1.223047,-0.1037205;0.1590388;1.409515,-0.01894426;0.3202337;1.400549,0.1249846;0.3122194;1.339551,0.096522;-0.06891668;1.514459,0
565,-4072;-4312;14464,-10;-971;-780,-0.1189874;0.02248955;1.210402,-0.1206864;0.1364177;1.35735,-0.01894745;0.3204359;1.400478,0.1250407;0.3120461;1.339336,0.09654206;-0.06889857;1.514344,0
600,-3960;-4388;14308,1011;-619;-674,-0.1177727;0.02592032;1.208519,-0.1208947;0.1376347;1.357198,-0.01898134;0.3206747;1.400542,0.1250784;0.3119548;1.339394,0.09649134;-0.0688822;1.514399,0
631,-4356;-4524;14576,1476;-286;-594,-0.115289;0.03199076;1.20701,-0.121627;0.1401296;1.358294,-0.019101;0.3204986;1.400883,0.1249758;0.3120065;1.340095,0.09654678;-0.0689299;1.514923,0
664,-4288;-4636;14656,833;-90;-870,-0.1146068;0.03691913;1.206135,-0.1230702;0.1433285;1.358583,-0.01914915;0.320749;1.400955,0.1249821;0.3119588;1.340141,0.09659101;-0.06887301;1.514938,0
698,-4156;-4360;14384,-471;175;-1196,-0.1143086;0.04425754;1.202399,-0.124342;0.1468144;1.357445,-0.01921379;0.3205573;1.400924,0.1249422;0.3119464;1.340186,0.0965607;-0.06887309;1.514969,0
731,-4416;-4792;14316,-2581;651;-1576,-0.1067412;0.04763681;1.14849,-0.1261604;0.1513645;1.359878,-0.01927192;0.3201267;1.400566,0.1249607;0.3117121;1.339994,0.09654436;-0.06888676;1.514917,0
765,-3972;-4300;13260,-4271;1002;-2093,-0.1051109;0.05360328;1.202855,-0.1265477;0.152381;1.359253,-0.01935491;0.3198515;1.4004,0.1249701;0.3115999;1.339971,0.09655092;-0.0688972;1.514898,0
799,-4584;-6708;14028,-12788;3170;-3329,-0.1025984;0.05221031;1.204137,-0.1266995;0.1528558;1.358919,-0.01936987;0.3196802;1.400347,0.1249695;0.3115547;1.339965,0.09654956;-0.06889262;1.514931,0
833,-5004;-8256;12596,-19785;4314;-7278,-0.1006854;0.04585929;1.209022,-0.1268452;0.1531294;1.358832,-0.01947379;0.3195491;1.400411,0.1249784;0.3115093;1.340013,0.09656272;-0.06888974;1.51493,0
865,-3968;-10476;6548,-32768;8393;-15080,-0.1016264;0.0458906;1.209086,-0.1272441;0.1537199;1.358582,-0.01949852;0.3194955;1.400414,0.1249752;0.3114954;1.340123,0.09665858;-0.06886202;1.515004,0
898,-2508;-12060;-6652,-32768;8062;-18989,-0.1061753;0.03816899;1.214003,-0.1275041;0.1538411;1.358067,-0.01962206;0.3195154;1.400913,0.1250108;0.3115408;1.34066,0.09664346;-0.06874886;1.515422,0
931,-3416;-31068;-5048,-32768;9368;-13123,-0.1061652;0.03837804;1.214906,-0.1280565;0.1545684;1.358457,-0.0196834;0.3194495;1.400935,0.1250139;0.3115355;1.340674,0.09663718;-0.06874241;1.515433,0
965,-1928;-15116;-9584,-13870;1200;-6003,-0.1066976;0.03866623;1.214553,-0.1280769;0.1545573;1.358431,-0.01967906;0.3194467;1.40093,0.1250347;0.3115413;1.340696,0.09658021;-0.06868263;1.515507,0
999,-1380;-11560;-11544,-9993;1030;-1843,-0.1072364;0.04031534;1.214391,-0.1282451;0.1550502;1.359272,-0.0196734;0.3194471;1.400937,0.1250369;0.3115149;1.340765,0.0964198;-0.06873524;1.515644,0
1032,-776;-10664;-11924,-10890;1105;-1920,-0.1045974;0.06612071;1.198572,-0.1282407;0.155488;1.360339,-0.0196377;0.3195002;1.400999,0.1250629;0.3114875;1.340829,0.09640784;-0.06871463;1.515692,0
1066,-372;-11832;-13908,-31529;2673;-5980,-0.1058221;0.0480885;1.210133,-0.1282712;0.1555045;1.360449,-0.01962377;0.3194951;1.400989,0.125082;0.3114545;1.340846,0.09640625;-0.06871309;1.515692,0
1099,812;-4312;-16736,-29587;2678;-10910,-0.1028179;0.05259611;1.209853,-0.1275688;0.1566664;1.362197,-0.01961068;0.3193794;1.400579,0.1251066;0.3113524;1.340612,0.09642645;-0.06875236;1.515479,0
1131,1080;-4448;-17672,-15670;2315;-15918,-0.1040593;0.05552565;1.204801,-0.1267853;0.1565568;1.362629,-0.01958311;0.3193676;1.400547,0.1251134;0.3113556;1.340615,0.09638058;-0.06866263;1.515582,0
1165,1964;-4028;-14220,571;4075;-3340,-0.1069523;0.05613768;1.195435,-0.1245712;0.153753;1.359349,-0.01951213;0.3197089;1.400412,0.1251564;0.311265;1.340421,0.09632702;-0.0686179;1.515454,0
1198,3252;-5864;-16448,7268;-373;348,-0.1106821;0.05608452;1.191415,-0.1174653;0.1451979;1.354891,-0.01936533;0.3195481;1.400556,0.1252152;0.3112851;1.340924,0.09623099;-0.06872654;1.515976,0
1231,2548;-3264;-17880,4819;-740;-475,-0.1153537;0.05425112;1.183829,-0.1096244;0.1383521;1.350009,-0.01918905;0.3197102;1.400357,0.1251977;0.3111152;1.34068,0.09608986;-0.06879431;1.515836,0
1268,2348;-7296;-17604,8682;541;-1546,-0.1201617;0.05410497;1.180557,-0.1047108;0.1340321;1.348183,-0.01887956;0.3199514;1.399955,0.1252835;0.3108205;1.340162,0.0959446;-0.06903648;1.515595,0
1298,2236;-10940;-14620,26868;510;380,-0.1213645;0.05368245;1.180501,-0.1021642;0.1321135;1.348452,-0.01867654;0.3201759;1.399917,0.1252848;0.3107762;1.340221,0.09588999;-0.0691075;1.515734,0
1331,1404;-10852;-14960,32767;-1392;27,-0.1218593;0.05355397;1.182045,-0.09979895;0.1309782;1.350116,-0.01841772;0.3204749;1.399788,0.1252556;0.3107395;1.340331,0.09582431;-0.06910282;1.51581,0
1365,628;-19708;-9920,32767;18;7528,-0.1223907;0.0524441;1.182518,-0.0986986;0.1299526;1.350327,-0.01826741;0.3207388;1.399724,0.1252368;0.3107168;1.34034,0.09578666;-0.069104;1.515827,0
1398,-948;-26340;-8064,32767;-8088;17159,-0.1248673;0.04614323;1.181288,-0.09745852;0.1289671;1.351948,-0.01805869;0.3211094;1.399835,0.1252692;0.3108541;1.341118,0.095833;-0.06903357;1.51671,0
1431,268;-20800;-7608,32767;-10353;17484,-0.1260573;0.04054606;1.176086,-0.09694662;0.1282086;1.351543,-0.01792341;0.3213144;1.399699,0.1252306;0.310866;1.341132,0.09582499;-0.06904756;1.516719,0
1466,2908;11756;-108,32767;6916;-5257,-0.1265161;0.039212;1.175346,-0.09729001;0.1265626;1.349306,-0.01783459;0.3214852;1.399621,0.1251896;0.3108708;1.341179,0.09583066;-0.06907133;1.516733,0
1499,-2676;5216;13796,-21129;6409;1704,-0.1261621;0.03833778;1.178011,-0.09751558;0.1251729;1.348218,-0.01772805;0.3216558;1.399548,0.1251685;0.3108577;1.341166,0.09579428;-0.0691192;1.516707,0
1531,-3852;-4208;22192,-7265;2546;3486,-0.1271033;0.03689871;1.176759,-0.09819743;0.1244576;1.347634,-0.01761904;0.3219006;1.399613,0.1251208;0.3108883;1.341572,0.09596821;-0.06901596;1.51735,0
1566,-2556;-460;15020,1152;-339;-1724,-0.1275874;0.03651189;1.176763,-0.09877228;0.1241559;1.347301,-0.01757202;0.3219652;1.399587,0.1251018;0.310869;1.341668,0.09601728;-0.06901602;1.517546,0
1598,-3100;-1840;16468,-10031;885;-789,-0.1300687;0.03106464;1.166217,-0.0997696;0.1235171;1.345568,-0.01748762;0.3219931;1.399171,0.1247717;0.3107294;1.341111,0.09582299;-0.06918439;1.517081,0
1631,-3104;-4060;16092,-6033;-668;-663,-0.1305736;0.03087516;1.16813,-0.1004814;0.1232897;1.345637,-0.01745166;0.3221004;1.399235,0.12474;0.3107406;1.341524,0.0958377;-0.06918839;1.517607,0
1665,-3304;-3396;15728,1701;-799;-1421,-0.131477;0.03069536;1.167535,-0.1028575;0.1227841;1.342829,-0.01741016;0.3221235;1.399083,0.1246654;0.310683;1.341366,0.09576847;-0.06919592;1.517544,0
1700,-2984;-3428;15628,-1650;-598;-1468,-0.13181;0.03058239;1.167574,-0.1044232;0.122103;1.34234,-0.01740791;0.3221263;1.39906,0.1246267;0.3106693;1.341353,0.0957156;-0.06920377;1.517568,0
1731,-2788;-3556;15396,290;-378;-1389,-0.1321843;0.03029483;1.167818,-0.1065344;0.1218688;1.342229,-0.01741909;0.3221549;1.399106,0.1245739;0.3106592;1.341406,0.09566317;-0.0692168;1.517638,0
1765,-2788;-3560;14956,483;-497;-1374,-0.1321118;0.02911979;1.168488,-0.1078923;0.122012;1.342073,-0.01742953;0.3221582;1.399105,0.1245539;0.3106083;1.34135,0.09562469;-0.06921453;1.517646,0
1798,-2708;-3608;14932,204;-318;-1119,-0.1328006;0.02717182;1.169902,-0.111793;0.1223462;1.341195,-0.01788357;0.3214689;1.400623,0.1245642;0.3106093;1.34176,0.09545677;-0.0692261;1.518462,0
1830,-2952;-3868;15136,1427;-186;-994,-0.1329133;0.02697023;1.169906,-0.1139235;0.1239844;1.340393,-0.01820336;0.3207423;1.400216,0.1244999;0.3104316;1.341545,0.09539632;-0.0693424;1.518298,0
1865,-2984;-3772;14992,470;59;-1171,-0.1361306;0.03127825;1.182561,-0.1164725;0.1263746;1.341709,-0.01821736;0.3208171;1.400187,0.1244855;0.3104194;1.341524,0.09538531;-0.0693732;1.518216,0
1899,-2996;-4196;15104,892;83;-1142,-0.1356817;0.0311417;1.183282,-0.1189573;0.1286828;1.341285,-0.01831577;0.3209344;1.400258,0.1244631;0.3104284;1.341549,0.09536873;-0.06939687;1.51819,0
1931,-3108;-3776;15076,797;46;-1524,-0.1330773;0.03315282;1.184366,-0.1206732;0.1315532;1.342265,-0.01838847;0.3210105;1.400267,0.1244773;0.3103438;1.341446,0.09539067;-0.06931794;1.517872,0
1966,-3172;-3876;15084,278;146;-1454,-0.1305366;0.03301616;1.187995,-0.1228223;0.1340789;1.344504,-0.01936632;0.3206142;1.401302,0.1244221;0.3103916;1.341546,0.09537292;-0.06931802;1.517883,0
1999,-3020;-3900;15104,489;-149;-1254,-0.1291835;0.03020995;1.188942,-0.1258039;0.1347895;1.343258,-0.01962638;0.3202761;1.401408,0.1244026;0.3103583;1.341576,0.09532456;-0.06932375;1.517867,0
2032,-3028;-3532;14576,-789;101;-1711,-0.1263094;0.02684929;1.191076,-0.1269634;0.135578;1.342492,-0.02033523;0.3196107;1.401281,0.1242723;0.3103622;1.341423,0.09522885;-0.06963501;1.516897,0
2064,-2680;-3468;14220,-3508;801;-1609,-0.1257288;0.02493179;1.192656,-0.1277284;0.1357914;1.342488,-0.02059857;0.3193851;1.401706,0.1242572;0.3103886;1.341501,0.09524775;-0.06964146;1.516904,0
2099,-3676;-5672;15244,-10551;1398;-1638,-0.1241385;0.02232573;1.192838,-0.1288699;0.1351953;1.341086,-0.02056953;0.3197409;1.401506,0.1241907;0.3103373;1.341278,0.09529334;-0.06954122;1.516189,0
2133,-4000;-6840;15776,-4470;-1129;-1998,-0.1228346;0.02051457;1.194165,-0.1291795;0.1349756;1.341116,-0.02056961;0.320079;1.40158,0.124174;0.31038;1.341315,0.09530227;-0.06953023;1.516191,0
2168,-3836;-7236;13952,-988;274;-1807,-0.1219641;0.01904715;1.195553,-0.1295807;0.1345808;1.3416,-0.02053593;0.3204656;1.401793,0.1241607;0.3106058;1.342008,0.09530597;-0.06946178;1.516451,0
2201,-3324;-6644;14196,2218;-156;-1662,-0.117847;0.01454736;1.187173,-0.1297069;0.134503;1.34134,-0.02055375;0.3206235;1.401641,0.1240703;0.3105005;1.341569,0.09537241;-0.06931964;1.515857,0
2232,-3048;-6160;13992,2909;-119;-730,-0.1193208;0.01766255;1.196536,-0.1299121;0.1343995;1.341455,-0.02052763;0.3209608;1.401836,0.1240285;0.3107431;1.341926,0.09536614;-0.06909981;1.516296,0
2265,-3288;-6140;13952,3062;-135;-698,-0.1194565;0.01781925;1.196629,-0.1300641;0.1344661;1.341642,-0.02052783;0.3211135;1.401867,0.1240208;0.3107778;1.341963,0.09536369;-0.06909306;1.516281,0
2299,-3600;-6332;13840,3710;-88;-246,-0.119386;0.01782699;1.196316,-0.1302137;0.1344891;1.341321,-0.02056374;0.3212411;1.401845,0.1239865;0.3106943;1.341682,0.09539457;-0.06921243;1.515752,0
2331,-3828;-6136;13708,2640;111;-452,-0.1194999;0.01728967;1.196792,-0.1302577;0.134503;1.341367,-0.02064524;0.3216271;1.402272,0.1239458;0.3107976;1.341844,0.09540832;-0.06915138;1.515867,0
2367,-4104;-6096;14004,1598;205;-726,-0.1195679;0.01762532;1.196612,-0.1303945;0.1345991;1.341403,-0.02064434;0.3217276;1.4023,0.1239441;0.3107974;1.341839,0.09540361;-0.0691383;1.515854,0
2400,-3868;-5892;13900,1046;-15;-883,-0.1194023;0.01781809;1.196463,-0.130584;0.134625;1.341387,-0.0206394;0.3218092;1.402324,0.1239394;0.3108133;1.34185,0.09540373;-0.06904308;1.515874,0
2432,-4128;-6048;14344,826;107;-928,-0.1191153;0.01726951;1.194591,-0.1312816;0.1342168;1.339344,-0.02063422;0.3218907;1.402147,0.1240312;0.3106219;1.341261,0.09543897;-0.06911134;1.515411,0
2465,-3632;-5704;13580,85;219;-1034,-0.1189236;0.01761023;1.194301,-0.1314572;0.1342495;1.339301,-0.02066351;0.322026;1.402215,0.1240573;0.3105977;1.341236,0.09543736;-0.06911504;1.515384,0
2499,-3816;-6112;14040,399;429;-948,-0.1186538;0.01798618;1.194059,-0.1315445;0.134305;1.339316,-0.02066556;0.3221147;1.402244,0.1240859;0.3105712;1.341241,0.09544332;-0.06910975;1.515386,0
2531,-3776;-6100;14172,88;635;-816,-0.1185168;0.01833086;1.194042,-0.1315554;0.1344593;1.339464,-0.02069361;0.322353;1.402502,0.1240467;0.3106466;1.341448,0.09548823;-0.0690265;1.515599,0
2567,-3616;-6188;14036,-443;847;-711,-0.118099;0.01902605;1.193407,-0.1315533;0.1346966;1.339189,-0.02070981;0.3223929;1.4025,0.1240363;0.3106777;1.341341,0.09556767;-0.06908469;1.515229,0
2601,-4088;-6712;14528,550;1199;-588,-0.1180701;0.01920181;1.193507,-0.1315838;0.1347625;1.339396,-0.02071787;0.3225619;1.402706,0.1240692;0.3109235;1.341615,0.0957054;-0.06888261;1.515773,0
2631,-4184;-6396;14376,1201;765;-692,-0.1181157;0.01936831;1.193331,-0.1315984;0.1347632;1.339379,-0.02072936;0.3225856;1.402711,0.1240743;0.3110476;1.341505,0.09571154;-0.06884934;1.515768,0
2665,-4836;-6648;14300,545;562;-877,-0.1180081;0.01926129;1.192727,-0.1315254;0.1346668;1.338786,-0.02074804;0.3226012;1.402559,0.1240244;0.311302;1.340769,0.09558288;-0.06875283;1.515129,0
2700,-4700;-6588;14324,960;224;-1007,-0.1179886;0.01926264;1.192432,-0.131202;0.1343753;1.338777,-0.02072311;0.3226543;1.402491,0.1241022;0.3115151;1.340688,0.09559295;-0.06872719;1.515122,1
2731,-4764;-6256;14152,1270;-62;-916,-0.117927;0.01913265;1.192408,-0.1312775;0.1341701;1.338823,-0.02069755;0.3227699;1.402535,0.1242295;0.3119582;1.340862,0.09576987;-0.06859898;1.515291,1
2767,-4708;-6228;13864,177;-416;-784,-0.1179267;0.01926852;1.192124,-0.1312684;0.1340857;1.338741,-0.02067194;0.3228089;1.40244,0.1247816;0.3125685;1.338771,0.09593385;-0.06858441;1.51488,1
2801,-4600;-6424;13544,279;-586;-550,-0.117914;0.01928091;1.192046,-0.1312616;0.1340562;1.338719,-0.02065064;0.3228489;1.402384,0.1248613;0.3127061;1.338707,0.09597921;-0.06851235;1.514802,1
2833,-4660;-6996;13516,863;16;-669,-0.1180599;0.01908458;1.19182,-0.1312945;0.1340106;1.338406,-0.02063567;0.3228898;1.402354,0.1252244;0.3130467;1.337725,0.09614774;-0.06841221;1.51467,1
2865,-4560;-6632;13268,1401;161;-460,-0.1183013;0.01896843;1.191859,-0.1312903;0.1340031;1.338404,-0.02062813;0.3229214;1.402344,0.1252822;0.3131642;1.337828,0.09624853;-0.06837736;1.514658,1
2899,-4644;-6776;13616,1379;232;-501,-0.1183562;0.01901218;1.191818,-0.131312;0.134022;1.338411,-0.02059784;0.322951;1.402294,0.1253713;0.3132425;1.337923,0.09628323;-0.06837047;1.51466,1
2931,-4832;-6604;13624,1343;30;-500,-0.118378;0.01921523;1.192042,-0.1313774;0.1342063;1.33867,-0.02077661;0.3224776;1.402211,0.1254805;0.3133424;1.338017,0.09631447;-0.06838363;1.514655,1
2965,-4992;-6912;13560,1482;248;-805,-0.1185572;0.01936287;1.191935,-0.131432;0.1342853;1.338653,-0.02072599;0.3225703;1.40212,0.1254992;0.313361;1.33803,0.09636699;-0.06838808;1.514606,1
3001,-5052;-6552;13428,1713;209;-781,-0.1186484;0.01945109;1.191622,-0.1315475;0.1344311;1.338315,-0.02066598;0.3226154;1.401914,0.1254951;0.3133459;1.337799,0.09635754;-0.06851444;1.514052,1
3034,-5004;-6684;13312,1731;512;-960,-0.1188484;0.01943591;1.191403,-0.1317095;0.1344159;1.338123,-0.02065543;0.3226492;1.401886,0.1255338;0.3133997;1.337872,0.09635214;-0.06851308;1.514049,1
3065,-5016;-6088;12732,1954;921;-891,-0.118905;0.01934307;1.191358,-0.1318269;0.1343964;1.338037,-0.02064838;0.3227068;1.401888,0.1256639;0.3135878;1.337485,0.09633983;-0.06850547;1.514145,1
3099,-4720;-6480;11676,2360;1911;-522,-0.1191251;0.01945819;1.191276,-0.1318416;0.1344202;1.33807,-0.02064344;0.3227197;1.401889,0.1258049;0.3137296;1.33704,0.09630732;-0.06846742;1.514277,1
3131,-5464;-6384;11780,3084;3664;-406,-0.1192801;0.01955254;1.191012,-0.1318585;0.1343639;1.337962,-0.02063998;0.3227422;1.40188,0.1259756;0.313791;1.336494,0.09628511;-0.06846502;1.514304,1
3166,-6512;-5868;13668,4253;3778;-235,-0.1194231;0.01922754;1.190046,-0.1319637;0.1341188;1.336959,-0.02052336;0.3226816;1.401398,0.1259755;0.3137788;1.33648,0.09621397;-0.06852173;1.514125,1
3201,-7156;-4636;16128,1744;2472;-1674,-0.1197283;0.0190846;1.190065,-0.1320167;0.1340495;1.336963,-0.02061625;0.3223538;1.401485,0.1260782;0.3139127;1.337052,0.09610328;-0.06849927;1.514479,1
3286,-3628;-8120;13416,3060;-2568;-1712,-0.122265;0.0175452;1.191013,-0.1321301;0.1338554;1.337045,-0.02050199;0.3216133;1.400871,0.1261805;0.3140223;1.337467,0.09603563;-0.06848571;1.514672,1
3300,-3292;-7924;13896,2162;-2606;-2780,-0.1230096;0.01706504;1.191866,-0.1323058;0.1337725;1.337631,-0.02039523;0.3211753;1.400521,0.1262325;0.314081;1.337336,0.09598406;-0.06844173;1.515212,1
3332,-1960;-5972;12380,1997;-2596;-2672,-0.1234148;0.01670338;1.192135,-0.1323071;0.1337613;1.337658,-0.02035439;0.321279;1.400496,0.1262054;0.3141895;1.337711,0.09598014;-0.06840918;1.515287,1
3365,-1824;-5572;10428,5561;1002;587,-0.1234314;0.01738068;1.191101,-0.1323982;0.1336922;1.337253,-0.02062541;0.3195725;1.398785,0.1261576;0.3141631;1.337629,0.09585237;-0.0684825;1.515072,1
3400,-3588;-4968;11392,7915;3344;3255,-0.123684;0.01804564;1.191735,-0.1327697;0.1339303;1.338247,-0.02053023;0.319988;1.39911,0.1262001;0.3142299;1.33756,0.09584033;-0.06832173;1.515815,1
3432,-5756;-6840;15020,4144;3026;614,-0.1239498;0.01894444;1.190917,-0.1328687;0.1339529;1.338169,-0.02047618;0.3201329;1.399106,0.1262695;0.3142991;1.337181,0.09588094;-0.06827878;1.515809,1
3467,-4604;-5956;15984,953;364;-978,-0.1247174;0.0210521;1.18889,-0.1339749;0.1353303;1.33673,-0.02043204;0.3202595;1.39905,0.1263193;0.314328;1.33669,0.09591864;-0.06826282;1.515748,1
3500,-4148;-7140;16116,-1155;-1033;-684,-0.124834;0.02310452;1.188331,-0.1352993;0.1373995;1.336105,-0.02037497;0.3204425;1.399048,0.1263804;0.3143571;1.336407,0.09588351;-0.06821069;1.515783,1
3532,-3868;-6904;15468,-221;-1598;-1398,-0.1250851;0.02806082;1.193507,-0.1368757;0.1443634;1.339592,-0.02033335;0.3206297;1.399047,0.1264178;0.3143951;1.336149,0.09588299;-0.06819327;1.515783,1
3565,-3524;-6284;15172,-1520;-1462;-2248,-0.1257922;0.03162227;1.195425,-0.1372909;0.1474869;1.341907,-0.0202825;0.3207998;1.399075,0.1263729;0.3145126;1.33678,0.09582366;-0.06810208;1.515919,1
3601,-3612;-6976;14208,-10472;-644;-4016,-0.1219004;0.03847478;1.190551,-0.1373072;0.1485324;1.341225,-0.02020854;0.3210613;1.399106,0.12637;0.3145249;1.337098,0.09584527;-0.06808344;1.515968,1
3632,-3492;-9056;11792,-23386;1342;-6591,-0.1213394;0.03663059;1.187413,-0.1385719;0.1491689;1.336018,-0.02012301;0.3212243;1.399072,0.1263504;0.3145392;1.337381,0.09583155;-0.06804077;1.516062,1
3669,-3744;-13520;11224,-21562;-136;-10194,-0.1171296;0.03543601;1.182843,-0.1398821;0.1482343;1.330518,-0.02011836;0.3207697;1.398701,0.1263967;0.3145413;1.337067,0.09583909;-0.06806128;1.516083,1
3701,-2376;-17556;7152,-32768;4579;-14698,-0.1162359;0.03521353;1.182232,-0.1399911;0.1479814;1.329792,-0.02009653;0.3209462;1.398721,0.1264543;0.3145618;1.336783,0.09584135;-0.06805971;1.516086,1
3731,56;-10564;3048,-29708;3123;-12599,-0.117101;0.0373918;1.180355,-0.1404219;0.1482834;1.329455,-0.02006709;0.321163;1.39874,0.1264468;0.3145876;1.337235,0.09584243;-0.06805845;1.516094,1
3766,116;-14260;-1520,-32768;7057;-11581,-0.1186643;0.03584671;1.181355,-0.1413352;0.1488224;1.328965,-0.02001931;0.3213564;1.398758,0.1265018;0.3145759;1.33694,0.09583229;-0.06805998;1.516108,1
3799,684;-12700;-8552,-32768;7595;-6972,-0.1191575;0.03606296;1.181227,-0.1417102;0.1495178;1.328501,-0.02001801;0.3214275;1.398751,0.1265116;0.3145517;1.336959,0.0958729;-0.06814945;1.515889,1
3832,-2640;-21812;-5776,-21706;2083;-1145,-0.1192988;0.03568298;1.182412,-0.1419395;0.1499301;1.329062,-0.0199485;0.3215609;1.398766,0.1264844;0.3145734;1.337428,0.09579708;-0.06804415;1.516079,1
3867,84;-11152;-11692,11896;-3310;1949,-0.1180476;0.04036605;1.179033,-0.1419879;0.1499587;1.329095,-0.01994548;0.3216178;1.398775,0.1264894;0.3145383;1.337473,0.09577975;-0.06804638;1.516042,1
3901,0;-14788;-10864,11591;-2430;2106,-0.1190108;0.04553353;1.1855,-0.1402342;0.1545749;1.337742,-0.01991097;0.3217981;1.398927,0.126475;0.3144489;1.337812,0.09578775;-0.06804959;1.51605,1
3931,1712;-9040;-12280,4919;-1620;-126,-0.1185569;0.0442797;1.186591,-0.1402363;0.1540079;1.336923,-0.01988062;0.3219094;1.399044,0.1264625;0.3144169;1.3381,0.0958007;-0.06802974;1.516078,1
3966,-36;-18760;-7552,6988;-2675;-1257,-0.1182469;0.04338233;1.187364,-0.1401593;0.1539393;1.337051,-0.01987316;0.3221431;1.399338,0.1265002;0.31443;1.338918,0.09584668;-0.06792319;1.516359,1
3998,1004;-13040;-10040,-2476;-1028;-3307,-0.1181496;0.04252586;1.187499,-0.1390955;0.1531772;1.337266,-0.01979637;0.3221585;1.399172,0.1265094;0.3143578;1.338871,0.09579525;-0.06790575;1.516189,1
4031,676;-12820;-10352,-9529;-199;-5521,-0.1188914;0.04118421;1.184815,-0.1372505;0.1500299;1.336277,-0.01974898;0.3214148;1.398708,0.1265057;0.3143232;1.339031,0.09581616;-0.06790126;1.516232,1
4067,2584;-9700;-17772,-32768;7133;-9962,-0.1210738;0.0369618;1.177099,-0.1368038;0.1445392;1.329797,-0.01975138;0.3206386;1.398154,0.1264837;0.3143289;1.339175,0.09580377;-0.06789301;1.516285,1
