Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2367,448;-12876;-12780,-793;-2023;-1482,-0.1491022;0.04485675;1.12239,-0.1220804;0.1170143;1.30025,-0.01749804;0.3069648;1.370704,0.1215774;0.3092821;1.332752,0.09643155;-0.07263;1.514133,0
2399,948;-10620;-13324,5973;-1616;-491,-0.1490984;0.04424977;1.121916,-0.1225623;0.1166801;1.29974,-0.01732211;0.3070174;1.37015,0.121581;0.3092823;1.332753,0.09655949;-0.07253093;1.51412,0
2436,172;-13572;-12144,9114;-2499;58,-0.1491337;0.04387014;1.121768,-0.122646;0.1167686;1.299406,-0.01743056;0.3070039;1.3707,0.1219226;0.3094963;1.332442,0.0965409;-0.07253344;1.514157,0
2468,188;-15004;-11776,27786;-5081;703,-0.1492507;0.04334716;1.121536,-0.1228403;0.1167236;1.298988,-0.01733208;0.3069261;1.370253,0.1219399;0.3094666;1.332432,0.09651821;-0.07249721;1.514152,0
2499,4;-15628;-9888,32767;-4604;1330,-0.1492537;0.04332602;1.121993,-0.1225121;0.1170188;1.299262,-0.01755454;0.3066916;1.371046,0.1219117;0.3094229;1.332487,0.09651522;-0.07251253;1.514164,0
2534,-144;-16184;-7964,32767;-4634;755,-0.1494632;0.0429427;1.12127,-0.1227811;0.1172954;1.29827,-0.01729655;0.3066757;1.369916,0.1218694;0.3092464;1.332301,0.09622978;-0.07264411;1.513789,0
2566,-56;-14804;-3520,28987;-1472;1070,-0.1494973;0.0428527;1.121707,-0.1226523;0.1175171;1.29855,-0.01714678;0.3067012;1.369514,0.1218763;0.3092248;1.332317,0.09623616;-0.0726214;1.513806,0
2599,-896;-15584;200,25675;124;1173,-0.1494897;0.04265641;1.121991,-0.1225319;0.1175686;1.298711,-0.0172771;0.3065165;1.370466,0.1218412;0.309215;1.332457,0.09620319;-0.07263137;1.513957,0
2634,-752;-14748;2760,20443;365;1300,-0.1494952;0.04241999;1.121981,-0.1227101;0.1175147;1.29865,-0.01742058;0.3061269;1.371474,0.1218569;0.3092335;1.33267,0.09622691;-0.07263187;1.514036,0
2668,-1368;-14592;5040,11743;1277;1386,-0.1495212;0.04228486;1.121811,-0.1228175;0.1174805;1.29845,-0.01721903;0.3061049;1.370753,0.1218742;0.3091841;1.332709,0.09621672;-0.07261667;1.514035,0
2700,-2124;-16116;6464,11857;259;1161,-0.1494881;0.04186456;1.122182,-0.1229737;0.1175473;1.298641,-0.01713242;0.3061572;1.370581,0.1220029;0.3093956;1.333271,0.09651455;-0.07234376;1.514609,0
2733,-1956;-13892;6732,10851;-854;574,-0.1495071;0.04137749;1.121307,-0.1233238;0.1169907;1.297848,-0.0169838;0.306163;1.369852,0.1219784;0.3093491;1.333261,0.0965004;-0.07235225;1.514601,0
2766,-1932;-13672;7432,2693;99;-366,-0.1493743;0.0413279;1.121528,-0.1231759;0.117116;1.297993,-0.01709266;0.305959;1.370308,0.1220045;0.3093012;1.333282,0.09649812;-0.07236087;1.514606,0
2798,-2324;-14760;7832,778;-368;-860,-0.1493727;0.04108892;1.121212,-0.1233054;0.1169866;1.29765,-0.01698916;0.306019;1.369847,0.1220053;0.3092616;1.333299,0.09649578;-0.07236788;1.514609,0
2833,-2072;-14728;7656,623;-987;-1188,-0.1492357;0.04083105;1.121264,-0.1233975;0.1169932;1.297622,-0.01705368;0.3059354;1.370694,0.1220801;0.3092256;1.333555,0.09648778;-0.07229419;1.514816,0
2866,-1716;-14364;6864,534;-1332;-1115,-0.1491879;0.04071984;1.121299,-0.1234141;0.1170177;1.297609,-0.01696552;0.3060653;1.370508,0.1221755;0.3092316;1.333799,0.09650552;-0.07213051;1.515176,1
2902,-1712;-14408;6692,495;-890;-1167,-0.1491276;0.040712;1.12129,-0.123279;0.1168727;1.29765,-0.01685695;0.3061356;1.370096,0.1224721;0.3094926;1.333463,0.09650517;-0.07213029;1.515177,1
2933,-1988;-14964;6580,-675;-1064;-1498,-0.1490655;0.04049248;1.120832,-0.1232512;0.1170038;1.297045,-0.01674278;0.3061574;1.369482,0.1227252;0.3096812;1.332906,0.09641655;-0.07218008;1.515072,1
2966,-1924;-14748;6608,1121;-883;-1236,-0.1490396;0.04026013;1.12051,-0.1233352;0.1169904;1.296644,-0.01689447;0.3060457;1.369829,0.1226885;0.3096163;1.332867,0.09643653;-0.07225121;1.514971,1
3001,-1864;-14740;6896,494;-596;-1399,-0.1490326;0.04022718;1.120577,-0.1233331;0.1170254;1.296684,-0.01682569;0.3061267;1.369696,0.1226772;0.3095907;1.333052,0.09651473;-0.07206143;1.515148,1
3033,-1520;-14528;6780,715;-645;-1039,-0.149064;0.04016454;1.120468,-0.1233714;0.1171105;1.296512,-0.0166895;0.3061481;1.369161,0.1226452;0.3095679;1.333015,0.09650303;-0.07207941;1.515055,1
3068,-1532;-15088;6644,1010;-1047;-831,-0.149453;0.04006296;1.120476,-0.1235837;0.1168703;1.296556,-0.01659777;0.3061943;1.36895,0.1226535;0.3095416;1.33316,0.09650647;-0.07208438;1.515066,1
3100,-1648;-15020;6228,947;-1151;-891,-0.1495585;0.04009112;1.120416,-0.1236613;0.1168184;1.296529,-0.01672189;0.3061887;1.36955,0.1226304;0.3095487;1.333176,0.09650757;-0.07208049;1.515056,1
3135,-1520;-14840;5804,618;-798;-1284,-0.1497656;0.03983216;1.120149,-0.1241353;0.1165795;1.296294,-0.01660455;0.3062319;1.369215,0.1226199;0.3094969;1.333195,0.09652758;-0.0720933;1.515027,1
3167,-1432;-14812;6132,-1022;-271;-1668,-0.1498397;0.04009873;1.119918,-0.1241191;0.1165402;1.296187,-0.01664489;0.3061441;1.369339,0.1225607;0.3093467;1.332959,0.09652144;-0.07215705;1.514797,1
3200,-1584;-15520;6752,801;-312;-1480,-0.1499025;0.04046604;1.119807,-0.1241619;0.1165368;1.296237,-0.01671331;0.3062214;1.369856,0.1225594;0.309341;1.332959,0.09651066;-0.0721734;1.514796,1
