Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
667,-532;6640;12804,-11593;-492;-3161,-0.1664563;-0.09879401;1.270834,-0.003742608;-0.1035203;1.329416,0.127602;-0.3150308;1.318833,0.1652258;-0.3165483;1.110278,-0.1262301;-0.5533989;1.38312,0
699,-1656;8808;14744,-8537;-842;-1535,-0.166369;-0.09871893;1.270734,-0.003733201;-0.1035257;1.329375,0.13077;-0.3168814;1.314221,0.1572657;-0.3633085;1.112922,-0.126216;-0.5534052;1.383089,0
736,-1316;6632;14584,-1179;391;-1018,-0.1663664;-0.09870958;1.270761,-0.003705412;-0.1035531;1.329432,0.1349806;-0.3173391;1.309892,0.1702415;-0.3251225;1.082857,-0.1261877;-0.5534325;1.383134,0
767,-1184;5992;14512,-2591;-132;-860,-0.1662809;-0.0987391;1.270733,-0.003661194;-0.1035498;1.329448,0.1344321;-0.3177194;1.310147,0.1624991;-0.3565433;1.105183,-0.1261663;-0.5534304;1.383156,0
802,-1496;6584;14664,-786;92;-660,-0.166268;-0.09873317;1.270736,-0.003637537;-0.1035503;1.329438,0.1369379;-0.3160956;1.309197,0.1624713;-0.356542;1.105157,-0.1261516;-0.5534541;1.383166,0
837,-1616;6116;14544,916;-138;-440,-0.1662448;-0.09872547;1.270715,-0.003615429;-0.1035285;1.329426,0.1370438;-0.3159768;1.307232,0.1624168;-0.3565581;1.105195,-0.1261236;-0.5534406;1.383144,0
866,-1696;6624;14684,-500;-639;-518,-0.1662092;-0.09870915;1.27075,-0.003609633;-0.1035291;1.329433,0.1369041;-0.3160549;1.306591,0.1625009;-0.3562979;1.105932,-0.1261246;-0.5534342;1.383158,0
899,-1344;5900;14332,-256;-540;-403,-0.1661584;-0.09870901;1.270782,-0.00358545;-0.1035441;1.329446,0.1377972;-0.3154137;1.304266,0.1625867;-0.3562373;1.105899,-0.126116;-0.5534408;1.383155,0
935,-1508;6340;14528,992;57;-873,-0.166112;-0.09871139;1.270786,-0.003579098;-0.1035462;1.32944,0.1381362;-0.3152054;1.304523,0.1627152;-0.3559759;1.106954,-0.1261082;-0.5534403;1.383158,0
966,-1368;5300;14328,1473;-80;-771,-0.1660321;-0.09861793;1.270493,-0.003504813;-0.1036557;1.329287,0.1365364;-0.3164644;1.305651,0.1628264;-0.3557095;1.107236,-0.1261408;-0.5534136;1.383011,0
1001,-1500;6040;14744,1581;125;-867,-0.1659557;-0.09864751;1.270511,-0.003502371;-0.1036419;1.3293,0.1371266;-0.3160668;1.305712,0.1632178;-0.3556077;1.106212,-0.1261149;-0.553441;1.383029,0
1040,-1604;6324;14580,1408;-429;-933,-0.1659191;-0.09862282;1.270524,-0.003499204;-0.103637;1.32931,0.13721;-0.3160079;1.305687,0.1633553;-0.3557802;1.105851,-0.126098;-0.5534759;1.383057,0
1068,-1376;6244;14376,1206;-639;-951,-0.1659651;-0.09853929;1.270907,-0.003516049;-0.1035418;1.329734,0.1374872;-0.315731;1.306498,0.1633882;-0.3558561;1.10591,-0.1260921;-0.553521;1.383491,0
1102,-1296;6168;14236,832;-339;-1092,-0.1657558;-0.09855656;1.270819,-0.003445052;-0.1035177;1.329573,0.1388567;-0.314826;1.305781,0.1632914;-0.3562767;1.102793,-0.1259591;-0.5534844;1.38316,0
1134,-1560;6580;14776,-1208;-817;-589,-0.1657238;-0.09856877;1.270915,-0.003427968;-0.1034605;1.3298,0.1391755;-0.3146178;1.307719,0.1632933;-0.3562762;1.102748,-0.1259893;-0.5534987;1.38335,0
1167,-1616;7464;15124,709;-928;-199,-0.165687;-0.09852029;1.270912,-0.003421521;-0.1034555;1.329802,0.1390358;-0.3147124;1.307785,0.1630851;-0.3563401;1.102717,-0.1259877;-0.5534962;1.383345,0
1200,-1284;5420;14436,2643;-425;-585,-0.1656538;-0.09852806;1.270882,-0.003420882;-0.1034072;1.329726,0.1395549;-0.3143044;1.307248,0.1622216;-0.3572942;1.103684,-0.1259659;-0.5534789;1.383316,0
1237,-1116;5324;13988,1581;-874;-709,-0.1656114;-0.09850674;1.27088,-0.003381967;-0.1033935;1.329766,0.1396655;-0.3142594;1.307945,0.1618253;-0.3581514;1.104549,-0.1259518;-0.553459;1.383308,0
1269,-1360;6204;14016,1553;-222;-1051,-0.1655542;-0.09852207;1.270836,-0.003357359;-0.1033819;1.329746,0.1402507;-0.3138755;1.308205,0.1610166;-0.3575302;1.106551,-0.1259024;-0.5534246;1.38317,0
1301,-1500;6436;14452,178;-447;-762,-0.1655197;-0.0984459;1.271507,-0.003396679;-0.1032154;1.3305,0.1407413;-0.3133515;1.309095,0.1570545;-0.3557148;1.114173,-0.1257768;-0.5535222;1.383686,0
1336,-1484;6708;14584,1615;-313;-744,-0.1655651;-0.09834044;1.271592,-0.003403903;-0.1031744;1.330729,0.1009852;-0.2862494;1.370407,0.1530726;-0.35353;1.124727,-0.125827;-0.5535459;1.383983,0
1367,-1536;6716;14800,1017;-365;-1123,-0.1655598;-0.09834368;1.271593,-0.003405525;-0.103165;1.330732,0.1455178;-0.3100029;1.311949,0.1448195;-0.3497428;1.121509,-0.1258469;-0.5535403;1.38397,0
1400,-1564;6560;14796,1488;-499;-1002,-0.1655579;-0.09833557;1.271615,-0.003401759;-0.1031604;1.330734,0.1434554;-0.3113095;1.305895,0.1462707;-0.3578541;1.081757,-0.125853;-0.5535443;1.383963,0
1435,-1368;6340;14660,1048;-618;-1022,-0.1655433;-0.09834333;1.271615,-0.003389312;-0.1031883;1.330667,0.1436138;-0.3112969;1.307566,0.1457233;-0.3580416;1.081652,-0.1258481;-0.5535765;1.383906,0
1469,-1232;6272;14624,1183;-579;-972,-0.1655449;-0.09834376;1.271616,-0.003383192;-0.1031963;1.330654,0.1433958;-0.3114513;1.307221,0.1402458;-0.3458447;1.115715,-0.1258602;-0.5535833;1.38388,0
1502,-1384;6592;14516,833;-690;-953,-0.1655496;-0.0983381;1.271631,-0.003385943;-0.1032064;1.330642,0.1429863;-0.3117171;1.306394,0.1403202;-0.346176;1.114894,-0.1258407;-0.5535517;1.383809,0
1536,-1124;6244;14212,1193;-497;-1100,-0.1655734;-0.09827217;1.271344,-0.003346331;-0.1032575;1.330373,0.1424557;-0.3120893;1.304304,0.1413714;-0.3445647;1.112428,-0.1259703;-0.5535238;1.383487,0
1567,-1412;6832;14632,684;-498;-1049,-0.1654876;-0.09830876;1.2711,-0.003369085;-0.1032579;1.330148,0.1374093;-0.3151124;1.297856,0.1454622;-0.3448588;1.105705,-0.125992;-0.5534679;1.383299,0
1601,-1240;6268;14820,1181;-666;-718,-0.1655543;-0.09824079;1.271093,-0.00333074;-0.1032899;1.330305,0.1375395;-0.315213;1.299848,0.1418396;-0.3636657;1.061188,-0.126;-0.5535023;1.383312,0
1635,-1320;6392;14520,1054;-636;-819,-0.1657362;-0.09824972;1.271377,-0.003317301;-0.1033229;1.33056,0.09649536;-0.2884887;1.371381,0.1315076;-0.3486768;1.120812,-0.1261136;-0.5535731;1.383444,0
1669,-1328;6372;14460,1287;-656;-826,-0.1657684;-0.09821755;1.271141,-0.00336228;-0.1033051;1.330306,0.130701;-0.3174334;1.2807,0.1387494;-0.3613589;1.069482,-0.126139;-0.5535905;1.383275,0
1702,-1156;6480;14228,945;-532;-736,-0.1658191;-0.0981615;1.271136,-0.003422868;-0.1032581;1.330331,0.09550121;-0.2872517;1.369433,0.135099;-0.3431441;1.154235,-0.1261313;-0.5535854;1.3833,0
1736,-1256;6076;14388,1135;-459;-828,-0.1658217;-0.09815537;1.271131,-0.003461266;-0.1032625;1.330284,0.1378367;-0.3152875;1.308019,0.1368724;-0.3611843;1.06219,-0.1261328;-0.5535578;1.383276,0
1767,-1280;5956;14524,635;-630;-912,-0.165833;-0.09813417;1.271122,-0.003453305;-0.1033012;1.330275,0.1373345;-0.3156621;1.307987,0.135607;-0.350129;1.116483,-0.1261923;-0.5535631;1.383231,0
1801,-1284;6340;14496,630;-703;-896,-0.1658924;-0.09804057;1.271011,-0.003449393;-0.1033206;1.330268,0.1368768;-0.3159062;1.305575,0.1372442;-0.3594431;1.063177,-0.126203;-0.5535567;1.383227,0
1834,-1452;6876;14632,724;-823;-862,-0.1658975;-0.09804382;1.271022,-0.003515387;-0.1033129;1.330216,0.1368699;-0.3158634;1.305596,0.136633;-0.3491896;1.113875,-0.1261989;-0.5535415;1.383223,0
1869,-1576;7084;14780,1068;-603;-1024,-0.1661177;-0.0979905;1.271251,-0.003542786;-0.1033643;1.330487,0.1312724;-0.3189723;1.297326,0.1373757;-0.3542455;1.061246,-0.1262492;-0.5534844;1.383533,0
1902,-1204;6008;14448,2230;-162;-950,-0.1661199;-0.09799759;1.271244,-0.003654775;-0.1033323;1.330408,0.1277364;-0.3211888;1.2994,0.1388326;-0.3487883;1.107076,-0.126253;-0.5534598;1.383499,0
1937,-1132;5776;14440,1256;-477;-1033,-0.1661158;-0.09799725;1.271238,-0.003744951;-0.1032875;1.330267,0.1261576;-0.3220993;1.300312,0.1392069;-0.3483266;1.107915,-0.1262403;-0.5533909;1.383451,0
1968,-1184;6780;14588,445;-845;-951,-0.1661799;-0.09792739;1.271264,-0.003822931;-0.1032281;1.330254,0.1243737;-0.3231535;1.302304,0.1398256;-0.3477125;1.109861,-0.1262397;-0.5533849;1.383462,0
2000,-1320;7052;14684,1922;-491;-927,-0.1661716;-0.09790257;1.271228,-0.00385768;-0.1032255;1.330246,0.1247056;-0.3220845;1.30314,0.1396363;-0.3465591;1.110641,-0.1262347;-0.5533623;1.383464,0
2034,-1012;5932;14420,1611;-211;-895,-0.166248;-0.09779961;1.271097,-0.003951141;-0.1031602;1.330182,0.1244229;-0.3188579;1.306061,0.1389968;-0.345812;1.113881,-0.1262473;-0.5533559;1.383435,0
2075,-1240;6552;14620,238;-904;-791,-0.1662578;-0.09779794;1.271093,-0.004028905;-0.1031077;1.330173,0.1238158;-0.3195282;1.305915,0.138214;-0.3463976;1.113709,-0.1262463;-0.5533337;1.383419,0
2103,-1184;6480;14488,2200;-421;-873,-0.1663234;-0.09783167;1.270879,-0.004140496;-0.1031053;1.329952,0.1238383;-0.3167813;1.307775,0.138318;-0.3457966;1.115902,-0.1263546;-0.5532824;1.383174,1
2135,-1228;6588;14344,1518;-440;-977,-0.1663865;-0.09774572;1.270993,-0.004225673;-0.1030703;1.330054,0.1238458;-0.3167391;1.307728,0.1382689;-0.3461697;1.115916,-0.1263397;-0.5532791;1.383358,1
2168,-1052;6020;14172,1576;-247;-886,-0.1664213;-0.09767593;1.270946,-0.004333314;-0.1030773;1.32994,0.1235824;-0.3172285;1.30668,0.1382096;-0.3469137;1.114927,-0.1263493;-0.5532725;1.38332,1
2199,-1100;6492;14476,204;-506;-901,-0.1664665;-0.09762341;1.270949,-0.00438992;-0.1030749;1.32994,0.1231233;-0.3159257;1.308987,0.1390041;-0.3452988;1.117285,-0.1263328;-0.5532523;1.383362,1
2235,-1232;7068;14744,1350;-484;-962,-0.1664732;-0.09762671;1.27097,-0.00442975;-0.1030603;1.329972,0.1231341;-0.3159021;1.308945,0.1386893;-0.3460927;1.117349,-0.1263221;-0.5532258;1.383418,1
2267,-1192;6268;14320,1840;-295;-950,-0.1665343;-0.0976501;1.270965,-0.004452002;-0.1030638;1.329947,0.1233402;-0.3139535;1.31088,0.1380243;-0.3465565;1.119627,-0.1263259;-0.5532148;1.383413,1
2302,-1044;6260;14364,752;-533;-955,-0.1665873;-0.09767807;1.270957,-0.004506403;-0.1030219;1.329854,0.1209573;-0.3237609;1.305898,0.1387025;-0.3469405;1.113479,-0.1263679;-0.5531889;1.383375,1
2335,-1244;6604;14504,1126;-452;-969,-0.1665823;-0.09768321;1.270957,-0.004542094;-0.1029603;1.329858,0.1217556;-0.3184478;1.311345,0.1384508;-0.3471774;1.119616,-0.1263675;-0.5531937;1.383379,1
2369,-1096;6280;14620,1077;-302;-971,-0.1666133;-0.09771549;1.27083,-0.004621985;-0.1029474;1.329393,0.122075;-0.3164053;1.311559,0.1385717;-0.3468276;1.120085,-0.1263694;-0.5531712;1.382805,1
2401,-1168;6456;14580,1247;-494;-1076,-0.1666091;-0.09768868;1.270542,-0.004731424;-0.1029876;1.329004,0.1214229;-0.3187175;1.308886,0.1387954;-0.3466212;1.117091,-0.1263352;-0.5531835;1.382646,1
2443,-1312;6672;14480,1183;-456;-1019,-0.166669;-0.0976566;1.270601,-0.004790294;-0.1029205;1.329103,0.1212459;-0.3197125;1.308438,0.1303808;-0.3646605;1.119462,-0.126434;-0.5531995;1.382784,1
2467,-1172;6612;14460,854;-400;-1038,-0.1667096;-0.09766859;1.270525,-0.004741918;-0.1029981;1.3289,0.122093;-0.3181833;1.307455,0.1332066;-0.3574502;1.117268,-0.1263915;-0.5531487;1.382646,1
2534,-1320;6728;14620,1062;-430;-1035,-0.166743;-0.09763357;1.270286,-0.004808318;-0.102964;1.328724,0.1225648;-0.3170562;1.306693,0.1357201;-0.3535151;1.116056,-0.1263897;-0.5530789;1.382535,1
2555,-1224;6808;14552,1129;-543;-855,-0.1667446;-0.09759717;1.27025,-0.004829289;-0.1029621;1.328708,0.1226034;-0.3171702;1.306536,0.1376946;-0.3514704;1.115631,-0.1263794;-0.5530591;1.382548,1
2568,-1308;6356;14340,1202;-511;-791,-0.1667966;-0.09754159;1.270239,-0.004842272;-0.1029695;1.328712,0.1230756;-0.3155008;1.308733,0.1386288;-0.3487746;1.117674,-0.1263648;-0.5530396;1.382556,1
2603,-1048;6412;14296,1039;-452;-941,-0.1667875;-0.09750299;1.270015,-0.004887393;-0.1028592;1.328427,0.1299011;-0.3151953;1.302949,0.1408139;-0.3588643;1.078828,-0.1263823;-0.5529993;1.382298,1
2635,-1032;6260;14188,1026;-527;-877,-0.1668175;-0.09752485;1.270166,-0.00488966;-0.1028738;1.328475,0.1351122;-0.3155761;1.305835,0.1408121;-0.3592502;1.079595,-0.1264515;-0.553022;1.382411,1
2668,-1084;6292;14392,989;-388;-1124,-0.1668023;-0.09753425;1.270179,-0.004896664;-0.1028766;1.328469,0.1375067;-0.3141893;1.306193,0.1408671;-0.3591095;1.079829,-0.1264728;-0.5530316;1.382411,1
2701,-992;6392;14612,996;-352;-1068,-0.1668638;-0.09753308;1.270259,-0.004927821;-0.1028938;1.328708,0.1362372;-0.314125;1.309493,0.1415327;-0.359147;1.081485,-0.1265264;-0.5530711;1.382592,1
2734,-1128;6604;14508,1067;-401;-1057,-0.1668684;-0.09755479;1.270214,-0.004966068;-0.102918;1.32856,0.1333262;-0.3118071;1.311777,0.1471943;-0.352617;1.12212,-0.1265374;-0.5530574;1.382522,1
2769,-1236;6532;14652,933;-353;-1016,-0.1668752;-0.09755852;1.270221,-0.004968249;-0.1029216;1.328553,0.132442;-0.3110354;1.312788,0.1435649;-0.3428506;1.098142,-0.1265666;-0.5530673;1.382511,1
2802,-1424;6648;14604,1054;-607;-902,-0.1669217;-0.09757587;1.27012,-0.004969684;-0.1029105;1.328505,0.1312417;-0.3108006;1.313648,0.1446446;-0.3424369;1.099109,-0.1265888;-0.553044;1.382481,1
2835,-1272;6504;14596,988;-656;-804,-0.1669758;-0.09753615;1.270153,-0.005007138;-0.1028926;1.328629,0.130743;-0.3112234;1.314094,0.1465036;-0.3428981;1.099727,-0.1265977;-0.5530342;1.382544,1
2868,-1224;5992;14356,771;-701;-859,-0.1669614;-0.09751639;1.270126,-0.005008343;-0.102893;1.328632,0.1305094;-0.3112971;1.314278,0.1480374;-0.3430119;1.100059,-0.1265988;-0.5530348;1.382553,1
2901,-1032;5944;14604,608;-590;-1351,-0.1669592;-0.09751123;1.270125,-0.005047065;-0.1028781;1.328642,0.1298878;-0.3113316;1.314806,0.165067;-0.3102354;1.073568,-0.1265975;-0.5530269;1.382574,1
2935,-1124;6300;14564,1235;-351;-1514,-0.1669587;-0.09751451;1.270124,-0.005059888;-0.102871;1.328679,0.1293288;-0.3113673;1.315739,0.1578897;-0.3520246;1.106221,-0.1265908;-0.5530241;1.382575,1
2969,-1244;6620;15012,388;-550;-1328,-0.1669708;-0.09749428;1.270124,-0.005077701;-0.10288;1.328685,0.1289437;-0.3119709;1.315489,0.1576521;-0.3671796;1.112873,-0.1265881;-0.5530155;1.382629,1
3002,-1132;6488;14416,804;-281;-1014,-0.1669653;-0.09749997;1.270136,-0.005093712;-0.102884;1.328671,0.1296285;-0.3129238;1.313723,0.1560999;-0.3618123;1.127496,-0.1265886;-0.5530142;1.382634,1
3034,-968;5964;14640,387;-455;-868,-0.1669944;-0.09747745;1.270105,-0.005111176;-0.1028988;1.328677,0.128927;-0.3130697;1.314395,0.1601417;-0.3523252;1.1173,-0.1265938;-0.5530262;1.382639,1
3067,-1136;5944;14580,1113;-848;-909,-0.1669817;-0.0974747;1.270011,-0.005162015;-0.1028841;1.328531,0.1289286;-0.3133357;1.313709,0.1617552;-0.3499339;1.112169,-0.126612;-0.5529885;1.382535,1
3102,-1184;6164;14400,1811;-871;-999,-0.1670188;-0.09739452;1.269932,-0.005176955;-0.1028889;1.328521,0.1295326;-0.3134443;1.313069,0.1631345;-0.348522;1.11063,-0.1265773;-0.5529882;1.382575,1
3134,-932;6156;13936,1414;-577;-838,-0.1670106;-0.09738912;1.269863,-0.005173873;-0.1028847;1.328514,0.1344729;-0.3159585;1.304297,0.1636067;-0.3478938;1.109616,-0.126585;-0.5529683;1.382547,1
3169,-1180;6260;14256,837;-363;-831,-0.1669224;-0.09747306;1.269664,-0.005121571;-0.102894;1.328272,0.134954;-0.3156688;1.30353,0.1647073;-0.3468784;1.106785,-0.1266186;-0.552922;1.382312,1
3202,-1040;6448;14620,1145;58;-1068,-0.1669143;-0.09747856;1.269655,-0.005121811;-0.1029587;1.328262,0.134882;-0.3157718;1.303322,0.1654105;-0.3466669;1.10617,-0.1266185;-0.5529237;1.382314,1
3234,-1200;6376;14584,1399;73;-1218,-0.1668791;-0.09748776;1.270002,-0.005135261;-0.1029338;1.32853,0.1347305;-0.3158367;1.303593,0.1661184;-0.346623;1.105663,-0.1266804;-0.5529853;1.382649,1
3272,-1196;6560;14860,1141;-213;-1056,-0.1669046;-0.09741565;1.270098,-0.005145897;-0.1029654;1.32865,0.1347938;-0.3158203;1.30374,0.1666333;-0.3468425;1.112281,-0.1266692;-0.5529929;1.38277,1
3300,-1008;6440;14956,1114;-484;-610,-0.1668208;-0.09744512;1.269991,-0.005126531;-0.1029851;1.328591,0.1348453;-0.3158111;1.303491,0.1674617;-0.3458869;1.111179,-0.1266653;-0.5529834;1.382719,1
3334,-1164;5712;14644,1187;-752;-620,-0.1668134;-0.09745327;1.27001,-0.005121544;-0.1030119;1.328635,0.1337245;-0.316631;1.305261,0.1683029;-0.3460873;1.109089,-0.1266732;-0.5529864;1.382739,1
3367,-1468;6480;14740,1469;-940;-821,-0.1668179;-0.09746744;1.270073,-0.005122387;-0.103023;1.328741,0.1337172;-0.3166447;1.305332,0.1681813;-0.3459496;1.11188,-0.126667;-0.5529876;1.382755,1
3402,-1088;6272;14188,1593;-736;-675,-0.1667363;-0.09743653;1.270014,-0.005109845;-0.1030104;1.328725,0.1337678;-0.3165993;1.305063,0.1691027;-0.3453365;1.108593,-0.1266312;-0.5529248;1.382596,1
3439,-860;6200;14168,1031;-318;-705,-0.1666989;-0.09744105;1.270092,-0.005087446;-0.103135;1.328858,0.1335322;-0.3168862;1.305137,0.1693744;-0.3452205;1.107973,-0.1266233;-0.5529505;1.382681,1
3468,-1108;6376;14476,837;-247;-787,-0.1667151;-0.09742773;1.270109,-0.005063868;-0.1031551;1.328861,0.1332658;-0.3171402;1.306757,0.1695417;-0.3451767;1.107313,-0.1266214;-0.5529556;1.382684,1
3502,-1124;6356;14640,1172;-366;-919,-0.1667128;-0.09742644;1.270106,-0.005060127;-0.1031559;1.328845,0.1335021;-0.3169821;1.306389,0.1696685;-0.3454893;1.106016,-0.1266258;-0.5529378;1.382655,1
3535,-1244;6628;14704,1143;-382;-1053,-0.1667561;-0.0973901;1.270102,-0.005005377;-0.1032008;1.32889,0.1335384;-0.3170364;1.306387,0.1699794;-0.3453802;1.104507,-0.1266161;-0.5529295;1.382662,1
3567,-1108;6464;14564,1578;-741;-657,-0.16677;-0.09737487;1.270119,-0.005011397;-0.103211;1.328915,0.131959;-0.3169127;1.309198,0.1699461;-0.3452245;1.104613,-0.1266088;-0.5529273;1.382669,1
3603,-984;6412;14372,1209;-392;-668,-0.166765;-0.0974001;1.270271,-0.004970585;-0.1032741;1.329107,0.1032965;-0.2890058;1.366481,0.1658224;-0.3416387;1.119629,-0.126633;-0.5528861;1.382834,1
3634,-1024;5848;14532,1468;-352;-791,-0.1668025;-0.09735478;1.270227,-0.004907057;-0.1033111;1.329277,0.1370803;-0.3146761;1.301564,0.16977;-0.3450533;1.104117,-0.1266323;-0.5528886;1.382834,1
3668,-1332;6504;14760,818;-353;-1010,-0.1667987;-0.09734992;1.270224,-0.004919303;-0.1033371;1.329294,0.1371202;-0.3146677;1.301594,0.1696207;-0.3447482;1.103398,-0.1266376;-0.5529038;1.382841,1
3704,-1300;6728;14684,1216;-386;-983,-0.1667883;-0.09735394;1.270236,-0.004923971;-0.1033323;1.329348,0.1388251;-0.313554;1.30248,0.1693227;-0.3447728;1.101787,-0.1266394;-0.5529062;1.382848,1
3735,-900;6540;14508,1332;-187;-935,-0.1667964;-0.09733482;1.270249,-0.004945953;-0.1033467;1.32934,0.1390654;-0.3134047;1.302773,0.1689032;-0.3456232;1.101445,-0.126634;-0.5529187;1.382849,1
3766,-864;6340;14540,951;-299;-885,-0.1668845;-0.09724935;1.270418,-0.005024141;-0.1033424;1.329413,0.1391378;-0.3133004;1.302892,0.1624716;-0.3500724;1.113342,-0.126675;-0.5529614;1.383025,1
3802,-1208;6484;14780,1170;-353;-872,-0.1669554;-0.09722969;1.270488,-0.005107432;-0.1033124;1.329667,0.1393965;-0.313025;1.302904,0.1609442;-0.3499974;1.113175,-0.1266919;-0.5530099;1.38315,1
3836,-1128;6572;14700,1125;-462;-947,-0.1669495;-0.09724709;1.270499,-0.005135254;-0.103311;1.329674,0.1398849;-0.3126774;1.30307,0.1602872;-0.3483814;1.112955,-0.126696;-0.5530131;1.383189,1
3867,-1264;6364;14800,1260;-620;-927,-0.1669319;-0.09727641;1.270484,-0.005141117;-0.1033235;1.32966,0.1405849;-0.3122527;1.304154,0.1584914;-0.3462721;1.113452,-0.1267079;-0.5530196;1.38318,1
3903,-1196;6340;14356,1339;-798;-971,-0.1669447;-0.09727636;1.270491,-0.005149926;-0.1032958;1.3297,0.1417932;-0.3114395;1.305789,0.1552115;-0.3356247;1.113132,-0.1267106;-0.5530208;1.383184,1
3935,-1032;6480;14212,1186;-579;-1026,-0.1669421;-0.09728908;1.270496,-0.005171299;-0.1032858;1.329683,0.1423308;-0.3110811;1.307153,0.1536838;-0.3332466;1.1141,-0.1266999;-0.5530224;1.383177,1
