Time_Stamp,ShoulderElevationAngle,Trimming_Id
0,90.0971279975304,0
33,90.1994312553879,0
68,90.3000694819505,0
102,90.4101396224351,0
134,90.4718179614802,0
166,90.5056521459547,0
199,90.5650622846599,0
234,90.5475460895201,0
268,90.5504482702947,0
300,90.5486485795742,0
335,90.5663147514287,0
366,90.5648995398617,0
399,90.5989629174055,0
433,90.3846253015963,0
482,90.1869106244585,0
499,87.7542574844799,0
536,87.5675681819156,0
569,87.3384409519354,0
599,87.4716620094176,0
633,87.4520151207836,0
666,86.7134737130087,0
699,86.1796170138323,0
736,85.9486915159991,0
769,86.118282982321,0
799,88.6565808161569,0
833,88.8069092094697,0
867,90.1264371335518,0
899,89.7554296730975,0
936,89.3308091123486,0
968,88.6389231387296,0
1000,87.8173127537916,0
1034,87.8095052025328,0
1066,88.9251094493367,0
1099,89.7374512243885,0
1134,90.4235255628828,0
1169,90.9627105345486,0
1202,91.3846733706006,0
1234,91.7164934469212,0
1267,91.9048292207325,0
1300,92.0705845628708,0
1334,92.243145930024,0
1367,92.3583027508391,0
1401,92.4341430604982,0
1435,92.5269033701246,0
1467,92.7229955659979,0
1500,92.7360181937315,0
1534,92.740574917524,0
1568,92.8220337929535,0
1599,92.9422245582618,0
1636,92.9269385833054,0
1669,93.0688583981726,0
1700,93.1486022737836,0
1735,93.3039500947358,0
1766,93.4937243422873,0
1799,93.8470131419656,0
1835,94.5697158618221,0
1869,96.5290169709657,0
1902,98.5834115860839,0
1935,98.5006865162664,0
1969,100.832073705736,0
2001,105.218694202161,0
2033,107.244695878172,0
2068,109.198233440187,0
2100,113.45396405691,0
2135,118.850824991502,0
2171,126.066567583491,0
2200,129.0817914877,0
2235,135.040465243879,0
2268,140.287975605988,0
2302,145.287418113001,0
2336,148.408665470535,0
2368,151.907688726384,0
2402,203.852753522728,0
2433,206.503013705589,0
2468,205.294347972932,0
2502,203.083379300829,0
2534,201.606519435333,0
2568,199.406768522171,0
2602,197.821988793466,0
2635,198.477816147892,0
2668,196.560477747648,0
2702,195.851380146304,0
2735,195.228489815296,0
2768,194.173607831088,0
2801,194.628211159546,0
2834,194.604094797676,0
2869,195.502867161159,0
2901,196.401150216742,0
2935,197.295538146654,0
2967,198.867296667759,0
3000,198.758285336741,0
3034,198.381895910885,0
3066,198.618596828217,0
3101,198.485978316923,0
3134,198.495308155286,0
3169,197.54613502479,0
3204,192.875509293386,0
3235,192.780615702424,0
3266,192.613137327976,0
3301,191.108901568165,0
3334,190.467388509934,0
3368,192.165769914722,0
3404,195.266574543469,0
3433,155.043475196183,0
3467,150.818899515382,0
3500,141.235579295306,0
3534,136.905190696416,0
3568,122.900939162084,0
3602,113.885265898955,0
3635,106.708624323166,0
3668,104.634882346056,0
3701,97.3043918499054,0
3734,88.4938272624852,0
3767,86.9297889609489,0
3801,79.5300413344124,0
3838,84.5145940301777,0
3867,81.9203657429011,0
3902,81.4114531538864,0
3933,81.9777028431057,0
3967,79.9823354575788,0
4002,78.5891693264041,0
4034,77.4092606201607,0
4070,76.7967042514705,0
4100,76.2016348506164,0
4134,75.5850866237133,0
4167,75.4359184596902,0
4200,75.5908143241485,0
4236,75.605317371074,0
4268,73.6040467017129,0
4302,73.6843093511923,0
4335,75.1738464098241,0
4367,73.7265422961173,0
4400,73.8250823166781,0
4434,73.8102910904352,0
4469,73.8642215100522,0
4500,73.9004243290733,0
4534,77.2683394286698,1
4567,78.1938265244394,1
4600,78.5851883081137,1
4634,78.9634896431849,1
4669,79.2269878274206,1
4702,79.2686483408148,1
4734,79.3926440825144,1
4769,79.8759759111843,1
4800,80.0839887162257,1
4833,80.2333504307343,1
4868,80.337327610115,1
5035,80.7342075935245,1
5391,80.7376898002567,1
5409,80.846298865379,1
5434,80.9324392356425,1
5467,80.9094821293892,1
5501,81.0094712934049,1
5534,81.1079189545449,1
5570,81.2412921514501,1
5601,81.2560908997449,1
5633,81.3524547839464,1
5685,81.4129544437641,1
5709,81.4532844226464,1
5735,81.5072283049167,1
5768,81.4817260919813,1
5801,81.5143901545606,1
5834,81.5529678582685,1
5867,81.4275742157401,1
5901,81.4245619982604,1
5934,81.446476976615,1
5969,81.4230255822899,1
6002,81.2194178109324,1
6034,81.1440423409825,1
6067,81.1802095179688,1
6101,81.1777662144257,1
6134,81.1306847014676,1
6169,81.1843861307752,1
6211,81.1629867805425,1
6236,81.1330913300529,1
6267,81.008468019714,1
6301,80.9183617844334,1
6334,80.9433666857423,1
6372,81.0377402849185,1
6401,80.9727229516523,1
6434,81.2887415519682,1
6469,81.4326375582454,1
6501,81.679848412571,1
6534,82.1338416043412,1
6567,82.3780899876984,1
6601,82.3799201547298,1
6634,82.3915128951679,1
6669,81.1613216081265,1
6702,80.3058360112961,1
6733,80.0356936747166,1
6767,79.6948722917022,1
6800,79.1971671169407,1
6834,78.1361035181673,1
6868,77.892702597705,1
6903,78.3957220263857,1
6934,78.437164710156,1
6967,78.7691141384067,1
6999,80.0293671719449,1
7035,80.9595029119542,1
7069,80.5026255309033,1
7102,80.5526215055319,1
7135,80.8157770321609,1
7167,81.2554693104438,1
7200,82.4511473440745,1
7235,82.6283865094221,1
7269,83.7924968632983,1
7301,84.7393111792076,1
7334,85.8180320934698,1
7401,86.5759189339919,1
7435,86.8726309913421,1
7467,87.0720809607336,1
7502,87.2595912182884,1
7536,87.4077569241433,1
7568,87.514410853071,1
7600,87.4554183175266,1
7634,87.466417804749,1
7668,87.7770793539703,1
7701,87.994961051774,1
7735,87.8357582386491,1
7767,88.1250057264315,1
7801,88.5545527899037,1
7835,89.3909749267497,1
7868,90.8338103891748,1
7942,95.3272634227718,1
7967,98.9498066542378,1
8000,102.144279033448,1
8034,106.372917053355,1
8067,113.830238648491,1
8102,119.361588894624,1
8139,123.26457019916,1
8169,125.248889924904,1
8201,132.188508826508,1
8311,145.58554987573,1
8336,145.923583612352,1
8369,153.680774947257,1
8554,172.629718564184,1
8584,182.436494974797,1
8604,178.157811669825,1
8635,175.940299116302,1
8667,174.25503553332,1
8701,174.752504759576,1
8735,174.229301974259,1
8769,173.372064041203,1
8803,171.704066490308,1
8893,168.887606659602,1
8975,167.594700269004,1
9003,167.716402514448,1
9036,167.809211542696,1
9068,167.840742895133,1
9102,167.436980077962,1
9135,194.011764444428,1
9167,194.263522299073,1
9201,194.327087861187,1
9237,194.056105021957,1
9268,196.129513397268,1
9300,164.078696782516,1
9334,164.479829715598,1
9367,164.727113291699,1
9400,164.650286496994,1
9435,164.68231647753,1
9467,164.669676598099,1
9500,164.849146936644,1
9535,164.954961057706,1
9567,164.487282445699,1
9600,165.142834553189,1
9635,166.473317771888,1
9669,167.395635243382,1
9699,168.779570332305,1
9735,172.072294245662,1
9767,173.253844742024,1
9800,168.890227729856,1
9835,163.511521670447,1
9869,157.742789024756,1
9901,153.660076633309,1
9935,144.791908522748,1
9968,139.924364078944,1
10000,127.416127155924,1
10035,124.35569461396,1
10069,112.181140215369,1
10103,108.857208908233,1
10135,103.881867059376,1
10168,102.454515549191,1
10200,94.1831440934648,1
10237,91.0690015389393,1
10267,88.114887744329,1
10301,82.0165041351248,1
10336,86.0376720405554,1
10367,85.8255156472459,1
10400,82.7161917039154,1
10434,81.5233269271034,1
10468,80.1188816498766,1
10502,78.9527662529391,1
10536,78.2027094785673,1
10567,82.6108180067916,1
10599,83.2794169749685,1
10635,81.224616372441,1
10667,81.4167342642856,1
10700,81.7703346570119,1
10736,82.5834319243534,1
10768,81.5994122449724,1
10800,81.6831882773742,1
10835,84.6530439308056,1
10867,84.6370645101358,1
10900,84.5954115955892,1
10935,83.7527615277651,1
10969,83.9516453203369,1
10999,83.5226956158742,1
11035,83.4370400564809,1
11067,83.4445187550471,1
11100,83.3959354705804,1
11240,84.042774846328,1
11267,84.0506837135887,2
11300,83.9606774160437,2
11334,83.9672981025581,2
11369,83.9516255400438,2
11401,83.8444367199713,2
11435,84.8500997818715,2
11467,84.8958038157601,2
11499,84.2070018688319,2
11534,84.1758299510051,2
11567,84.1307980285738,2
11599,84.8950464691693,2
11635,84.9239444335012,2
11666,84.9139459754495,2
11700,83.990948335394,2
11738,84.0386885598569,2
11767,83.9479416938084,2
11800,83.9342138080857,2
11837,83.9447743875323,2
11867,83.9202469170573,2
11900,83.9013730253143,2
11934,85.0428439078012,2
11967,85.0322208497984,2
12000,84.1893503105683,2
12036,84.1412672169489,2
12070,84.1148812843773,2
12102,84.0827386964679,2
12135,85.2467395435567,2
12226,85.2986502742896,2
12257,85.8205550929486,2
12277,86.0806770037827,2
12300,86.4430928008601,2
12334,86.1770808616336,2
12369,86.0289171451363,2
12399,85.9908149299126,2
12434,86.259444171088,2
12469,86.5946614310127,2
12518,86.5834122480096,2
12537,87.5216569143274,2
12566,88.0156423116816,2
12599,87.957854697987,2
12634,87.869817607741,2
12667,90.5995427458449,2
12700,90.4468834440234,2
12734,90.3205688450197,2
12767,89.9570464771553,2
12799,89.5098213198551,2
12834,89.3152348829978,2
12868,89.1797879696635,2
12902,89.3132345072143,2
12935,88.6544620707072,2
12966,88.3419205439099,2
12999,88.4037696898236,2
13034,88.5902008840283,2
13067,88.7213331941504,2
13100,88.7371890466797,2
13136,88.5414077284522,2
13168,88.3931604308445,2
13199,87.8493624093691,2
13235,87.6616749529506,2
13267,87.3377516905522,2
13302,87.1872094942953,2
13336,87.1554221368782,2
13368,87.0146244824591,2
13401,87.0803564138146,2
13435,87.11473904448,2
13468,87.1103163676885,2
13501,87.0489746672615,2
13535,87.0894345967652,2
13568,87.0953755418275,2
13601,87.0241210687558,2
13635,87.021433158639,2
13667,87.1455321159848,2
13701,87.2561143723976,2
13735,87.4622523535477,2
13768,87.5253131325667,2
13800,87.7481750547861,2
13834,88.1370892514522,2
13867,88.4750776208956,2
13901,89.2480208871858,2
13935,90.5798126925304,2
13969,93.0196691552092,2
14000,95.0788039007385,2
14035,98.1081043591071,2
14070,101.043011939978,2
14102,106.276747831285,2
14136,110.702081060701,2
14168,116.433393085808,2
14203,124.372519669155,2
14237,130.693777027235,2
14268,136.494438581036,2
14301,141.264995295883,2
14337,143.76974692476,2
14369,147.873656425367,2
14401,153.558913252107,2
14435,159.850689107103,2
14468,165.030644429546,2
14501,193.37393765403,2
14534,161.813407833195,2
14568,196.673369732976,2
14600,194.271735805906,2
14639,194.746748090121,2
14668,193.630019353195,2
14701,186.863526305998,2
14734,185.937835053783,2
14768,185.367616981872,2
14800,188.931156820945,2
14835,188.081047807519,2
14869,187.790598485764,2
14901,190.41276216651,2
14935,190.635797753991,2
14968,190.757021168191,2
15001,190.727786328954,2
15035,190.352558147834,2
15070,190.283134421267,2
15100,190.272680066007,2
15134,190.299886601953,2
15167,190.280842640113,2
15202,190.196255477732,2
15234,190.099763647769,2
15268,186.878470538507,2
15300,167.616237023142,2
15335,184.565943251549,2
15366,183.902099223124,2
15400,182.022658599496,2
15434,180.771388918933,2
15468,168.639783483073,2
15504,155.681821014379,2
15534,160.705658391454,2
15567,156.549923886025,2
15600,153.300639338802,2
15635,146.383757807615,2
15667,144.515649883145,2
15704,137.332989504372,2
15737,132.94024736322,2
15770,125.359391904107,2
15801,122.17262207089,2
15834,110.185280328544,2
15868,110.209343888817,2
15900,108.439456697798,2
15937,105.683733649621,2
15970,103.987650308753,2
16002,100.594401788898,2
16034,98.2234081247275,2
16068,100.881263499813,2
16100,98.7966136384385,2
16135,98.1496216577157,2
16168,96.4619517897631,2
16200,95.8008725595537,2
16235,94.1766274375287,2
16267,93.2178611067011,2
16300,92.7901578621595,2
16334,95.8977991201215,2
16369,95.8658168148599,2
16401,95.9496640464859,2
16433,96.3076709147884,2
16466,96.3066053277013,2
16500,96.2952139497433,2
16534,96.8805247118622,2
16571,97.1173415193921,2
16603,96.7342474953667,2
16634,99.4975251023677,2
16667,99.5618055300454,2
16699,98.9091748254934,2
16734,99.2607863965294,2
16768,99.2819206634344,2
16802,98.6332951194436,2
16834,99.0175114933552,2
16867,99.0239635905409,2
16900,98.9953432791594,2
16935,98.9951083921421,2
16967,98.4794444217212,2
17002,98.3761476481935,2
17035,98.2739689478525,2
17068,98.1937273241524,2
17100,98.1481400893312,2
17135,98.0842972322968,2
17168,98.0144960850052,2
17201,98.6435269747636,2
17236,98.3914649182554,2
17268,98.2020571319949,2
17300,98.5140894750058,2
17333,98.1803422196808,2
17368,98.0766914830748,2
17400,97.8872777817064,2
17436,97.7452916752883,2
17470,98.4734185177389,2
17501,98.1962833777529,2
17534,97.8960229997597,2
17567,98.9655772355208,2
17601,95.2829865499252,2
17634,94.2210279255043,2
17669,92.6258515391191,2
17700,91.3351396347896,2
17734,89.6369572316302,2
