Time_Stamp,Flex,Force,TrimmingId
0,355,1023,0
35,355,1023,0
67,355,1023,0
102,355,1023,0
132,355,1023,0
167,355,1023,0
202,355,1023,0
234,356,1023,0
265,357,1023,0
300,358,1023,0
332,359,1023,0
366,360,1023,0
399,362,1023,0
435,363,1023,0
469,364,1023,0
500,364,1023,0
532,363,1023,0
567,363,1023,0
600,363,1023,0
633,363,1023,0
668,363,1023,0
701,363,1023,0
732,363,1023,0
768,363,1023,0
799,363,1023,0
833,363,1023,0
868,363,1023,0
901,363,1023,0
933,363,1023,0
966,363,1023,0
1000,363,1023,0
1033,363,1023,0
1068,363,1023,0
1102,362,1023,0
1134,362,1023,0
1168,362,1023,0
1199,361,1023,0
1233,361,1023,0
1268,360,1023,0
1302,360,1023,0
1335,359,1023,0
1366,359,1023,0
1401,358,1023,0
1436,358,1023,0
1465,358,1023,0
1500,357,1023,0
1535,358,1023,0
1567,358,1023,0
1601,357,1023,0
1634,358,1023,0
1667,358,1023,0
1701,358,1023,0
1733,359,1023,0
1768,358,1023,0
1801,358,1023,0
1834,358,1023,0
1866,358,1023,0
1901,358,1023,0
1933,358,1023,0
1968,358,1023,0
2000,358,1023,0
2034,358,1023,0
2066,358,1023,0
2100,359,1023,0
2133,362,1023,0
2168,370,1023,0
2202,373,1023,0
2251,373,1023,0
2265,372,1023,0
2300,371,1023,0
2333,370,1023,0
2366,370,1023,0
2399,371,1023,0
2435,371,1023,0
2466,371,1023,0
2501,370,1023,0
2533,370,1023,0
2566,369,1023,0
2599,369,1023,0
2635,368,1023,0
2667,367,1023,0
2701,367,1023,0
2733,367,1023,0
2766,367,1023,0
2799,367,1023,0
2833,367,1023,0
2868,366,1023,0
2901,366,1023,0
2933,366,1023,0
2966,365,1023,0
2999,365,1023,0
3032,365,1023,0
3066,366,1023,0
3102,365,1023,0
3133,365,1023,0
3166,365,1023,0
3198,365,1023,0
3233,364,1023,0
3265,364,1023,0
3301,363,1023,0
3333,363,1023,0
3366,363,1023,0
3399,362,1023,0
3433,362,1023,0
3465,362,1023,0
3501,362,1023,0
3533,362,1023,0
3566,362,1023,0
3599,361,1023,0
3633,362,1023,0
3665,361,1023,0
3701,362,1023,0
3733,362,1023,0
3766,362,1023,0
3799,361,1023,0
3832,361,1023,0
3865,361,1023,0
3900,361,1023,0
3934,361,1023,0
3967,362,1023,0
3999,361,1023,0
4034,361,1023,0
4068,361,1023,0
4100,362,1023,0
4133,361,1023,0
4168,362,1023,0
4201,362,1023,0
4234,362,1023,1
4266,362,1023,1
4299,362,1023,1
4332,363,1023,1
4367,364,1023,1
4399,366,1023,1
4432,367,1023,1
4465,367,1023,1
4500,367,1023,1
4532,367,1023,1
4568,366,1023,1
4601,367,1023,1
4633,367,1023,1
4665,367,1023,1
4704,367,1023,1
4734,367,1023,1
4769,367,1023,1
4799,367,1023,1
4834,367,1023,1
4867,367,1023,1
4900,366,1023,1
4933,367,1023,1
4965,366,1023,1
4999,366,1023,1
5034,366,1023,1
5066,366,1023,1
5100,366,1023,1
5132,366,1023,1
5166,365,1023,1
5199,365,1023,1
5234,365,1023,1
5268,364,1023,1
5302,364,1023,1
5332,363,1023,1
5367,362,1023,1
5401,361,1023,1
5436,360,1023,1
5467,359,1023,1
5502,359,1023,1
5534,358,1023,1
5570,358,1023,1
5599,358,1023,1
5635,357,1023,1
5666,357,1023,1
5702,357,1023,1
5735,357,1023,1
5766,356,1023,1
5800,356,1023,1
5847,354,1023,1
5866,353,1023,1
5902,353,1023,1
5934,352,1023,1
5968,352,1023,1
6000,352,1023,1
6034,351,1023,1
6068,351,1023,1
6102,352,1023,1
6134,352,1023,1
6168,353,1023,1
6201,353,1023,1
6253,353,1023,1
6267,353,1023,1
6302,353,1023,1
6333,353,1023,1
6370,354,1023,1
6400,354,1023,1
6434,355,1023,1
6469,355,1023,1
6502,356,1023,1
6533,357,1023,1
6568,357,1023,1
6602,357,1023,1
6635,358,1023,1
6667,358,1012,1
6701,357,952,1
6732,357,934,1
6770,357,914,1
6801,357,880,1
6836,357,853,1
6869,357,825,1
6901,356,808,1
6933,357,813,1
6968,356,816,1
7003,356,799,1
7036,356,784,1
7068,356,773,1
7101,356,769,1
7133,356,764,1
7168,356,763,1
7202,356,765,1
7237,356,765,1
7346,356,757,1
7366,356,756,1
7400,356,753,1
7435,356,750,2
7467,356,744,2
7501,356,742,2
7533,356,740,2
7567,356,741,2
7601,356,738,2
7634,356,738,2
7667,356,743,2
7702,356,741,2
7734,356,741,2
7767,356,740,2
7799,356,741,2
7836,356,741,2
7867,356,738,2
7902,356,739,2
7934,356,741,2
7968,356,741,2
8000,356,740,2
8034,356,744,2
8066,356,742,2
8102,356,743,2
8133,356,742,2
8166,356,742,2
8200,356,749,2
8233,356,749,2
8265,356,749,2
8302,356,748,2
8333,356,750,2
8367,356,750,2
8400,356,749,2
8433,356,749,2
8466,356,748,2
8502,356,748,2
8534,356,748,2
8568,356,747,2
8600,356,748,2
8634,356,748,2
8666,356,747,2
8700,356,746,2
8733,356,746,2
8769,356,746,2
8800,356,745,2
8832,356,746,2
8867,356,747,2
8900,356,745,2
8932,356,745,2
8967,356,747,2
9000,356,747,2
9033,356,747,2
9066,356,748,2
9100,356,748,2
9132,356,747,2
9167,356,750,2
9200,356,751,2
9233,356,750,2
9265,356,751,2
9301,356,752,2
9333,356,760,2
9366,356,760,2
9401,356,758,2
9432,356,757,2
9465,356,757,2
9500,356,762,2
9532,356,765,2
9565,356,768,2
9600,356,770,2
9634,356,770,2
9667,356,767,2
9699,356,766,2
9732,356,765,2
9767,356,764,2
9799,356,762,2
9834,356,762,2
9866,356,759,2
9899,356,757,2
9931,356,757,2
9966,356,755,2
9998,356,754,2
10033,356,754,2
10069,356,753,2
10100,356,753,2
10131,356,752,2
10165,356,753,2
10200,356,752,2
10233,356,752,2
10268,356,751,2
10300,356,752,2
10332,356,752,2
10368,356,750,2
10399,356,750,2
10432,356,750,2
10466,356,750,2
10500,356,749,2
