Time_Stamp,Flex,Force,TrimmingId
5937,315,1023,1
5969,315,1023,1
6002,315,1023,1
6034,315,1023,1
6067,315,1023,1
6136,315,1023,1
6169,315,1023,1
6204,315,1023,1
6234,315,1023,1
6268,315,1023,1
6299,315,1023,1
6336,315,1023,1
6369,315,1023,1
6404,314,1023,1
6435,315,1023,1
6468,315,1023,1
6499,315,1023,1
6537,315,1023,1
6569,315,1023,1
6604,315,1023,1
6634,315,1023,1
6676,315,1023,1
6699,315,1023,1
6737,315,1023,1
6767,315,1023,1
6800,315,1023,1
6836,315,1023,1
6869,315,1023,1
6902,315,1023,1
6937,315,1023,1
6967,315,1023,1
7000,315,1023,1
7034,315,1023,1
7070,315,1023,1
7102,315,1023,1
7136,315,1023,1
7167,315,1023,1
7201,315,1023,1
7236,315,1023,1
7271,315,1023,1
7301,315,1023,1
7335,315,1023,1
7366,315,1023,1
7401,315,1023,1
7434,315,1023,1
7470,315,1023,1
7502,315,1023,1
7536,315,1023,1
7567,315,1023,1
7601,315,1023,1
7635,315,1023,1
7669,315,1023,1
7703,315,1023,1
7735,315,1023,1
7767,315,1023,1
7800,315,1023,1
7835,315,1023,1
7868,315,1023,1
7903,315,1023,1
7936,315,1023,1
7968,315,1023,1
8001,315,1023,1
8035,315,1023,1
8068,315,1023,1
8101,315,1023,1
8137,315,1023,1
8168,315,1023,1
8201,315,1023,1
8235,315,1023,1
8268,315,1023,1
8299,315,1023,1
8337,315,1023,1
8368,315,1023,1
8401,315,1023,1
8435,315,1023,1
8468,315,1023,1
8500,315,1023,1
8536,315,1023,1
8569,315,1023,1
8602,315,1023,1
8634,315,1023,1
8668,315,1023,1
8700,316,1023,1
8735,316,1023,1
8768,315,1023,1
8802,315,1023,1
8838,315,1023,1
8867,315,1023,1
8899,315,1023,1
8935,315,1023,1
8967,315,1023,1
9003,315,1023,1
9034,315,1023,1
9068,315,1023,1
9100,315,1023,1
9135,316,1023,1
9167,315,1023,1
9201,315,1023,1
9235,315,1023,1
9270,315,1023,1
9300,315,1023,1
9335,315,1023,1
9367,315,1023,1
9402,315,1023,1
9435,315,1023,1
9469,315,1023,1
9500,315,1023,2
9535,315,1023,2
9567,315,1023,2
9601,315,1023,2
9635,315,1023,2
9670,315,1023,2
9700,315,1023,2
9735,315,1023,2
9767,315,1023,2
9801,315,1023,2
9834,315,1023,2
9869,315,1023,2
9901,315,1023,2
9934,315,1023,2
9967,315,1023,2
10000,315,1023,2
10034,315,1023,2
10069,315,1023,2
10101,315,1023,2
10134,315,1023,2
10166,315,1023,2
10202,315,1023,2
10233,315,1023,2
10270,316,1023,2
10303,315,1023,2
10338,315,1023,2
10368,315,1023,2
10401,315,1023,2
10433,315,1023,2
10467,315,1023,2
10503,315,1023,2
10536,315,1023,2
10567,315,1023,2
10601,315,1023,2
10633,315,1023,2
10667,315,1023,2
10700,315,1023,2
10739,315,1023,2
10767,315,1023,2
10802,315,1023,2
10833,315,1023,2
10867,315,1023,2
10900,315,1023,2
10936,315,1023,2
10967,315,1023,2
11003,315,1023,2
11034,315,1023,2
11066,315,1023,2
11099,315,1023,2
11134,315,1023,2
11168,315,1023,2
11203,315,1023,2
11233,315,1023,2
11266,316,1023,2
11299,315,1023,2
11334,315,1023,2
11366,315,1023,2
11402,315,1023,2
11435,315,1023,2
11467,315,1023,2
11499,315,1023,2
11534,315,1023,2
11566,315,1023,2
11601,315,1023,2
11635,315,1023,2
11669,315,1023,2
11699,315,1023,2
11734,315,1023,2
11779,315,1023,2
11799,315,1023,2
11835,315,1023,2
11870,315,1023,2
11903,315,1023,2
11933,315,1023,2
11971,315,1023,2
12000,315,1023,2
12033,315,1023,2
12070,315,1023,2
12104,315,1023,2
12136,315,1023,2
12170,315,1023,2
12201,315,1023,2
12234,315,1023,2
12271,315,1023,2
12304,315,1023,2
12338,315,1023,2
12367,315,1023,2
12403,315,1023,2
12436,315,1023,2
12468,315,1023,2
12503,315,1023,2
12537,315,1023,2
12568,315,1023,2
12601,315,1023,2
12632,315,1023,2
12667,315,1023,2
12702,315,1023,2
12738,315,1023,2
12768,315,1023,2
12801,315,1023,2
12833,315,1023,2
12867,315,1023,2
12902,315,1023,2
12936,315,1023,2
12968,315,1023,2
13001,315,1023,2
13034,315,1023,2
13068,315,1023,2
13101,315,1023,2
13137,315,1023,2
13169,315,1023,2
13201,315,1023,2
13232,315,1023,2
13267,315,1023,2
13301,315,1023,2
13335,315,1023,2
13370,315,1023,2
13402,315,1023,2
13432,315,1023,2
13467,315,1023,2
13501,315,1023,2
13534,315,1023,2
13568,315,1023,2
13601,315,1023,2
13634,315,1023,2
13667,315,1023,2
13701,315,1023,2
